,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.62,0.665,0.802,0.802,0.755,0.746,0.746,0.737,0.5428932188134524,0.49659523037211173,0.5,20,40,3,0.765,0.71,0.718,0.831
1,0.722,0.675,0.802,0.802,0.803,0.761,0.807,0.777,0.5317541634481457,0.5000000000000001,0.5,20,40,4,0.797,0.802,0.718,0.831
2,0.839,0.763,0.802,0.802,0.852,0.826,0.858,0.827,0.5396997343765595,0.3691209104899024,0.5,20,40,5,0.824,0.828,0.718,0.831
3,0.741,0.672,0.802,0.802,0.79,0.763,0.789,0.758,0.4777667108901259,0.5308839505079477,0.5,20,40,6,0.805,0.79,0.717,0.83
4,0.702,0.657,0.802,0.802,0.773,0.742,0.775,0.749,0.5229317837489732,0.5317541634481457,0.5,20,40,7,0.782,0.767,0.717,0.83
5,0.733,0.686,0.802,0.802,0.801,0.771,0.806,0.776,0.4719849873392804,0.5257479571141097,0.5,20,40,8,0.793,0.774,0.717,0.83
6,0.809,0.727,0.802,0.802,0.826,0.782,0.834,0.789,0.5150543923348572,0.4838433387906449,0.5,20,40,9,0.795,0.784,0.718,0.83
7,0.845,0.814,0.802,0.802,0.845,0.833,0.85,0.825,0.5193426002192119,0.47880652407720375,0.5,20,40,10,0.808,0.811,0.718,0.83
8,0.85,0.823,0.802,0.802,0.845,0.837,0.845,0.834,0.5186671502970345,0.5173806679751587,0.5,20,40,11,0.811,0.801,0.718,0.83
9,0.841,0.825,0.802,0.802,0.852,0.845,0.849,0.84,0.5113296978531584,0.5160951998111649,0.5,20,40,12,0.812,0.814,0.718,0.83
10,0.846,0.829,0.802,0.802,0.85,0.842,0.849,0.841,0.49757564936898047,0.5152056114203188,0.5,20,40,13,0.83,0.828,0.718,0.83
11,0.845,0.83,0.802,0.802,0.849,0.841,0.845,0.84,0.5216314632768181,0.5239256033924213,0.5,20,40,14,0.83,0.833,0.718,0.83
12,0.84,0.832,0.802,0.802,0.848,0.842,0.848,0.841,0.49283459153162,0.5369246877392737,0.5,20,40,15,0.821,0.833,0.718,0.83
13,0.844,0.844,0.802,0.802,0.849,0.847,0.848,0.844,0.5263601173216201,0.5131224283664464,0.5,20,40,16,0.825,0.845,0.718,0.83
14,0.842,0.844,0.802,0.802,0.848,0.846,0.848,0.845,0.5277102014561058,0.5236128629898182,0.5,20,40,17,0.838,0.849,0.718,0.83
15,0.824,0.829,0.802,0.802,0.843,0.842,0.843,0.84,0.49510620295104446,0.47999760421473003,0.5,20,40,18,0.817,0.827,0.718,0.83
16,0.829,0.827,0.802,0.802,0.846,0.841,0.848,0.84,0.4826256906666624,0.5158964795522365,0.5,20,40,19,0.816,0.826,0.718,0.83
17,0.844,0.829,0.802,0.802,0.847,0.843,0.847,0.837,0.5092583350730903,0.5176830867796446,0.5,20,40,20,0.833,0.825,0.718,0.83
18,0.846,0.825,0.802,0.802,0.848,0.834,0.847,0.833,0.5026357650401085,0.5086445790331708,0.5,20,40,21,0.829,0.824,0.718,0.83
19,0.842,0.827,0.802,0.802,0.847,0.835,0.853,0.833,0.5179078122296472,0.5169088609484154,0.5,20,40,22,0.829,0.825,0.718,0.83
20,0.843,0.829,0.802,0.802,0.849,0.837,0.85,0.832,0.4980510094316313,0.5153362247205184,0.5,20,40,23,0.829,0.826,0.718,0.83
21,0.847,0.828,0.802,0.802,0.853,0.838,0.852,0.835,0.5002403303007159,0.5158649212151674,0.5,20,40,24,0.83,0.826,0.718,0.83
22,0.835,0.828,0.802,0.802,0.846,0.84,0.849,0.841,0.5109040637333545,0.5143306303735933,0.5,20,40,25,0.833,0.83,0.718,0.83
23,0.845,0.835,0.802,0.802,0.851,0.845,0.849,0.84,0.5103624209961561,0.5149020421118317,0.5,20,40,26,0.834,0.837,0.718,0.83
24,0.833,0.836,0.802,0.802,0.844,0.847,0.852,0.843,0.5098500341294085,0.5117273992185875,0.5,20,40,27,0.826,0.828,0.718,0.83
25,0.829,0.828,0.802,0.802,0.841,0.846,0.853,0.846,0.5089818887966218,0.5078139277589914,0.5,20,40,28,0.824,0.825,0.718,0.83
26,0.834,0.834,0.802,0.802,0.843,0.847,0.849,0.845,0.5099219197177691,0.5103662779271712,0.5,20,40,29,0.828,0.827,0.718,0.83
27,0.842,0.844,0.802,0.802,0.846,0.848,0.849,0.844,0.5110123279015097,0.510286454469949,0.5,20,40,30,0.828,0.827,0.718,0.83
28,0.845,0.845,0.802,0.802,0.849,0.848,0.847,0.845,0.5159953314047354,0.5155948737454773,0.5,20,40,31,0.828,0.827,0.718,0.83
29,0.842,0.845,0.802,0.802,0.85,0.849,0.85,0.846,0.5117997961324455,0.5111470732902285,0.5,20,40,32,0.829,0.826,0.718,0.83
30,0.844,0.843,0.802,0.802,0.846,0.845,0.849,0.844,0.5087911648900061,0.5127451784563117,0.5,20,40,33,0.831,0.827,0.718,0.83
31,0.842,0.844,0.802,0.802,0.849,0.846,0.85,0.844,0.5100886073874844,0.5158370012270308,0.5,20,40,34,0.833,0.826,0.718,0.83
32,0.841,0.843,0.802,0.802,0.847,0.844,0.849,0.844,0.4917798859057999,0.4973862496812341,0.5,20,40,35,0.833,0.826,0.718,0.83
33,0.842,0.844,0.802,0.802,0.849,0.845,0.85,0.845,0.4923576774139108,0.5054289630917603,0.5,20,40,36,0.834,0.826,0.718,0.83
34,0.841,0.847,0.802,0.802,0.85,0.847,0.85,0.844,0.5093472070284165,0.5148305990029146,0.5,20,40,37,0.835,0.826,0.718,0.83
35,0.844,0.846,0.802,0.802,0.848,0.846,0.848,0.844,0.5104311732000695,0.5182900015739189,0.5,20,40,38,0.835,0.825,0.718,0.83
36,0.844,0.846,0.802,0.802,0.85,0.845,0.848,0.843,0.5111872304975574,0.5185499949802657,0.5,20,40,39,0.835,0.825,0.718,0.83
37,0.846,0.848,0.802,0.802,0.85,0.847,0.846,0.843,0.5098316797084236,0.5162772496261474,0.5,20,40,40,0.836,0.827,0.718,0.83
38,0.851,0.848,0.802,0.802,0.849,0.843,0.846,0.845,0.5143460434138585,0.5082052175556668,0.5,20,40,41,0.83,0.825,0.718,0.83
39,0.848,0.847,0.802,0.802,0.848,0.848,0.847,0.845,0.4948099484147517,0.493272996899085,0.5,20,40,42,0.834,0.837,0.718,0.83
40,0.848,0.848,0.802,0.802,0.846,0.847,0.848,0.845,0.4944654632745964,0.4947141948624246,0.5,20,40,43,0.834,0.837,0.718,0.83
41,0.848,0.846,0.802,0.802,0.845,0.847,0.847,0.844,0.4922146502272731,0.49455906720422355,0.5,20,40,44,0.835,0.84,0.718,0.83
42,0.848,0.848,0.802,0.802,0.848,0.847,0.848,0.846,0.49610142457481043,0.4963329646039273,0.5,20,40,45,0.834,0.845,0.718,0.83
