,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.597,0.615,0.513,0.512,0.743,0.728,0.807,0.789,0.5954915028125263,0.5,0.5,20,92,3,0.5,0.681,0.744,0.5
1,0.845,0.66,0.513,0.512,0.846,0.758,0.776,0.724,0.6128540574112841,0.553859521970369,0.5,20,92,4,0.844,0.829,0.744,0.5
2,0.845,0.801,0.513,0.512,0.844,0.822,0.759,0.596,0.5,0.5382098664837462,0.5,20,92,5,0.838,0.837,0.745,0.5
3,0.837,0.834,0.513,0.512,0.841,0.828,0.764,0.641,0.49999999999999994,0.49999999999999994,0.5,20,92,6,0.837,0.837,0.745,0.5
4,0.837,0.831,0.513,0.512,0.841,0.821,0.771,0.715,0.5,0.5,0.5,20,92,7,0.829,0.832,0.745,0.5
5,0.845,0.816,0.513,0.512,0.844,0.822,0.795,0.779,0.5251282176986567,0.5,0.5,20,92,8,0.837,0.841,0.745,0.5
6,0.845,0.835,0.513,0.512,0.845,0.838,0.783,0.767,0.5161659653722781,0.49999999999999994,0.5,20,92,9,0.837,0.841,0.746,0.5
7,0.848,0.842,0.513,0.512,0.846,0.837,0.788,0.78,0.49999999999999994,0.49999999999999994,0.5,20,92,10,0.824,0.835,0.746,0.5
8,0.845,0.836,0.513,0.512,0.85,0.841,0.781,0.781,0.5,0.5,0.5,20,92,11,0.83,0.835,0.747,0.5
9,0.848,0.849,0.513,0.512,0.845,0.838,0.784,0.783,0.5123392796264652,0.5,0.5,20,92,12,0.829,0.832,0.747,0.5
10,0.844,0.836,0.513,0.512,0.85,0.841,0.79,0.792,0.5112397608613053,0.5,0.5,20,92,13,0.831,0.835,0.747,0.5
11,0.845,0.838,0.513,0.512,0.851,0.842,0.781,0.787,0.5103191657819819,0.5,0.5,20,92,14,0.831,0.835,0.747,0.5
12,0.847,0.843,0.513,0.512,0.845,0.841,0.787,0.779,0.5018509625654232,0.5033003667490368,0.5,20,92,15,0.832,0.831,0.747,0.5
13,0.841,0.849,0.513,0.512,0.843,0.837,0.791,0.785,0.5017240927220094,0.5078818423229485,0.5,20,92,16,0.825,0.839,0.747,0.5
14,0.847,0.847,0.513,0.512,0.844,0.84,0.795,0.795,0.5016134303061475,0.5,0.5,20,92,17,0.829,0.84,0.747,0.5
15,0.847,0.845,0.513,0.512,0.842,0.839,0.803,0.796,0.5,0.5,0.5,20,92,18,0.831,0.839,0.747,0.5
16,0.84,0.841,0.513,0.512,0.838,0.829,0.807,0.792,0.504338860018517,0.5073160825861287,0.5,20,92,19,0.83,0.84,0.747,0.5
17,0.833,0.839,0.513,0.512,0.838,0.829,0.81,0.791,0.5,0.5089449519525195,0.5,20,92,20,0.828,0.841,0.745,0.5
18,0.836,0.841,0.513,0.512,0.84,0.831,0.812,0.792,0.5,0.5085081760006036,0.5,20,92,21,0.829,0.841,0.745,0.5
19,0.837,0.835,0.513,0.512,0.841,0.824,0.817,0.795,0.5036991946260475,0.5057083687984874,0.5,20,92,22,0.825,0.843,0.745,0.5
20,0.836,0.835,0.513,0.512,0.841,0.826,0.814,0.794,0.5035258233615238,0.5054580082225291,0.5,20,92,23,0.825,0.843,0.745,0.5
21,0.837,0.839,0.513,0.512,0.84,0.828,0.812,0.797,0.5108928692227663,0.4990518723378005,0.5,20,92,24,0.832,0.841,0.745,0.5
22,0.841,0.836,0.513,0.512,0.838,0.83,0.812,0.802,0.5115090351017233,0.5045548987024149,0.5,20,92,25,0.835,0.841,0.745,0.5
23,0.842,0.837,0.513,0.512,0.84,0.831,0.816,0.806,0.5131261251165281,0.5194342655933095,0.5,20,92,26,0.834,0.841,0.745,0.5
24,0.843,0.836,0.513,0.512,0.839,0.831,0.816,0.806,0.5106186236449147,0.5041758587064334,0.5,20,92,27,0.834,0.841,0.745,0.5
25,0.837,0.833,0.513,0.513,0.84,0.826,0.825,0.802,0.5092738612796773,0.4964674637978318,0.5,20,92,28,0.833,0.841,0.746,0.5
26,0.837,0.834,0.513,0.513,0.839,0.828,0.822,0.805,0.5098562634505679,0.5020472111330823,0.5,20,92,29,0.833,0.841,0.746,0.5
27,0.842,0.839,0.513,0.513,0.838,0.833,0.827,0.806,0.5121985172739421,0.5092592592592592,0.5,20,92,30,0.836,0.843,0.746,0.5
28,0.844,0.837,0.513,0.513,0.838,0.835,0.826,0.808,0.511787049889493,0.5170045337732877,0.5,20,92,31,0.836,0.843,0.746,0.5
29,0.844,0.84,0.513,0.513,0.839,0.836,0.829,0.804,0.5114024710647833,0.5203719458855467,0.5,20,92,32,0.835,0.841,0.746,0.5
30,0.844,0.843,0.513,0.513,0.839,0.834,0.827,0.801,0.5126618351670037,0.5197266334578794,0.5,20,92,33,0.837,0.841,0.746,0.5
31,0.844,0.842,0.513,0.513,0.839,0.836,0.825,0.805,0.5122726871052186,0.5191210711223417,0.5,20,92,34,0.837,0.841,0.746,0.5
32,0.844,0.838,0.513,0.513,0.842,0.837,0.828,0.807,0.5096228780917058,0.5185516860379105,0.5,20,92,35,0.839,0.841,0.746,0.5
33,0.845,0.839,0.513,0.513,0.84,0.837,0.826,0.805,0.5093458464564904,0.518015322098438,0.5,20,92,36,0.839,0.841,0.746,0.5
34,0.845,0.838,0.513,0.513,0.84,0.838,0.826,0.805,0.509298518846411,0.5179527990622872,0.5,20,92,37,0.836,0.84,0.746,0.5
35,0.846,0.84,0.513,0.513,0.839,0.834,0.827,0.81,0.5104320050268414,0.5174491405895272,0.5,20,92,38,0.84,0.84,0.746,0.5
36,0.847,0.839,0.513,0.513,0.84,0.837,0.828,0.805,0.5087941080639845,0.5169730849937858,0.5,20,92,39,0.84,0.84,0.746,0.5
37,0.844,0.84,0.513,0.513,0.839,0.834,0.829,0.804,0.5098806514381782,0.5169197476903472,0.5,20,92,40,0.838,0.84,0.747,0.5
38,0.845,0.841,0.513,0.513,0.839,0.835,0.831,0.805,0.508989064315734,0.5164710835390733,0.5,20,92,41,0.843,0.839,0.747,0.5
39,0.845,0.84,0.513,0.513,0.841,0.834,0.825,0.805,0.5031275187961298,0.5160457179432498,0.5,20,92,42,0.841,0.839,0.748,0.5
40,0.844,0.839,0.513,0.513,0.839,0.836,0.833,0.812,0.5024322427339092,0.5156418744167593,0.5,20,92,43,0.841,0.839,0.748,0.5
41,0.844,0.841,0.513,0.513,0.839,0.834,0.828,0.812,0.5053851841251564,0.5152579532385936,0.5,20,92,44,0.842,0.839,0.749,0.5
42,0.845,0.841,0.513,0.513,0.842,0.835,0.817,0.806,0.5052585912356152,0.5148925099361877,0.5,20,92,45,0.842,0.839,0.749,0.5
43,0.845,0.839,0.513,0.513,0.838,0.834,0.82,0.805,0.5089094646876273,0.514972586303934,0.5,20,92,46,0.841,0.84,0.749,0.5
44,0.844,0.838,0.513,0.513,0.838,0.836,0.824,0.807,0.5065404034854253,0.5149313370238906,0.5,20,92,47,0.834,0.84,0.749,0.5
45,0.844,0.84,0.513,0.513,0.838,0.837,0.83,0.821,0.508675709293652,0.5139967545198187,0.5,20,92,48,0.834,0.84,0.749,0.5
46,0.843,0.838,0.513,0.513,0.839,0.839,0.826,0.814,0.5079115140080792,0.5136757552069522,0.5,20,92,49,0.834,0.84,0.749,0.5
47,0.843,0.839,0.513,0.513,0.839,0.84,0.833,0.823,0.5054798751539602,0.511684305423842,0.5,20,92,50,0.834,0.84,0.749,0.5
48,0.842,0.839,0.513,0.513,0.838,0.84,0.835,0.829,0.5075842596521338,0.5025697668508207,0.5,20,92,51,0.833,0.842,0.749,0.5
49,0.84,0.836,0.513,0.513,0.838,0.839,0.835,0.829,0.5020479390608361,0.4999757814706458,0.5,20,92,52,0.835,0.843,0.75,0.5
50,0.837,0.836,0.513,0.513,0.84,0.841,0.834,0.827,0.502006243041152,0.5010235611055562,0.5,20,92,53,0.835,0.843,0.75,0.5
51,0.838,0.836,0.513,0.513,0.84,0.838,0.833,0.825,0.502448763669946,0.5004591002527033,0.5,20,92,54,0.835,0.843,0.75,0.5
52,0.84,0.839,0.513,0.513,0.838,0.839,0.833,0.825,0.5025121656254766,0.5020085082918756,0.5,20,92,55,0.834,0.842,0.75,0.5
53,0.841,0.838,0.513,0.513,0.838,0.839,0.835,0.829,0.5084809984755766,0.502433333862961,0.5,20,92,56,0.834,0.842,0.75,0.5
54,0.84,0.838,0.513,0.513,0.839,0.838,0.835,0.829,0.5019374990279656,0.5014674814108896,0.5,20,92,57,0.834,0.841,0.75,0.5
55,0.842,0.841,0.513,0.513,0.838,0.84,0.835,0.829,0.5024254390301479,0.5019051481048675,0.5,20,92,58,0.834,0.841,0.75,0.5
56,0.842,0.844,0.513,0.513,0.84,0.84,0.839,0.828,0.5078563148708475,0.5029217763811481,0.5,20,92,59,0.834,0.84,0.75,0.5
