,yIndLDA,yIndQDA,yMultiLDA,yMultiQDA,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots
19,0.847,0.846,0.788,0.793,0.856,0.851,0.853,0.849,0.5009783601722457,0.5104336793707351,0.5,20,0,22
20,0.842,0.842,0.788,0.793,0.855,0.849,0.853,0.85,0.48624880862182385,0.49381760858786383,0.5,20,0,23
21,0.844,0.843,0.788,0.793,0.855,0.849,0.853,0.851,0.48696130372823426,0.4944910252294593,0.5,20,0,24
22,0.843,0.844,0.788,0.793,0.858,0.852,0.858,0.852,0.4876038823407719,0.4979938126056618,0.5,20,0,25
23,0.852,0.846,0.788,0.793,0.857,0.852,0.855,0.853,0.5026823831263658,0.5022926259288322,0.5,20,0,26
24,0.854,0.853,0.788,0.793,0.852,0.853,0.853,0.851,0.5114730228658919,0.5017889630521606,0.5,20,0,27
25,0.855,0.848,0.788,0.793,0.852,0.853,0.855,0.855,0.5066702377764472,0.5050609269476807,0.5,20,0,28
26,0.853,0.851,0.788,0.793,0.855,0.855,0.854,0.852,0.5058181859714985,0.5054254673372589,0.5,20,0,29
27,0.851,0.849,0.788,0.793,0.852,0.854,0.854,0.853,0.5055610382927214,0.5051861118545806,0.5,20,0,30
28,0.854,0.85,0.788,0.793,0.852,0.852,0.854,0.852,0.5049677304382558,0.5049677304382558,0.5,20,0,31
29,0.854,0.853,0.788,0.793,0.854,0.854,0.852,0.852,0.4995906203595427,0.5010462427960175,0.5,20,0,32
30,0.852,0.852,0.788,0.793,0.856,0.854,0.852,0.851,0.48791273336619745,0.4999559255608254,0.5,20,0,33
31,0.852,0.852,0.788,0.793,0.855,0.854,0.852,0.851,0.49063798225097266,0.5005135504333408,0.5,20,0,34
32,0.851,0.853,0.788,0.793,0.856,0.855,0.853,0.853,0.5016372922104744,0.5015381844404189,0.5,20,0,35
33,0.852,0.85,0.788,0.793,0.854,0.855,0.853,0.852,0.5055331738001716,0.5015180648340526,0.5,20,0,36
34,0.853,0.847,0.788,0.793,0.855,0.856,0.855,0.854,0.5062014186037012,0.5079833014588582,0.5,20,0,37
35,0.853,0.85,0.788,0.793,0.853,0.854,0.853,0.853,0.5046727692772786,0.5090996130878329,0.5,20,0,38
36,0.852,0.849,0.788,0.793,0.852,0.852,0.856,0.853,0.5079826687384255,0.5071731188646355,0.5,20,0,39
37,0.852,0.85,0.788,0.793,0.853,0.852,0.856,0.851,0.5043192167974488,0.5063661966071611,0.5,20,0,40
38,0.85,0.844,0.788,0.793,0.855,0.851,0.854,0.851,0.500839702048788,0.504332317398969,0.5,20,0,41
39,0.849,0.843,0.788,0.793,0.855,0.855,0.853,0.852,0.49909389319348973,0.502484186271273,0.5,20,0,42
40,0.847,0.843,0.788,0.793,0.855,0.855,0.853,0.852,0.49832736270433586,0.502168882824319,0.5,20,0,43
41,0.846,0.845,0.788,0.793,0.855,0.855,0.853,0.852,0.4981443573747772,0.5021352595178281,0.5,20,0,44
42,0.846,0.844,0.788,0.793,0.855,0.855,0.853,0.852,0.4982020269269159,0.5026058641318222,0.5,20,0,45
43,0.846,0.844,0.788,0.793,0.855,0.853,0.852,0.854,0.497137394327267,0.5031345538195313,0.5,20,0,46
44,0.848,0.843,0.788,0.793,0.855,0.856,0.854,0.851,0.49810341918852663,0.502641339568076,0.5,20,0,47
45,0.85,0.843,0.788,0.793,0.854,0.853,0.854,0.85,0.49842914022177015,0.5015389477768624,0.5,20,0,48
46,0.85,0.846,0.788,0.793,0.855,0.856,0.854,0.852,0.5000760784671834,0.503865982800851,0.5,20,0,49
47,0.85,0.848,0.788,0.793,0.855,0.852,0.854,0.852,0.49832538109742713,0.5033347112656781,0.5,20,0,50
48,0.85,0.848,0.788,0.793,0.855,0.853,0.854,0.851,0.4975532003517412,0.5038044129748411,0.5,20,0,51
49,0.848,0.846,0.788,0.793,0.854,0.851,0.853,0.849,0.4893809593116257,0.5046438598744968,0.5,20,0,52
50,0.848,0.846,0.788,0.793,0.855,0.852,0.854,0.85,0.4962875422554204,0.5038368397884537,0.5,20,0,53
51,0.851,0.849,0.788,0.793,0.856,0.852,0.853,0.851,0.5032882761956792,0.5044275809065157,0.5,20,0,54
52,0.853,0.847,0.788,0.793,0.853,0.853,0.853,0.85,0.4982328236112775,0.5045394073838472,0.5,20,0,55
53,0.852,0.85,0.788,0.793,0.854,0.852,0.854,0.851,0.5055016180752578,0.5045206672049767,0.5,20,0,56
54,0.85,0.849,0.788,0.793,0.856,0.853,0.853,0.852,0.499059101937824,0.504422434095531,0.5,20,0,57
55,0.852,0.851,0.788,0.793,0.855,0.852,0.853,0.852,0.49871970750451455,0.5058414899142145,0.5,20,0,58
56,0.852,0.85,0.788,0.793,0.855,0.851,0.852,0.851,0.4985512759582622,0.5053045631606277,0.5,20,0,59
57,0.848,0.851,0.788,0.793,0.855,0.852,0.851,0.852,0.4981181600807951,0.5050672214302409,0.5,20,0,60
58,0.848,0.849,0.788,0.793,0.856,0.852,0.851,0.853,0.4987464651071184,0.5041778686943283,0.5,20,0,61
59,0.848,0.849,0.788,0.793,0.855,0.852,0.852,0.852,0.4980971923422186,0.503750519478104,0.5,20,0,62
60,0.851,0.851,0.788,0.793,0.856,0.852,0.851,0.851,0.4979314996393691,0.5040294895552364,0.5,20,0,63
61,0.851,0.85,0.788,0.793,0.856,0.852,0.852,0.853,0.4990672746294527,0.5038163103063094,0.5,20,0,64
62,0.848,0.85,0.788,0.793,0.855,0.852,0.852,0.853,0.5035396797424713,0.5041725671302372,0.5,20,0,65
63,0.851,0.854,0.788,0.793,0.856,0.851,0.853,0.854,0.4971865007596075,0.5038677036669781,0.5,20,0,66
64,0.848,0.85,0.788,0.793,0.854,0.854,0.853,0.853,0.5042016088647125,0.5023121835081515,0.5,20,0,67
65,0.848,0.85,0.788,0.793,0.856,0.855,0.853,0.853,0.5043810376953558,0.5017147964365989,0.5,20,0,68
66,0.848,0.852,0.788,0.793,0.855,0.854,0.853,0.854,0.4988750886734904,0.502658323440792,0.5,20,0,69
67,0.847,0.851,0.788,0.793,0.856,0.854,0.853,0.853,0.4977748119829455,0.5072215737618532,0.5,20,0,70
68,0.854,0.855,0.788,0.793,0.855,0.855,0.853,0.853,0.5020382400815822,0.5088469201755688,0.5,20,0,71
69,0.854,0.856,0.788,0.793,0.856,0.855,0.852,0.852,0.5014861114441054,0.5083160654477982,0.5,20,0,72
70,0.853,0.854,0.788,0.793,0.855,0.856,0.853,0.853,0.5016818238274028,0.5075194235112356,0.5,20,0,73
71,0.852,0.855,0.788,0.793,0.854,0.856,0.853,0.853,0.5015313035245754,0.5083331133069142,0.5,20,0,74
72,0.853,0.856,0.788,0.793,0.854,0.856,0.854,0.854,0.5012148379361221,0.5081864490697963,0.5,20,0,75
73,0.853,0.855,0.788,0.793,0.854,0.856,0.854,0.855,0.5016794471193795,0.5131381034957895,0.5,20,0,76
74,0.854,0.855,0.788,0.793,0.855,0.856,0.853,0.853,0.5019126151321177,0.5080435072422753,0.5,20,0,77
75,0.853,0.856,0.788,0.793,0.854,0.856,0.853,0.855,0.5011544518936817,0.5068758905203592,0.5,20,0,78
76,0.854,0.853,0.788,0.793,0.855,0.856,0.853,0.856,0.501585633248252,0.5063199163170485,0.5,20,0,79
77,0.854,0.855,0.788,0.793,0.856,0.854,0.852,0.852,0.5012508356285159,0.5059019818216949,0.5,20,0,80
78,0.854,0.853,0.788,0.793,0.856,0.856,0.853,0.854,0.5015442370575944,0.505953605418826,0.5,20,0,81
79,0.854,0.854,0.788,0.793,0.856,0.856,0.853,0.854,0.5012383768079072,0.5055735928000821,0.5,20,0,82
80,0.854,0.858,0.788,0.793,0.855,0.854,0.852,0.852,0.5011989866327766,0.5009214090364011,0.5,20,0,83
81,0.852,0.856,0.788,0.793,0.855,0.855,0.852,0.853,0.5009079339239074,0.5094606048136041,0.5,20,0,84
82,0.853,0.856,0.788,0.793,0.854,0.854,0.853,0.853,0.5009102247747682,0.5090535867515196,0.5,20,0,85
83,0.851,0.855,0.788,0.793,0.854,0.854,0.852,0.852,0.5011429006665099,0.5087720867223202,0.5,20,0,86
84,0.853,0.855,0.788,0.793,0.852,0.854,0.853,0.852,0.5015333639819191,0.5084817942067121,0.5,20,0,87
85,0.855,0.856,0.788,0.793,0.852,0.855,0.854,0.854,0.5012043903259553,0.5088439860481676,0.5,20,0,88
86,0.855,0.855,0.788,0.793,0.852,0.853,0.854,0.854,0.5008026442032292,0.5085814905642481,0.5,20,0,89
87,0.854,0.855,0.788,0.793,0.853,0.853,0.854,0.853,0.501184208186665,0.5087232784389379,0.5,20,0,90
88,0.855,0.856,0.788,0.793,0.853,0.855,0.854,0.853,0.5048599536538083,0.5079667798438436,0.5,20,0,91
89,0.853,0.857,0.788,0.793,0.855,0.855,0.853,0.853,0.5054954815697759,0.5088683353907084,0.5,20,0,92
90,0.852,0.857,0.788,0.793,0.855,0.856,0.853,0.852,0.5055272189691593,0.5091126504222487,0.5,20,0,93
91,0.852,0.857,0.788,0.793,0.853,0.855,0.853,0.854,0.5053148012852964,0.5097515979643177,0.5,20,0,94
92,0.852,0.859,0.788,0.793,0.853,0.857,0.854,0.854,0.5076619753513887,0.5086520962398169,0.5,20,0,95
93,0.852,0.857,0.788,0.793,0.854,0.857,0.855,0.853,0.5074203137021641,0.5092545823088935,0.5,20,0,96
94,0.853,0.856,0.788,0.793,0.854,0.855,0.853,0.851,0.50335021423242,0.5053008452491622,0.5,20,0,97
95,0.853,0.856,0.788,0.793,0.856,0.855,0.853,0.852,0.5037778822482608,0.505218852761742,0.5,20,0,98
96,0.854,0.855,0.788,0.793,0.856,0.854,0.853,0.851,0.5001101321307604,0.5050104746219541,0.5,20,0,99
97,0.853,0.856,0.788,0.793,0.855,0.853,0.853,0.851,0.5002230158858181,0.5013774794598596,0.5,20,0,100
98,0.855,0.857,0.788,0.793,0.855,0.853,0.853,0.852,0.5002164187890605,0.5010082387704892,0.5,20,0,101
99,0.854,0.857,0.788,0.793,0.856,0.855,0.853,0.851,0.5033027488833134,0.507896482825009,0.5,20,0,102
100,0.837,0.693,0.787,0.792,0.846,0.787,0.846,0.844,0.5,0.5,0.5,20,1,3
101,0.813,0.636,0.787,0.792,0.843,0.855,0.844,0.844,0.5528316411612184,0.5317541634481457,0.5,20,1,4
102,0.805,0.802,0.787,0.792,0.836,0.835,0.839,0.837,0.5252551286084108,0.5252551286084108,0.5,20,1,5
103,0.803,0.815,0.787,0.792,0.839,0.834,0.833,0.837,0.5295153323941855,0.5295153323941855,0.5,20,1,6
104,0.815,0.828,0.787,0.792,0.836,0.833,0.833,0.836,0.5222618990887729,0.5240047177678574,0.5,20,1,7
105,0.819,0.826,0.787,0.792,0.831,0.835,0.836,0.833,0.49999999999999994,0.5133034397700851,0.5,20,1,8
106,0.832,0.836,0.787,0.792,0.84,0.841,0.841,0.836,0.5185310230324025,0.5137596007683709,0.5,20,1,9
107,0.841,0.838,0.787,0.792,0.848,0.845,0.851,0.843,0.5125473883767309,0.5103163036459569,0.5,20,1,10
108,0.844,0.84,0.787,0.792,0.85,0.847,0.851,0.845,0.5141889395541925,0.5121516428134054,0.5,20,1,11
109,0.844,0.842,0.787,0.792,0.849,0.846,0.852,0.847,0.49647551952589675,0.5127235200019898,0.5,20,1,12
110,0.846,0.844,0.787,0.792,0.851,0.846,0.851,0.847,0.49371281168416803,0.5121185936272856,0.5,20,1,13
111,0.846,0.838,0.787,0.792,0.849,0.845,0.849,0.848,0.49496308372377784,0.5182013589928622,0.5,20,1,14
112,0.846,0.841,0.787,0.792,0.849,0.845,0.851,0.847,0.4947190768457571,0.5109760438819309,0.5,20,1,15
113,0.848,0.845,0.787,0.792,0.852,0.847,0.851,0.847,0.49875922788638316,0.5125445876734807,0.5,20,1,16
114,0.85,0.842,0.787,0.792,0.851,0.845,0.852,0.846,0.49713434210160945,0.5168086056812907,0.5,20,1,17
115,0.856,0.847,0.787,0.792,0.853,0.847,0.85,0.847,0.5019921918261991,0.5064231472550033,0.5,20,1,18
116,0.853,0.846,0.788,0.792,0.853,0.847,0.852,0.846,0.49774225952734025,0.5049844206252271,0.5,20,1,19
117,0.847,0.845,0.788,0.792,0.853,0.847,0.854,0.848,0.49267505544632106,0.5037372050237221,0.5,20,1,20
118,0.85,0.846,0.788,0.793,0.853,0.85,0.852,0.85,0.5037657134251569,0.5132299479092147,0.5,20,1,21
119,0.844,0.843,0.788,0.793,0.855,0.849,0.853,0.847,0.4859096874602224,0.4959490499217325,0.5,20,1,22
120,0.844,0.843,0.788,0.793,0.855,0.849,0.853,0.849,0.4981293870690743,0.49700003509704527,0.5,20,1,23
121,0.845,0.845,0.788,0.793,0.857,0.851,0.853,0.852,0.48696130372823426,0.4958034548910302,0.5,20,1,24
122,0.852,0.846,0.788,0.793,0.856,0.851,0.853,0.854,0.5032215232962223,0.5131828531901623,0.5,20,1,25
123,0.857,0.852,0.788,0.793,0.854,0.851,0.853,0.85,0.5151858300099841,0.5140516223706394,0.5,20,1,26
124,0.853,0.851,0.788,0.793,0.854,0.852,0.854,0.852,0.5091423590608144,0.5053336952752248,0.5,20,1,27
125,0.85,0.853,0.788,0.793,0.853,0.855,0.854,0.853,0.50693002343345,0.5056890550386053,0.5,20,1,28
126,0.854,0.851,0.788,0.793,0.853,0.853,0.853,0.853,0.5058181859714985,0.5054254673372589,0.5,20,1,29
127,0.853,0.852,0.788,0.793,0.852,0.853,0.853,0.853,0.5055610382927214,0.5051861118545806,0.5,20,1,30
128,0.853,0.852,0.788,0.793,0.854,0.855,0.852,0.853,0.4877834249121297,0.5006815530409082,0.5,20,1,31
129,0.851,0.851,0.788,0.793,0.856,0.854,0.851,0.852,0.4876503178075372,0.5003026802384902,0.5,20,1,32
130,0.852,0.851,0.788,0.793,0.855,0.853,0.851,0.852,0.49007852562104703,0.5011690337156207,0.5,20,1,33
131,0.851,0.852,0.788,0.793,0.855,0.855,0.852,0.851,0.5026712840369245,0.5018843446817212,0.5,20,1,34
132,0.853,0.851,0.788,0.793,0.854,0.854,0.854,0.853,0.5033075192780603,0.5028372014436681,0.5,20,1,35
133,0.852,0.848,0.788,0.793,0.855,0.853,0.855,0.854,0.5067523189470107,0.5089087818801605,0.5,20,1,36
134,0.853,0.85,0.788,0.793,0.854,0.854,0.853,0.852,0.5044004993154962,0.5084470153255214,0.5,20,1,37
135,0.855,0.847,0.788,0.793,0.853,0.851,0.856,0.853,0.4995663997988851,0.5059896243099034,0.5,20,1,38
136,0.853,0.849,0.788,0.793,0.851,0.852,0.856,0.852,0.5058774141720237,0.5059955085413327,0.5,20,1,39
137,0.848,0.846,0.788,0.793,0.855,0.852,0.854,0.851,0.5019296402101473,0.5044246197961286,0.5,20,1,40
138,0.849,0.843,0.788,0.793,0.855,0.855,0.854,0.851,0.5001439723884129,0.5030630408310932,0.5,20,1,41
139,0.848,0.843,0.788,0.793,0.855,0.854,0.853,0.852,0.49878175599560015,0.5027436515655472,0.5,20,1,42
140,0.847,0.844,0.788,0.793,0.855,0.855,0.853,0.852,0.49832736270433586,0.502168882824319,0.5,20,1,43
141,0.847,0.844,0.788,0.793,0.855,0.855,0.853,0.852,0.4986261091875304,0.502406641456725,0.5,20,1,44
142,0.846,0.843,0.788,0.793,0.855,0.854,0.853,0.854,0.4972760374057514,0.502179888759203,0.5,20,1,45
143,0.848,0.843,0.788,0.793,0.855,0.856,0.854,0.851,0.4980359623341255,0.5031957917192684,0.5,20,1,46
144,0.85,0.843,0.788,0.793,0.854,0.853,0.855,0.85,0.5061013965548041,0.5014913657864382,0.5,20,1,47
145,0.851,0.848,0.788,0.793,0.855,0.852,0.854,0.852,0.5003022801821851,0.5041867787503276,0.5,20,1,48
146,0.849,0.848,0.788,0.793,0.855,0.852,0.854,0.851,0.5043900833107664,0.5038689212104808,0.5,20,1,49
147,0.851,0.848,0.788,0.793,0.855,0.853,0.854,0.851,0.49737845345513965,0.5031567325657484,0.5,20,1,50
148,0.848,0.848,0.788,0.793,0.855,0.851,0.853,0.849,0.48830043952363744,0.5054258801593448,0.5,20,1,51
149,0.85,0.847,0.788,0.793,0.856,0.852,0.853,0.85,0.4958583884304384,0.5041153848415845,0.5,20,1,52
150,0.853,0.848,0.788,0.793,0.856,0.852,0.853,0.851,0.5028938356316883,0.5042386131526213,0.5,20,1,53
151,0.853,0.848,0.788,0.793,0.854,0.853,0.853,0.85,0.49790484083716435,0.5044214444468844,0.5,20,1,54
152,0.852,0.849,0.788,0.793,0.853,0.852,0.854,0.851,0.4987435928686209,0.5046049023862664,0.5,20,1,55
153,0.851,0.849,0.788,0.793,0.856,0.852,0.853,0.851,0.5046358665550645,0.5045067308793549,0.5,20,1,56
154,0.851,0.849,0.788,0.793,0.855,0.851,0.853,0.852,0.49864245236086036,0.5059746749173368,0.5,20,1,57
155,0.853,0.848,0.788,0.793,0.855,0.85,0.852,0.852,0.49889351631784423,0.5058264201515843,0.5,20,1,58
156,0.849,0.85,0.788,0.793,0.856,0.852,0.852,0.852,0.49845625192416837,0.5053957358059471,0.5,20,1,59
157,0.85,0.849,0.788,0.793,0.856,0.853,0.851,0.851,0.49868733201373894,0.5044645541643882,0.5,20,1,60
158,0.849,0.851,0.788,0.793,0.856,0.852,0.852,0.852,0.4988265823770479,0.5033945648615892,0.5,20,1,61
159,0.852,0.85,0.788,0.793,0.854,0.852,0.851,0.852,0.4982452365465466,0.5043119563355579,0.5,20,1,62
160,0.851,0.851,0.788,0.793,0.855,0.852,0.852,0.853,0.49822511375020695,0.5042683036527082,0.5,20,1,63
161,0.848,0.85,0.788,0.793,0.856,0.852,0.853,0.853,0.49855943078141995,0.5042533600400512,0.5,20,1,64
162,0.851,0.853,0.788,0.793,0.855,0.852,0.853,0.854,0.497615105849354,0.5041291315234406,0.5,20,1,65
163,0.848,0.853,0.788,0.793,0.856,0.853,0.853,0.854,0.5040826826718603,0.5023595902796416,0.5,20,1,66
164,0.848,0.851,0.788,0.793,0.855,0.854,0.853,0.854,0.5040790137725709,0.5020965614519771,0.5,20,1,67
165,0.849,0.853,0.788,0.793,0.855,0.853,0.853,0.853,0.49899160266968023,0.503067429709269,0.5,20,1,68
166,0.848,0.852,0.788,0.793,0.855,0.853,0.853,0.854,0.49784378812227503,0.5078948720979337,0.5,20,1,69
167,0.853,0.855,0.788,0.793,0.856,0.855,0.852,0.853,0.5023956495070261,0.5091969810909651,0.5,20,1,70
168,0.854,0.856,0.788,0.793,0.856,0.854,0.853,0.852,0.5018209194622341,0.5091610574616227,0.5,20,1,71
169,0.854,0.855,0.788,0.793,0.855,0.856,0.853,0.853,0.5025148766500933,0.5076669052481961,0.5,20,1,72
170,0.853,0.856,0.788,0.793,0.854,0.856,0.853,0.853,0.50203639607496,0.5088241041523007,0.5,20,1,73
171,0.852,0.857,0.788,0.793,0.854,0.856,0.853,0.853,0.5019994005260022,0.50850676793513,0.5,20,1,74
172,0.854,0.856,0.788,0.793,0.855,0.856,0.854,0.855,0.5017016960396794,0.5137077940082964,0.5,20,1,75
173,0.853,0.855,0.788,0.793,0.856,0.856,0.853,0.851,0.5015989603940445,0.5076940758432988,0.5,20,1,76
174,0.853,0.855,0.788,0.793,0.854,0.856,0.853,0.855,0.5014725254829632,0.5072937140272717,0.5,20,1,77
175,0.853,0.855,0.788,0.793,0.855,0.856,0.853,0.855,0.5015894464989984,0.5067348260349788,0.5,20,1,78
176,0.854,0.855,0.788,0.793,0.856,0.854,0.852,0.852,0.5013969991531378,0.5058425684564372,0.5,20,1,79
177,0.854,0.854,0.788,0.793,0.856,0.856,0.853,0.854,0.5016933288149612,0.5061952615572625,0.5,20,1,80
178,0.855,0.854,0.788,0.793,0.856,0.856,0.852,0.854,0.5018159865346676,0.5056667250072431,0.5,20,1,81
179,0.854,0.858,0.788,0.793,0.855,0.855,0.852,0.852,0.501638828624857,0.5007770695180561,0.5,20,1,82
180,0.852,0.856,0.788,0.793,0.852,0.854,0.853,0.853,0.5013344487740894,0.5096117986706075,0.5,20,1,83
181,0.854,0.855,0.788,0.793,0.854,0.854,0.853,0.853,0.5013224365723635,0.509342365220374,0.5,20,1,84
182,0.854,0.856,0.788,0.793,0.852,0.854,0.853,0.852,0.5008684187536555,0.5087542401016614,0.5,20,1,85
183,0.854,0.856,0.788,0.793,0.852,0.855,0.853,0.853,0.5016592358755823,0.5087294688200369,0.5,20,1,86
184,0.855,0.855,0.788,0.793,0.852,0.854,0.852,0.854,0.5009308407002371,0.5127263561167004,0.5,20,1,87
185,0.856,0.855,0.788,0.793,0.853,0.852,0.853,0.854,0.5008963411308448,0.5125400397712201,0.5,20,1,88
186,0.857,0.854,0.788,0.793,0.853,0.852,0.853,0.854,0.501182134174054,0.5126096009718855,0.5,20,1,89
187,0.855,0.855,0.788,0.793,0.853,0.855,0.855,0.853,0.5050250749426959,0.5082000015039514,0.5,20,1,90
188,0.852,0.857,0.788,0.793,0.855,0.855,0.853,0.852,0.5063223489536255,0.5089764496269166,0.5,20,1,91
189,0.851,0.856,0.788,0.793,0.853,0.856,0.853,0.852,0.5058494528780832,0.5092315546495506,0.5,20,1,92
190,0.852,0.856,0.788,0.793,0.854,0.856,0.853,0.852,0.5056191584819651,0.5098844075737792,0.5,20,1,93
191,0.853,0.858,0.788,0.793,0.852,0.856,0.854,0.854,0.5078990303165527,0.508904622750666,0.5,20,1,94
192,0.854,0.858,0.788,0.793,0.854,0.856,0.854,0.854,0.5077611127664411,0.5093807244112293,0.5,20,1,95
193,0.853,0.857,0.788,0.793,0.854,0.855,0.854,0.852,0.5037539476946844,0.5053653826780173,0.5,20,1,96
194,0.854,0.857,0.788,0.793,0.856,0.855,0.853,0.851,0.5039369754147829,0.5051608635541547,0.5,20,1,97
195,0.854,0.857,0.788,0.793,0.856,0.855,0.853,0.852,0.5039790436876137,0.504954344217579,0.5,20,1,98
196,0.854,0.858,0.788,0.793,0.855,0.853,0.853,0.851,0.500557779541561,0.5011458551222086,0.5,20,1,99
197,0.855,0.857,0.788,0.793,0.855,0.854,0.852,0.853,0.5037513860985943,0.5014805270964876,0.5,20,1,100
198,0.854,0.857,0.788,0.793,0.856,0.855,0.853,0.851,0.5037912262836945,0.5078678614573199,0.5,20,1,101
199,0.855,0.856,0.788,0.793,0.853,0.854,0.852,0.851,0.5013313728423404,0.5039260768641933,0.5,20,1,102
200,0.785,0.584,0.787,0.792,0.835,0.821,0.842,0.84,0.5095007512912764,0.5428932188134524,0.5,20,2,3
201,0.772,0.771,0.787,0.792,0.831,0.835,0.832,0.834,0.5,0.5317541634481457,0.5,20,2,4
202,0.768,0.793,0.787,0.792,0.831,0.836,0.834,0.833,0.5,0.5254177332502081,0.5,20,2,5
203,0.809,0.819,0.787,0.792,0.836,0.835,0.831,0.835,0.5295153323941855,0.5013124837611498,0.5,20,2,6
204,0.816,0.823,0.787,0.792,0.833,0.832,0.832,0.829,0.49999999999999994,0.5043127066576502,0.5,20,2,7
205,0.828,0.832,0.787,0.792,0.838,0.839,0.839,0.837,0.5389694697802898,0.5101343981231465,0.5,20,2,8
206,0.841,0.838,0.787,0.792,0.848,0.844,0.85,0.843,0.5115828272390773,0.511408405593336,0.5,20,2,9
207,0.843,0.841,0.787,0.792,0.85,0.846,0.851,0.845,0.5146320568057852,0.5146602179368481,0.5,20,2,10
208,0.846,0.843,0.787,0.792,0.851,0.846,0.851,0.848,0.49999999999999994,0.5141889395541925,0.5,20,2,11
209,0.847,0.843,0.787,0.792,0.851,0.847,0.851,0.848,0.49647551952589675,0.5127235200019898,0.5,20,2,12
210,0.845,0.84,0.787,0.792,0.849,0.845,0.849,0.847,0.49681637372626364,0.5145255340931542,0.5,20,2,13
211,0.845,0.842,0.787,0.792,0.851,0.844,0.85,0.847,0.4970966929025462,0.5105504581937439,0.5,20,2,14
212,0.85,0.844,0.787,0.792,0.851,0.848,0.852,0.847,0.5,0.5109760438819309,0.5,20,2,15
213,0.849,0.844,0.787,0.792,0.851,0.845,0.853,0.847,0.499378070597874,0.49999999999999994,0.5,20,2,16
214,0.856,0.844,0.787,0.792,0.853,0.847,0.852,0.846,0.5189012102816138,0.5023867335317871,0.5,20,2,17
215,0.852,0.844,0.788,0.792,0.854,0.847,0.852,0.848,0.49709124826830553,0.5027347937484049,0.5,20,2,18
216,0.85,0.845,0.788,0.792,0.853,0.847,0.853,0.849,0.49034429038337163,0.5040320608825752,0.5,20,2,19
217,0.85,0.846,0.788,0.793,0.854,0.85,0.854,0.851,0.502546555256854,0.5125446997443827,0.5,20,2,20
218,0.846,0.843,0.788,0.793,0.855,0.849,0.853,0.847,0.48456306073460376,0.49573623771881925,0.5,20,2,21
219,0.845,0.843,0.788,0.793,0.855,0.849,0.853,0.851,0.4994466801860412,0.4938427154588185,0.5,20,2,22
220,0.846,0.843,0.788,0.793,0.857,0.852,0.853,0.852,0.49952561499020015,0.5116122705768709,0.5,20,2,23
221,0.853,0.846,0.788,0.793,0.856,0.851,0.853,0.853,0.5046832442946957,0.5172852882393721,0.5,20,2,24
222,0.855,0.853,0.788,0.793,0.852,0.852,0.851,0.851,0.4999850782139643,0.5155922088435048,0.5,20,2,25
223,0.853,0.855,0.788,0.793,0.854,0.854,0.852,0.852,0.509173932967051,0.506478554959739,0.5,20,2,26
