,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,wTargetMeanLDA,wTargetCovLDA,tPropLDA,tPropQDA,AccLDAInd,tIndL,AccLDAProp,tCLPropL,AccLDALiu,AccLDAVidovic,AccQDAInd,tIndQ,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic
0,31,"(1,)",1,1,0.667574161995226,0.5080048128562635,0.6407448848783626,0.529407051954107,11.36321234703064,16.197065114974976,0.6925363792833672,0.0005029887777038106,0.6903457987795337,0.0004816452599974459,0.6535753403223282,0.680644656548271,0.6191519324049445,0.0008133065064474556,0.7080269128461899,0.0007202563347754541,0.6779846659364732,0.6914410890314505
1,31,"(1, 2)",2,1,0.7312096362450935,0.6020526689538495,0.7855837291927971,0.5961234548727582,14.710111141204834,20.657921075820923,0.7710843373493976,0.00047882057247242447,0.7803160694726959,0.0004880748767282757,0.7335315287122516,0.7720231575653262,0.7665467063057424,0.0007364334699749816,0.8033171647629479,0.0007072450073461841,0.774683148177124,0.7770301987169457
2,31,"(1, 2, 3)",3,1,0.7627658239897313,0.6413462244605501,0.7968656477744656,0.6137202012221082,14.47603964805603,20.205716848373413,0.7814113597246127,0.000539064817707633,0.7806290095446722,0.0004708191688548342,0.7466750117352527,0.7677984665936474,0.7945548427476138,0.0007819269878952702,0.8249100297293068,0.0008719762788097206,0.7843842904083868,0.7850101705523392
3,31,"(1, 2, 3, 4)",4,1,0.7535660273786429,0.67177709227974,0.8035792931391696,0.667322347076402,14.197748899459839,20.930647611618042,0.7765607886089814,0.0004672107329448425,0.7832890001564701,0.0004592156712390731,0.7452667814113597,0.7742137380691597,0.8055077452667814,0.0006843434684322467,0.8209982788296041,0.0007055135161976284,0.7842278203723987,0.7928336723517446
4,31,"(1, 2, 3, 4, 5)",5,1,0.7989565145443606,0.7038896382384208,0.8308009649040444,0.6733816932513991,14.714123249053955,20.773229360580444,0.7751525582850884,0.00047144399639064576,0.7836019402284462,0.00046408252898114626,0.7360350492880613,0.7782819590048505,0.822250039117509,0.0008073382078435496,0.8285088405570333,0.0007083330928878295,0.787670161164137,0.8005007041151619
5,31,"(1, 2, 3, 4, 5, 6)",6,1,0.8171294980718345,0.7354934889734519,0.8288734814597399,0.7087015336923174,14.249886512756348,20.22677779197693,0.7821937099045533,0.000481015955817996,0.7850101705523392,0.00046205196073219036,0.7385385698638711,0.7814113597246127,0.8313253012048193,0.0006785343145096812,0.8333594116726647,0.0006852773709059172,0.7950242528555782,0.8019089344390549
6,31,"(1, 2, 3, 4, 5, 6, 7)",7,1,0.8300707701013676,0.7521811032649298,0.8643598085890274,0.7270736619032936,14.191733598709106,20.224770545959473,0.7873572210921609,0.0004460270687217277,0.787670161164137,0.000475522144134383,0.749960882491003,0.7836019402284462,0.836801752464403,0.0007105382875440416,0.8413393835080583,0.00068872412536984,0.8008136441871382,0.8105147864184009
7,31,"(1, 2, 3, 4, 5, 6, 7, 8)",8,1,0.8444369172627173,0.7655924143481361,0.8654559153693618,0.7553700259692697,14.46947193145752,20.757187128067017,0.7859489907682679,0.0004643769056057262,0.788921921452042,0.0004728637639205233,0.7416679705836332,0.7801595994367079,0.836801752464403,0.0006662918879306479,0.843842904083868,0.0006845055602373157,0.8028477546549836,0.8098889062744484
8,31,"(1, 2, 3, 4, 5, 6, 7, 8, 9)",9,1,0.8440877082524993,0.7862232099852726,0.8872913969243109,0.7830908016661987,14.388255596160889,20.76420521736145,0.7859489907682679,0.0005481615068020535,0.7864184008762322,0.0005316989482652225,0.7430762009075262,0.7821937099045533,0.8382099827882961,0.0007020675824517059,0.8479111250195588,0.0006774511159706743,0.8081677358785793,0.8152088874980441
9,31,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",10,1,0.8522367785464988,0.8063104787122995,0.890977967421834,0.7855893839933465,14.768277406692505,21.02790403366089,0.7854795806603035,0.00045905607889336873,0.7857925207322798,0.00046374756412091267,0.7338444687842278,0.7812548896886247,0.8394617430762009,0.0007031599208048076,0.8479111250195588,0.0006834030748253005,0.8056642153027695,0.8155218275700203
