,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,wTargetMeanLDA,wTargetCovLDA,tPropLDA,tPropQDA,AccLDAInd,tIndL,AccLDAProp,tCLPropL,AccLDALiu,AccLDAVidovic,AccQDAInd,tIndQ,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic
16,5,"(1,)",1,3,0.7428387596703799,0.5240776565340968,0.9474571876425544,0.5513475671432223,244.75576424598694,329.4198365211487,0.44987444465906895,0.0021329634388095975,0.4124010044427274,0.002122111547999523,0.4197411628356191,0.439443693258644,0.38632412594166504,0.003186182462733893,0.43384199343248986,0.0028695239048103626,0.4251497005988024,0.3782113192968901
17,5,"(1, 2)",2,3,0.8431908914447273,0.7359749906498545,0.98011724649591,0.6848763623446735,256.58219146728516,344.86489486694336,0.5053119567316979,0.002389195022008261,0.46397527525593973,0.002214322984506431,0.4543171721073981,0.4817461850492563,0.4734402163415105,0.0032651970141040374,0.5141974116283562,0.0032597804405709043,0.4637821131929689,0.4560556306741356
18,5,"(1, 2, 3)",3,3,0.9194311510619811,0.887186031679341,0.9864445735674734,0.827593087094788,259.62625455856323,352.51926159858704,0.5439443693258644,0.00213451258390595,0.5412401004442727,0.002411092135904838,0.5049256326057562,0.5360247247440603,0.5698280857639559,0.002870082302583514,0.5829631060459726,0.0028799649990730956,0.49024531581997294,0.5364110488700019
19,5,"(1, 2, 3, 4)",4,3,0.9630240050726638,0.9493408982192175,0.9924411490742165,0.8151966902264037,260.9387676715851,351.6719970703125,0.5622947653080935,0.0020893944583161126,0.5595904964265018,0.0021298683263031885,0.5099478462429978,0.5597836584894726,0.6175391153177516,0.0030300858998496675,0.6144485223102183,0.002930329853166179,0.5058914429206104,0.5696349237009851
20,6,"(1,)",1,3,0.7800217422793958,0.6037299446847052,0.9830053645852649,0.5493186506803629,257.67208194732666,339.8706204891205,0.3490566037735849,0.002175019398645873,0.3514613392526822,0.002130326146864247,0.3568257491675916,0.3692193858675546,0.2846836847946726,0.002956797227213835,0.3597854236034036,0.002886132756472075,0.3303736588975213,0.3044765075841657
21,6,"(1, 2)",2,3,0.8766724413261765,0.825872288123439,0.9847411338472468,0.7196064290337059,249.64674520492554,346.00292468070984,0.4467258601553829,0.00212773860404988,0.4435812060673326,0.0021492476556815355,0.40695523492415836,0.45098039215686275,0.4239733629300777,0.003218322562324617,0.45172031076581576,0.0029182320738385618,0.3964113947465779,0.4208287088420274
22,6,"(1, 2, 3)",3,3,0.951931050690209,0.9343239192495781,0.9955072177875972,0.8281680566652148,256.05076909065247,344.7766659259796,0.4818719940806511,0.002435797635952367,0.4807621161672216,0.0020748818754223685,0.41213466518682945,0.47613762486126526,0.5068442471328154,0.0029721893383933577,0.49593044765075844,0.003227588118688292,0.4363669996300407,0.4811320754716981
23,6,"(1, 2, 3, 4)",4,3,0.9845512082251755,0.9775445576196182,0.9958431908612586,0.8007773884615972,254.85760760307312,345.9818665981293,0.4987051424343322,0.002298931655643871,0.4975952645209027,0.0021334946971445935,0.4208287088420274,0.49574546799852015,0.5351461339252682,0.0028494385229937023,0.5299667036625971,0.0030819876653549187,0.44931557528671845,0.5194228634850167
24,7,"(1,)",1,3,0.683767551444317,0.5343908031000533,0.8940470935025401,0.5463398274369474,244.9542887210846,334.66778898239136,0.45249221183800625,0.002459824456604099,0.45872274143302183,0.0020851619147066016,0.5075934579439252,0.4593068535825545,0.4022585669781931,0.0028815063360695527,0.4889018691588785,0.003151875465087059,0.4797507788161994,0.4417834890965732
25,7,"(1, 2)",2,3,0.7879633711038858,0.7539877728568083,0.9511115189848751,0.6216914093450192,242.10168147087097,333.23798727989197,0.5202492211838006,0.002475238059911401,0.5192757009345794,0.002128898586810935,0.5342679127725857,0.5122663551401869,0.48169781931464173,0.002893816227110747,0.5294003115264797,0.003141918147093039,0.5229750778816199,0.4937694704049844
26,7,"(1, 2, 3)",3,3,0.8942827922665768,0.9032139760104249,0.9742075596413016,0.7611927113042856,258.9504806995392,344.7646312713623,0.5389408099688473,0.002470535699080827,0.533683800623053,0.0021372996386709244,0.5478971962616822,0.5418613707165109,0.5194704049844237,0.002926975395820594,0.5473130841121495,0.003226459954757928,0.5391355140186916,0.5227803738317757
27,7,"(1, 2, 3, 4)",4,3,0.9523495846892859,0.962971360782309,0.9895130955463739,0.8426864432698608,265.544979095459,346.8812599182129,0.5714563862928349,0.002092023736962648,0.5667834890965732,0.0020660504559490167,0.557632398753894,0.5695093457943925,0.5531542056074766,0.002947279690210693,0.5728193146417445,0.003245780169035415,0.5457554517133957,0.5650311526479751
28,8,"(1,)",1,3,0.7816110955676354,0.5322239127952486,0.9166935571211486,0.54055155701572,241.5201334953308,322.68692445755005,0.4974884889074927,0.0020890478411195864,0.4960234407701967,0.0021304096722513026,0.47865215571368774,0.490163248221013,0.428212641272499,0.0029502935417529776,0.4947676852239431,0.0028684386751950163,0.46944328170782756,0.45814148179154457
29,8,"(1, 2)",2,3,0.8489878118185313,0.7363144800072061,0.9474999086201267,0.680361870590216,253.0868878364563,345.29404067993164,0.5311845960652993,0.002178668975830078,0.5293009627459188,0.0021245352839665116,0.4970699037254081,0.517371285056509,0.4972791963164504,0.002929935199838146,0.5420678107994977,0.0029450390517536994,0.4945583926329008,0.49790707408957724
30,8,"(1, 2, 3)",3,3,0.9089566064847053,0.8713944108162811,0.9708041398408052,0.7831958111856123,247.36569952964783,339.7162115573883,0.5678107994976977,0.002141734355161658,0.5728338216827125,0.0020834257933024635,0.5146504813729594,0.5586019254918376,0.5648807032231059,0.0029085016290529746,0.5862285475094182,0.0028818891157211743,0.5223943072415237,0.5684386772708246
31,8,"(1, 2, 3, 4)",4,3,0.9602286663274104,0.9539316756759444,0.9872441326262054,0.8998563101199166,265.9480810165405,347.23821234703064,0.5759732105483466,0.002237850125737148,0.578484721640854,0.0025981517454828364,0.5125575554625367,0.5669736291335287,0.5950188363331939,0.0029912255408126175,0.6144830473001256,0.002884595850213595,0.5366262034323985,0.5939723733779824
32,9,"(1,)",1,3,0.652671427599262,0.5843930777695034,0.837375425843072,0.5365003686966967,243.33582401275635,316.7738015651703,0.5585365853658537,0.0021738831105271006,0.5632113821138212,0.0021530793934333614,0.5461382113821138,0.5485772357723577,0.48252032520325205,0.0029672355186648484,0.5514227642276422,0.003278655637570513,0.5721544715447154,0.5069105691056911
33,9,"(1, 2)",2,3,0.7923098788512263,0.772876938345651,0.9136999007511396,0.6749038313975038,263.87657475471497,361.321653842926,0.5959349593495935,0.0021365903741945094,0.5934959349593496,0.0021632813341249295,0.5794715447154472,0.5758130081300813,0.5943089430894309,0.0030057535423495905,0.6388211382113821,0.0033644249768761117,0.641869918699187,0.6046747967479674
34,9,"(1, 2, 3)",3,3,0.8785678652501194,0.8908226234238578,0.9521786191215852,0.7879669229156255,254.37230324745178,345.82545614242554,0.6288617886178862,0.0022229940426058887,0.6274390243902439,0.0021756880651644574,0.591869918699187,0.5971544715447155,0.6447154471544716,0.002908334790206537,0.6672764227642276,0.0033556671646552357,0.6686991869918699,0.6441056910569106
35,9,"(1, 2, 3, 4)",4,3,0.9449489575183692,0.9552644340797445,0.9789740658017091,0.89021263981183,260.0313401222229,355.9954960346222,0.6552845528455284,0.0021708014050150306,0.656910569105691,0.002147598043689883,0.6154471544715447,0.6367886178861789,0.6808943089430894,0.0038476200607733997,0.6959349593495935,0.0033034993865625646,0.6916666666666667,0.6689024390243903
36,10,"(1,)",1,3,0.8256986103000407,0.5443668703141055,0.9650305885370513,0.5643306166242934,246.973637342453,332.6474184989929,0.4544196163733439,0.002524591562468378,0.4631204271307099,0.0021234996143904557,0.36128139212972116,0.4597587502471821,0.39133873838244015,0.0029453464664205018,0.4846747083250939,0.00338788642604195,0.41605695076132093,0.42080284753806607
37,10,"(1, 2)",2,3,0.8944814178132741,0.7807197154547856,0.9815424919775793,0.6982129691417894,249.56151461601257,343.46918749809265,0.502471821237888,0.0023556796604403164,0.5139410717816888,0.002451057039939393,0.41091556258651374,0.5087996836068815,0.5165117658690923,0.0038817847272447853,0.5445916551315009,0.003788795870991594,0.4617362072374926,0.4965394502669567
38,10,"(1, 2, 3)",3,3,0.9329502531445341,0.8916682907941422,0.9869161823867201,0.7383078707417292,253.7707085609436,353.38856315612793,0.5606090567530156,0.002161366585476351,0.5525014830927427,0.0021720813248075938,0.4374134862566739,0.5402412497528178,0.5993672137631006,0.0033482332250358605,0.5791971524619339,0.002960991996160156,0.48605892821831126,0.5560609056753015
39,10,"(1, 2, 3, 4)",4,3,0.980157210056292,0.9558653493564879,0.9881926982619488,0.8429322629573055,256.5009653568268,393.2407636642456,0.5807791180541824,0.0029828140144883726,0.5819655922483686,0.0032005153061585956,0.4565948190626854,0.5730670357919715,0.6404983191615582,0.0036739979144822994,0.6236899347439193,0.003807022657841356,0.5080087008107573,0.5944235712873245
