,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,wTargetMeanLDA,wTargetCovLDA,tPropLDA,tPropQDA,AccLDAInd,tIndL,AccLDAProp,tCLPropL,AccLDALiu,AccLDAVidovic,AccQDAInd,tIndQ,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic
10,22,"(1, 2, 3)",3,1,0.802507552788259,0.7596261216977822,0.8062833677115278,0.759074466430958,20.04128623008728,29.131432056427002,0.9932222536006777,0.0005533827189434992,0.9949166902005083,0.0005725497951685321,0.9888920267344441,0.991810223100819,0.9813611974018639,0.0008089848968770156,0.9951049609338228,0.0008132304892099634,0.9870093194012991,0.9787254071354607
11,22,"(1, 2, 3, 4)",4,1,0.9017800089694291,0.8787816020962632,0.9009018279473123,0.8783771825195353,22.303776025772095,32.72567129135132,0.9920926292007908,0.000587990355112341,0.9927515767673916,0.0006615489617496473,0.994069471900593,0.9922808999341053,0.9871975901346136,0.0007806020212590913,0.9945401487338793,0.0007834042194793423,0.9926574414007343,0.9692177351030782
12,23,"(1,)",1,1,0.5503623656970102,0.5,0.5743074348295883,0.5,19.83327317237854,28.33734130859375,0.9935034365878919,0.0005593504814562426,0.9952923453535448,0.0005735047017772615,0.9951040391676866,0.9949157329818284,0.9763675736747952,0.0007839256755691297,0.993597589680821,0.0009217539723450804,0.9812635345071086,0.9666698051030976
13,23,"(1, 2)",2,1,0.701466701135647,0.6374760874618115,0.7094453497653269,0.6372172703750175,21.378177881240845,29.495417594909668,0.9782506355333773,0.0005512330707391657,0.9811693814141794,0.0006234378489652447,0.9881367102909331,0.9563129648808963,0.9742020525374259,0.0008541054335503398,0.9905846907070898,0.0008134845286122308,0.9871010262687129,0.9468976555879861
14,23,"(1, 2, 3)",3,1,0.7964727866596417,0.7591554164000545,0.8106222300637521,0.759074466430958,20.08239483833313,30.283514738082886,0.9706242350061199,0.0005874691255549884,0.9724131437717729,0.0005350778269213299,0.9847471989454853,0.9620563035495716,0.9717540721212692,0.0008084831932778301,0.9846530458525563,0.0008080941945435065,0.9821109123434705,0.9076358158365503
15,23,"(1, 2, 3, 4)",4,1,0.9046046725248595,0.8791499924797639,0.9118968800428316,0.8782590070893745,20.855448961257935,32.1375253200531,0.9934092834949628,0.0005227129693512144,0.993597589680821,0.0005303627914229015,0.9930326711232464,0.9910554561717353,0.9904905376141606,0.0008081642542728517,0.9930326711232464,0.0007956085451106524,0.9941625082383956,0.8957725261274833
16,24,"(1,)",1,1,0.6190071187848742,0.5002287386246389,0.6266359899030756,0.500055691680286,20.462403774261475,28.94429898262024,0.8952174731688948,0.0005255095861295235,0.954340048954999,0.0005268205516285825,0.9090566748258332,0.9282620975334211,0.6673884390886838,0.0007857461138154082,0.8560534739220486,0.0009033142386845693,0.8288457917529656,0.7134249670495199
17,24,"(1, 2)",2,1,0.7664519560586287,0.6396370405168322,0.7463007228410239,0.6347146798054972,21.035441160202026,33.694256067276,0.8826021464884203,0.0005858222366703632,0.8969120692901525,0.000705803457435029,0.8998305403878742,0.8968179250611937,0.8282809263792129,0.000930654825272701,0.8739408774242139,0.0007969742776579472,0.8519111278478629,0.8638674449256261
18,24,"(1, 2, 3)",3,1,0.8400355042116381,0.7635797751949855,0.8315157238410726,0.7573817773476478,22.971075296401978,41.75501537322998,0.9721333082282057,0.0008304842311634314,0.9694972698173602,0.0008802354908151111,0.9378648088872152,0.9581999623423084,0.9471850875541329,0.0013326700069073386,0.9630954622481642,0.0013023652367797462,0.9084918094520806,0.9622481641875353
19,24,"(1, 2, 3, 4)",4,1,0.9177678489613645,0.8826538470655978,0.9154335834649246,0.8801949961591902,29.389137983322144,48.136985063552856,0.9872905290905667,0.0008469129591826732,0.9885144040670307,0.0008958102709109939,0.9551873470156279,0.9624364526454529,0.9652607795142157,0.0009523578965939993,0.9886085482959894,0.0009848296675972067,0.9744869139521747,0.9608360007531538
