"[[61.3161491896114], [62.09724663151728], [62.33157586408905], [61.023237648896696], [61.66764303846905], [61.6481156024214], [61.37473149775435], [61.9800820152314], [62.19488381175552], [61.76528021870728], [61.78480765475493], [62.604959968756106], [60.55457918375318], [61.706697910564344], [61.9800820152314], [62.62448740480375], [61.706697910564344], [61.53095098613552], [61.08181995703964], [62.975981253661395]]","[[61.22134038800706], [61.529982363315696], [59.70017636684303], [59.810405643738974], [61.574074074074076], [60.16313932980599], [62.03703703703704], [60.07495590828924], [60.89065255731922], [60.51587301587302], [59.810405643738974], [62.03703703703704], [60.9347442680776], [59.7663139329806], [60.97883597883598], [60.78042328042328], [61.26543209876543], [61.044973544973544], [60.383597883597886], [60.86860670194004]]","[[61.73626373626374], [61.67032967032967], [61.23076923076923], [62.46153846153846], [61.934065934065934], [61.2967032967033], [62.08791208791209], [59.73626373626374], [61.56043956043956], [61.934065934065934], [60.747252747252745], [61.252747252747255], [60.0], [61.604395604395606], [60.637362637362635], [59.51648351648352], [62.02197802197802], [61.07692307692308], [61.42857142857143], [61.2967032967033]]","[[55.193678936211214], [55.55983811909809], [54.57698978608595], [54.133744459433416], [55.21295047215263], [55.3093081518597], [55.1744074002698], [55.02023511273848], [54.32645981884756], [56.48487184428599], [55.05877818462132], [56.34997109269609], [55.21295047215263], [54.78897668144151], [55.38639429562536], [55.270765079976876], [54.538446714203126], [56.388514164578915], [55.540566583156675], [56.388514164578915]]","[[58.43326885880077], [56.57640232108317], [59.32301740812379], [57.33075435203095], [58.723404255319146], [57.620889748549324], [55.93810444874275], [58.007736943907155], [57.176015473887816], [57.9110251450677], [57.83365570599613], [58.04642166344294], [56.866537717601545], [58.375241779497095], [58.18181818181818], [54.91295938104449], [57.9110251450677], [58.12379110251451], [58.54932301740812], [55.47388781431334]]","[[51.64835164835165], [53.51089588377724], [52.896256286086796], [52.65412553548147], [52.28161668839635], [50.02793816353138], [52.87763084373254], [52.28161668839635], [52.46787111193891], [52.98938349785807], [52.20711491897933], [52.020860495436764], [52.61687465077296], [51.90910784131123], [53.00800894021233], [53.43639411436022], [53.36189234494319], [53.082510709629354], [52.85900540137828], [51.48072266716335]]","[[56.04311008468052], [55.177059276366435], [55.02309468822171], [55.177059276366435], [54.04157043879908], [55.773672055427255], [54.90762124711316], [55.619707467282524], [54.08006158583526], [55.08083140877598], [54.73441108545035], [55.292532717474984], [54.4072363356428], [53.425712086220166], [55.408006158583525], [55.44649730561971], [54.234026173979984], [55.33102386451116], [55.54272517321016], [55.69668976135489]]","[[59.61132234896493], [61.72370088719899], [61.72370088719899], [60.540768905787914], [60.62526404731728], [61.4702154626109], [60.11829319814111], [60.77313054499366], [60.5830164765526], [61.2589776087875], [60.920997042670045], [60.456273764258555], [58.06928601605408], [60.51964512040558], [59.50570342205323], [58.49176172370089], [57.13983945923109], [60.20278833967047], [60.30840726658217], [60.98436839881707]]","[[64.6928051738076], [67.40097008892482], [66.2085691188359], [68.00727566693614], [66.10751818916734], [66.37025060630558], [66.0468876313662], [66.87550525464835], [67.64349232012934], [67.25949878738885], [66.10751818916734], [67.946645109135], [68.714632174616], [65.92562651576395], [67.48181083265966], [66.10751818916734], [68.02748585286984], [68.45189975747778], [66.10751818916734], [65.98625707356507]]","[[60.21787371393988], [60.09683276175106], [59.39076054064959], [59.774056889247525], [59.89509784143635], [59.26971958846076], [59.410934032681055], [59.33024006455518], [58.805729271736936], [59.53197498486988], [59.289893080492234], [59.61266895299576], [58.9671172079887], [59.20919911236635], [59.08815816017753], [58.745208795642526], [59.955618317530764], [60.238047205971355], [59.39076054064959], [59.592495460964294]]"
"[[88.88888888888889], [83.33333333333333], [88.88888888888889], [86.11111111111111], [86.11111111111111], [86.11111111111111], [83.33333333333333], [83.33333333333333], [86.11111111111111], [86.11111111111111], [88.88888888888889], [86.11111111111111], [83.33333333333333], [88.88888888888889], [88.88888888888889], [94.44444444444444], [88.88888888888889], [83.33333333333333], [86.11111111111111], [88.88888888888889]]","[[80.55555555555556], [80.55555555555556], [80.55555555555556], [80.55555555555556], [80.55555555555556], [80.55555555555556], [80.55555555555556], [80.55555555555556], [80.55555555555556], [80.55555555555556], [80.55555555555556], [80.55555555555556], [77.77777777777777], [80.55555555555556], [80.55555555555556], [80.55555555555556], [80.55555555555556], [80.55555555555556], [80.55555555555556], [80.55555555555556]]","[[97.22222222222223], [94.44444444444444], [94.44444444444444], [94.44444444444444], [97.22222222222223], [91.66666666666667], [94.44444444444444], [94.44444444444444], [97.22222222222223], [97.22222222222223], [97.22222222222223], [97.22222222222223], [91.66666666666667], [97.22222222222223], [94.44444444444444], [91.66666666666667], [91.66666666666667], [94.44444444444444], [94.44444444444444], [97.22222222222223]]","[[94.44444444444444], [88.88888888888889], [88.88888888888889], [88.88888888888889], [91.66666666666667], [91.66666666666667], [94.44444444444444], [91.66666666666667], [94.44444444444444], [91.66666666666667], [94.44444444444444], [94.44444444444444], [94.44444444444444], [86.11111111111111], [94.44444444444444], [91.66666666666667], [88.88888888888889], [94.44444444444444], [88.88888888888889], [91.66666666666667]]","[[83.33333333333333], [80.55555555555556], [86.11111111111111], [83.33333333333333], [86.11111111111111], [86.11111111111111], [80.55555555555556], [83.33333333333333], [88.88888888888889], [88.88888888888889], [86.11111111111111], [83.33333333333333], [86.11111111111111], [83.33333333333333], [86.11111111111111], [80.55555555555556], [86.11111111111111], [83.33333333333333], [86.11111111111111], [80.55555555555556]]","[[86.11111111111111], [86.11111111111111], [83.33333333333333], [83.33333333333333], [80.55555555555556], [83.33333333333333], [80.55555555555556], [77.77777777777777], [83.33333333333333], [88.88888888888889], [77.77777777777777], [80.55555555555556], [83.33333333333333], [83.33333333333333], [83.33333333333333], [83.33333333333333], [80.55555555555556], [86.11111111111111], [83.33333333333333], [77.77777777777777]]","[[83.33333333333333], [83.33333333333333], [83.33333333333333], [80.55555555555556], [83.33333333333333], [88.88888888888889], [83.33333333333333], [83.33333333333333], [83.33333333333333], [83.33333333333333], [80.55555555555556], [86.11111111111111], [86.11111111111111], [83.33333333333333], [88.88888888888889], [88.88888888888889], [80.55555555555556], [86.11111111111111], [86.11111111111111], [86.11111111111111]]","[[88.88888888888889], [88.88888888888889], [88.88888888888889], [88.88888888888889], [88.88888888888889], [88.88888888888889], [88.88888888888889], [86.11111111111111], [88.88888888888889], [86.11111111111111], [88.88888888888889], [86.11111111111111], [86.11111111111111], [86.11111111111111], [88.88888888888889], [86.11111111111111], [86.11111111111111], [88.88888888888889], [88.88888888888889], [88.88888888888889]]","[[97.22222222222223], [100.0], [100.0], [100.0], [94.44444444444444], [94.44444444444444], [97.22222222222223], [97.22222222222223], [97.22222222222223], [97.22222222222223], [97.22222222222223], [97.22222222222223], [97.22222222222223], [97.22222222222223], [97.22222222222223], [97.22222222222223], [97.22222222222223], [100.0], [97.22222222222223], [94.44444444444444]]","[[88.88888888888889], [88.88888888888889], [86.11111111111111], [88.88888888888889], [88.88888888888889], [88.88888888888889], [86.11111111111111], [86.11111111111111], [88.88888888888889], [88.88888888888889], [86.11111111111111], [86.11111111111111], [86.11111111111111], [86.11111111111111], [88.88888888888889], [83.33333333333333], [88.88888888888889], [88.88888888888889], [86.11111111111111], [88.88888888888889]]"
