"[[49.30677602],[50.16598321],[50.00976372],[49.65826987],[50.90802578],[50.84944347],[50.22456551],[51.51337629],[51.51337629],[51.59148604],[48.60378832],[51.02519039],[49.36535833],[48.50615114],[50.08787346],[50.26362039],[51.80628783],[51.51337629],[52.15778168],[50.16598321]]","[[51.67548501],[51.25661376],[51.2345679],[52.31481481],[51.69753086],[52.02821869],[49.97795414],[50.35273369],[51.19047619],[49.20634921],[51.60934744],[50.26455026],[51.19047619],[51.76366843],[51.30070547],[50.46296296],[51.74162257],[50.06613757],[52.31481481],[51.4329806]]","[[46.06593407],[48.79120879],[48.98901099],[48.74725275],[50.57142857],[48.68131868],[50.3956044],[49.58241758],[48.9010989],[45.91208791],[48.72527473],[48.83516484],[49.64835165],[48.59340659],[46.54945055],[50.41758242],[48.41758242],[46.28571429],[50.92307692],[49.58241758]]","[[44.80632106],[46.36731548],[46.92619002],[46.84910387],[43.47658508],[42.28174986],[44.42089034],[42.26247832],[44.32453267],[40.60512623],[44.92195028],[44.70996338],[43.88128734],[44.36307574],[43.88128734],[45.94334168],[42.8406244],[45.46155329],[45.07612257],[44.17036038]]","[[40.17408124],[43.90715667],[43.38491296],[43.01740812],[41.33462282],[44.25531915],[42.45647969],[41.45067698],[44.06189555],[41.25725338],[40.69632495],[43.38491296],[43.63636364],[43.24951644],[42.24371373],[42.82398453],[42.80464217],[43.5589942],[42.95938104],[43.172147]]","[[28.66455578],[31.32799404],[32.66902589],[33.56304712],[32.46414602],[32.01713541],[29.5958279],[32.96703297],[33.06016018],[31.68187744],[28.31067238],[29.91246042],[31.29074316],[31.83088098],[32.20338983],[31.60737568],[30.78785621],[29.40957348],[31.75637921],[33.3767927]]","[[43.62971517],[42.39799846],[43.18706697],[41.58968437],[44.26481909],[40.68514242],[42.01308699],[40.10777521],[42.47498075],[42.35950731],[42.28252502],[44.55350269],[44.09160893],[40.31947652],[42.03233256],[40.66589684],[42.49422633],[46.92070824],[42.68668206],[43.14857583]]","[[44.61343473],[42.16307562],[40.09294466],[42.69117026],[40.72665822],[39.83945923],[41.00126743],[42.37431348],[45.88086185],[42.58555133],[42.67004647],[38.55090832],[44.78242501],[46.45120406],[39.69159273],[41.27587664],[38.27629911],[45.71187157],[42.07858048],[48.01436417]]","[[54.32497979],[54.70897332],[52.99110752],[52.16248989],[53.53678254],[54.70897332],[53.21341956],[53.25383994],[54.97170574],[54.46645109],[54.28455942],[53.71867421],[53.13257882],[53.98140663],[54.48666128],[53.43573161],[52.4454325],[54.890865],[53.43573161],[54.46645109]]","[[47.28666532],[44.74480533],[45.22896913],[44.98688723],[44.66411136],[43.43352834],[45.37018358],[44.82549929],[44.76497882],[46.54024612],[46.62094008],[43.63526326],[42.2836393],[45.47105104],[44.0387331],[45.41053056],[43.75630422],[47.18579786],[48.07343151],[44.40185596]]"
"[[69.44444444],[69.44444444],[69.44444444],[75],[72.22222222],[75],[75],[75],[75],[75],[75],[75],[72.22222222],[69.44444444],[69.44444444],[72.22222222],[75],[75],[75],[72.22222222]]","[[72.22222222],[66.66666667],[72.22222222],[72.22222222],[77.77777778],[77.77777778],[66.66666667],[66.66666667],[69.44444444],[66.66666667],[69.44444444],[66.66666667],[69.44444444],[72.22222222],[66.66666667],[69.44444444],[72.22222222],[66.66666667],[72.22222222],[66.66666667]]","[[69.44444444],[80.55555556],[75],[80.55555556],[83.33333333],[75],[86.11111111],[75],[77.77777778],[75],[80.55555556],[77.77777778],[80.55555556],[75],[69.44444444],[75],[80.55555556],[72.22222222],[83.33333333],[80.55555556]]","[[72.22222222],[80.55555556],[83.33333333],[80.55555556],[83.33333333],[72.22222222],[80.55555556],[72.22222222],[77.77777778],[66.66666667],[77.77777778],[75],[75],[75],[72.22222222],[83.33333333],[63.88888889],[72.22222222],[77.77777778],[77.77777778]]","[[63.88888889],[69.44444444],[63.88888889],[58.33333333],[61.11111111],[58.33333333],[58.33333333],[52.77777778],[66.66666667],[55.55555556],[58.33333333],[61.11111111],[66.66666667],[58.33333333],[55.55555556],[55.55555556],[58.33333333],[58.33333333],[58.33333333],[55.55555556]]","[[44.44444444],[44.44444444],[61.11111111],[55.55555556],[44.44444444],[50],[38.88888889],[47.22222222],[50],[38.88888889],[38.88888889],[47.22222222],[50],[47.22222222],[52.77777778],[52.77777778],[50],[41.66666667],[47.22222222],[50]]","[[69.44444444],[69.44444444],[69.44444444],[63.88888889],[72.22222222],[63.88888889],[69.44444444],[63.88888889],[69.44444444],[66.66666667],[66.66666667],[75],[63.88888889],[66.66666667],[72.22222222],[63.88888889],[69.44444444],[77.77777778],[69.44444444],[72.22222222]]","[[61.11111111],[58.33333333],[61.11111111],[63.88888889],[61.11111111],[58.33333333],[66.66666667],[55.55555556],[66.66666667],[63.88888889],[69.44444444],[52.77777778],[66.66666667],[63.88888889],[58.33333333],[58.33333333],[55.55555556],[61.11111111],[61.11111111],[75]]","[[77.77777778],[83.33333333],[80.55555556],[80.55555556],[75],[77.77777778],[75],[72.22222222],[75],[80.55555556],[77.77777778],[77.77777778],[72.22222222],[80.55555556],[77.77777778],[75],[77.77777778],[80.55555556],[77.77777778],[80.55555556]]","[[66.66666667],[61.11111111],[58.33333333],[66.66666667],[58.33333333],[61.11111111],[58.33333333],[55.55555556],[63.88888889],[52.77777778],[63.88888889],[61.11111111],[55.55555556],[66.66666667],[63.88888889],[61.11111111],[58.33333333],[63.88888889],[66.66666667],[58.33333333]]"
