,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,1.0,0.5890421112294626,2.197801113128662,1.0,0.5,2.583211660385132,0.736,0.652,0.5,0.5,0.776,0.805,0.5,0.505,0.5,0.615,20.0,63.0,3.0
1,1.0,0.5590693637951949,9.968303442001343,0.8649793048873673,0.5324693508173406,6.005147695541382,0.769,0.55,0.5,0.5,0.779,0.563,0.5,0.687,0.5,0.5,20.0,63.0,4.0
2,1.0,0.5708391714030373,3.637324571609497,1.0,0.5583426354736798,4.287968158721924,0.775,0.773,0.5,0.5,0.779,0.798,0.5,0.684,0.5,0.509,20.0,63.0,5.0
3,1.0,0.5711354551573391,3.45465350151062,1.0,0.5764392115710033,5.646314382553101,0.774,0.785,0.5,0.5,0.758,0.764,0.5,0.5,0.5,0.5,20.0,63.0,6.0
4,1.0,0.5806910979179338,3.575249195098877,1.0,0.5829305174888549,5.027918338775635,0.772,0.773,0.5,0.5,0.762,0.763,0.5,0.5,0.5,0.53,20.0,63.0,7.0
5,1.0,0.5878290843804106,3.8355014324188232,1.0,0.5952490544913371,5.05347752571106,0.782,0.785,0.5,0.5,0.769,0.774,0.5,0.514,0.5,0.48,20.0,63.0,8.0
6,1.0,0.607129734015466,5.893818378448486,1.0,0.6049956745202854,11.88583493232727,0.768,0.776,0.5,0.5,0.749,0.763,0.5,0.508,0.5,0.627,20.0,63.0,9.0
7,1.0,0.5722957777679432,6.182278156280518,1.0,0.5819302413663854,8.348532676696777,0.803,0.8,0.5,0.5,0.769,0.776,0.5,0.5,0.5,0.5,20.0,63.0,10.0
8,1.0,0.5731681528820033,9.6790452003479,1.0,0.5818320093910903,15.341537714004517,0.808,0.825,0.5,0.5,0.795,0.796,0.5,0.504,0.5,0.583,20.0,63.0,11.0
9,1.0,0.5815374026144782,10.690586566925049,1.0,0.5967182763640057,7.996503591537476,0.82,0.817,0.5,0.5,0.803,0.803,0.5,0.508,0.5,0.596,20.0,63.0,12.0
10,1.0,0.5888187391802536,7.368901014328003,1.0,0.6286635547946082,10.743591785430908,0.827,0.817,0.5,0.5,0.804,0.803,0.5,0.514,0.5,0.617,20.0,63.0,13.0
