,Unnamed: 0,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
641,41,1.0,0.6983715644888921,25.057681560516357,1.0,0.7084040598607247,33.50036287307739,0.838,0.836,0.5,0.5,0.835,0.833,0.5,0.5,0.506,0.5,20.0,12.0,44.0
642,42,1.0,0.700055366697901,36.502951383590705,1.0,0.7100026172311646,45.63826942443848,0.838,0.833,0.5,0.5,0.835,0.831,0.5,0.5,0.507,0.5,20.0,12.0,45.0
643,43,1.0,0.7008061443466902,38.142731428146355,1.0,0.7098794700397297,49.93837881088257,0.8390000000000001,0.8320000000000001,0.5,0.5,0.831,0.826,0.5,0.5,0.509,0.5,20.0,12.0,46.0
644,44,1.0,0.7023095721741485,32.552805185317986,1.0,0.7110541008642686,53.050537824630744,0.835,0.833,0.5,0.5,0.83,0.828,0.5,0.5,0.51,0.5,20.0,12.0,47.0
645,45,1.0,0.7034736752040942,20.04585814476013,1.0,0.7130359129494168,33.88761401176453,0.833,0.8340000000000001,0.5,0.5,0.826,0.826,0.5,0.5,0.514,0.5,20.0,12.0,48.0
646,46,1.0,0.7053276108933066,19.806305408477787,1.0,0.7131775692312501,32.87692642211914,0.835,0.836,0.5,0.5,0.828,0.831,0.5,0.5,0.512,0.5,20.0,12.0,49.0
647,47,1.0,0.7060482807779539,19.694201231002808,1.0,0.7146548623882045,27.566670894622803,0.84,0.8370000000000001,0.5,0.5,0.83,0.833,0.5,0.5,0.509,0.5,20.0,12.0,50.0
648,48,1.0,0.7069171721622194,14.916504144668579,1.0,0.7157248743166663,21.04665732383728,0.843,0.8340000000000001,0.5,0.5,0.831,0.8320000000000001,0.5,0.5,0.508,0.5,20.0,12.0,51.0
649,49,1.0,0.7083045317154146,5.107470750808716,1.0,0.7158273127236618,5.518878936767578,0.843,0.8340000000000001,0.5,0.5,0.83,0.831,0.5,0.5,0.508,0.5,20.0,12.0,52.0
650,0,1.0,0.5461634937883195,2.3185200691223145,1.0,0.555861345577921,2.9844396114349365,0.831,0.5529999999999999,0.5,0.5,0.84,0.7759999999999999,0.5,0.498,0.5,0.215,20.0,13.0,3.0
651,1,1.0,0.5174823371394732,3.218440294265747,1.0,0.5221020577814635,4.375127077102661,0.818,0.51,0.5,0.5,0.835,0.7609999999999999,0.5,0.5,0.5,0.402,20.0,13.0,4.0
652,2,1.0,0.5647108052843628,3.4402015209198,1.0,0.5001933880701289,4.757273674011231,0.838,0.713,0.5,0.5,0.8390000000000001,0.792,0.5,0.5,0.5,0.5,20.0,13.0,5.0
653,3,1.0,0.5923364583351599,4.050268650054932,1.0,0.6298983282312876,4.908009767532349,0.8240000000000001,0.7190000000000001,0.5,0.5,0.8109999999999999,0.762,0.5,0.5,0.5,0.5,20.0,13.0,6.0
654,4,1.0,0.5997366801350401,4.15339732170105,1.0,0.6234193594690733,5.829890727996826,0.8170000000000001,0.738,0.5,0.5,0.8079999999999999,0.76,0.5,0.5,0.503,0.5,20.0,13.0,7.0
655,5,1.0,0.6032292448408043,10.696859359741213,1.0,0.6590827468374854,6.936349153518678,0.84,0.75,0.5,0.5,0.828,0.7709999999999999,0.5,0.5,0.5,0.5,20.0,13.0,8.0
656,6,1.0,0.6158674056068778,8.748482942581179,1.0,0.6314831312902649,8.857386827468874,0.8190000000000001,0.7809999999999999,0.5,0.5,0.816,0.804,0.5,0.5,0.502,0.5,20.0,13.0,9.0
657,7,1.0,0.6110278489993123,13.334961891174315,1.0,0.6392791511905755,8.222078561782839,0.823,0.795,0.5,0.5,0.82,0.81,0.5,0.5,0.502,0.5,20.0,13.0,10.0
658,8,1.0,0.6154856552551151,6.568755149841309,1.0,0.6429554764195287,10.901286840438843,0.8320000000000001,0.81,0.5,0.5,0.828,0.8170000000000001,0.5,0.5,0.502,0.5,20.0,13.0,11.0
659,9,1.0,0.6113158004976655,15.941283941268921,1.0,0.6370759180945375,11.67504334449768,0.8240000000000001,0.818,0.5,0.5,0.8240000000000001,0.8109999999999999,0.5,0.5,0.504,0.5,20.0,13.0,12.0
660,10,1.0,0.6103742357207029,5.950528860092162,1.0,0.6193266086724716,8.466241598129272,0.83,0.826,0.5,0.5,0.828,0.82,0.5,0.5,0.504,0.5,20.0,13.0,13.0
661,11,1.0,0.614107332509414,19.08294010162353,1.0,0.6438790840722708,13.777560710906982,0.835,0.823,0.5,0.5,0.82,0.818,0.5,0.5,0.506,0.5,20.0,13.0,14.0
662,12,1.0,0.6190723875882094,8.418732166290281,1.0,0.6333648424979097,14.28520441055298,0.8370000000000001,0.825,0.5,0.5,0.8190000000000001,0.818,0.5,0.5,0.51,0.5,20.0,13.0,15.0
663,13,1.0,0.6046970600346571,9.459683656692503,1.0,0.6158946360264907,13.17999005317688,0.841,0.826,0.5,0.5,0.823,0.82,0.5,0.5,0.51,0.5,20.0,13.0,16.0
664,14,1.0,0.6213819613247273,15.948100805282593,1.0,0.6289941638682336,16.002960443496704,0.841,0.821,0.5,0.5,0.831,0.826,0.5,0.5,0.504,0.5,20.0,13.0,17.0
665,15,1.0,0.6482847221724649,11.939836978912355,1.0,0.6627184950668369,13.289182901382446,0.8290000000000001,0.821,0.5,0.5,0.8109999999999999,0.8170000000000001,0.5,0.5,0.525,0.5,20.0,13.0,18.0
666,16,1.0,0.650037454784073,8.433497905731201,1.0,0.6641895909994693,13.460337162017822,0.8170000000000001,0.8109999999999999,0.5,0.5,0.809,0.804,0.5,0.5,0.535,0.5,20.0,13.0,19.0
667,17,1.0,0.6357573586156418,13.632117509841919,1.0,0.6437428294504339,12.836090087890625,0.821,0.8029999999999999,0.5,0.5,0.8029999999999999,0.7959999999999999,0.5,0.5,0.525,0.5,20.0,13.0,20.0
668,18,1.0,0.6420271798485091,19.172727108001713,1.0,0.6621212301874118,33.09703826904297,0.8290000000000001,0.8059999999999999,0.5,0.5,0.816,0.797,0.5,0.5,0.511,0.5,20.0,13.0,21.0
669,19,1.0,0.6314971961522666,10.5320086479187,1.0,0.6587236027248254,14.734664916992188,0.8390000000000001,0.823,0.5,0.5,0.8340000000000001,0.813,0.5,0.5,0.502,0.5,20.0,13.0,22.0
670,20,1.0,0.6366897050911854,12.107372760772705,1.0,0.6437262693485655,16.1465482711792,0.84,0.8190000000000001,0.5,0.5,0.8340000000000001,0.8190000000000001,0.5,0.5,0.503,0.5,20.0,13.0,23.0
671,21,1.0,0.656362380528221,24.41601300239563,1.0,0.6826435535802771,35.166001558303826,0.835,0.825,0.5,0.5,0.831,0.823,0.5,0.5,0.506,0.5,20.0,13.0,24.0
672,22,1.0,0.658916623219871,20.72553396224976,1.0,0.6796976583162244,25.67969822883606,0.8340000000000001,0.825,0.5,0.5,0.8340000000000001,0.818,0.5,0.5,0.505,0.5,20.0,13.0,25.0
673,23,1.0,0.6488489488174498,25.88841485977173,1.0,0.6677324060772221,24.678508281707764,0.8340000000000001,0.823,0.5,0.5,0.83,0.8170000000000001,0.5,0.5,0.504,0.5,20.0,13.0,26.0
674,24,1.0,0.6632222072921634,13.144145488739015,1.0,0.6862277977380689,18.784009456634518,0.835,0.823,0.5,0.5,0.8270000000000001,0.8170000000000001,0.5,0.5,0.506,0.5,20.0,13.0,27.0
675,25,1.0,0.6669888969616801,34.55542206764221,1.0,0.6935829644465824,31.28208422660828,0.8370000000000001,0.826,0.5,0.5,0.83,0.821,0.5,0.5,0.506,0.5,20.0,13.0,28.0
676,26,1.0,0.6598209096102985,19.08898639678955,1.0,0.6942341579647275,30.92918133735657,0.841,0.831,0.5,0.5,0.8320000000000001,0.8220000000000001,0.5,0.5,0.506,0.5,20.0,13.0,29.0
677,27,1.0,0.6806977588348716,19.226846933364868,1.0,0.6988672418806963,38.18104076385497,0.833,0.823,0.5,0.5,0.823,0.8220000000000001,0.5,0.5,0.514,0.5,20.0,13.0,30.0
678,28,1.0,0.6722586674131045,16.20348334312439,1.0,0.6975643154102971,12.168659687042235,0.8340000000000001,0.823,0.5,0.5,0.8270000000000001,0.8170000000000001,0.5,0.5,0.508,0.5,20.0,13.0,31.0
679,29,1.0,0.6781494925413535,19.64892864227295,1.0,0.6933886478384654,32.866811513900764,0.836,0.8240000000000001,0.5,0.5,0.833,0.826,0.5,0.5,0.506,0.5,20.0,13.0,32.0
680,30,1.0,0.6804157057791063,20.312757015228268,1.0,0.6919130479939961,33.31726908683777,0.833,0.8220000000000001,0.5,0.5,0.833,0.8220000000000001,0.5,0.5,0.505,0.5,20.0,13.0,33.0
681,31,1.0,0.6825155382004099,19.826039552688602,1.0,0.6931182766978753,28.04579854011536,0.836,0.8240000000000001,0.5,0.5,0.833,0.825,0.5,0.5,0.505,0.5,20.0,13.0,34.0
682,32,1.0,0.6834235021724341,20.215880393981934,1.0,0.6938520853939933,26.637500524520874,0.833,0.82,0.5,0.5,0.8340000000000001,0.821,0.5,0.5,0.505,0.5,20.0,13.0,35.0
683,33,1.0,0.6856571573305075,18.252611875534054,1.0,0.6945808565379525,36.11959481239319,0.8340000000000001,0.8220000000000001,0.5,0.5,0.8340000000000001,0.8220000000000001,0.5,0.5,0.504,0.5,20.0,13.0,36.0
684,34,1.0,0.6883990703725757,22.3616623878479,1.0,0.6995461400531358,31.05029821395874,0.836,0.825,0.5,0.5,0.8340000000000001,0.826,0.5,0.5,0.506,0.5,20.0,13.0,37.0
685,35,1.0,0.6837179858822285,22.769761323928837,1.0,0.7004277002548367,25.17786431312561,0.838,0.828,0.5,0.5,0.8340000000000001,0.823,0.5,0.5,0.505,0.5,20.0,13.0,38.0
686,36,1.0,0.6922437558592744,26.611003637313843,1.0,0.708279230206009,6.3591058254241934,0.835,0.8220000000000001,0.5,0.5,0.835,0.825,0.5,0.5,0.506,0.5,20.0,13.0,39.0
687,37,1.0,0.6920465155885083,36.29867720603943,1.0,0.7101584092226976,45.20768666267395,0.8340000000000001,0.828,0.5,0.5,0.828,0.826,0.5,0.5,0.512,0.5,20.0,13.0,40.0
688,38,1.0,0.6946752012253963,23.916235208511356,1.0,0.7129223768873671,46.51213073730469,0.835,0.835,0.5,0.5,0.833,0.8270000000000001,0.5,0.5,0.507,0.5,20.0,13.0,41.0
689,39,1.0,0.6969296675467056,26.41523361206055,1.0,0.7140641920265828,41.355231761932366,0.8370000000000001,0.835,0.5,0.5,0.836,0.831,0.5,0.5,0.506,0.5,20.0,13.0,42.0
690,40,1.0,0.6916779764200007,27.533575773239136,1.0,0.7085249755514063,38.74207234382629,0.843,0.8320000000000001,0.5,0.5,0.8370000000000001,0.833,0.5,0.5,0.506,0.5,20.0,13.0,43.0
691,41,1.0,0.6993454800605239,26.501562356948853,1.0,0.7102250494554659,34.34743356704712,0.8420000000000001,0.8320000000000001,0.5,0.5,0.838,0.8320000000000001,0.5,0.5,0.506,0.5,20.0,13.0,44.0
692,42,1.0,0.7003788677132154,28.53987169265747,1.0,0.7108748790977137,42.88658618927003,0.841,0.831,0.5,0.5,0.83,0.8270000000000001,0.5,0.5,0.507,0.5,20.0,13.0,45.0
693,43,1.0,0.7014319417905873,26.9380955696106,1.0,0.711885870894361,34.0235526561737,0.8390000000000001,0.833,0.5,0.5,0.8320000000000001,0.8290000000000001,0.5,0.5,0.509,0.5,20.0,13.0,46.0
694,44,1.0,0.7028882704854352,23.721174240112305,1.0,0.7122692823706038,37.53992986679077,0.8340000000000001,0.836,0.5,0.5,0.828,0.8270000000000001,0.5,0.5,0.512,0.5,20.0,13.0,47.0
695,45,1.0,0.7039076301480287,26.893840312957764,1.0,0.7131704511768396,36.730913877487176,0.8390000000000001,0.835,0.5,0.5,0.828,0.831,0.5,0.5,0.51,0.5,20.0,13.0,48.0
696,46,1.0,0.7050451612182574,23.197715520858765,1.0,0.7145915076445869,26.795770168304443,0.841,0.8370000000000001,0.5,0.5,0.8290000000000001,0.8340000000000001,0.5,0.5,0.508,0.5,20.0,13.0,49.0
697,47,1.0,0.7064412175729813,17.817524194717407,1.0,0.7147572781128181,25.37958359718323,0.843,0.8320000000000001,0.5,0.5,0.83,0.8320000000000001,0.5,0.5,0.506,0.5,20.0,13.0,50.0
698,48,1.0,0.7070484359938689,16.28111982345581,1.0,0.7152950659590604,25.685269832611084,0.843,0.8320000000000001,0.5,0.5,0.83,0.8320000000000001,0.5,0.5,0.507,0.5,20.0,13.0,51.0
699,49,1.0,0.7068538352287395,15.282350778579712,1.0,0.7146116113984298,19.555588483810425,0.845,0.833,0.5,0.5,0.8340000000000001,0.828,0.5,0.5,0.506,0.5,20.0,13.0,52.0
700,0,1.0,0.5234626678227501,2.4971437454223637,0.8062870566386034,0.5722576625306297,2.753203630447388,0.805,0.49700000000000005,0.5,0.5,0.81,0.525,0.5,0.467,0.5,0.496,20.0,14.0,3.0
701,1,1.0,0.5516878739232429,9.669641971588137,1.0,0.43748635308664896,7.235970020294189,0.831,0.726,0.5,0.5,0.835,0.8109999999999999,0.5,0.5,0.5,0.5,20.0,14.0,4.0
702,2,1.0,0.5431881894062726,3.7064192295074463,1.0,0.5953452218713866,4.491939067840576,0.8170000000000001,0.7340000000000001,0.5,0.5,0.8,0.7659999999999999,0.5,0.5,0.501,0.5,20.0,14.0,5.0
703,3,1.0,0.5602626506414004,4.628817558288574,1.0,0.5876433716830373,5.177372694015503,0.8079999999999999,0.752,0.5,0.5,0.79,0.76,0.5,0.5,0.505,0.5,20.0,14.0,6.0
704,4,1.0,0.5974229143352006,4.425563335418701,1.0,0.6531513268047182,6.046560049057008,0.835,0.758,0.5,0.5,0.821,0.774,0.5,0.5,0.5,0.5,20.0,14.0,7.0
705,5,1.0,0.6063158157448072,4.527111768722534,1.0,0.6102999588226884,6.203780174255371,0.8190000000000001,0.7809999999999999,0.5,0.5,0.815,0.807,0.5,0.5,0.502,0.5,20.0,14.0,8.0
706,6,1.0,0.6078495159579088,9.321594953536989,1.0,0.6299130497144965,12.513621091842651,0.818,0.7979999999999999,0.5,0.5,0.816,0.8079999999999999,0.5,0.5,0.502,0.5,20.0,14.0,9.0
707,7,1.0,0.6148255746425331,15.58708906173706,1.0,0.6346485045834493,14.75403881072998,0.826,0.81,0.5,0.5,0.826,0.818,0.5,0.5,0.502,0.5,20.0,14.0,10.0
708,8,1.0,0.6119617465708957,13.732662200927734,1.0,0.6388826536080427,9.89660930633545,0.821,0.818,0.5,0.5,0.8220000000000001,0.813,0.5,0.5,0.505,0.5,20.0,14.0,11.0
709,9,1.0,0.6059306009471646,8.696269273757935,1.0,0.6399370022001988,16.345513105392456,0.8290000000000001,0.825,0.5,0.5,0.825,0.82,0.5,0.5,0.504,0.5,20.0,14.0,12.0
710,10,1.0,0.6093151506096012,13.830572128295898,1.0,0.6434928935306651,17.123555898666382,0.8370000000000001,0.823,0.5,0.5,0.821,0.818,0.5,0.5,0.507,0.5,20.0,14.0,13.0
711,11,1.0,0.6152330221201457,8.228879451751709,1.0,0.6279422557874814,11.99349856376648,0.8370000000000001,0.825,0.5,0.5,0.816,0.818,0.5,0.5,0.512,0.5,20.0,14.0,14.0
712,12,1.0,0.5983163683606731,8.227801084518433,1.0,0.6119628210960187,11.84138035774231,0.84,0.826,0.5,0.5,0.8190000000000001,0.821,0.5,0.5,0.513,0.5,20.0,14.0,15.0
713,13,1.0,0.6160128868261041,11.11402940750122,1.0,0.6262819405994133,23.412498950958252,0.84,0.8240000000000001,0.5,0.5,0.8290000000000001,0.825,0.5,0.5,0.505,0.5,20.0,14.0,16.0
714,14,1.0,0.6451360969025717,14.504757165908813,1.0,0.6607005555202488,18.307051420211792,0.8240000000000001,0.821,0.5,0.5,0.81,0.8170000000000001,0.5,0.5,0.53,0.5,20.0,14.0,17.0
715,15,1.0,0.6473634284085956,17.316709756851196,1.0,0.6622531527296078,3.378838539123535,0.815,0.81,0.5,0.5,0.8079999999999999,0.804,0.5,0.5,0.54,0.5,20.0,14.0,18.0
716,16,1.0,0.6319371023225215,10.671107053756712,1.0,0.6598819904930686,16.93492865562439,0.8190000000000001,0.804,0.5,0.5,0.802,0.7959999999999999,0.5,0.5,0.529,0.5,20.0,14.0,19.0
717,17,1.0,0.6390236271384186,10.48052144050598,1.0,0.6622528781385917,14.87032675743103,0.8290000000000001,0.805,0.5,0.5,0.815,0.797,0.5,0.5,0.514,0.5,20.0,14.0,20.0
718,18,1.0,0.6447160444713611,16.188719749450687,1.0,0.6574497940448933,20.25733494758606,0.836,0.8220000000000001,0.5,0.5,0.833,0.813,0.5,0.5,0.502,0.5,20.0,14.0,21.0
719,19,1.0,0.6334638515850242,16.437279224395752,1.0,0.6569836218138498,19.972438335418698,0.84,0.82,0.5,0.5,0.833,0.8190000000000001,0.5,0.5,0.503,0.5,20.0,14.0,22.0
720,20,1.0,0.6540177446921167,13.32546067237854,1.0,0.6823574487760301,23.706080198287964,0.835,0.8270000000000001,0.5,0.5,0.83,0.8220000000000001,0.5,0.5,0.506,0.5,20.0,14.0,23.0
721,21,1.0,0.6562994939885437,13.3406503200531,1.0,0.6794948875245927,17.967301607131958,0.8340000000000001,0.825,0.5,0.5,0.8340000000000001,0.818,0.5,0.5,0.505,0.5,20.0,14.0,24.0
722,22,1.0,0.6453075182223462,12.75495195388794,1.0,0.6659666603961685,17.541778326034546,0.833,0.8220000000000001,0.5,0.5,0.828,0.8170000000000001,0.5,0.5,0.505,0.5,20.0,14.0,25.0
723,23,1.0,0.6601202301627587,12.975878715515135,1.0,0.6848415666354366,21.088424921035767,0.835,0.823,0.5,0.5,0.8270000000000001,0.8170000000000001,0.5,0.5,0.507,0.5,20.0,14.0,26.0
724,24,1.0,0.6643789824237882,12.476850509643555,1.0,0.6937257490324271,31.34903025627136,0.835,0.826,0.5,0.5,0.83,0.821,0.5,0.5,0.506,0.5,20.0,14.0,27.0
725,25,1.0,0.6556409111610684,11.960769653320312,1.0,0.6938888952936164,35.57992386817932,0.838,0.83,0.5,0.5,0.831,0.8220000000000001,0.5,0.5,0.506,0.5,20.0,14.0,28.0
726,26,1.0,0.6789478158142745,20.97450804710388,1.0,0.6997013969691732,31.451175689697266,0.8320000000000001,0.8220000000000001,0.5,0.5,0.8220000000000001,0.821,0.5,0.5,0.517,0.5,20.0,14.0,29.0
727,27,1.0,0.6703436188320091,27.209292650222782,1.0,0.6980990614087497,36.725596189498894,0.8340000000000001,0.823,0.5,0.5,0.8270000000000001,0.818,0.5,0.5,0.509,0.5,20.0,14.0,30.0
728,28,1.0,0.6766935291427572,15.557863235473633,1.0,0.691587126890984,69.64784264564514,0.836,0.8240000000000001,0.5,0.5,0.833,0.8240000000000001,0.5,0.5,0.506,0.5,20.0,14.0,31.0
729,29,1.0,0.6785289525054758,13.746644496917725,1.0,0.6915658848878081,19.52177333831787,0.833,0.82,0.5,0.5,0.8340000000000001,0.8220000000000001,0.5,0.5,0.506,0.5,20.0,14.0,32.0
730,30,1.0,0.6804217173487349,23.133961915969852,1.0,0.6919496268699946,33.028398513793945,0.836,0.8240000000000001,0.5,0.5,0.833,0.825,0.5,0.5,0.506,0.5,20.0,14.0,33.0
731,31,1.0,0.6813667957315186,26.33397841453552,1.0,0.6933576109420019,39.0753824710846,0.833,0.82,0.5,0.5,0.8340000000000001,0.8220000000000001,0.5,0.5,0.506,0.5,20.0,14.0,34.0
732,32,1.0,0.6836649859209418,22.30967354774475,1.0,0.6933453203868787,27.81472873687744,0.8340000000000001,0.8220000000000001,0.5,0.5,0.833,0.8220000000000001,0.5,0.5,0.505,0.5,20.0,14.0,35.0
733,33,1.0,0.6871073100445132,17.51827096939087,1.0,0.6974009923945915,28.843972206115726,0.836,0.826,0.5,0.5,0.835,0.8240000000000001,0.5,0.5,0.506,0.5,20.0,14.0,36.0
734,34,1.0,0.689772974104994,20.96479439735413,1.0,0.7000249794784204,35.40226697921753,0.8370000000000001,0.8270000000000001,0.5,0.5,0.835,0.823,0.5,0.5,0.505,0.5,20.0,14.0,37.0
735,35,1.0,0.6908224853969427,27.321287393569946,1.0,0.707453792326121,39.861228942871094,0.8340000000000001,0.8220000000000001,0.5,0.5,0.8340000000000001,0.825,0.5,0.5,0.507,0.5,20.0,14.0,38.0
736,36,1.0,0.6900324989821218,10.102469205856325,1.0,0.7088047270923816,13.936427116394045,0.8340000000000001,0.828,0.5,0.5,0.8290000000000001,0.826,0.5,0.5,0.514,0.5,20.0,14.0,39.0
737,37,1.0,0.6934441396189058,26.573238134384155,1.0,0.7121516363728816,40.054451704025276,0.835,0.835,0.5,0.5,0.833,0.828,0.5,0.5,0.507,0.5,20.0,14.0,40.0
738,38,1.0,0.6952151587961147,33.26953935623169,1.0,0.71310788307874,24.80571222305298,0.8370000000000001,0.835,0.5,0.5,0.8340000000000001,0.831,0.5,0.5,0.506,0.5,20.0,14.0,41.0
739,39,1.0,0.6899336822659482,29.950385093688965,1.0,0.7071147283482739,32.64120149612427,0.8420000000000001,0.833,0.5,0.5,0.836,0.833,0.5,0.5,0.506,0.5,20.0,14.0,42.0
740,40,1.0,0.6975053835198994,23.59093332290649,1.0,0.7083565677736683,32.57045006752014,0.84,0.8320000000000001,0.5,0.5,0.8370000000000001,0.8320000000000001,0.5,0.5,0.506,0.5,20.0,14.0,43.0
741,41,1.0,0.6992014627883472,24.510662317276,1.0,0.7087241880608641,34.725911855697625,0.841,0.831,0.5,0.5,0.831,0.826,0.5,0.5,0.508,0.5,20.0,14.0,44.0
742,42,1.0,0.7002596148841689,22.65910792350769,1.0,0.7104287309170298,34.051185131073,0.8370000000000001,0.8340000000000001,0.5,0.5,0.831,0.8290000000000001,0.5,0.5,0.509,0.5,20.0,14.0,45.0
743,43,1.0,0.7014367577891578,25.123596668243408,1.0,0.7114679495256078,28.512659072875977,0.8340000000000001,0.835,0.5,0.5,0.828,0.8270000000000001,0.5,0.5,0.512,0.5,20.0,14.0,46.0
744,44,1.0,0.7026083021364228,23.17663550376892,1.0,0.7114165798117345,34.08190393447876,0.838,0.835,0.5,0.5,0.828,0.8320000000000001,0.5,0.5,0.51,0.5,20.0,14.0,47.0
745,45,1.0,0.7031887056851229,18.092524051666263,1.0,0.7128625411549779,28.11051249504089,0.84,0.838,0.5,0.5,0.83,0.835,0.5,0.5,0.508,0.5,20.0,14.0,48.0
746,46,1.0,0.7051681254897095,18.170466899871823,1.0,0.7134470449431043,23.854124784469604,0.8440000000000001,0.8320000000000001,0.5,0.5,0.8290000000000001,0.833,0.5,0.5,0.507,0.5,20.0,14.0,49.0
747,47,1.0,0.7056416182865191,17.631184816360477,1.0,0.7138518993572214,24.19144058227539,0.843,0.8320000000000001,0.5,0.5,0.83,0.833,0.5,0.5,0.508,0.5,20.0,14.0,50.0
748,48,1.0,0.7052942904656715,16.125609397888187,1.0,0.7131337256957899,24.429961681365967,0.845,0.833,0.5,0.5,0.8340000000000001,0.828,0.5,0.5,0.506,0.5,20.0,14.0,51.0
749,49,1.0,0.7031401172295231,13.712625503540039,1.0,0.7177297481756519,18.770647764205933,0.843,0.8370000000000001,0.5,0.5,0.841,0.8370000000000001,0.5,0.5,0.505,0.5,20.0,14.0,52.0
750,0,1.0,0.5046803170821731,1.9989292621612549,1.0,0.5144137982327786,2.204474687576294,0.792,0.8,0.5,0.5,0.805,0.797,0.5,0.5,0.516,0.5,20.0,15.0,3.0
751,1,1.0,0.5089493543068682,1.449549436569214,1.0,0.5435373894267294,1.944555759429932,0.782,0.767,0.5,0.5,0.769,0.759,0.5,0.5,0.506,0.5,20.0,15.0,4.0
752,2,1.0,0.5258863649073265,1.2094292640686035,1.0,0.5741873592968068,1.2131242752075195,0.777,0.768,0.5,0.5,0.7609999999999999,0.745,0.5,0.5,0.527,0.5,20.0,15.0,5.0
753,3,1.0,0.5958792077677164,9.106942176818848,1.0,0.6163855488802171,4.092332124710083,0.815,0.79,0.5,0.5,0.8079999999999999,0.785,0.5,0.5,0.502,0.5,20.0,15.0,6.0
754,4,1.0,0.558905722764052,4.502239942550659,1.0,0.5958556381843186,6.540180206298827,0.8029999999999999,0.797,0.5,0.5,0.804,0.799,0.5,0.5,0.504,0.5,20.0,15.0,7.0
755,5,1.0,0.6014982036011365,4.845975399017334,1.0,0.6200012174515149,5.890915870666504,0.81,0.807,0.5,0.5,0.8079999999999999,0.8079999999999999,0.5,0.5,0.504,0.5,20.0,15.0,8.0
756,6,1.0,0.6170610676894885,6.21208119392395,1.0,0.6249310317804799,6.7811946868896475,0.8190000000000001,0.82,0.5,0.5,0.818,0.816,0.5,0.5,0.504,0.5,20.0,15.0,9.0
757,7,1.0,0.5909547719502273,16.042695045471188,1.0,0.6278018914629016,6.758276700973512,0.815,0.821,0.5,0.5,0.8140000000000001,0.813,0.5,0.5,0.506,0.5,20.0,15.0,10.0
758,8,1.0,0.6044759711465704,5.1050238609313965,1.0,0.6254190564772367,10.541878938674929,0.821,0.8270000000000001,0.5,0.5,0.821,0.8170000000000001,0.5,0.5,0.505,0.5,20.0,15.0,11.0
759,9,1.0,0.6029031537073228,6.193389415740968,1.0,0.629699949446137,6.5682103633880615,0.83,0.823,0.5,0.5,0.816,0.8190000000000001,0.5,0.5,0.518,0.5,20.0,15.0,12.0
760,10,1.0,0.6092357019525528,7.224276304244995,1.0,0.6305781883924151,9.676954030990599,0.835,0.823,0.5,0.5,0.813,0.818,0.5,0.5,0.522,0.5,20.0,15.0,13.0
761,11,1.0,0.6144681238422738,12.579762697219849,1.0,0.6339818652646101,13.981186151504517,0.833,0.823,0.5,0.5,0.818,0.82,0.5,0.5,0.523,0.5,20.0,15.0,14.0
762,12,1.0,0.6101611689068263,8.072441101074219,1.0,0.6283271244380528,9.718360185623167,0.8440000000000001,0.825,0.5,0.5,0.828,0.8240000000000001,0.5,0.5,0.506,0.5,20.0,15.0,15.0
763,13,1.0,0.6399803945866083,7.318407773971558,1.0,0.6598423732321277,9.269815683364866,0.825,0.818,0.5,0.5,0.8059999999999999,0.816,0.5,0.5,0.544,0.5,20.0,15.0,16.0
764,14,1.0,0.6422792735730141,4.985457420349121,1.0,0.6658602827077766,8.135598182678223,0.813,0.813,0.5,0.5,0.802,0.8029999999999999,0.5,0.5,0.5489999999999999,0.5,20.0,15.0,17.0
765,15,1.0,0.6310187429099436,12.80484914779663,1.0,0.6648809579676427,16.585899114608765,0.815,0.8,0.5,0.5,0.8009999999999999,0.7929999999999999,0.5,0.5,0.542,0.5,20.0,15.0,18.0
766,16,1.0,0.6389612223361953,24.22359395027161,1.0,0.6668224589692473,18.407887935638424,0.825,0.804,0.5,0.5,0.8140000000000001,0.7979999999999999,0.5,0.5,0.521,0.5,20.0,15.0,19.0
767,17,1.0,0.6397736572411898,12.052511930465698,1.0,0.6496327725607327,16.981171607971188,0.835,0.82,0.5,0.5,0.831,0.8140000000000001,0.5,0.5,0.503,0.5,20.0,15.0,20.0
768,18,1.0,0.6435073597545358,9.540750741958616,1.0,0.6493911335621227,13.39060378074646,0.833,0.8190000000000001,0.5,0.5,0.833,0.8190000000000001,0.5,0.5,0.504,0.5,20.0,15.0,21.0
769,19,1.0,0.6490710914846363,10.307596206665039,1.0,0.6699546332226938,14.286517143249512,0.833,0.825,0.5,0.5,0.826,0.818,0.5,0.5,0.508,0.5,20.0,15.0,22.0
770,20,1.0,0.6520193871935618,10.348111629486084,1.0,0.6711140914804335,16.7475905418396,0.8340000000000001,0.823,0.5,0.5,0.826,0.818,0.5,0.5,0.506,0.5,20.0,15.0,23.0
771,21,1.0,0.6539310165344236,10.53008508682251,1.0,0.6590336582984043,17.776976108551022,0.8340000000000001,0.8220000000000001,0.5,0.5,0.826,0.821,0.5,0.5,0.506,0.5,20.0,15.0,24.0
