,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.4571067811865475,0.49999999999999994,2.4798424243927,0.601935071834192,0.5100465494767648,2.714434862136841,0.731,0.59,0.627,0.619,0.831,0.793,0.834,0.802,0.5,0.5,20.0,51.0,3.0
1,0.5264068897441496,0.5264068897441496,2.787672281265259,0.5893160639812222,0.5356849163508067,2.5255749225616455,0.821,0.766,0.627,0.619,0.837,0.824,0.822,0.818,0.5,0.5,20.0,51.0,4.0
2,0.5179008341962139,0.5448430541995929,5.357023477554321,0.5680380579203219,0.5582540830629559,4.524993896484375,0.821,0.791,0.627,0.619,0.838,0.832,0.834,0.818,0.5,0.5,20.0,51.0,5.0
3,0.5845281036570074,0.584554204780869,4.496139287948608,0.5845281036570074,0.5763721305465629,4.737966060638428,0.841,0.808,0.627,0.619,0.844,0.836,0.828,0.827,0.5,0.572,20.0,51.0,6.0
4,0.5659169588399143,0.5929865475603191,3.6318461894989014,0.5659169588399143,0.5879542831225157,6.138702392578125,0.845,0.811,0.627,0.619,0.839,0.834,0.834,0.835,0.5,0.66,20.0,51.0,7.0
5,0.583971176056171,0.6111250944476712,5.537604570388794,0.6015875420587791,0.6141833033277314,6.805992126464844,0.832,0.828,0.627,0.619,0.83,0.841,0.824,0.821,0.505,0.536,20.0,51.0,8.0
6,0.5987355794794107,0.6199391328753285,15.238446474075317,0.5647893284303327,0.584154371846898,11.208190679550171,0.811,0.814,0.627,0.619,0.817,0.826,0.816,0.812,0.543,0.647,20.0,51.0,9.0
7,0.6007403430894291,0.6123466669605659,6.221073150634766,0.6023318484157583,0.6107158146245784,7.137969732284546,0.841,0.813,0.627,0.619,0.834,0.837,0.828,0.818,0.505,0.613,20.0,51.0,10.0
8,0.6066701396022829,0.616938050647424,4.703077077865601,0.6064489840247154,0.6078602047259754,6.516247749328613,0.843,0.812,0.627,0.619,0.841,0.831,0.828,0.821,0.504,0.608,20.0,51.0,11.0
9,0.6050265258651893,0.6188554481706086,6.933126449584961,0.579043323320928,0.5892325925895792,9.131343126296997,0.845,0.84,0.627,0.619,0.843,0.84,0.829,0.825,0.502,0.546,20.0,51.0,12.0
10,0.6159104790906063,0.6214570533700391,6.462159156799316,0.6159104790906063,0.6174630900695299,10.099371671676636,0.846,0.832,0.627,0.62,0.84,0.836,0.826,0.823,0.502,0.541,20.0,51.0,13.0
11,0.619586413053921,0.6174674378956777,8.07884430885315,0.6185621590676047,0.6237493458870589,12.938799619674683,0.842,0.846,0.627,0.62,0.84,0.84,0.825,0.822,0.507,0.5,20.0,51.0,14.0
12,0.6014828161301129,0.6011265586186623,15.96914529800415,0.603601845456641,0.6059810234053551,21.446119785308838,0.844,0.84,0.627,0.62,0.836,0.837,0.823,0.823,0.508,0.5,20.0,51.0,15.0
13,0.6065343041787075,0.6039508810685206,18.32970380783081,0.6255201483813784,0.6282349812242136,19.9066424369812,0.843,0.843,0.627,0.62,0.834,0.835,0.821,0.824,0.518,0.5,20.0,51.0,16.0
14,0.6139101399555167,0.6101805367078219,7.764307975769043,0.6297210516722234,0.6317863721951432,11.615771770477295,0.843,0.839,0.627,0.62,0.832,0.832,0.821,0.823,0.513,0.5,20.0,51.0,17.0
15,0.6172429496828276,0.616414385288625,6.795903921127319,0.6180799492509635,0.6200108320651598,10.541392087936401,0.844,0.84,0.627,0.62,0.838,0.836,0.823,0.823,0.507,0.5,20.0,51.0,18.0
16,0.6166279872123024,0.6215752246883013,8.774781227111816,0.6151257697609076,0.6245631436668513,12.663548231124878,0.843,0.845,0.627,0.62,0.838,0.84,0.826,0.828,0.504,0.5,20.0,51.0,19.0
17,0.6192709144389819,0.6236675424743647,2.6580142974853516,0.6185715646758456,0.6288417605404886,0.5716967582702637,0.843,0.845,0.627,0.62,0.838,0.841,0.828,0.827,0.505,0.5,20.0,51.0,20.0
18,0.6288719886611699,0.6382243103148668,15.984363794326782,0.6288719886611699,0.6420066281162268,18.41144871711731,0.846,0.845,0.627,0.62,0.84,0.842,0.831,0.827,0.504,0.5,20.0,51.0,21.0
19,0.6350198313644868,0.6456975915718963,12.845158815383911,0.6388431585261891,0.6488663451183307,21.386698722839355,0.848,0.852,0.627,0.62,0.844,0.843,0.838,0.831,0.501,0.5,20.0,51.0,22.0
20,0.6459103762351823,0.6488025743289458,11.399694681167603,0.6411248366184037,0.6510028836430178,17.07538342475891,0.849,0.854,0.627,0.62,0.847,0.845,0.838,0.832,0.5,0.5,20.0,51.0,23.0
21,0.6466509014029507,0.6510949959011357,12.339497327804565,0.642168859940891,0.6534755714322953,17.546207427978516,0.85,0.853,0.627,0.62,0.846,0.845,0.839,0.833,0.5,0.5,20.0,51.0,24.0
22,0.64895977697799,0.6572749013060031,34.60831904411316,0.6502612570103993,0.6605352012187441,27.368664026260376,0.848,0.85,0.627,0.62,0.847,0.849,0.84,0.835,0.5,0.5,20.0,51.0,25.0
23,0.6546157741429782,0.6618634124813482,12.541169881820679,0.6493522747549875,0.6626742303259819,17.74172616004944,0.85,0.853,0.627,0.62,0.848,0.849,0.844,0.84,0.5,0.5,20.0,51.0,26.0
24,0.6568630516982812,0.6634702578543433,15.234192609786987,0.6518533381625589,0.6635700676927585,19.94735074043274,0.849,0.853,0.627,0.62,0.849,0.85,0.846,0.842,0.5,0.502,20.0,51.0,27.0
25,0.6487558668924036,0.6531933424046706,13.149759769439697,0.6641164093219989,0.6782877763050685,17.144356966018677,0.846,0.851,0.627,0.62,0.846,0.85,0.848,0.85,0.5,0.506,20.0,51.0,28.0
26,0.6623060916630907,0.6667123634784038,14.92387580871582,0.6479667291906033,0.6663844384559161,19.531053066253662,0.849,0.851,0.627,0.62,0.845,0.85,0.848,0.847,0.5,0.5,20.0,51.0,29.0
27,0.6600859545681157,0.6709000327786501,16.615092992782593,0.6506187933550485,0.6708509174498181,27.222291469573975,0.848,0.85,0.627,0.62,0.842,0.846,0.842,0.842,0.5,0.504,20.0,51.0,30.0
28,0.6630995245842662,0.6741777482202858,17.863072395324707,0.6552799562760602,0.6722255514517743,22.678181171417236,0.849,0.851,0.627,0.62,0.845,0.848,0.843,0.843,0.5,0.505,20.0,51.0,31.0
29,0.6638950981079426,0.6762171653961795,12.196774959564209,0.6576649695555241,0.673630419594683,44.420818567276,0.848,0.85,0.627,0.62,0.847,0.848,0.842,0.842,0.5,0.505,20.0,51.0,32.0
30,0.6744135960883372,0.679859117202475,22.43727135658264,0.662259311165079,0.6817543013225991,46.23334193229675,0.847,0.849,0.627,0.62,0.846,0.846,0.845,0.842,0.5,0.5,20.0,51.0,33.0
31,0.6745100711373915,0.6837011168834941,11.874082088470459,0.6615343222797028,0.6815216849500725,33.67691135406494,0.847,0.847,0.627,0.62,0.846,0.844,0.842,0.844,0.5,0.5,20.0,51.0,34.0
32,0.6737586990697315,0.6850455632439358,21.613802909851074,0.662932815907892,0.6832216383778235,27.314520597457886,0.848,0.849,0.627,0.62,0.846,0.844,0.843,0.841,0.5,0.5,20.0,51.0,35.0
33,0.6735640412077737,0.6841776730592549,16.87278413772583,0.6614944002713944,0.6853788859123514,22.154218912124634,0.847,0.849,0.627,0.62,0.845,0.844,0.843,0.839,0.5,0.5,20.0,51.0,36.0
34,0.6712960550424725,0.6896503026202785,17.49049711227417,0.663001970602457,0.6869637501526478,26.553187370300293,0.846,0.85,0.627,0.62,0.843,0.845,0.843,0.839,0.5,0.5,20.0,51.0,37.0
