,Unnamed: 0,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
21,21,0.6564998598265179,0.6656741951193794,10.173617601394652,0.6463552659015199,0.6682741019472274,15.60887050628662,0.825,0.818,0.513,0.512,0.833,0.8190000000000001,0.825,0.81,0.503,0.499,20.0,0.0,24.0
22,22,0.6596234117551036,0.671720935824569,34.283303260803216,0.6500087494192361,0.6723863219377941,49.8080906867981,0.821,0.818,0.513,0.512,0.833,0.82,0.826,0.8170000000000001,0.503,0.499,20.0,0.0,25.0
23,23,0.6615933168266401,0.6725537293929915,13.53656554222107,0.6524379606438895,0.6725169415213298,18.430629253387448,0.8220000000000001,0.818,0.513,0.512,0.8340000000000001,0.8220000000000001,0.828,0.816,0.503,0.499,20.0,0.0,26.0
24,24,0.6635306569107625,0.6780537190453476,18.691983699798588,0.6547950343121138,0.6739084545743546,28.823718786239624,0.8270000000000001,0.8220000000000001,0.513,0.512,0.8340000000000001,0.821,0.83,0.815,0.503,0.499,20.0,0.0,27.0
25,25,0.6654350239071561,0.6747501215699706,25.18242835998535,0.6570737365722418,0.6783550286388886,26.599620580673214,0.825,0.821,0.513,0.512,0.833,0.82,0.8270000000000001,0.813,0.505,0.499,20.0,0.0,28.0
26,26,0.6699887253612548,0.6762012861917591,12.540428876876831,0.6647224219347933,0.6798913183210678,20.476254940032963,0.8320000000000001,0.8220000000000001,0.513,0.513,0.8340000000000001,0.8220000000000001,0.833,0.8109999999999999,0.504,0.5,20.0,0.0,29.0
27,27,0.6625835223771235,0.6695036977103328,15.065869569778442,0.6644073879845587,0.6843771752500755,20.85835957527161,0.83,0.821,0.513,0.513,0.8340000000000001,0.82,0.831,0.8140000000000001,0.505,0.5,20.0,0.0,30.0
28,28,0.6681545049545274,0.6725824766423251,12.178471088409426,0.6699590263222681,0.6872213898718488,17.44500231742859,0.833,0.8190000000000001,0.513,0.513,0.8340000000000001,0.8220000000000001,0.835,0.8240000000000001,0.505,0.5,20.0,0.0,31.0
29,29,0.6700178423554237,0.6757683726327297,26.52447032928467,0.6717466860277925,0.688267028436591,23.94386410713196,0.835,0.8220000000000001,0.513,0.513,0.8340000000000001,0.825,0.838,0.825,0.505,0.5,20.0,0.0,32.0
30,30,0.6726636169671878,0.6806809516314194,14.5848228931427,0.6735042934034426,0.6917574199346692,20.535159349441532,0.8320000000000001,0.8190000000000001,0.513,0.513,0.836,0.8220000000000001,0.8370000000000001,0.812,0.503,0.5,20.0,0.0,33.0
31,31,0.6653148313555204,0.6807794812130269,16.110133409500122,0.6767660561709896,0.7018588844053406,22.01057004928589,0.831,0.815,0.513,0.513,0.8290000000000001,0.8190000000000001,0.83,0.816,0.511,0.5,20.0,0.0,34.0
32,32,0.6639247808109847,0.6805528742842522,16.268430948257446,0.6770048137035556,0.7027231185697342,23.97519469261169,0.8240000000000001,0.81,0.513,0.513,0.826,0.8140000000000001,0.8340000000000001,0.813,0.517,0.5,20.0,0.0,35.0
33,33,0.6675913447283088,0.6827107639324512,20.95576786994934,0.6757349740867225,0.7016633217536684,35.664581298828125,0.825,0.8079999999999999,0.513,0.513,0.831,0.812,0.831,0.813,0.511,0.5,20.0,0.0,36.0
34,34,0.6717822916250108,0.685574949560241,17.916696310043335,0.6767724250753849,0.7018256919937031,27.13586664199829,0.8270000000000001,0.8079999999999999,0.513,0.513,0.833,0.8140000000000001,0.8320000000000001,0.807,0.506,0.5,20.0,0.0,37.0
35,35,0.680493023091026,0.6875696192162379,18.761389970779422,0.6782737002700071,0.7001970200354484,29.898220539093018,0.8340000000000001,0.816,0.513,0.513,0.835,0.82,0.8320000000000001,0.813,0.502,0.5,20.0,0.0,38.0
36,36,0.6799284424020644,0.6876891479075358,39.25519871711732,0.6778669396861112,0.7020260097915121,50.913522243499756,0.8340000000000001,0.8140000000000001,0.513,0.513,0.835,0.821,0.833,0.816,0.503,0.5,20.0,0.0,39.0
37,37,0.677507414551922,0.6931011923910577,19.558130264282227,0.6830415759813242,0.7066198203586751,29.76956009864807,0.833,0.8190000000000001,0.513,0.513,0.8340000000000001,0.8240000000000001,0.835,0.821,0.505,0.5,20.0,0.0,40.0
38,38,0.679910885463777,0.6938164120789131,21.690717458724976,0.6846256888515514,0.7064459677959,31.158117294311523,0.8320000000000001,0.818,0.513,0.513,0.836,0.823,0.835,0.82,0.505,0.5,20.0,0.0,41.0
39,39,0.6847468001063883,0.6940765521088834,21.97920298576355,0.6800555981004761,0.7012266122025507,31.91570568084717,0.8320000000000001,0.82,0.513,0.513,0.8340000000000001,0.823,0.8370000000000001,0.8170000000000001,0.504,0.5,20.0,0.0,42.0
40,40,0.6816429903928383,0.6979067380983741,22.99631261825561,0.6854651408049862,0.7107735932213141,33.15578031539917,0.835,0.82,0.513,0.513,0.833,0.8240000000000001,0.838,0.8190000000000001,0.505,0.5,20.0,0.0,43.0
41,41,0.6839151748670362,0.6992511119746161,22.44435739517212,0.6851938555922672,0.7115093703733871,32.832163572311394,0.835,0.8220000000000001,0.513,0.513,0.835,0.8220000000000001,0.838,0.818,0.505,0.5,20.0,0.0,44.0
42,42,0.6867163083482131,0.7007377925201247,33.38617873191833,0.6867967286671952,0.7123382658644049,43.91287612915039,0.8340000000000001,0.821,0.513,0.513,0.835,0.8220000000000001,0.8390000000000001,0.825,0.505,0.5,20.0,0.0,45.0
43,43,0.6865737670431682,0.7026458089562729,37.49352097511292,0.6943885964561403,0.7203211959670783,45.951956987380974,0.8320000000000001,0.821,0.513,0.513,0.831,0.8220000000000001,0.835,0.8240000000000001,0.508,0.5,20.0,0.0,46.0
44,44,0.6881384553040606,0.703755986577326,26.670690059661865,0.6887704978834717,0.7156771470274627,39.76947283744811,0.835,0.821,0.513,0.513,0.8320000000000001,0.823,0.836,0.821,0.506,0.5,20.0,0.0,47.0
45,45,0.6897512122213336,0.7070504060226145,24.711536169052124,0.6925546740689449,0.7169739215248084,37.9903416633606,0.8340000000000001,0.8220000000000001,0.513,0.513,0.835,0.8220000000000001,0.8390000000000001,0.823,0.505,0.5,20.0,0.0,48.0
46,46,0.6921661635365588,0.7070338257102704,29.465734720230106,0.692765512525789,0.7170120803395037,34.32025766372681,0.833,0.82,0.513,0.513,0.836,0.823,0.84,0.8170000000000001,0.505,0.5,20.0,0.0,49.0
47,47,0.6941851751297782,0.7085222296175551,23.677256107330322,0.694756801377548,0.7179538766059748,33.19841527938843,0.835,0.8190000000000001,0.513,0.513,0.835,0.823,0.836,0.813,0.505,0.5,20.0,0.0,50.0
48,48,0.6956377883138258,0.7091682600796401,25.245422840118408,0.6967131045893887,0.7180629001273817,28.44894504547119,0.833,0.82,0.513,0.513,0.836,0.8220000000000001,0.833,0.8140000000000001,0.505,0.5,20.0,0.0,51.0
49,49,0.6980482877866206,0.7108863030704752,21.663633108139038,0.6981124008914169,0.718717900444068,21.73669171333313,0.833,0.82,0.513,0.513,0.835,0.823,0.831,0.8140000000000001,0.505,0.5,20.0,0.0,52.0
50,0,0.5,0.5095007512912764,2.398223876953125,0.5,0.5036881712438468,2.874464511871338,0.809,0.767,0.513,0.512,0.8290000000000001,0.81,0.7979999999999999,0.7709999999999999,0.5,0.414,20.0,1.0,3.0
51,1,0.5264068897441496,0.551635436322272,3.7360010147094727,0.5264068897441496,0.5460315246821681,4.3881824016571045,0.835,0.826,0.513,0.512,0.835,0.838,0.813,0.775,0.5,0.509,20.0,1.0,4.0
52,2,0.5431881894062724,0.5694860627045328,3.471818208694458,0.5431881894062724,0.547789825877524,4.895867586135863,0.838,0.815,0.513,0.512,0.8370000000000001,0.836,0.7879999999999999,0.7559999999999999,0.5,0.5,20.0,1.0,5.0
53,3,0.5557586019988419,0.5755836899151067,3.6919951438903813,0.5557586019988419,0.5595283773464272,4.532962560653687,0.8390000000000001,0.821,0.513,0.512,0.8420000000000001,0.8370000000000001,0.777,0.7390000000000001,0.5,0.36200000000000004,20.0,1.0,6.0
54,4,0.5659169588399143,0.5639351645055557,4.6714277267456055,0.5659169588399143,0.5660230367859542,5.929816961288452,0.8340000000000001,0.8029999999999999,0.513,0.512,0.8390000000000001,0.838,0.7909999999999999,0.7490000000000001,0.5,0.5,20.0,1.0,7.0
55,5,0.604889235354715,0.6278025673069428,4.8174781799316415,0.5744967863088652,0.5812679167635646,5.603076934814453,0.825,0.799,0.513,0.512,0.838,0.818,0.809,0.782,0.5,0.5,20.0,1.0,8.0
56,6,0.6167522819572449,0.6278944404220372,13.031619787216187,0.58195652843061,0.5840943336071276,7.1116907596588135,0.823,0.79,0.513,0.512,0.8320000000000001,0.8170000000000001,0.82,0.7879999999999999,0.501,0.5,20.0,1.0,9.0
57,7,0.6039399704557356,0.6219491678785641,7.595784664154053,0.6007403430894291,0.6117300634422641,10.2558331489563,0.835,0.8079999999999999,0.513,0.512,0.8420000000000001,0.816,0.8170000000000001,0.794,0.5,0.5,20.0,1.0,10.0
58,8,0.5695446086883934,0.6011009527767914,8.193974018096924,0.594542628725251,0.6190408076192511,9.939873456954958,0.841,0.8059999999999999,0.513,0.512,0.84,0.8190000000000001,0.831,0.7929999999999999,0.5,0.5,20.0,1.0,11.0
59,9,0.6144171331122842,0.643296465540552,6.7886407375335684,0.6120743380034188,0.6311389970544218,11.406911849975586,0.841,0.8220000000000001,0.513,0.512,0.846,0.82,0.8009999999999999,0.7929999999999999,0.501,0.5,20.0,1.0,12.0
60,10,0.6159104790906063,0.6375675918059285,8.074300289154053,0.6159104790906063,0.6311255618396198,9.107852220535277,0.8340000000000001,0.8109999999999999,0.513,0.512,0.8440000000000001,0.816,0.816,0.804,0.502,0.5,20.0,1.0,13.0
61,11,0.619586413053921,0.6392161654532554,18.386195659637448,0.619586413053921,0.6322374698115931,19.3035831451416,0.833,0.812,0.513,0.512,0.843,0.8170000000000001,0.823,0.804,0.502,0.5,20.0,1.0,14.0
62,12,0.6139718122634479,0.6360417498537718,7.648782014846803,0.6231077245861825,0.6337359946907609,10.312947988510134,0.833,0.816,0.513,0.512,0.84,0.8220000000000001,0.8270000000000001,0.8140000000000001,0.504,0.5,20.0,1.0,15.0
63,13,0.6230518202397834,0.6393181908271368,8.437382459640503,0.6264828157542442,0.6371990808600891,13.59246039390564,0.831,0.818,0.513,0.512,0.8440000000000001,0.823,0.8270000000000001,0.815,0.503,0.5,20.0,1.0,16.0
64,14,0.6307113471400378,0.6489956809435515,5.517506122589111,0.6448746079346297,0.6569696572064535,7.5003790855407715,0.8340000000000001,0.8220000000000001,0.513,0.512,0.8420000000000001,0.823,0.833,0.812,0.501,0.5,20.0,1.0,17.0
65,15,0.6303747989823849,0.6454017382548938,8.975271463394163,0.6468119416289342,0.6565461137549542,14.819496631622314,0.8340000000000001,0.8220000000000001,0.513,0.512,0.8440000000000001,0.823,0.835,0.815,0.503,0.5,20.0,1.0,18.0
66,16,0.633610788583064,0.6498034737712362,10.403181791305544,0.6414412377859964,0.6565011103358495,15.327395677566528,0.833,0.8140000000000001,0.513,0.512,0.8420000000000001,0.8190000000000001,0.836,0.812,0.501,0.5,20.0,1.0,19.0
67,17,0.6365928903423494,0.6533000951686636,17.080798625946045,0.6468137620582795,0.6593192076926406,15.446181535720825,0.833,0.816,0.513,0.512,0.8420000000000001,0.8220000000000001,0.826,0.813,0.502,0.5,20.0,1.0,20.0
68,18,0.6555118753488416,0.6583029525538249,20.277246236801147,0.6394428633235487,0.6593374698721322,25.044410467147827,0.8340000000000001,0.8190000000000001,0.513,0.512,0.84,0.82,0.8290000000000001,0.8109999999999999,0.501,0.5,20.0,1.0,21.0
69,19,0.6573526603470677,0.6616639477042542,15.971994400024414,0.6384122124600178,0.6610321017348376,22.39190649986267,0.8340000000000001,0.818,0.513,0.512,0.8340000000000001,0.823,0.825,0.813,0.502,0.5,20.0,1.0,22.0
70,20,0.6473664219727358,0.6569533112739822,12.62790560722351,0.6472740736449907,0.6665333974459761,17.918315649032593,0.8370000000000001,0.82,0.513,0.512,0.8440000000000001,0.82,0.821,0.8059999999999999,0.501,0.5,20.0,1.0,23.0
71,21,0.6621524841291977,0.6715746440737234,18.555932998657227,0.6475025296690902,0.6695050543605295,22.37845516204834,0.831,0.8270000000000001,0.513,0.512,0.835,0.8240000000000001,0.8270000000000001,0.818,0.502,0.5,20.0,1.0,24.0
72,22,0.6639223997420307,0.6734047582826564,12.01812219619751,0.6511044725567177,0.6693373126076371,14.31572723388672,0.8340000000000001,0.8270000000000001,0.513,0.512,0.8370000000000001,0.826,0.828,0.82,0.502,0.5,20.0,1.0,25.0
73,23,0.6565833091923059,0.6660810910836696,15.897696018218994,0.6576069208715092,0.6736676431619235,26.746612071990967,0.8320000000000001,0.828,0.513,0.512,0.841,0.8270000000000001,0.831,0.8190000000000001,0.502,0.5,20.0,1.0,26.0
74,24,0.6577620409416889,0.6636619624799042,26.28479504585266,0.6666342050350373,0.6754057559017471,31.666029214859012,0.836,0.821,0.513,0.512,0.8340000000000001,0.8220000000000001,0.8370000000000001,0.8140000000000001,0.503,0.5,20.0,1.0,27.0
75,25,0.6674546700598869,0.6664802978267175,13.018659353256226,0.6702833570917409,0.6784139767948263,32.24971342086792,0.833,0.821,0.513,0.513,0.841,0.8220000000000001,0.836,0.8170000000000001,0.503,0.5,20.0,1.0,28.0
76,26,0.6682037118292972,0.6691730259171809,12.490381002426147,0.6749848116627007,0.6806176859127412,29.073586463928226,0.833,0.821,0.513,0.513,0.835,0.8240000000000001,0.836,0.821,0.503,0.5,20.0,1.0,29.0
77,27,0.6645179619293962,0.6640524739404574,29.69019293785095,0.6727553087365203,0.6842955906772403,26.426687479019165,0.841,0.821,0.513,0.513,0.845,0.825,0.83,0.815,0.503,0.5,20.0,1.0,30.0
78,28,0.6664865534996551,0.6669457425949701,15.45024871826172,0.6734984620394571,0.6880014717574936,19.891366958618164,0.843,0.821,0.513,0.513,0.8440000000000001,0.823,0.831,0.813,0.504,0.5,20.0,1.0,31.0
79,29,0.6684135588180548,0.6714686449730602,19.50471353530884,0.6727042783724512,0.6823523695933356,28.543808937072754,0.8390000000000001,0.82,0.513,0.513,0.8440000000000001,0.823,0.83,0.8140000000000001,0.502,0.5,20.0,1.0,32.0
80,30,0.6698163165046329,0.6808324685238183,8.25339150428772,0.6694820586906215,0.6924999828559026,33.153643369674676,0.833,0.8220000000000001,0.513,0.513,0.83,0.8190000000000001,0.838,0.8240000000000001,0.506,0.5,20.0,1.0,33.0
81,31,0.6649714652143295,0.6800572866488425,18.69752812385559,0.6776967124858928,0.7017411499396987,27.92692542076111,0.831,0.8140000000000001,0.513,0.513,0.8290000000000001,0.816,0.833,0.8190000000000001,0.508,0.5,20.0,1.0,34.0
82,32,0.6678271301714989,0.6811751164834035,20.7234160900116,0.6800654315838034,0.6987467472129087,27.668846368789676,0.835,0.81,0.513,0.513,0.8320000000000001,0.816,0.8370000000000001,0.812,0.506,0.5,20.0,1.0,35.0
83,33,0.6713111492192985,0.6833461837544925,18.352813005447388,0.6808756617987749,0.6990936159929033,30.015933275222782,0.8320000000000001,0.81,0.513,0.513,0.836,0.8170000000000001,0.8340000000000001,0.809,0.505,0.5,20.0,1.0,36.0
84,34,0.6787771077396106,0.6770013909595061,30.26449990272522,0.6826489789354837,0.6985087227993645,30.983774662017822,0.838,0.8190000000000001,0.513,0.513,0.843,0.8220000000000001,0.836,0.82,0.501,0.5,20.0,1.0,37.0
85,35,0.6781284939686194,0.6792626491810847,30.79578876495361,0.6841529276981311,0.7001582264535138,39.764353513717644,0.8390000000000001,0.818,0.513,0.513,0.843,0.8220000000000001,0.84,0.8220000000000001,0.502,0.5,20.0,1.0,38.0
86,36,0.6828050138129782,0.6926047698434292,23.705833911895752,0.6900808444509821,0.7044006391680491,34.430615425109856,0.8370000000000001,0.8220000000000001,0.513,0.513,0.8440000000000001,0.826,0.838,0.8220000000000001,0.503,0.5,20.0,1.0,39.0
87,37,0.6850462602338271,0.6934510307136859,31.879026889801025,0.6878669504297108,0.7033440189895019,39.418132305145264,0.836,0.821,0.513,0.513,0.8420000000000001,0.826,0.838,0.8190000000000001,0.503,0.5,20.0,1.0,40.0
88,38,0.6829371569437859,0.6875862560182174,24.06520962715149,0.6810132120019499,0.6974600269944071,34.74247217178345,0.835,0.82,0.513,0.513,0.84,0.825,0.8370000000000001,0.816,0.503,0.5,20.0,1.0,41.0
89,39,0.6872739808364008,0.6971162646377418,29.76284670829773,0.6879898633404467,0.7094609425420024,28.27482485771179,0.833,0.823,0.513,0.513,0.84,0.8220000000000001,0.8370000000000001,0.818,0.503,0.5,20.0,1.0,42.0
90,40,0.688087800660775,0.6979582274783045,19.790317296981808,0.6881420705116339,0.709307890179438,37.29213190078735,0.8340000000000001,0.8240000000000001,0.513,0.513,0.843,0.825,0.8340000000000001,0.821,0.503,0.5,20.0,1.0,43.0
91,41,0.6849684389950991,0.6935356088589288,27.960692644119266,0.6908579287555431,0.7098337903153669,40.44246864318848,0.84,0.828,0.513,0.513,0.843,0.8240000000000001,0.8320000000000001,0.825,0.503,0.5,20.0,1.0,44.0
92,42,0.6874078519189842,0.7032530792030542,26.498383045196533,0.6880334451091884,0.7124493068777918,43.239662170410156,0.835,0.823,0.513,0.513,0.8340000000000001,0.823,0.8390000000000001,0.83,0.505,0.5,20.0,1.0,45.0
93,43,0.6883843126790704,0.7034339192904275,28.996516704559326,0.690156340550846,0.712444717814386,39.35643362998962,0.8340000000000001,0.821,0.513,0.513,0.8370000000000001,0.823,0.841,0.826,0.505,0.5,20.0,1.0,46.0
94,44,0.6921903668138096,0.7063123130981559,25.0464141368866,0.6922175565305559,0.7159322626209459,39.090291500091546,0.833,0.8240000000000001,0.513,0.513,0.843,0.825,0.833,0.8220000000000001,0.504,0.5,20.0,1.0,47.0
95,45,0.6928927919853898,0.7062464703816296,25.30731964111328,0.6957897579648052,0.7163786323879805,32.472442626953125,0.833,0.8190000000000001,0.513,0.513,0.8370000000000001,0.823,0.836,0.82,0.503,0.5,20.0,1.0,48.0
96,46,0.6948817308607311,0.7083083036382928,40.438349485397346,0.6965940103783691,0.7158678509552651,42.83753609657288,0.833,0.8220000000000001,0.513,0.513,0.8390000000000001,0.8240000000000001,0.833,0.815,0.503,0.5,20.0,1.0,49.0
97,47,0.6973650140648316,0.7085201432273338,24.456090688705444,0.6974500253227467,0.7161205180023902,39.49461531639099,0.833,0.8190000000000001,0.513,0.513,0.836,0.823,0.836,0.8140000000000001,0.503,0.5,20.0,1.0,50.0
98,48,0.6987310338006956,0.7106465120166683,18.339037656784054,0.6998223097229921,0.7176921241721617,26.692981719970703,0.8320000000000001,0.82,0.513,0.513,0.841,0.8240000000000001,0.8340000000000001,0.8140000000000001,0.503,0.5,20.0,1.0,51.0
99,49,0.6986059121667889,0.7140437151639092,17.382324934005734,0.6991303474651529,0.7211406136058172,24.457957983016968,0.835,0.823,0.513,0.513,0.838,0.8240000000000001,0.8390000000000001,0.823,0.504,0.5,20.0,1.0,52.0
100,0,0.5,0.5018440856219234,2.5071399211883545,0.5,0.5053996571462458,2.6442201137542725,0.8440000000000001,0.7879999999999999,0.513,0.512,0.8440000000000001,0.8340000000000001,0.8340000000000001,0.818,0.504,0.649,20.0,2.0,3.0
101,1,0.5264068897441496,0.5278192696233527,3.9230031967163086,0.5264068897441496,0.5321488452365861,4.785325050354004,0.846,0.831,0.513,0.512,0.8420000000000001,0.8370000000000001,0.7909999999999999,0.762,0.501,0.5,20.0,2.0,4.0
102,2,0.5431881894062724,0.544331320154797,3.852430820465088,0.5431881894062724,0.553753983950203,4.360298156738281,0.8420000000000001,0.8370000000000001,0.513,0.512,0.845,0.838,0.773,0.754,0.501,0.307,20.0,2.0,5.0
103,3,0.5557586019988419,0.5789250657025016,5.172108173370361,0.5557586019988419,0.5596213000237567,6.689608097076416,0.84,0.8029999999999999,0.513,0.512,0.8420000000000001,0.8340000000000001,0.7929999999999999,0.759,0.5,0.5,20.0,2.0,6.0
104,4,0.5659169588399143,0.576294315484751,5.817733287811278,0.5659169588399143,0.5753301427823259,5.717949867248535,0.8270000000000001,0.809,0.513,0.512,0.8420000000000001,0.816,0.821,0.795,0.502,0.5,20.0,2.0,7.0
105,5,0.5744967863088652,0.5876670825545005,6.2570245265960684,0.5744967863088652,0.5806533096712589,6.615021228790282,0.82,0.799,0.513,0.512,0.8340000000000001,0.816,0.8290000000000001,0.8009999999999999,0.506,0.5,20.0,2.0,8.0
106,6,0.5819565284306101,0.611655925226442,5.234997034072876,0.5819565284306101,0.6096828281600868,11.604748487472534,0.833,0.8140000000000001,0.513,0.512,0.8420000000000001,0.8140000000000001,0.8240000000000001,0.7959999999999999,0.501,0.5,20.0,2.0,9.0
107,7,0.5885768228075087,0.6211977193759364,9.685959815979004,0.5885768228075087,0.6155941378951345,7.497746229171753,0.8420000000000001,0.8190000000000001,0.513,0.512,0.841,0.82,0.836,0.8009999999999999,0.501,0.5,20.0,2.0,10.0
108,8,0.594542628725251,0.6303022104322629,10.693148136138916,0.594542628725251,0.6187060006368079,14.448308944702148,0.8370000000000001,0.8270000000000001,0.513,0.512,0.838,0.825,0.805,0.8009999999999999,0.504,0.5,20.0,2.0,11.0
109,9,0.599982639915076,0.6307951955677433,18.461876153945926,0.599982639915076,0.625021858793644,9.136486530303957,0.8270000000000001,0.816,0.513,0.512,0.83,0.8190000000000001,0.818,0.8009999999999999,0.505,0.5,20.0,2.0,12.0
110,10,0.6049902042564327,0.6332439537195796,21.66075086593628,0.6049902042564327,0.627743084264213,21.42619061470032,0.826,0.8170000000000001,0.513,0.512,0.8290000000000001,0.8190000000000001,0.828,0.8109999999999999,0.505,0.5,20.0,2.0,13.0
111,11,0.6096353004590461,0.6257899712027681,8.725581645965576,0.6096353004590461,0.6246387866063265,9.591174125671387,0.826,0.821,0.513,0.512,0.83,0.823,0.8340000000000001,0.815,0.511,0.5,20.0,2.0,14.0
112,12,0.6139718122634479,0.6306083624911285,12.24531102180481,0.6139718122634479,0.630061119200698,18.488699674606323,0.826,0.821,0.513,0.512,0.8290000000000001,0.8240000000000001,0.833,0.8140000000000001,0.509,0.5,20.0,2.0,15.0
