,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.507543267665014,0.5135063647881086,2.408440351486206,0.75,0.5018440856219234,2.8647594451904297,0.727,0.513,0.513,0.512,0.784,0.499,0.738,0.76,0.776,0.5,20.0,77.0,3.0
1,0.4177520200906135,0.539041987528545,0.5893158912658691,0.638426787312177,0.542838682837002,0.6357660293579102,0.74,0.533,0.513,0.512,0.804,0.484,0.817,0.785,0.702,0.5,20.0,77.0,4.0
2,0.5431881894062724,0.5885307671006206,3.561122417449951,0.556001658846219,0.555211813768297,4.842475175857544,0.756,0.619,0.513,0.512,0.799,0.761,0.836,0.784,0.677,0.5,20.0,77.0,5.0
3,0.5557586019988419,0.5777131814711052,3.8855998516082764,0.5769005985769031,0.5610723836209794,5.062842845916748,0.819,0.631,0.513,0.512,0.821,0.762,0.825,0.769,0.524,0.5,20.0,77.0,6.0
4,0.5659169588399143,0.5848896812902553,4.368814945220947,0.5659169588399143,0.5781132534916065,7.1033031940460205,0.825,0.717,0.513,0.512,0.831,0.79,0.824,0.775,0.514,0.5,20.0,77.0,7.0
5,0.550542320837983,0.5677905841054698,4.739674091339111,0.5344944044126755,0.5694437504969887,5.201493263244629,0.844,0.819,0.513,0.512,0.839,0.828,0.822,0.809,0.5,0.5,20.0,77.0,8.0
6,0.5679219035227626,0.5750097637563965,6.40280294418335,0.5873140156100674,0.6081880887389692,8.219068050384521,0.85,0.826,0.513,0.512,0.847,0.832,0.818,0.804,0.5,0.5,20.0,77.0,9.0
7,0.5983162785842159,0.6037436901562638,4.333105087280273,0.5972188517662348,0.6132145929524369,6.644754409790039,0.847,0.818,0.513,0.512,0.844,0.828,0.831,0.815,0.501,0.5,20.0,77.0,10.0
8,0.5966922913199469,0.6083371084616158,7.430277585983276,0.5730783539806961,0.590359208788179,10.208121061325073,0.849,0.807,0.513,0.512,0.845,0.826,0.834,0.817,0.501,0.5,20.0,77.0,11.0
9,0.5863260464806224,0.6074120441910065,5.2786712646484375,0.580723934169377,0.5996427428553035,7.046640872955322,0.844,0.808,0.513,0.512,0.842,0.829,0.834,0.814,0.5,0.5,20.0,77.0,12.0
10,0.5832970498580908,0.6188967313470162,12.735271453857422,0.5907797243392766,0.601121764725093,7.431549310684204,0.84,0.798,0.513,0.512,0.842,0.822,0.839,0.811,0.5,0.5,20.0,77.0,13.0
11,0.5898098158699231,0.6261799110966269,9.516196727752686,0.599498300075394,0.597627780257046,11.3215491771698,0.847,0.827,0.513,0.512,0.846,0.83,0.834,0.816,0.504,0.5,20.0,77.0,14.0
12,0.6023506538673429,0.6327757998717651,23.414685010910034,0.612065755514007,0.6077233018075684,16.925878524780273,0.84,0.824,0.513,0.512,0.84,0.825,0.843,0.818,0.506,0.5,20.0,77.0,15.0
13,0.6086703087544301,0.6343408915769033,7.39993143081665,0.6171854202085785,0.6288276641742918,10.706710577011108,0.84,0.823,0.513,0.512,0.841,0.823,0.839,0.818,0.508,0.5,20.0,77.0,16.0
14,0.6117756373863716,0.6343251539538081,7.431490182876587,0.6226967676529005,0.6289005406738444,11.386043787002563,0.843,0.824,0.513,0.512,0.84,0.825,0.837,0.824,0.508,0.5,20.0,77.0,17.0
15,0.614324333550593,0.6325364730747653,28.589961051940918,0.6242758060933247,0.6284291203427824,20.667762517929077,0.824,0.821,0.513,0.512,0.823,0.826,0.834,0.825,0.526,0.5,20.0,77.0,18.0
16,0.6213433599599244,0.6414804328995256,8.570844173431396,0.6435772722033583,0.6405399932101778,12.180251598358154,0.842,0.824,0.513,0.512,0.841,0.825,0.828,0.813,0.507,0.5,20.0,77.0,19.0
17,0.6264078675247607,0.650822605311886,9.721132755279541,0.6498756219060845,0.64795612719183,14.366647243499756,0.843,0.822,0.513,0.512,0.847,0.823,0.816,0.799,0.502,0.5,20.0,77.0,20.0
18,0.6286911235713578,0.6528170011856751,13.133908748626709,0.6346123591702492,0.6367525971195156,4.143568515777588,0.839,0.821,0.513,0.512,0.844,0.82,0.816,0.8,0.501,0.5,20.0,77.0,21.0
19,0.6332370977818852,0.6564644706641709,11.554661273956299,0.6334568338166551,0.6390615470914163,16.13491678237915,0.841,0.821,0.513,0.512,0.847,0.82,0.819,0.799,0.501,0.5,20.0,77.0,22.0
20,0.6386188662722303,0.6590371152462101,11.520307064056396,0.6527995074146783,0.6570963307888931,15.703987121582031,0.839,0.831,0.513,0.512,0.841,0.829,0.825,0.812,0.501,0.5,20.0,77.0,23.0
21,0.6330167841043666,0.6488974254898672,12.04445195198059,0.6424367759566234,0.6472387793461813,16.659313201904297,0.839,0.834,0.513,0.512,0.84,0.83,0.817,0.806,0.501,0.5,20.0,77.0,24.0
