,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,1.0,0.5,1.969414234161377,1.0,0.5,2.3935959339141846,0.767,0.735,0.5,0.5,0.754,0.747,0.5,0.5,0.5,0.5,20.0,53.0,3.0
1,1.0,0.514062725894294,3.4099185466766357,1.0,0.514155840925691,6.714600324630737,0.819,0.77,0.5,0.5,0.785,0.778,0.5,0.5,0.5,0.5,20.0,53.0,4.0
2,1.0,0.5730887059815155,3.5232009887695312,1.0,0.5275332248908616,4.596473217010498,0.842,0.822,0.5,0.5,0.842,0.818,0.5,0.5,0.502,0.5,20.0,53.0,5.0
3,1.0,0.555487304392235,3.3834030628204346,1.0,0.5412556868709231,4.9745142459869385,0.832,0.832,0.5,0.5,0.82,0.81,0.5,0.5,0.505,0.5,20.0,53.0,6.0
4,1.0,0.5682226717232948,3.7436678409576416,1.0,0.5935805994420205,7.142740249633789,0.828,0.839,0.5,0.5,0.809,0.812,0.5,0.5,0.517,0.5,20.0,53.0,7.0
5,1.0,0.5974841154777168,5.070346117019653,1.0,0.60428833505614,6.27072286605835,0.831,0.838,0.5,0.5,0.824,0.822,0.5,0.5,0.514,0.5,20.0,53.0,8.0
6,1.0,0.6001339727366124,4.575889348983765,1.0,0.6089976929609874,4.899716377258301,0.843,0.837,0.5,0.5,0.836,0.832,0.5,0.5,0.505,0.5,20.0,53.0,9.0
7,1.0,0.6003767421875126,5.631006240844727,1.0,0.5837030971814865,7.773115396499634,0.85,0.833,0.5,0.5,0.852,0.837,0.5,0.5,0.501,0.5,20.0,53.0,10.0
8,1.0,0.60578224760792,9.713263034820557,1.0,0.5894854563060312,10.309131145477295,0.851,0.834,0.5,0.5,0.855,0.841,0.5,0.5,0.502,0.5,20.0,53.0,11.0
9,1.0,0.608798603077487,9.484456062316895,1.0,0.6126176649036743,15.154798746109009,0.849,0.838,0.5,0.5,0.849,0.842,0.5,0.5,0.501,0.5,20.0,53.0,12.0
