,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.5139524047898236,0.49999999999999994,2.556624412536621,0.75,0.5498507582909087,2.643587827682495,0.835,0.504,0.848,0.845,0.821,0.761,0.82,0.803,0.813,0.664,20.0,66.0,3.0
1,0.5309012704683457,0.5355518069744085,6.447592496871948,0.6198655326803197,0.5286350563637765,4.476037502288818,0.844,0.554,0.848,0.845,0.838,0.829,0.837,0.838,0.832,0.711,20.0,66.0,4.0
2,0.5169055869305761,0.4713320544593529,4.301856279373169,0.5482140302360516,0.5633482324099474,4.811634540557861,0.845,0.842,0.848,0.845,0.842,0.84,0.844,0.839,0.842,0.836,20.0,66.0,5.0
3,0.5923833009905742,0.5664379482612222,5.685640573501587,0.5798387177032949,0.5685234076342567,5.139019250869751,0.845,0.843,0.848,0.845,0.843,0.839,0.833,0.84,0.841,0.828,20.0,66.0,6.0
4,0.5607460572281677,0.5236660507670742,4.301987409591675,0.54875943452716,0.5386225854641493,4.64874529838562,0.848,0.846,0.848,0.845,0.837,0.834,0.836,0.833,0.833,0.841,20.0,66.0,7.0
5,0.5670716559909257,0.541129733083589,4.3056135177612305,0.5681267320068566,0.5529266955778676,4.876420259475708,0.84,0.844,0.848,0.845,0.832,0.835,0.833,0.838,0.832,0.838,20.0,66.0,8.0
6,0.5712990367073754,0.5592233631117915,5.315836668014526,0.5765845107909837,0.573271715876494,7.03886342048645,0.838,0.839,0.848,0.845,0.833,0.831,0.827,0.829,0.823,0.836,20.0,66.0,9.0
7,0.5877879012365076,0.5628715653314325,9.48073959350586,0.5749278340627257,0.5733393334135705,11.032418251037598,0.837,0.836,0.848,0.845,0.832,0.836,0.833,0.828,0.832,0.837,20.0,66.0,10.0
8,0.5924584004703599,0.573031466621795,5.740007638931274,0.5756615833231034,0.5808507381063923,7.634616136550903,0.846,0.842,0.848,0.845,0.838,0.84,0.835,0.839,0.836,0.84,20.0,66.0,11.0
9,0.5837198561302743,0.5801039486640105,17.566420078277588,0.5777881119500987,0.5894651422252452,11.724717140197754,0.847,0.846,0.848,0.845,0.84,0.84,0.845,0.843,0.839,0.845,20.0,66.0,12.0
10,0.5843465782667289,0.5875103254153436,6.848389148712158,0.5832970498580908,0.5944548170505396,8.718019247055054,0.847,0.845,0.848,0.845,0.839,0.839,0.846,0.843,0.837,0.84,20.0,66.0,13.0
11,0.6051008427015963,0.6108068976326813,5.974923849105835,0.5845973673715001,0.5969117854649688,8.102771520614624,0.848,0.847,0.848,0.845,0.843,0.843,0.852,0.85,0.842,0.844,20.0,66.0,14.0
12,0.6111215756119664,0.6160019232959943,13.964563608169556,0.6139981783452855,0.623246649788509,19.498034715652466,0.852,0.858,0.848,0.845,0.848,0.85,0.851,0.844,0.852,0.849,20.0,66.0,15.0
13,0.611981727039971,0.6221015766044863,7.942587852478027,0.6128329087812032,0.6260220612368885,11.515469312667847,0.851,0.854,0.848,0.845,0.852,0.847,0.851,0.851,0.853,0.847,20.0,66.0,16.0
