,Unnamed: 0,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
13,13,0.6236184934231022,0.6378839821764816,12.755518436431885,0.6264828157542442,0.631410406654146,16.57987952232361,0.831,0.818,0.5,0.5,0.8440000000000001,0.8220000000000001,0.815,0.8029999999999999,0.504,0.5,20.0,0.0,16.0
14,14,0.6307113471400378,0.6484619607795294,8.441920280456543,0.6484665133594051,0.6511742620875167,11.78747844696045,0.8340000000000001,0.8220000000000001,0.5,0.5,0.8420000000000001,0.825,0.813,0.807,0.502,0.5,20.0,0.0,17.0
15,15,0.6309242079296162,0.6440088123320861,8.234577178955076,0.6501371547586616,0.6516469443705033,11.016535520553589,0.8340000000000001,0.8220000000000001,0.5,0.5,0.8440000000000001,0.8220000000000001,0.82,0.81,0.504,0.5,20.0,0.0,18.0
16,16,0.6341352975397485,0.6476657730386126,7.419562816619872,0.6419466403233707,0.652042861125512,11.624873638153074,0.833,0.8140000000000001,0.5,0.5,0.843,0.816,0.815,0.81,0.502,0.5,20.0,0.0,19.0
17,17,0.63708205708523,0.6512892312283592,8.9585325717926,0.6492661860124411,0.6545057214990095,15.60354495048523,0.833,0.816,0.5,0.5,0.843,0.8220000000000001,0.8140000000000001,0.8,0.503,0.5,20.0,0.0,20.0
18,18,0.6555118753488416,0.6561890188608759,8.086626529693604,0.6398919938444786,0.6552408504454577,13.272813320159912,0.8340000000000001,0.8190000000000001,0.5,0.5,0.843,0.82,0.813,0.7959999999999999,0.502,0.5,20.0,0.0,21.0
19,19,0.6573526603470677,0.6589737941979383,15.910941362380981,0.6384122124600178,0.6557943023046019,16.560287475585938,0.8340000000000001,0.818,0.5,0.5,0.838,0.821,0.807,0.794,0.503,0.5,20.0,0.0,22.0
20,20,0.6473664219727358,0.6558885056930319,10.041869163513184,0.6513696283846371,0.6618321851879518,21.127858400344852,0.8370000000000001,0.82,0.5,0.5,0.8420000000000001,0.82,0.8109999999999999,0.8,0.502,0.5,20.0,0.0,23.0
21,21,0.6647909399829133,0.6700566147131327,14.751848697662355,0.6498215815383562,0.6642929012702579,20.68564820289612,0.831,0.8270000000000001,0.5,0.5,0.8390000000000001,0.8270000000000001,0.813,0.8029999999999999,0.503,0.5,20.0,0.0,24.0
22,22,0.6646335193843017,0.6719596379118578,12.009520292282104,0.6522075720186388,0.6656408322354548,16.948843240737915,0.8340000000000001,0.8270000000000001,0.5,0.5,0.8370000000000001,0.823,0.815,0.8029999999999999,0.503,0.5,20.0,0.0,25.0
23,23,0.6579678881380384,0.6646810119793111,11.924922227859495,0.6579600410000486,0.6695857690809744,18.64290714263916,0.8320000000000001,0.828,0.5,0.5,0.8420000000000001,0.826,0.8190000000000001,0.8079999999999999,0.503,0.5,20.0,0.0,26.0
24,24,0.6584160452145876,0.6613153090794861,14.416300535202026,0.6715969021219311,0.6720751291925601,20.922240257263184,0.836,0.821,0.5,0.5,0.8340000000000001,0.823,0.8190000000000001,0.8059999999999999,0.504,0.5,20.0,0.0,27.0
25,25,0.6684079848035613,0.6649873889740805,11.706259965896606,0.6715452595664652,0.6763115034266179,27.61434626579285,0.833,0.821,0.5,0.5,0.843,0.8220000000000001,0.8290000000000001,0.812,0.504,0.5,20.0,0.0,28.0
26,26,0.6711242636595063,0.6676966861192157,15.066171169281006,0.6743351854821054,0.6777755021570211,34.05885648727417,0.833,0.821,0.5,0.5,0.8370000000000001,0.823,0.8320000000000001,0.815,0.504,0.5,20.0,0.0,29.0
27,27,0.6651414884392477,0.6621337174409853,16.972617387771606,0.6727796465433253,0.6823489754527935,19.451498508453373,0.841,0.821,0.5,0.5,0.8440000000000001,0.8220000000000001,0.8270000000000001,0.8109999999999999,0.504,0.5,20.0,0.0,30.0
28,28,0.6670827292486327,0.6653378996266273,27.40183115005493,0.6743948857034487,0.6865982704704341,36.391517162323,0.843,0.821,0.5,0.5,0.8420000000000001,0.8220000000000001,0.83,0.813,0.505,0.5,20.0,0.0,31.0
29,29,0.6689845806796324,0.6705650646668944,16.060278415679928,0.6732892506221224,0.6819095665546739,25.232335329055786,0.8390000000000001,0.82,0.5,0.5,0.843,0.8220000000000001,0.831,0.8140000000000001,0.503,0.5,20.0,0.0,32.0
30,30,0.6726307914560807,0.6788925519692524,15.311882734298706,0.6694820586906215,0.6882628466028775,24.135352611541748,0.833,0.8220000000000001,0.5,0.5,0.828,0.8220000000000001,0.8340000000000001,0.8079999999999999,0.507,0.5,20.0,0.0,33.0
31,31,0.6647126845683471,0.6779115134934426,14.444975852966307,0.6792955074223732,0.6980326955582049,21.920170068740845,0.831,0.8140000000000001,0.5,0.5,0.83,0.8170000000000001,0.83,0.805,0.509,0.5,20.0,0.0,34.0
32,32,0.6668046602826758,0.6791220143020051,8.503814697265625,0.6808358789231246,0.6956330963878545,13.045355558395386,0.835,0.81,0.5,0.5,0.831,0.8140000000000001,0.8340000000000001,0.8079999999999999,0.507,0.5,20.0,0.0,35.0
33,33,0.6737781116250703,0.6819309599919223,19.325763463974,0.682359096793786,0.6962606448702932,27.41217589378357,0.8320000000000001,0.81,0.5,0.5,0.835,0.815,0.833,0.809,0.506,0.5,20.0,0.0,36.0
34,34,0.6784666794581344,0.6755989116158936,23.29787254333496,0.6836644815585442,0.697386585598818,36.690190553665154,0.838,0.8190000000000001,0.5,0.5,0.8420000000000001,0.8190000000000001,0.8320000000000001,0.8109999999999999,0.502,0.5,20.0,0.0,37.0
35,35,0.6787912364318588,0.6777328572073682,17.243683099746704,0.6863612610110794,0.6995095701441154,24.76975703239441,0.8390000000000001,0.818,0.5,0.5,0.843,0.8220000000000001,0.835,0.812,0.503,0.5,20.0,0.0,38.0
36,36,0.6842407574921846,0.6914995692782908,19.006244659423828,0.6927857669659758,0.7030632372098801,31.199515104293823,0.8370000000000001,0.8220000000000001,0.5,0.5,0.843,0.825,0.8370000000000001,0.812,0.504,0.5,20.0,0.0,39.0
37,37,0.6857557906892229,0.6922126635194121,19.105486631393433,0.6881116595611327,0.7024010565113097,27.053935527801514,0.836,0.821,0.5,0.5,0.8420000000000001,0.823,0.8340000000000001,0.812,0.504,0.5,20.0,0.0,40.0
38,38,0.6819824041368556,0.6863756659101716,18.305361270904537,0.6833153493095134,0.6969230590704698,29.6898033618927,0.835,0.82,0.5,0.5,0.8420000000000001,0.825,0.833,0.815,0.504,0.5,20.0,0.0,41.0
39,39,0.6859439995611839,0.6960905900187224,18.281061649322513,0.6870950534845167,0.7081844105882404,28.916666984558105,0.833,0.823,0.5,0.5,0.84,0.825,0.8340000000000001,0.815,0.504,0.5,20.0,0.0,42.0
40,40,0.6885506992214858,0.69696002061498,21.84008955955505,0.6885878515561266,0.7080733913543417,31.689624071121216,0.8340000000000001,0.8240000000000001,0.5,0.5,0.8420000000000001,0.8240000000000001,0.835,0.8170000000000001,0.504,0.5,20.0,0.0,43.0
41,41,0.6866820807203404,0.692403603473329,22.24858331680298,0.6910805709253285,0.7089984161247316,33.33640909194946,0.84,0.828,0.5,0.5,0.8440000000000001,0.823,0.8320000000000001,0.8170000000000001,0.504,0.5,20.0,0.0,44.0
42,42,0.6864120257567707,0.7021559981950882,43.100311040878296,0.6884367783335924,0.7097102345280627,35.37650990486146,0.835,0.823,0.5,0.5,0.8340000000000001,0.826,0.8340000000000001,0.816,0.506,0.5,20.0,0.0,45.0
43,43,0.6899604418533002,0.7025240637067998,23.500072240829468,0.6909421432128489,0.7105687481793594,33.4825222492218,0.8340000000000001,0.821,0.5,0.5,0.836,0.8220000000000001,0.8340000000000001,0.815,0.506,0.5,20.0,0.0,46.0
44,44,0.6943031981091174,0.7055815576905909,34.972659349441535,0.6924113855287337,0.7142499333520912,55.39411211013794,0.833,0.8240000000000001,0.5,0.5,0.8420000000000001,0.825,0.8370000000000001,0.813,0.505,0.5,20.0,0.0,47.0
45,45,0.69553670820656,0.7056523898805287,40.072847604751594,0.6946974139256963,0.7150003222095874,56.705166578292854,0.833,0.8190000000000001,0.5,0.5,0.8390000000000001,0.825,0.835,0.8140000000000001,0.504,0.5,20.0,0.0,48.0
46,46,0.6978205812830889,0.7075949768965151,29.145063161849976,0.6969731501564347,0.7148277559962141,39.49459004402161,0.833,0.8220000000000001,0.5,0.5,0.84,0.826,0.835,0.816,0.504,0.5,20.0,0.0,49.0
47,47,0.7000102469827371,0.7076875943068306,24.874611854553226,0.6974786018080319,0.7152634044308737,41.743790864944465,0.833,0.8190000000000001,0.5,0.5,0.838,0.825,0.8320000000000001,0.816,0.504,0.5,20.0,0.0,50.0
48,48,0.7013042009486361,0.7099732984485061,25.96387553215027,0.7005499352201228,0.7169895992723307,32.283903121948235,0.8320000000000001,0.82,0.5,0.5,0.8420000000000001,0.8240000000000001,0.835,0.815,0.504,0.5,20.0,0.0,51.0
49,49,0.7009627501503136,0.7129942281413995,22.58676767349243,0.6993150066562875,0.7203191711113295,34.68324518203735,0.835,0.823,0.5,0.5,0.84,0.8240000000000001,0.833,0.8140000000000001,0.505,0.5,20.0,0.0,52.0
50,0,0.5,0.5037155786243197,2.5275113582611084,0.5,0.507324569151189,2.4043407440185547,0.8440000000000001,0.7879999999999999,0.5,0.5,0.8440000000000001,0.833,0.825,0.823,0.505,0.649,20.0,1.0,3.0
51,1,0.5264068897441496,0.5278192696233527,3.0842924118041988,0.5264068897441496,0.5321488452365861,3.637553215026856,0.846,0.831,0.5,0.5,0.843,0.8370000000000001,0.777,0.7659999999999999,0.502,0.5,20.0,1.0,4.0
52,2,0.5431881894062724,0.544331320154797,3.6846616268157963,0.5431881894062724,0.553753983950203,4.722036123275757,0.8420000000000001,0.8370000000000001,0.5,0.5,0.845,0.841,0.752,0.755,0.502,0.307,20.0,1.0,5.0
53,3,0.5557586019988419,0.5747491409246176,5.268172025680542,0.5557586019988419,0.5596287424938756,4.894609451293945,0.84,0.804,0.5,0.5,0.841,0.8370000000000001,0.753,0.7390000000000001,0.5,0.5,20.0,1.0,6.0
54,4,0.5659169588399143,0.5753162282427547,4.9071617126464835,0.5659169588399143,0.5732840540380582,7.057821273803711,0.8270000000000001,0.81,0.5,0.5,0.84,0.816,0.807,0.785,0.503,0.5,20.0,1.0,7.0
55,5,0.5744967863088652,0.5822043950039346,4.71608304977417,0.5744967863088652,0.5788349780797202,6.022400856018066,0.82,0.8,0.5,0.5,0.835,0.8140000000000001,0.815,0.7959999999999999,0.507,0.5,20.0,1.0,8.0
56,6,0.5819565284306101,0.611655925226442,7.356191158294678,0.5819565284306101,0.6039396510910706,6.714434385299683,0.833,0.8140000000000001,0.5,0.5,0.841,0.8170000000000001,0.804,0.797,0.502,0.5,20.0,1.0,9.0
57,7,0.5885768228075086,0.6186887335734099,5.5301923751831055,0.5885768228075086,0.6121924176147227,7.995598316192628,0.8420000000000001,0.82,0.5,0.5,0.845,0.821,0.8270000000000001,0.807,0.502,0.5,20.0,1.0,10.0
58,8,0.594542628725251,0.6293366523804831,11.32315444946289,0.594542628725251,0.615010930484331,8.646201372146606,0.8370000000000001,0.8270000000000001,0.5,0.5,0.8370000000000001,0.828,0.778,0.79,0.505,0.5,20.0,1.0,11.0
59,9,0.599982639915076,0.6307390714629111,9.216871976852415,0.599982639915076,0.6185904458023355,10.897139072418213,0.8270000000000001,0.816,0.5,0.5,0.8290000000000001,0.82,0.813,0.8,0.506,0.5,20.0,1.0,12.0
60,10,0.6049902042564327,0.6343298855678086,7.435194969177246,0.6049902042564327,0.6223921072884284,11.052027940750122,0.826,0.8170000000000001,0.5,0.5,0.8320000000000001,0.8190000000000001,0.8190000000000001,0.8,0.506,0.5,20.0,1.0,13.0
61,11,0.6096353004590461,0.623659763831524,16.40302062034607,0.6096353004590461,0.6199632944549042,24.210849523544308,0.826,0.821,0.5,0.5,0.8290000000000001,0.825,0.818,0.8079999999999999,0.512,0.5,20.0,1.0,14.0
62,12,0.613971812263448,0.6291353222366144,7.908546686172485,0.613971812263448,0.6247975300292514,20.010600090026852,0.826,0.821,0.5,0.5,0.8290000000000001,0.825,0.821,0.812,0.51,0.5,20.0,1.0,15.0
63,13,0.6180421616315194,0.6417012915655449,6.183527708053589,0.6372032927794984,0.6451167931928523,8.336769580841063,0.8320000000000001,0.8240000000000001,0.5,0.5,0.8370000000000001,0.8270000000000001,0.823,0.8079999999999999,0.505,0.5,20.0,1.0,16.0
64,14,0.6218803775211222,0.6352030388978983,8.917868375778196,0.6395423167589533,0.6436698029320221,22.370492458343506,0.8270000000000001,0.8220000000000001,0.5,0.5,0.8290000000000001,0.825,0.833,0.8170000000000001,0.507,0.499,20.0,1.0,17.0
65,15,0.6255141962224252,0.6395216288413259,12.46310019493103,0.6366892167215696,0.6468651792557911,21.79492783546448,0.833,0.8170000000000001,0.5,0.5,0.838,0.823,0.8240000000000001,0.81,0.504,0.5,20.0,1.0,18.0
66,16,0.6289665395356437,0.644869783195213,9.990088224411009,0.6446012977784056,0.6498103024610513,13.674169301986694,0.8320000000000001,0.815,0.5,0.5,0.836,0.82,0.821,0.809,0.505,0.5,20.0,1.0,19.0
67,17,0.6395504634394517,0.6381093932518973,11.664304494857788,0.6394765205312782,0.6528849346166048,17.992149591445926,0.835,0.8190000000000001,0.5,0.5,0.8370000000000001,0.82,0.818,0.804,0.504,0.5,20.0,1.0,20.0
68,18,0.6422343397014096,0.6419423108439113,11.72798776626587,0.6354005272773456,0.6529523908051542,18.83906102180481,0.8320000000000001,0.823,0.5,0.5,0.8340000000000001,0.8190000000000001,0.8140000000000001,0.8029999999999999,0.504,0.5,20.0,1.0,21.0
69,19,0.6448385272526052,0.6498240653706079,16.65588879585266,0.6447815993368229,0.6592259097421976,24.638612985610962,0.833,0.8190000000000001,0.5,0.5,0.8440000000000001,0.821,0.813,0.802,0.503,0.5,20.0,1.0,22.0
70,20,0.6473664219727358,0.6545574409338781,11.502551078796387,0.6453201460665746,0.663065051597685,18.29711198806763,0.835,0.825,0.5,0.5,0.8340000000000001,0.823,0.816,0.809,0.504,0.5,20.0,1.0,23.0
71,21,0.6498215815383562,0.6560234052918538,14.286290884017944,0.6498215815383562,0.664292345753531,21.04403686523437,0.836,0.8270000000000001,0.5,0.5,0.835,0.8240000000000001,0.8170000000000001,0.813,0.504,0.5,20.0,1.0,24.0
72,22,0.6540075893761181,0.6594618209734828,11.857495069503784,0.6522075720186388,0.6688828738980003,17.93272852897644,0.833,0.8270000000000001,0.5,0.5,0.8390000000000001,0.825,0.8220000000000001,0.816,0.504,0.5,20.0,1.0,25.0
73,23,0.6545278768005219,0.6569166588586297,12.219448804855347,0.6700776085621825,0.6678819436004504,50.86539888381958,0.8320000000000001,0.8220000000000001,0.5,0.5,0.835,0.823,0.8270000000000001,0.816,0.506,0.5,20.0,1.0,26.0
74,24,0.6666576264023281,0.659550679160152,13.791849136352539,0.6666576264023281,0.6723599424443583,21.373023748397827,0.833,0.821,0.5,0.5,0.836,0.825,0.8340000000000001,0.816,0.506,0.5,20.0,1.0,27.0
75,25,0.6643714148355306,0.6620331951991274,18.038887500762943,0.6728445242212622,0.6756501742899856,35.77080774307251,0.8340000000000001,0.823,0.5,0.5,0.835,0.825,0.8340000000000001,0.816,0.506,0.5,20.0,1.0,28.0
76,26,0.6664652721680933,0.6567597534875547,26.27089786529541,0.6711524669629509,0.6795209013301233,31.77301573753357,0.8390000000000001,0.8240000000000001,0.5,0.5,0.833,0.8270000000000001,0.83,0.8140000000000001,0.506,0.5,20.0,1.0,29.0
77,27,0.6682942573836672,0.6599555295742584,20.31231141090393,0.6727796465433253,0.6836888866317259,17.65142273902893,0.8420000000000001,0.8240000000000001,0.5,0.5,0.831,0.8270000000000001,0.828,0.8109999999999999,0.506,0.5,20.0,1.0,30.0
78,28,0.6670827292486327,0.6657907990202774,19.975497007369995,0.6730721064777618,0.6792425499776259,29.76180601119995,0.8420000000000001,0.823,0.5,0.5,0.841,0.8240000000000001,0.8290000000000001,0.809,0.505,0.5,20.0,1.0,31.0
79,29,0.6759560817035561,0.6815798763273022,21.468870639801022,0.6689845806796324,0.6848873681515629,28.29805684089661,0.8340000000000001,0.8240000000000001,0.5,0.5,0.828,0.8240000000000001,0.836,0.8079999999999999,0.514,0.5,20.0,1.0,32.0
80,30,0.6694820586906215,0.680812608029359,16.64923119544983,0.679110128195965,0.6946213640610545,26.710191488265988,0.8320000000000001,0.8140000000000001,0.5,0.5,0.8290000000000001,0.8170000000000001,0.8290000000000001,0.804,0.519,0.5,20.0,1.0,33.0
81,31,0.6633860864289979,0.6729934339669423,16.919507026672367,0.6792955074223732,0.6929484019258954,31.968719005584717,0.831,0.8109999999999999,0.5,0.5,0.8270000000000001,0.8140000000000001,0.83,0.81,0.512,0.5,20.0,1.0,34.0
82,32,0.6668046602826758,0.6764139219280798,21.454185485839844,0.6808358789231246,0.6935393524615181,28.968204975128174,0.835,0.812,0.5,0.5,0.831,0.815,0.833,0.81,0.507,0.5,20.0,1.0,35.0
83,33,0.6753398890262663,0.6717452166987031,20.74536156654358,0.6821836168350921,0.6946781363076904,33.309194803237915,0.84,0.818,0.5,0.5,0.843,0.823,0.8340000000000001,0.812,0.503,0.5,20.0,1.0,36.0
84,34,0.6757910512780634,0.6738385481180014,29.796324014663696,0.6919552862867695,0.7029388738175555,30.56822752952576,0.8420000000000001,0.823,0.5,0.5,0.8440000000000001,0.825,0.835,0.813,0.504,0.5,20.0,1.0,37.0
85,35,0.6827047935223526,0.6870584442536711,21.714272499084476,0.6840684777216786,0.7002052287872242,26.23637962341309,0.8340000000000001,0.8240000000000001,0.5,0.5,0.8370000000000001,0.826,0.836,0.813,0.506,0.5,20.0,1.0,38.0
86,36,0.6842407574921846,0.6885934604909305,24.358848333358765,0.6831031920725559,0.7012530684709559,36.20192861557007,0.835,0.823,0.5,0.5,0.8390000000000001,0.825,0.835,0.8170000000000001,0.505,0.5,20.0,1.0,39.0
87,37,0.6845649363398674,0.6890786033010854,22.576298475265503,0.6860331726668734,0.7010662949615503,34.94307088851929,0.8320000000000001,0.82,0.5,0.5,0.8370000000000001,0.8240000000000001,0.8340000000000001,0.818,0.505,0.5,20.0,1.0,40.0
88,38,0.6855393210223066,0.6919048712679214,32.8019061088562,0.6843699013027302,0.7060108194755651,32.255423069000244,0.835,0.821,0.5,0.5,0.8320000000000001,0.825,0.835,0.815,0.506,0.5,20.0,1.0,41.0
89,39,0.6870560527921942,0.6940711624041,22.421077489852905,0.6931525649114072,0.711286618606109,48.52570652961731,0.835,0.825,0.5,0.5,0.8340000000000001,0.8240000000000001,0.833,0.82,0.506,0.5,20.0,1.0,42.0
90,40,0.6917874608457761,0.6951837621135495,21.065746068954468,0.6933608365992106,0.7117617475613387,32.105314254760735,0.836,0.8270000000000001,0.5,0.5,0.8340000000000001,0.825,0.83,0.816,0.506,0.5,20.0,1.0,43.0
91,41,0.6905504599778844,0.7031980217482532,24.63343811035156,0.6946934526792157,0.7154050718447216,33.69652533531189,0.833,0.821,0.5,0.5,0.831,0.8240000000000001,0.8320000000000001,0.8190000000000001,0.51,0.5,20.0,1.0,44.0
92,42,0.6864120257567707,0.6992315384564616,24.5576434135437,0.6940188356070126,0.7135309139283095,41.031594514846795,0.833,0.823,0.5,0.5,0.831,0.826,0.833,0.8170000000000001,0.507,0.5,20.0,1.0,45.0
93,43,0.6899604418533002,0.7020839774363272,28.10017704963684,0.6963556495369494,0.7176388028960023,35.686569452285774,0.8340000000000001,0.8240000000000001,0.5,0.5,0.833,0.826,0.833,0.813,0.506,0.5,20.0,1.0,46.0
94,44,0.690320625775309,0.7026382195244231,25.275928258895874,0.6922747354232346,0.7122499931562137,29.68915700912476,0.8340000000000001,0.823,0.5,0.5,0.8370000000000001,0.8240000000000001,0.835,0.815,0.506,0.5,20.0,1.0,47.0
95,45,0.6936962727964374,0.7043629076378779,25.589745283126828,0.6936962727964374,0.7132906314255583,29.795960664749146,0.835,0.8240000000000001,0.5,0.5,0.836,0.825,0.8340000000000001,0.8170000000000001,0.506,0.5,20.0,1.0,48.0
96,46,0.6969022881972533,0.7052030293341668,25.18079495429993,0.6951554562745783,0.7142823428952592,49.4007306098938,0.833,0.821,0.5,0.5,0.8370000000000001,0.8240000000000001,0.8340000000000001,0.816,0.506,0.5,20.0,1.0,49.0
97,47,0.6991545179950045,0.7066050564158551,16.384626388549805,0.6956517921508869,0.7148661630440566,24.25812315940857,0.835,0.823,0.5,0.5,0.84,0.8240000000000001,0.833,0.8170000000000001,0.505,0.5,20.0,1.0,50.0
98,48,0.6987741944089498,0.7103969688269394,17.81538915634155,0.702857073640081,0.7225522479025501,25.58135151863098,0.8340000000000001,0.823,0.5,0.5,0.8340000000000001,0.825,0.833,0.8170000000000001,0.506,0.5,20.0,1.0,51.0
99,49,0.7001184279978627,0.7118269213656608,15.397458553314207,0.7049185732662173,0.7245417524132891,21.58717036247253,0.8340000000000001,0.826,0.5,0.5,0.838,0.823,0.835,0.8190000000000001,0.506,0.5,20.0,1.0,52.0
100,0,0.5,0.5,2.697107553482056,0.5185568198565591,0.5,2.6332833766937256,0.8490000000000001,0.835,0.5,0.5,0.846,0.83,0.767,0.7190000000000001,0.501,0.446,20.0,2.0,3.0
101,1,0.5264068897441496,0.5264068897441496,9.054746389389036,0.5787869877199785,0.5278192696233527,7.537019729614258,0.853,0.82,0.5,0.5,0.847,0.835,0.7809999999999999,0.774,0.502,0.387,20.0,2.0,4.0
102,2,0.5431881894062726,0.5499309017446024,5.012064218521118,0.5431881894062726,0.5463969009419777,4.599959850311278,0.8440000000000001,0.81,0.5,0.5,0.846,0.84,0.716,0.7170000000000001,0.5,0.5,20.0,2.0,5.0
103,3,0.5557586019988419,0.5610346386136531,4.159594058990479,0.5557586019988419,0.5643106945431713,4.741901159286499,0.8270000000000001,0.7929999999999999,0.5,0.5,0.843,0.8170000000000001,0.795,0.792,0.504,0.5,20.0,2.0,6.0
104,4,0.5659169588399143,0.5734816140844174,3.7936627864837646,0.5659169588399143,0.5720220051041774,7.773697376251222,0.815,0.7859999999999999,0.5,0.5,0.83,0.815,0.812,0.8029999999999999,0.521,0.5,20.0,2.0,7.0
105,5,0.5744967863088652,0.6189149280645648,4.697861671447754,0.5744967863088652,0.6003935452393392,5.452997207641602,0.8320000000000001,0.812,0.5,0.5,0.8420000000000001,0.8170000000000001,0.7709999999999999,0.78,0.503,0.5,20.0,2.0,8.0
106,6,0.5513938419680985,0.5901254459210077,5.2668936252593985,0.5819565284306101,0.6062314598583092,7.557668209075928,0.841,0.813,0.5,0.5,0.8440000000000001,0.815,0.81,0.8029999999999999,0.503,0.5,20.0,2.0,9.0
107,7,0.5986437421052452,0.6225153960678117,5.302098035812378,0.5885768228075086,0.6082927322469451,6.849900007247925,0.8390000000000001,0.8240000000000001,0.5,0.5,0.8390000000000001,0.82,0.794,0.802,0.508,0.5,20.0,2.0,10.0
108,8,0.594542628725251,0.6297210307383905,10.344522237777712,0.594542628725251,0.6155617781434438,12.19801378250122,0.825,0.815,0.5,0.5,0.83,0.816,0.8029999999999999,0.7929999999999999,0.51,0.5,20.0,2.0,11.0
109,9,0.599982639915076,0.6322464846163001,4.344006061553955,0.599982639915076,0.6180594054207115,12.80977201461792,0.825,0.815,0.5,0.5,0.828,0.816,0.8140000000000001,0.8009999999999999,0.509,0.5,20.0,2.0,12.0
110,10,0.6049902042564327,0.6216952964043321,11.042430877685547,0.6049902042564327,0.6146971314010903,8.391751050949098,0.825,0.82,0.5,0.5,0.828,0.821,0.815,0.8029999999999999,0.52,0.5,20.0,2.0,13.0
111,11,0.6096353004590461,0.6274014997237427,7.093578338623048,0.6096353004590461,0.6204467507488322,10.650228261947634,0.825,0.8190000000000001,0.5,0.5,0.8270000000000001,0.8190000000000001,0.8220000000000001,0.805,0.516,0.5,20.0,2.0,14.0
112,12,0.613971812263448,0.6446798659636263,10.548219203948976,0.613971812263448,0.6228211830187163,15.531148910522461,0.83,0.8220000000000001,0.5,0.5,0.831,0.8240000000000001,0.823,0.8059999999999999,0.506,0.5,20.0,2.0,15.0
113,13,0.6180421616315194,0.6345567276685843,9.50618839263916,0.6372032927794984,0.6407593378020957,13.620044708251953,0.8270000000000001,0.82,0.5,0.5,0.8270000000000001,0.8220000000000001,0.8340000000000001,0.8170000000000001,0.51,0.499,20.0,2.0,16.0
