,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.5,0.49999999999999994,2.130113363265991,0.5428932188134525,0.5216940400494656,2.7622950077056885,0.614,0.659,0.513,0.512,0.743,0.741,0.56,0.537,0.576,0.5,20.0,28.0,3.0
1,0.5264068897441496,0.5397117617254904,6.519859313964844,0.557861476862686,0.5576751822147741,7.694364309310913,0.716,0.669,0.513,0.512,0.787,0.756,0.65,0.607,0.767,0.225,20.0,28.0,4.0
2,0.41004536117501666,0.4260544540951524,3.9096689224243164,0.5723294600893034,0.5888216147158294,4.269917249679565,0.836,0.758,0.513,0.512,0.841,0.812,0.777,0.688,0.5,0.252,20.0,28.0,5.0
3,0.5845281036570074,0.5608926320876683,3.8748509883880615,0.5477162501434198,0.5460830632127457,5.979128837585449,0.738,0.666,0.513,0.512,0.779,0.711,0.687,0.686,0.78,0.5,20.0,28.0,6.0
4,0.5966053488979285,0.569199376185876,4.089215993881226,0.5992967577627535,0.5882869750009785,5.3365864753723145,0.697,0.652,0.513,0.512,0.756,0.695,0.619,0.64,0.729,0.5,20.0,28.0,7.0
5,0.5992926665727631,0.5858855735064694,12.106148958206177,0.568327489424359,0.5584973794478654,10.75127911567688,0.729,0.681,0.513,0.512,0.771,0.738,0.727,0.758,0.767,0.5,20.0,28.0,8.0
6,0.5637736363331081,0.5814114294731381,5.07833456993103,0.6112920381327086,0.6058328494278343,6.040176868438721,0.805,0.723,0.513,0.512,0.812,0.755,0.825,0.78,0.55,0.5,20.0,28.0,9.0
7,0.5668256543437562,0.5589515752274038,16.481038808822632,0.6140877513413322,0.616618530345628,14.25712776184082,0.84,0.81,0.513,0.512,0.846,0.825,0.843,0.818,0.5,0.5,20.0,28.0,10.0
8,0.6123367106557699,0.6142208243836105,6.357750654220581,0.6160161921893506,0.6212748597513793,8.045877695083618,0.845,0.819,0.513,0.512,0.846,0.824,0.84,0.822,0.5,0.5,20.0,28.0,11.0
9,0.6172158853439079,0.6558190536171272,19.083523511886597,0.610552082202745,0.6093696060559638,9.959369897842407,0.838,0.822,0.513,0.512,0.838,0.827,0.834,0.834,0.504,0.5,20.0,28.0,12.0
