,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.5,0.5263011923130315,2.2983410358428955,0.5,0.5036881712438468,2.775033712387085,0.819,0.786,0.627,0.619,0.822,0.819,0.802,0.801,0.524,0.5,20.0,48.0,3.0
1,0.5264068897441496,0.540986916634951,3.830716133117676,0.5264068897441496,0.5349888447582228,4.483946084976196,0.821,0.819,0.627,0.619,0.825,0.814,0.828,0.812,0.533,0.5,20.0,48.0,4.0
2,0.5928879264343713,0.5857017454660097,3.6300811767578125,0.5726690560782088,0.5783379259496537,4.897603988647461,0.815,0.787,0.627,0.619,0.836,0.805,0.825,0.792,0.501,0.5,20.0,48.0,5.0
3,0.5557586019988419,0.565421688008646,4.06685996055603,0.5762856431499537,0.5850464517338994,4.350541830062866,0.826,0.782,0.627,0.619,0.836,0.807,0.833,0.803,0.503,0.5,20.0,48.0,6.0
4,0.5990169872300484,0.6147752345578312,4.893544912338257,0.5833888155606501,0.6032659736991037,6.677220821380615,0.821,0.798,0.627,0.619,0.834,0.815,0.834,0.814,0.504,0.5,20.0,48.0,7.0
5,0.5744967863088652,0.5830544961788601,9.904641151428223,0.5896930108317902,0.6031633220400192,16.501519680023193,0.83,0.799,0.627,0.619,0.835,0.817,0.836,0.816,0.502,0.5,20.0,48.0,8.0
6,0.58195652843061,0.6094409307390105,7.491275787353516,0.58195652843061,0.6034428220983017,7.153189659118652,0.824,0.818,0.627,0.619,0.825,0.821,0.825,0.815,0.518,0.5,20.0,48.0,9.0
7,0.5885768228075086,0.6067299550758669,5.033471584320068,0.5885768228075086,0.6128705592135384,6.528196573257446,0.835,0.823,0.627,0.619,0.83,0.824,0.828,0.822,0.505,0.5,20.0,48.0,10.0
8,0.594542628725251,0.6205106333732797,5.923671245574951,0.594542628725251,0.6164897196700196,8.77831506729126,0.825,0.821,0.627,0.619,0.825,0.825,0.825,0.817,0.521,0.5,20.0,48.0,11.0
9,0.599982639915076,0.6254915288141584,9.489039659500122,0.599982639915076,0.6212718054759538,7.794979095458984,0.812,0.812,0.627,0.62,0.813,0.813,0.827,0.824,0.546,0.504,20.0,48.0,12.0
10,0.6049902042564327,0.6254514085693988,11.889691352844238,0.6049902042564327,0.6266285604717956,10.059169054031372,0.831,0.828,0.627,0.62,0.825,0.825,0.824,0.82,0.52,0.501,20.0,48.0,13.0
11,0.6096353004590461,0.6287248950027504,22.12358808517456,0.6096353004590461,0.6292182506867019,19.82285165786743,0.833,0.829,0.627,0.62,0.831,0.827,0.823,0.822,0.511,0.5,20.0,48.0,14.0
12,0.6139718122634479,0.6281262043924158,7.82594108581543,0.6139718122634479,0.6322373120510976,10.935071229934692,0.837,0.84,0.627,0.62,0.83,0.832,0.824,0.824,0.508,0.5,20.0,48.0,15.0
13,0.6180421616315194,0.631568551129845,27.27636694908142,0.6180421616315194,0.6367641147140752,21.059409618377686,0.832,0.831,0.627,0.62,0.831,0.831,0.82,0.827,0.509,0.5,20.0,48.0,16.0
14,0.6218803775211221,0.633232619924269,17.842614889144897,0.6218803775211221,0.638379918755416,25.414203643798828,0.837,0.837,0.627,0.62,0.827,0.831,0.823,0.83,0.519,0.5,20.0,48.0,17.0
15,0.6255141962224252,0.6352158541709367,17.617616653442383,0.6255141962224252,0.6410501641245845,18.07190990447998,0.84,0.84,0.627,0.62,0.825,0.831,0.822,0.831,0.521,0.5,20.0,48.0,18.0
16,0.629639108030599,0.639668110383997,10.101713180541992,0.6289665395356437,0.6454656030921583,18.911586046218872,0.837,0.84,0.627,0.62,0.823,0.825,0.819,0.826,0.527,0.5,20.0,48.0,19.0
17,0.6322565803874981,0.6431293585555,15.589330911636353,0.6322565803874981,0.645681149464566,18.508460760116577,0.84,0.841,0.627,0.62,0.826,0.83,0.818,0.826,0.523,0.5,20.0,48.0,20.0
18,0.635998838114735,0.6450269245768647,9.628235340118408,0.6354005272773456,0.6490687298827362,14.446741819381714,0.837,0.845,0.627,0.62,0.834,0.835,0.821,0.829,0.519,0.5,20.0,48.0,21.0
19,0.6429822967035512,0.6464082622971742,10.612549066543579,0.6424222851768916,0.65185012645152,18.314706802368164,0.842,0.841,0.627,0.62,0.839,0.835,0.823,0.829,0.51,0.5,20.0,48.0,22.0
20,0.6499985591010891,0.6486075263265177,13.954869508743286,0.646213563369083,0.6541258356032893,19.534428358078003,0.842,0.842,0.627,0.62,0.835,0.835,0.824,0.827,0.512,0.5,20.0,48.0,23.0
21,0.6471964342079153,0.6489578810032315,9.298226833343506,0.6429991432428789,0.6538264717714775,11.953089237213135,0.844,0.842,0.627,0.62,0.836,0.833,0.825,0.826,0.508,0.5,20.0,48.0,24.0
22,0.6280294064362968,0.6307376981448547,21.710567474365234,0.6330432913795643,0.6346982314729843,33.582183837890625,0.845,0.844,0.627,0.62,0.84,0.84,0.828,0.827,0.503,0.5,20.0,48.0,25.0
23,0.6357235632834548,0.6354613554202375,15.182502269744873,0.6377460874238956,0.6409277641432432,26.732155323028564,0.84,0.844,0.627,0.62,0.847,0.844,0.837,0.828,0.501,0.5,20.0,48.0,26.0
24,0.6373605641257467,0.6406626205731001,11.597420930862427,0.6383789520997827,0.6441285244786799,16.837471961975098,0.844,0.843,0.627,0.62,0.848,0.847,0.838,0.832,0.501,0.5,20.0,48.0,27.0
25,0.6414370768483604,0.6434204380250783,19.480884075164795,0.6550107160600597,0.660812302370488,28.85615563392639,0.844,0.845,0.627,0.62,0.843,0.841,0.84,0.827,0.501,0.5,20.0,48.0,28.0
26,0.6549147973542145,0.6587198003358856,15.445707321166992,0.6549147973542145,0.6654643744173032,31.310882806777954,0.848,0.848,0.627,0.62,0.846,0.845,0.843,0.84,0.5,0.5,20.0,48.0,29.0
27,0.6595608780513363,0.6606649272834901,9.752809286117554,0.6577491568081163,0.6682768635827849,17.107003688812256,0.846,0.847,0.627,0.62,0.844,0.843,0.844,0.841,0.5,0.5,20.0,48.0,30.0
28,0.65730462439203,0.6523441193000361,25.424607276916504,0.6535611117658351,0.6631378314632337,30.037036895751953,0.844,0.843,0.627,0.62,0.843,0.845,0.845,0.842,0.5,0.5,20.0,48.0,31.0
29,0.6588625640137629,0.6577973178704646,62.18667459487915,0.6570748299311957,0.6667548322155079,4.205632448196411,0.84,0.842,0.627,0.62,0.844,0.845,0.845,0.839,0.5,0.5,20.0,48.0,32.0
30,0.6589828895297639,0.6627827143263347,16.95833969116211,0.6581494637987573,0.6709688760628214,28.235339641571045,0.841,0.844,0.627,0.62,0.843,0.845,0.841,0.839,0.5,0.5,20.0,48.0,33.0
31,0.6604305916663585,0.6648756649388647,23.53816318511963,0.6592204624751761,0.6723507391811644,33.35524082183838,0.844,0.843,0.627,0.62,0.843,0.844,0.843,0.842,0.5,0.5,20.0,48.0,34.0
32,0.6622094005520254,0.6675394054887263,40.60383486747742,0.6615259037461909,0.6741679596151524,33.8531539440155,0.842,0.848,0.627,0.62,0.844,0.842,0.842,0.844,0.5,0.5,20.0,48.0,35.0
33,0.6710845807276677,0.6735454257023388,13.883965253829956,0.6615774728429198,0.6736135712146765,28.444985389709473,0.846,0.844,0.627,0.62,0.843,0.844,0.842,0.842,0.501,0.5,20.0,48.0,36.0
34,0.6611901786731468,0.6716163611695593,28.652758836746216,0.657745930212686,0.6747599926500591,26.90176248550415,0.845,0.843,0.627,0.62,0.844,0.846,0.841,0.843,0.501,0.5,20.0,48.0,37.0
35,0.6616472672757021,0.6740973361686198,23.193143844604492,0.6601788160743438,0.6759794344193033,37.57261252403259,0.844,0.844,0.627,0.62,0.848,0.847,0.842,0.84,0.501,0.5,20.0,48.0,38.0
36,0.662143750454824,0.6752139844364522,37.538979053497314,0.6618041618669139,0.678095535659174,44.209163665771484,0.843,0.841,0.627,0.62,0.845,0.843,0.843,0.834,0.501,0.5,20.0,48.0,39.0
37,0.6626703914739973,0.6772065723974965,33.07945108413696,0.663026407544429,0.6798572186107155,42.796422243118286,0.841,0.84,0.627,0.62,0.845,0.843,0.841,0.833,0.501,0.5,20.0,48.0,40.0
38,0.6655775724671682,0.6803790104905918,28.4228413105011,0.6655775724671682,0.6839272775450441,41.12758779525757,0.84,0.841,0.627,0.62,0.845,0.843,0.844,0.84,0.5,0.5,20.0,48.0,41.0
39,0.6663426983412177,0.682053351133409,25.514673948287964,0.6677050584552245,0.6847944528711565,41.75216794013977,0.843,0.842,0.627,0.62,0.842,0.843,0.841,0.838,0.5,0.5,20.0,48.0,42.0
40,0.6701919886182732,0.68156285137815,27.544163703918457,0.6708098844782293,0.6869159041392682,40.17799210548401,0.844,0.84,0.627,0.62,0.843,0.844,0.842,0.838,0.5,0.5,20.0,48.0,43.0
41,0.6734508901242119,0.6835897185342097,27.192315816879272,0.6728537851880132,0.6886101189887804,42.61327791213989,0.844,0.84,0.627,0.62,0.843,0.845,0.842,0.838,0.5,0.5,20.0,48.0,44.0
42,0.6736488708018493,0.6871151413769974,26.84183692932129,0.6768341056665386,0.6900804213093086,35.60663938522339,0.84,0.84,0.627,0.62,0.844,0.842,0.844,0.834,0.5,0.5,20.0,48.0,45.0
43,0.6756471014401781,0.6885529164716029,21.553876161575317,0.6775129379807773,0.6922374052620811,31.184922456741333,0.841,0.84,0.627,0.62,0.843,0.839,0.841,0.834,0.5,0.5,20.0,48.0,46.0
44,0.6795927527147797,0.6914345160424835,21.85757827758789,0.677640222789434,0.6944858995188734,32.84558606147766,0.844,0.843,0.627,0.62,0.845,0.844,0.839,0.834,0.501,0.5,20.0,48.0,47.0
45,0.6845913321238841,0.6945944008442013,22.64120602607727,0.6818924186880628,0.6968987034922028,30.04265785217285,0.843,0.842,0.627,0.62,0.849,0.845,0.838,0.832,0.501,0.5,20.0,48.0,48.0
46,0.6849689633275694,0.6957103047211541,17.083191394805908,0.6828568021819331,0.6980811661903543,24.917451858520508,0.844,0.844,0.627,0.62,0.849,0.848,0.834,0.829,0.501,0.5,20.0,48.0,49.0
47,0.6858850980615421,0.6971209286472898,17.690056800842285,0.6840960946753325,0.6990248675314071,24.728936433792114,0.843,0.842,0.627,0.62,0.848,0.848,0.831,0.828,0.501,0.5,20.0,48.0,50.0
48,0.6899040679248756,0.6982991805259875,16.36020851135254,0.6875738516952973,0.6990742621454777,23.397868156433105,0.846,0.844,0.627,0.62,0.842,0.844,0.823,0.829,0.502,0.5,20.0,48.0,51.0
49,0.6901965613227365,0.700953542215095,12.063573122024536,0.6896906188549161,0.7030942249976672,10.939530849456787,0.842,0.843,0.627,0.62,0.849,0.843,0.826,0.83,0.501,0.5,20.0,48.0,52.0
