,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.5,0.5018440856219234,2.496462106704712,0.5,0.5037155786243197,3.0430076122283936,0.76,0.781,0.848,0.845,0.81,0.808,0.81,0.809,0.78,0.783,20.0,24.0,3.0
1,0.5264068897441496,0.5264068897441496,8.971266508102417,0.5264068897441496,0.5295605115351393,8.852335214614868,0.769,0.793,0.848,0.845,0.803,0.802,0.809,0.809,0.778,0.789,20.0,24.0,4.0
2,0.5431881894062724,0.5572006483172496,3.27791690826416,0.5431881894062724,0.5708224565981521,5.092789649963379,0.778,0.793,0.848,0.845,0.81,0.808,0.817,0.819,0.795,0.794,20.0,24.0,5.0
3,0.5557586019988419,0.5592614945230217,3.744283676147461,0.5738048483685134,0.5743960235004726,4.997474431991577,0.809,0.744,0.848,0.845,0.827,0.82,0.836,0.837,0.812,0.75,20.0,24.0,6.0
4,0.5659169588399143,0.5684971314611725,4.044545888900757,0.5879542823248114,0.5771864823869541,6.265961408615112,0.807,0.758,0.848,0.845,0.825,0.821,0.83,0.826,0.809,0.769,20.0,24.0,7.0
5,0.5744967863088652,0.5824311417526352,6.275535821914673,0.5744967863088652,0.5992485730837902,5.300151586532593,0.814,0.811,0.848,0.845,0.831,0.828,0.838,0.837,0.819,0.811,20.0,24.0,8.0
6,0.58195652843061,0.5897492808520028,19.508841037750244,0.58195652843061,0.6064835131662966,5.8193511962890625,0.813,0.801,0.848,0.845,0.831,0.828,0.842,0.828,0.818,0.788,20.0,24.0,9.0
7,0.5571439622351794,0.57879856914825,4.9090611934661865,0.5885768228075086,0.617939477411948,6.816095352172852,0.813,0.795,0.848,0.845,0.831,0.82,0.837,0.825,0.817,0.778,20.0,24.0,10.0
8,0.5668825111336152,0.5845219056275028,6.239580869674683,0.594542628725251,0.6172261430277051,9.746572494506836,0.808,0.795,0.848,0.845,0.829,0.82,0.837,0.832,0.813,0.782,20.0,24.0,11.0
9,0.599982639915076,0.6262764686691387,7.249236106872559,0.599982639915076,0.626217269389351,9.767120599746704,0.822,0.806,0.848,0.845,0.836,0.827,0.848,0.836,0.828,0.785,20.0,24.0,12.0
