,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.5,0.5,1.9563848972320557,0.5,0.5,2.292682647705078,0.644,0.64,0.5,0.5,0.735,0.739,0.712,0.697,0.606,0.507,20.0,89.0,3.0
1,0.5264068897441496,0.5264068897441496,3.919381856918335,0.5264068897441496,0.5264068897441496,4.482976675033569,0.65,0.662,0.5,0.5,0.739,0.747,0.712,0.707,0.655,0.503,20.0,89.0,4.0
2,0.5431881894062724,0.5431881894062724,4.375245809555054,0.5431881894062724,0.5431881894062724,4.581928014755249,0.639,0.65,0.5,0.5,0.729,0.731,0.689,0.68,0.609,0.502,20.0,89.0,5.0
3,0.5592853180784618,0.5265445139987295,4.809632301330566,0.5948923553917552,0.5519433074982507,4.320872783660889,0.789,0.714,0.5,0.5,0.792,0.753,0.654,0.629,0.613,0.495,20.0,89.0,6.0
4,0.6616546457868688,0.6254113328906854,4.705267667770386,0.6137858023133915,0.6047296321971964,4.824430704116821,0.834,0.755,0.5,0.5,0.836,0.784,0.676,0.637,0.506,0.271,20.0,89.0,7.0
5,0.6540058070755221,0.6271266540653122,4.963676452636719,0.6142512966921937,0.6177242135013605,6.717541694641113,0.832,0.797,0.5,0.5,0.841,0.807,0.719,0.672,0.505,0.215,20.0,89.0,8.0
6,0.649875590405992,0.6229387174098803,12.902191400527954,0.615916059418301,0.619615157277931,12.881530523300171,0.834,0.797,0.5,0.5,0.841,0.807,0.707,0.673,0.506,0.208,20.0,89.0,9.0
7,0.618190323660728,0.6337737508547826,7.4653356075286865,0.5889262588456994,0.6147979351283193,7.543116092681885,0.84,0.841,0.5,0.5,0.842,0.831,0.749,0.742,0.502,0.337,20.0,89.0,10.0
8,0.6207761094907349,0.6337484743328927,9.658751249313354,0.5947550421297001,0.6121562360567641,12.275428533554077,0.84,0.844,0.5,0.5,0.844,0.833,0.724,0.71,0.502,0.273,20.0,89.0,11.0
9,0.6034776401170299,0.6135883696175983,7.208317518234253,0.6001103773862271,0.6162490328621749,8.31945514678955,0.836,0.844,0.5,0.5,0.84,0.838,0.748,0.741,0.502,0.276,20.0,89.0,12.0
10,0.6079165703518088,0.616839227149262,7.464637279510498,0.6050639018914352,0.6238438379520598,12.221194744110107,0.843,0.847,0.5,0.5,0.843,0.838,0.766,0.758,0.501,0.476,20.0,89.0,13.0
11,0.6121202274325077,0.6203642005352574,13.25997257232666,0.5894345053442884,0.605911890441432,27.876769065856934,0.836,0.844,0.5,0.5,0.837,0.837,0.767,0.756,0.501,0.5,20.0,89.0,14.0
