,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.5,0.5125989719737147,0.9792897701263428,0.5,0.5019418966596476,1.19368577003479,0.773,0.646,0.848,0.845,0.794,0.796,0.801,0.798,0.774,0.692,20.0,4.0,3.0
1,0.5381469171133142,0.5574148831135755,2.9868156909942627,0.557861476862686,0.5355518069744085,4.59281325340271,0.772,0.732,0.848,0.845,0.787,0.794,0.793,0.8,0.771,0.733,20.0,4.0,4.0
2,0.5431881894062724,0.5567657112939404,3.5154759883880615,0.5680380579203219,0.5469093388181543,4.253913402557373,0.77,0.779,0.848,0.845,0.789,0.798,0.799,0.807,0.765,0.783,20.0,4.0,5.0
3,0.5557586019988419,0.5647906086756822,5.493134498596191,0.5762856431499537,0.5588346400309163,4.014536142349243,0.77,0.776,0.848,0.845,0.793,0.803,0.8,0.81,0.761,0.779,20.0,4.0,6.0
4,0.5659169588399144,0.5717467965659895,4.364006519317627,0.5659169588399144,0.5788427992537387,9.485105752944946,0.815,0.805,0.848,0.845,0.82,0.823,0.825,0.827,0.813,0.808,20.0,4.0,7.0
5,0.5736808536548882,0.5936811055276159,3.796696186065674,0.5754138258758972,0.6045362806641736,9.962556838989258,0.814,0.818,0.848,0.845,0.825,0.82,0.836,0.825,0.805,0.8,20.0,4.0,8.0
6,0.6016284429339143,0.5862934975791705,5.166640758514404,0.5545942956078704,0.5924593094730765,6.242199897766113,0.828,0.823,0.848,0.845,0.833,0.83,0.833,0.834,0.826,0.812,20.0,4.0,9.0
7,0.6184969637721354,0.5959647636156675,5.228241682052612,0.5782803386608217,0.6008996244510366,7.050964593887329,0.82,0.817,0.848,0.845,0.83,0.827,0.833,0.831,0.825,0.805,20.0,4.0,10.0
8,0.6185764949017473,0.5991500477037919,5.592274188995361,0.5861925409546893,0.6057305485637898,7.695713520050049,0.818,0.817,0.848,0.845,0.828,0.83,0.831,0.834,0.823,0.802,20.0,4.0,11.0
9,0.621477681517273,0.6067330147767025,6.005195379257202,0.5983741849716111,0.6121133241725356,9.923421382904053,0.826,0.824,0.848,0.845,0.83,0.828,0.831,0.836,0.826,0.816,20.0,4.0,12.0
10,0.603679215717286,0.5976386663727449,11.701465368270874,0.5975954437895588,0.6264962208270697,8.560540437698364,0.831,0.83,0.848,0.845,0.834,0.837,0.84,0.84,0.833,0.829,20.0,4.0,13.0
11,0.5982496188261756,0.608001723061756,13.570055484771729,0.616057059925839,0.6339837958356971,18.250813007354736,0.832,0.835,0.847,0.845,0.831,0.834,0.837,0.837,0.832,0.822,20.0,4.0,14.0
12,0.6035912509407623,0.6148433494483944,14.487239122390747,0.6194305893215549,0.6395119775633047,12.27901816368103,0.833,0.839,0.848,0.845,0.836,0.838,0.844,0.842,0.83,0.825,20.0,4.0,15.0
13,0.6261278480041754,0.6269965109452567,7.45649266242981,0.6433534678926076,0.645821529352247,10.185281753540039,0.828,0.832,0.847,0.845,0.831,0.833,0.837,0.839,0.829,0.82,20.0,4.0,16.0
14,0.6372754865033333,0.6451604064529941,15.47283124923706,0.6386367110797262,0.6437896292230316,22.225516319274902,0.833,0.836,0.847,0.845,0.833,0.831,0.84,0.837,0.832,0.829,20.0,4.0,17.0
15,0.6406285601552733,0.6509026860716927,14.949918746948242,0.6336799187536106,0.6530798861334969,20.38282608985901,0.841,0.836,0.848,0.845,0.838,0.839,0.841,0.836,0.834,0.83,20.0,4.0,18.0
16,0.6458765503557578,0.6597778792154074,1.9482033252716064,0.6207700738377753,0.6418371731060093,0.5346312522888184,0.836,0.833,0.847,0.845,0.841,0.833,0.84,0.838,0.83,0.82,20.0,4.0,19.0
17,0.6157778563111637,0.6271377049520649,5.970248222351074,0.626210156894828,0.6472895270517927,10.14798092842102,0.84,0.833,0.848,0.845,0.84,0.835,0.843,0.842,0.834,0.826,20.0,4.0,20.0
18,0.6350179231562634,0.6510213838466186,16.772462606430054,0.6327360387141095,0.6535250978362948,19.336923360824585,0.843,0.841,0.848,0.845,0.841,0.841,0.843,0.841,0.841,0.831,20.0,4.0,21.0
19,0.6334601450671724,0.658902074591923,18.711446523666382,0.6274970593881994,0.6625036321842821,26.386046409606934,0.843,0.836,0.848,0.845,0.842,0.838,0.841,0.838,0.841,0.83,20.0,4.0,22.0
20,0.6356671985612887,0.6591642576673904,11.777176141738892,0.6307098272135108,0.6621588675228849,21.252346754074097,0.843,0.836,0.848,0.845,0.841,0.837,0.84,0.836,0.84,0.83,20.0,4.0,23.0
21,0.6378589651024711,0.6581003759099806,11.905232906341553,0.6340871672621287,0.6614520578075705,21.391633987426758,0.845,0.84,0.848,0.845,0.844,0.843,0.843,0.841,0.84,0.835,20.0,4.0,24.0
22,0.6405738021315412,0.6609499929117211,19.3381667137146,0.6364315131365399,0.6647100822758341,16.240562915802002,0.845,0.84,0.848,0.845,0.844,0.843,0.842,0.84,0.842,0.836,20.0,4.0,25.0
23,0.6478119911323478,0.6660577726103041,14.371312379837036,0.6441132540121317,0.6726968489093684,18.847634077072144,0.845,0.839,0.848,0.845,0.842,0.843,0.84,0.84,0.84,0.834,20.0,4.0,26.0
24,0.6446643981372933,0.6695483184737614,12.623998403549194,0.6585151929039634,0.6878231191836741,23.087321996688843,0.846,0.838,0.848,0.845,0.845,0.842,0.843,0.84,0.841,0.831,20.0,4.0,27.0
25,0.6492687465639511,0.6721542388190977,14.868163108825684,0.6601786053208787,0.6898074515979598,19.21689462661743,0.842,0.837,0.848,0.845,0.844,0.842,0.841,0.839,0.84,0.833,20.0,4.0,28.0
26,0.6510974225897229,0.6728246033583729,39.97163367271423,0.6586587254211598,0.6911511606632128,50.37231469154358,0.845,0.837,0.848,0.845,0.844,0.841,0.843,0.838,0.84,0.833,20.0,4.0,29.0
27,0.6655359429349993,0.6804306784485279,16.692997932434082,0.6598740969070831,0.6893637597863476,24.602609872817993,0.844,0.836,0.848,0.845,0.845,0.84,0.845,0.841,0.842,0.818,20.0,4.0,30.0
28,0.675523876702615,0.6922975937819906,21.421812295913696,0.6629814693304307,0.6906710748713618,43.79619884490967,0.839,0.843,0.848,0.845,0.846,0.846,0.844,0.844,0.843,0.824,20.0,4.0,31.0
29,0.6691057343753694,0.6870765376324095,8.924020290374756,0.6673142665496345,0.6933206935687298,16.615370988845825,0.843,0.836,0.847,0.845,0.844,0.842,0.843,0.841,0.84,0.826,20.0,4.0,32.0
30,0.6779016975541439,0.6915373351417592,21.558485746383667,0.6653522905696042,0.6899069077433344,27.61956763267517,0.839,0.837,0.847,0.845,0.845,0.847,0.844,0.846,0.842,0.832,20.0,4.0,33.0
