,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.5,0.5112588462893337,2.5278451442718506,0.5954915028125263,0.5118837272444885,2.6344940662384033,0.839,0.512,0.802,0.802,0.846,0.533,0.845,0.833,0.639,0.507,20.0,96.0,3.0
1,0.5264068897441496,0.5335299961895958,1.6602551937103271,0.6130364453192205,0.5373966547611256,2.0968682765960693,0.851,0.52,0.802,0.802,0.847,0.528,0.847,0.83,0.627,0.504,20.0,96.0,4.0
2,0.5431881894062724,0.5587148259475878,9.787721395492554,0.5431881894062724,0.5502182115687688,7.483177661895752,0.837,0.814,0.802,0.802,0.839,0.816,0.828,0.812,0.575,0.502,20.0,96.0,5.0
3,0.5557586019988419,0.5567176510331892,3.8379154205322266,0.5557586019988419,0.5576833429551096,5.471667528152466,0.845,0.806,0.802,0.802,0.85,0.826,0.837,0.822,0.603,0.503,20.0,96.0,6.0
4,0.5659169588399144,0.5838760703195157,5.151470422744751,0.5659169588399144,0.5898624601656051,5.915984630584717,0.849,0.845,0.802,0.802,0.846,0.846,0.847,0.849,0.707,0.53,20.0,96.0,7.0
5,0.5754621998006615,0.5998620248001862,4.006072521209717,0.5744967863088654,0.6075991214030299,6.2783522605896,0.847,0.846,0.802,0.802,0.849,0.846,0.849,0.844,0.718,0.54,20.0,96.0,8.0
6,0.5935289364661769,0.6090919894577924,16.474726915359497,0.58195652843061,0.6089274343259861,16.02641773223877,0.846,0.849,0.802,0.802,0.846,0.843,0.846,0.85,0.732,0.647,20.0,96.0,9.0
7,0.5981237951046496,0.6084504053633368,6.073781967163086,0.5885768228075086,0.6062462746539855,7.109238862991333,0.851,0.847,0.802,0.802,0.852,0.846,0.847,0.848,0.726,0.644,20.0,96.0,10.0
8,0.5996291049279144,0.6121824499865884,6.134304523468018,0.5962189983862682,0.6064061634990386,9.077020168304443,0.838,0.832,0.802,0.802,0.838,0.836,0.842,0.841,0.782,0.721,20.0,96.0,11.0
9,0.6109022748875925,0.6235614326218217,5.224641799926758,0.6132360690750231,0.6316597487019286,10.33936882019043,0.847,0.843,0.802,0.802,0.849,0.843,0.848,0.843,0.729,0.537,20.0,96.0,12.0
10,0.6263084446370059,0.6397172067753474,9.134604692459106,0.6050639018914353,0.6189011651782899,7.247803688049316,0.843,0.84,0.802,0.802,0.844,0.838,0.842,0.835,0.672,0.514,20.0,96.0,13.0
