,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,AccQDAInd,AccLDAMulti,AccQDAMulti,AccLDAProp,AccQDAProp,AccLDALiu,AccQDALiu,AccLDAVidovic,AccQDAVidovic,person,times,shots
0,0.5,0.5,2.45831298828125,0.5089463773042713,0.5,2.6440465450286865,0.834,0.84,0.5,0.5,0.839,0.508,0.761,0.723,0.504,0.5,20.0,80.0,3.0
1,0.5264068897441496,0.5264068897441496,5.229212999343872,0.5264068897441496,0.5264068897441496,6.635393142700195,0.845,0.845,0.5,0.5,0.84,0.82,0.778,0.771,0.5,0.5,20.0,80.0,4.0
2,0.5431881894062724,0.5431881894062724,3.509716749191284,0.5431881894062724,0.5431881894062724,4.434473752975464,0.816,0.826,0.5,0.5,0.836,0.835,0.801,0.81,0.5,0.5,20.0,80.0,5.0
3,0.5557586019988419,0.5635386802317043,4.928951263427734,0.5557586019988419,0.558655747022762,5.386716842651367,0.848,0.821,0.5,0.5,0.848,0.841,0.815,0.804,0.5,0.5,20.0,80.0,6.0
4,0.5659169588399144,0.5700720293433725,5.048453092575073,0.5659169588399144,0.5685181191165283,6.7698774337768555,0.847,0.818,0.5,0.5,0.845,0.84,0.819,0.805,0.5,0.5,20.0,80.0,7.0
5,0.5744967863088654,0.580362104944215,4.526537895202637,0.5744967863088654,0.5759473441373898,7.343757629394531,0.847,0.819,0.5,0.5,0.849,0.835,0.802,0.785,0.5,0.5,20.0,80.0,8.0
6,0.58195652843061,0.5845478094770671,5.326676845550537,0.58195652843061,0.5839639575987313,8.753209829330444,0.845,0.815,0.5,0.5,0.841,0.83,0.81,0.791,0.5,0.5,20.0,80.0,9.0
7,0.5885768228075086,0.6021771197335632,8.908183097839355,0.5885768228075086,0.6058127381187677,7.180683612823486,0.842,0.84,0.5,0.5,0.841,0.84,0.821,0.812,0.503,0.5,20.0,80.0,10.0
8,0.6054289518001637,0.6188017117567353,10.093297958374023,0.5980849219322426,0.6204715904043807,14.517746925354004,0.843,0.842,0.5,0.5,0.845,0.835,0.826,0.819,0.505,0.5,20.0,80.0,11.0
9,0.6099172879098333,0.6205097571113459,12.198347330093384,0.6099172879098333,0.6229890829076055,8.796851873397827,0.843,0.839,0.5,0.5,0.846,0.835,0.823,0.817,0.505,0.5,20.0,80.0,12.0
10,0.6141214120883749,0.6242117057925811,7.036849021911621,0.6141214120883749,0.626033278184934,9.44646167755127,0.844,0.837,0.5,0.5,0.842,0.839,0.818,0.809,0.505,0.5,20.0,80.0,13.0
11,0.6193702165380987,0.6238270296337645,8.740165710449219,0.6193702165380987,0.624581464475435,11.094137907028198,0.838,0.838,0.5,0.5,0.835,0.836,0.816,0.81,0.522,0.5,20.0,80.0,14.0
12,0.6229355875406197,0.636019552276597,7.287845134735107,0.6229355875406197,0.6365727380515032,13.221847772598267,0.844,0.836,0.5,0.5,0.846,0.834,0.801,0.788,0.505,0.5,20.0,80.0,15.0
13,0.6290566487688285,0.6461468999469266,13.807336807250977,0.6346243932843346,0.6458958724663764,13.858203649520874,0.84,0.834,0.5,0.5,0.838,0.828,0.787,0.782,0.502,0.5,20.0,80.0,16.0
14,0.6156779315219303,0.6343265734543373,17.654115676879883,0.6373060442810475,0.647815732522943,18.00870394706726,0.839,0.833,0.5,0.5,0.84,0.828,0.79,0.782,0.502,0.497,20.0,80.0,17.0
15,0.632737076272321,0.6499188635537001,8.494953155517578,0.6399284339487922,0.6493623460963445,14.11493992805481,0.84,0.833,0.5,0.5,0.84,0.828,0.79,0.782,0.502,0.499,20.0,80.0,18.0
16,0.6297641341759819,0.641931862466218,20.788573741912842,0.6213433599599244,0.6257901661158634,15.673542261123657,0.843,0.84,0.5,0.5,0.838,0.835,0.806,0.79,0.501,0.499,20.0,80.0,19.0
17,0.6371054781040142,0.6410004787447307,11.47130036354065,0.6251176621987633,0.6291442336355901,24.830623149871826,0.843,0.843,0.5,0.5,0.839,0.833,0.788,0.781,0.501,0.5,20.0,80.0,20.0
18,0.6399545460814169,0.6429788101434637,12.350025653839111,0.6286911235713578,0.6319151541834763,17.168795585632324,0.842,0.843,0.5,0.5,0.841,0.836,0.794,0.787,0.501,0.5,20.0,80.0,21.0
19,0.6301154126326485,0.6332563252352031,11.828084230422974,0.6320862401553845,0.6363329693726956,17.887710094451904,0.843,0.84,0.5,0.5,0.843,0.836,0.79,0.787,0.5,0.5,20.0,80.0,22.0
20,0.6453584813374373,0.6480463726562473,17.607041358947754,0.6353218571204102,0.6405524296074788,15.197581052780151,0.842,0.845,0.5,0.5,0.843,0.834,0.79,0.786,0.5,0.5,20.0,80.0,23.0
21,0.6384139212520017,0.6418384365901117,21.945333003997803,0.6384139212520017,0.6468917594899622,26.537878274917603,0.843,0.843,0.5,0.5,0.841,0.836,0.79,0.79,0.5,0.5,20.0,80.0,24.0
