,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.787,0.729,0.848,0.845,0.82,0.804,0.822,0.803,[0.5 0.5],[0.52219551 0.4806128 ],[0.5 0.5],[0.5        0.48276423],0.5,20,18,3,0.49999999999999994,0.5014041528837745,0.49999999999999994,0.49138211294868617
1,0.765,0.728,0.848,0.845,0.814,0.809,0.808,0.799,[0.52640689 0.52640689],[0.51925094 0.52002235],[0.52640689 0.52640689],[0.52640689 0.50362933],0.5,20,18,4,0.5264068897441496,0.5196366422323506,0.5264068897441496,0.5150181112630015
2,0.813,0.74,0.848,0.845,0.825,0.794,0.844,0.803,[0.54318819 0.54318819],[0.62282228 0.54318819],[0.52585289 0.54318819],[0.47301735 0.53388523],0.5,20,18,5,0.5431881894062726,0.583005232348853,0.5345205391382071,0.5034512898223111
3,0.822,0.718,0.848,0.845,0.84,0.796,0.846,0.812,[0.60045263 0.5557586 ],[0.59423262 0.57407163],[0.49668428 0.5557586 ],[0.49475139 0.55497173],0.5,20,18,6,0.578105617233414,0.5841521254521842,0.5262214424556273,0.5248615580932404
4,0.823,0.813,0.848,0.846,0.828,0.821,0.842,0.82,[0.56591696 0.56591696],[0.64079973 0.59254815],[0.56591696 0.56591696],[0.61728043 0.5770443 ],0.5,20,18,7,0.5659169588399144,0.6166739380163416,0.5659169588399144,0.5971623650597104
5,0.813,0.802,0.848,0.846,0.823,0.812,0.836,0.815,[0.57449679 0.57449679],[0.60628495 0.58243114],[0.57449679 0.57449679],[0.61947425 0.59070903],0.5,20,18,8,0.5744967863088652,0.5943580472265865,0.5744967863088652,0.6050916428861679
6,0.813,0.808,0.848,0.846,0.826,0.816,0.833,0.818,[0.58195653 0.58195653],[0.60701623 0.58872545],[0.58195653 0.58195653],[0.61955084 0.59608503],0.5,20,18,9,0.58195652843061,0.5978708410308078,0.58195652843061,0.6078179331255669
7,0.813,0.807,0.848,0.846,0.822,0.822,0.835,0.826,[0.58857682 0.58857682],[0.60062107 0.59151157],[0.58857682 0.58857682],[0.60667663 0.60190349],0.5,20,18,10,0.5885768228075086,0.5960663189229688,0.5885768228075086,0.6042900625366474
8,0.814,0.809,0.848,0.846,0.826,0.821,0.842,0.828,[0.59454263 0.59454263],[0.61070715 0.60251649],[0.59454263 0.59454263],[0.61450615 0.60351396],0.5,20,18,11,0.594542628725251,0.6066118178768389,0.594542628725251,0.6090100538972174
9,0.821,0.813,0.848,0.846,0.829,0.824,0.845,0.835,[0.59998264 0.59998264],[0.62534558 0.61519252],[0.62870381 0.60135623],[0.6734988  0.60989662],0.5,20,18,12,0.599982639915076,0.6202690537135755,0.6150300198593583,0.641697714647649
10,0.817,0.813,0.848,0.846,0.829,0.825,0.825,0.823,[0.6049902 0.6049902],[0.6158288  0.61079149],[0.63056224 0.60745369],[0.64611945 0.61534081],0.5,20,18,13,0.6049902042564328,0.6133101425313319,0.6190079666489843,0.6307301302251689
11,0.821,0.816,0.848,0.846,0.832,0.821,0.834,0.826,[0.6096353 0.6096353],[0.61794533 0.61675325],[0.63380665 0.6096353 ],[0.66050249 0.62079506],0.5,20,18,14,0.609635300459046,0.617349289500086,0.6217209728544618,0.6406487775083753
12,0.824,0.808,0.848,0.846,0.833,0.817,0.843,0.828,[0.61397181 0.61397181],[0.63258771 0.61821412],[0.63578628 0.61608566],[0.66253079 0.62877971],0.5,20,18,15,0.613971812263448,0.6254009163796237,0.6259359721701337,0.6456552527418742
13,0.828,0.81,0.848,0.846,0.836,0.817,0.844,0.826,[0.61804216 0.62094296],[0.62881208 0.61886695],[0.62881322 0.61804216],[0.65177224 0.63137639],0.5,20,18,16,0.6194925586077401,0.6238395143644613,0.623427689447439,0.6415743149739943
