,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.755,0.719,0.802,0.802,0.802,0.792,0.794,0.8,[0.5 0.5],[0.5        0.50368817],[0.5 0.5],[0.5        0.50847458],0.5,20,70,3,0.5,0.5018440856219234,0.5,0.5042372881355932
1,0.718,0.708,0.802,0.802,0.786,0.771,0.76,0.754,[0.462648 0.462648],[0.52640689 0.52280443],[0.52640689 0.52640689],[0.52640689 0.54148856],0.5,20,70,4,0.4626479970380333,0.5246056590210331,0.5264068897441496,0.5339477264647272
2,0.732,0.75,0.802,0.802,0.767,0.765,0.756,0.751,[0.54318819 0.54318819],[0.54778004 0.5501052 ],[0.54318819 0.54318819],[0.54318819 0.55763171],0.5,20,70,5,0.5431881894062724,0.5489426200998931,0.5431881894062724,0.5504099500023815
3,0.78,0.733,0.802,0.802,0.801,0.792,0.791,0.775,[0.5557586 0.5557586],[0.5557586 0.5557586],[0.5557586  0.55831901],[0.5557586  0.56359813],0.5,20,70,6,0.5557586019988419,0.5557586019988419,0.5570388068414167,0.5596783672548378
4,0.832,0.763,0.802,0.802,0.837,0.836,0.841,0.844,[0.56591696 0.56591696],[0.5793951  0.56756733],[0.56591696 0.56591696],[0.56591696 0.58842498],0.5,20,70,7,0.5659169588399144,0.5734812183332746,0.5659169588399144,0.5771709703005193
5,0.846,0.842,0.802,0.802,0.85,0.844,0.845,0.834,[0.57449679 0.57449679],[0.5773979  0.57449679],[0.57449679 0.59440731],[0.57594369 0.59876603],0.5,20,70,8,0.5744967863088654,0.5759473441373899,0.5844520491266139,0.5873548586714037
6,0.851,0.842,0.802,0.802,0.846,0.847,0.845,0.844,[0.58195653 0.58195653],[0.58453632 0.58195653],[0.58195653 0.6069582 ],[0.58324357 0.60050853],0.5,20,70,9,0.58195652843061,0.5832464254223833,0.5944573653136156,0.5918760507182519
7,0.85,0.846,0.802,0.802,0.849,0.842,0.849,0.838,[0.56408306 0.58857682],[0.58720274 0.5822561 ],[0.56723045 0.58857682],[0.58975762 0.59519403],0.5,20,70,10,0.5763299423794839,0.5847294202605974,0.5779036374925687,0.5924758222607905
8,0.842,0.836,0.802,0.802,0.851,0.85,0.85,0.847,[0.56789471 0.59454263],[0.59176582 0.59176582],[0.56789471 0.61600536],[0.59806988 0.5994788 ],0.5,20,70,11,0.5812186710244439,0.5917658242836695,0.5919500364839818,0.5987743419818149
9,0.845,0.839,0.802,0.802,0.848,0.852,0.85,0.849,[0.57605472 0.59998264],[0.59017683 0.59381622],[0.57605472 0.59998264],[0.59226879 0.60778861],0.5,20,70,12,0.5880186792978843,0.5919965246032965,0.5880186792978843,0.6000287004037398
10,0.844,0.849,0.802,0.802,0.848,0.852,0.849,0.85,[0.58329705 0.6049902 ],[0.59394561 0.5983147 ],[0.58329705 0.6049902 ],[0.5957233  0.61711148],0.5,20,70,13,0.5941436270572618,0.5961301586520124,0.5941436270572618,0.606417388319642
11,0.838,0.833,0.802,0.802,0.844,0.846,0.853,0.845,[0.58686394 0.6096353 ],[0.60858853 0.61074668],[0.56295125 0.6096353 ],[0.59153857 0.61200086],0.5,20,70,14,0.5982496188261754,0.609667605296004,0.5862932741137485,0.6017697160189766
12,0.836,0.83,0.802,0.802,0.845,0.844,0.848,0.847,[0.59321069 0.61532373],[0.61306689 0.6180455 ],[0.57151027 0.60812852],[0.59445227 0.61877573],0.5,20,70,15,0.6042672095943247,0.6155561985232054,0.5898193958849527,0.6066140001860562
13,0.839,0.84,0.802,0.802,0.847,0.845,0.845,0.847,[0.59898104 0.61804216],[0.60941414 0.61587798],[0.59898104 0.62053013],[0.61191228 0.64010311],0.5,20,70,16,0.6085116018042451,0.6126460631375861,0.6097555856656558,0.6260076955200857
