,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.78,0.507,0.802,0.802,0.812,0.468,0.812,0.769,[0.67962276 0.5       ],[0.51430848 0.5       ],[0.5 1. ],[0.5        0.53537457],0.5,20,90,3,0.5898113794914795,0.5071542404722661,0.75,0.5176872861634656
1,0.788,0.64,0.802,0.802,0.813,0.78,0.823,0.779,[0.52640689 0.56430326],[0.53539565 0.52640689],[0.52640689 0.53236548],[0.52640689 0.56942744],0.5,20,90,4,0.5453550725933206,0.5309012704683457,0.5293861857143742,0.5479171627229384
2,0.822,0.658,0.802,0.802,0.831,0.77,0.843,0.782,[0.54318819 0.60147073],[0.61101085 0.54318819],[0.55252304 0.54761014],[0.54318819 0.57820579],0.5,20,90,5,0.5723294600893034,0.5770995192045234,0.5500665904309028,0.5606969918950925
3,0.823,0.766,0.802,0.802,0.837,0.79,0.847,0.797,[0.5557586  0.61329761],[0.61129325 0.5634073 ],[0.5557586 0.5557586],[0.55837793 0.58025619],0.5,20,90,6,0.5845281036570074,0.5873502752013217,0.5557586019988419,0.5693170593092693
4,0.845,0.822,0.802,0.802,0.843,0.836,0.841,0.833,[0.56591696 0.60585258],[0.60814647 0.59966855],[0.52107001 0.51813711],[0.59360795 0.54481641],0.5,20,90,7,0.5858847689016752,0.6039075106062235,0.5196035613974164,0.5692121792278744
5,0.853,0.832,0.802,0.802,0.849,0.839,0.849,0.831,[0.57941383 0.60586832],[0.60573065 0.60782895],[0.61354706 0.5764868 ],[0.61009521 0.59530657],0.5,20,90,8,0.5926410731633458,0.6067797999582046,0.5950169281935277,0.6027008911950282
6,0.85,0.829,0.802,0.802,0.849,0.833,0.845,0.829,[0.56312641 0.54941358],[0.580333   0.57994025],[0.61551463 0.58195653],[0.62420208 0.60337301],0.5,20,90,9,0.55626999417525,0.580136623425077,0.5987355794794106,0.613787545356755
7,0.847,0.826,0.802,0.802,0.849,0.834,0.848,0.824,[0.57821527 0.56045558],[0.6031144  0.59897808],[0.58857682 0.5585494 ],[0.59820924 0.57808493],0.5,20,90,10,0.5693354276438721,0.6010462401078103,0.5735631111974724,0.5881470836065505
8,0.848,0.821,0.802,0.802,0.847,0.828,0.846,0.822,[0.56789471 0.57277853],[0.61849533 0.60487219],[0.62064495 0.59454263],[0.62632628 0.6145032 ],0.5,20,90,11,0.5703366206867917,0.6116837581609532,0.6075937880367406,0.6204147422299262
9,0.843,0.816,0.802,0.802,0.845,0.826,0.845,0.818,[0.57605472 0.58068639],[0.61762988 0.60686438],[0.59998264 0.57605472],[0.60323583 0.59105962],0.5,20,90,12,0.5783705553946044,0.612247126814605,0.5880186792978843,0.5971477273694452
10,0.847,0.837,0.802,0.802,0.848,0.832,0.844,0.835,[0.58751033 0.59612215],[0.62941198 0.61778749],[0.60639878 0.58892831],[0.6165891  0.60874804],0.5,20,90,13,0.5918162393544241,0.6235997352036293,0.5976635447924283,0.6126685716023779
11,0.845,0.83,0.802,0.802,0.846,0.826,0.845,0.835,[0.60022011 0.60691524],[0.62926772 0.62091064],[0.6096353  0.61702289],[0.62219558 0.62427296],0.5,20,90,14,0.6035676745748004,0.6250891812517771,0.6133290927384458,0.6232342705170301
12,0.847,0.829,0.802,0.802,0.846,0.836,0.847,0.838,[0.59809913 0.60939199],[0.63307672 0.62632183],[0.61147525 0.61610443],[0.62644382 0.6242327 ],0.5,20,90,15,0.6037455605101737,0.6296992748680414,0.6137898411201881,0.625338260925923
13,0.845,0.827,0.802,0.802,0.843,0.835,0.846,0.836,[0.61804216 0.63391264],[0.64758305 0.64070179],[0.61004687 0.62741975],[0.63172517 0.62646603],0.5,20,90,16,0.6259773998788218,0.6441424229768542,0.6187333087313825,0.6290955996256324
14,0.827,0.822,0.802,0.802,0.842,0.837,0.847,0.839,[0.60771564 0.61327586],[0.62819651 0.63096901],[0.62292546 0.61754815],[0.62329194 0.62705029],0.5,20,90,17,0.6104957503056323,0.6295827590791199,0.6202368032575062,0.6251711158765645
15,0.844,0.829,0.802,0.802,0.847,0.829,0.849,0.832,[0.61129789 0.62657961],[0.64050577 0.63539479],[0.6255142  0.64076777],[0.63521227 0.63490265],0.5,20,90,18,0.618938749553908,0.6379502826642275,0.6331409832866741,0.6350574597243394
