,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.677,0.609,0.802,0.802,0.734,0.714,0.734,0.742,[0.51826345 0.5       ],[0.4948754  0.50669593],[0.51680486 0.59446368],[0.56169359 0.59889943],0.5,20,45,3,0.5091317238497745,0.5007856634540049,0.5556342734314159,0.5802965084400495
1,0.742,0.737,0.802,0.802,0.8,0.767,0.798,0.768,[0.52640689 0.44208541],[0.53389389 0.52640689],[0.52640689 0.52640689],[0.54620162 0.57632072],0.5,20,45,4,0.48424614778871866,0.5301503887065377,0.5264068897441496,0.5612611694305466
2,0.804,0.732,0.802,0.802,0.831,0.792,0.834,0.802,[0.70821748 0.54318819],[0.57678913 0.55614758],[0.63604485 0.63604485],[0.63065441 0.64226876],0.5,20,45,5,0.6257028353969507,0.5664683543914139,0.6360448493510449,0.6364615859106413
3,0.82,0.776,0.802,0.802,0.838,0.818,0.838,0.821,[0.53143475 0.5557586 ],[0.64398485 0.56910687],[0.49161463 0.5557586 ],[0.5912347  0.56169282],0.5,20,45,6,0.5435966780460944,0.6065458599256384,0.5236866184912794,0.5764637630546398
4,0.825,0.798,0.802,0.802,0.831,0.824,0.839,0.829,[0.550795   0.56591696],[0.65349618 0.56338145],[0.56591696 0.57339741],[0.59703621 0.61246997],0.5,20,45,7,0.558355979521469,0.608438818182061,0.5696571828502865,0.6047530894584338
5,0.82,0.803,0.802,0.802,0.837,0.823,0.846,0.825,[0.53140227 0.57449679],[0.63610478 0.59471753],[0.55937577 0.57449679],[0.6131094  0.60040008],0.5,20,45,8,0.5529495282962402,0.615411154374345,0.5669362778802554,0.606754738274204
6,0.818,0.795,0.802,0.802,0.834,0.828,0.842,0.833,[0.507217   0.57686476],[0.59580524 0.56276129],[0.55017471 0.58440919],[0.61922193 0.5911719 ],0.5,20,45,9,0.5420408829743133,0.5792832621374663,0.5672919521764844,0.6051969136390056
7,0.815,0.775,0.802,0.802,0.828,0.825,0.847,0.832,[0.5907481  0.59861916],[0.63061356 0.59300025],[0.59351034 0.58857682],[0.61143091 0.588942  ],0.5,20,45,10,0.5946836323274232,0.6118069082271953,0.5910435812242498,0.6001864557235801
8,0.827,0.815,0.802,0.802,0.832,0.836,0.845,0.85,[0.5758414  0.56510433],[0.62653055 0.60019405],[0.5758414  0.63124392],[0.61897789 0.61821449],0.5,20,45,11,0.5704728639438664,0.6133622978646172,0.6035426610708626,0.6185961867849464
9,0.834,0.827,0.802,0.802,0.835,0.843,0.844,0.843,[0.59998264 0.59998264],[0.64941848 0.63345673],[0.57400508 0.57400508],[0.61772977 0.62076768],0.5,20,45,12,0.5999826399150762,0.6414376079719988,0.5740050843950854,0.6192487249181327
