,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.811,0.531,0.627,0.619,0.845,0.777,0.85,0.822,[0.5 0.5],[0.51357364 0.5885996 ],[1.         0.55074029],[0.58080393 0.50368817],0.5,20,41,3,0.49999999999999994,0.55108661651213,0.7753701454334703,0.5422460494397966
1,0.839,0.564,0.627,0.619,0.849,0.756,0.845,0.823,[0.46832034 0.52640689],[0.54946951 0.55157977],[1.         0.59907634],[0.54382273 0.52640689],0.5,20,41,4,0.4973636131556811,0.5505246369333286,0.7995381678262388,0.5351148074460595
2,0.834,0.608,0.627,0.619,0.85,0.786,0.842,0.816,[0.5583555  0.54318819],[0.54565859 0.56367058],[0.71815424 0.57223294],[0.56448153 0.54318819],0.5,20,41,5,0.5507718465958042,0.5546645850875528,0.6451935884016848,0.5538348580097099
3,0.841,0.576,0.627,0.619,0.852,0.786,0.842,0.819,[0.62188635 0.54117514],[0.60743114 0.60475932],[0.7781085  0.59499489],[0.57739364 0.52580134],0.5,20,41,6,0.5815307487990549,0.6060952260961372,0.6865516944116687,0.5515974897874689
4,0.851,0.661,0.627,0.619,0.851,0.801,0.834,0.826,[0.61728622 0.55542939],[0.59852214 0.57672549],[0.61722014 0.58841953],[0.58616483 0.57273367],0.5,20,41,7,0.5863578043556816,0.5876238153284667,0.6028198350319189,0.5794492503913163
5,0.855,0.792,0.627,0.619,0.846,0.825,0.839,0.84,[0.52335932 0.56893769],[0.55858694 0.54817124],[0.57449679 0.57449679],[0.60735014 0.6205142 ],0.5,20,41,8,0.5461485086569613,0.5533790916053535,0.5744967863088652,0.6139321688303113
6,0.832,0.833,0.627,0.619,0.834,0.837,0.824,0.822,[0.57739029 0.58195653],[0.58590504 0.58195653],[0.53084492 0.58195653],[0.5280353  0.54426137],0.5,20,41,9,0.5796734083501628,0.5839307846228893,0.5564007234215143,0.5361483343609165
7,0.841,0.837,0.627,0.619,0.84,0.838,0.822,0.821,[0.58857682 0.59880276],[0.62150334 0.61984446],[0.58857682 0.58857682],[0.58873742 0.59401038],0.5,20,41,10,0.5936897897623139,0.6206739005052486,0.5885768228075087,0.5913739028707815
8,0.842,0.83,0.627,0.619,0.839,0.842,0.828,0.829,[0.56577641 0.59120274],[0.59591808 0.59886875],[0.55086007 0.58751022],[0.55509808 0.57476258],0.5,20,41,11,0.578489576283853,0.5973934155391615,0.5691851472509237,0.564930331691419
9,0.843,0.844,0.627,0.619,0.841,0.841,0.829,0.829,[0.59998264 0.59998264],[0.61794742 0.61665632],[0.57055733 0.59998264],[0.58774318 0.60186232],0.5,20,41,12,0.599982639915076,0.6173018714715031,0.5852699851170784,0.5948027478391485
10,0.847,0.838,0.627,0.62,0.841,0.841,0.826,0.821,[0.6049902  0.63795142],[0.62130249 0.62369765],[0.57883038 0.61021936],[0.59248595 0.60576161],0.5,20,41,13,0.6214708122134973,0.6225000701722041,0.5945248688166695,0.5991237792069516
11,0.841,0.846,0.627,0.62,0.843,0.843,0.829,0.823,[0.6096353  0.63723417],[0.62185607 0.62533966],[0.58611109 0.59066957],[0.59867121 0.61043428],0.5,20,41,14,0.6234347354145631,0.6235978643368927,0.588390329592509,0.6045527416765415
12,0.845,0.843,0.627,0.62,0.842,0.845,0.831,0.822,[0.61397181 0.6411373 ],[0.62620637 0.62826772],[0.59261833 0.59468661],[0.60506524 0.61490066],0.5,20,41,15,0.6275545563067974,0.6272370427395331,0.5936524721224476,0.6099829477268239
13,0.843,0.836,0.627,0.62,0.842,0.84,0.822,0.822,[0.61804216 0.64272443],[0.63684123 0.63877512],[0.59850668 0.60757604],[0.61663821 0.62591238],0.5,20,41,16,0.6303832978727972,0.6378081736398832,0.6030413590297665,0.6212752954296017
14,0.842,0.835,0.627,0.62,0.843,0.841,0.824,0.823,[0.62188038 0.65005049],[0.64188421 0.64191574],[0.60388903 0.60870317],[0.61780843 0.63143203],0.5,20,41,17,0.635965433661773,0.6418999755341717,0.6062961041725063,0.6246202306923798
15,0.838,0.838,0.627,0.62,0.835,0.836,0.824,0.823,[0.6255142 0.6352354],[0.6449275  0.64496596],[0.6088502 0.6286631],[0.63023228 0.63517447],0.5,20,41,18,0.6303747989823849,0.644946727709145,0.6187566529760742,0.6327033757522604
16,0.83,0.829,0.627,0.62,0.825,0.831,0.821,0.82,[0.62896654 0.63497895],[0.64317358 0.65323089],[0.62896654 0.64709766],[0.6444767  0.65705596],0.5,20,41,19,0.6319727462484219,0.6482022318192233,0.6380320998356241,0.6507663320074417
17,0.842,0.838,0.627,0.62,0.84,0.841,0.824,0.825,[0.63225658 0.63984788],[0.65064841 0.65071432],[0.61623493 0.61887463],[0.62881438 0.6433553 ],0.5,20,41,20,0.6360522310192936,0.6506813648332737,0.6175547808744913,0.6360848391053553
18,0.844,0.833,0.627,0.62,0.842,0.845,0.824,0.824,[0.63540053 0.64810992],[0.65191844 0.6540956 ],[0.62485275 0.62828808],[0.63225286 0.64601012],0.5,20,41,21,0.6417552232253458,0.6530070214471906,0.6265704125657423,0.6391314932265475
19,0.843,0.837,0.627,0.62,0.843,0.841,0.823,0.824,[0.63841221 0.66571827],[0.65748047 0.66025194],[0.62714151 0.64096003],[0.63607811 0.64991728],0.5,20,41,22,0.6520652434958372,0.6588662053428116,0.6340507666098081,0.6429976948203497
