,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.541,0.547,0.5,0.5,0.597,0.811,0.513,0.509,[0.5 1. ],[0.51508654 0.5       ],[0.59135995 1.        ],[0.5 0.5],0.5,20,71,3,0.75,0.507543267665014,0.7956799726287024,0.5
1,0.666,0.567,0.5,0.5,0.743,0.634,0.511,0.509,[0.52640689 0.76929563],[0.52640689 0.57464553],[0.63295783 1.        ],[0.52640689 0.6571439 ],0.5,20,71,4,0.6478512597425736,0.550526209586981,0.8164789160258892,0.5917753951425782
2,0.834,0.597,0.5,0.5,0.841,0.635,0.592,0.589,[0.54318819 0.46632387],[0.51219209 0.57687559],[0.65432699 0.61804947],[0.54318819 0.63692504],0.5,20,71,5,0.5047560315338384,0.5445338390668947,0.6361882270731145,0.5900566152339717
3,0.84,0.78,0.5,0.5,0.842,0.832,0.639,0.636,[0.61329761 0.5557586 ],[0.59559481 0.66155981],[0.5557586 0.5557586],[0.56102206 0.66901464],0.5,20,71,6,0.5845281036570074,0.6285773128362486,0.5557586019988419,0.6150183511127237
4,0.844,0.775,0.5,0.5,0.844,0.833,0.698,0.691,[0.56591696 0.56591696],[0.5999277 0.6475129],[0.56591696 0.56591696],[0.56591696 0.68282836],0.5,20,71,7,0.5659169588399143,0.6237203019474593,0.5659169588399143,0.6243726607917859
5,0.832,0.779,0.5,0.5,0.832,0.832,0.733,0.739,[0.61354706 0.59503726],[0.62984071 0.67454424],[0.57449679 0.57449679],[0.55869264 0.64699198],0.5,20,71,8,0.6042921579810876,0.6521924744148584,0.5744967863088652,0.6028423103914773
6,0.843,0.839,0.5,0.5,0.835,0.834,0.763,0.771,[0.55719694 0.53930599],[0.57458963 0.615364  ],[0.58195653 0.59332623],[0.60793118 0.65220996],0.5,20,71,9,0.5482514648292853,0.5949768142091263,0.5876413781131395,0.6300705699536968
7,0.843,0.845,0.5,0.5,0.837,0.836,0.802,0.814,[0.55714396 0.55210216],[0.5914761 0.6070474],[0.58857682 0.59847445],[0.60041027 0.64636075],0.5,20,71,10,0.5546230601697268,0.5992617529853331,0.593525638738403,0.6233855113519371
8,0.842,0.844,0.5,0.5,0.843,0.839,0.819,0.823,[0.56688251 0.56275108],[0.61485615 0.61978952],[0.59454263 0.62161537],[0.60360176 0.65895157],0.5,20,71,11,0.5648167933967908,0.617322835478807,0.6080789998305072,0.6312766679381911
9,0.844,0.844,0.5,0.5,0.844,0.844,0.819,0.82,[0.57530195 0.57185686],[0.61934782 0.62082156],[0.59998264 0.62416604],[0.60930218 0.65271988],0.5,20,71,12,0.5735794081141801,0.6200846896870489,0.6120743380034188,0.6310110302111291
10,0.836,0.843,0.5,0.5,0.838,0.841,0.792,0.793,[0.58272232 0.57980727],[0.6273747  0.63509443],[0.6049902  0.62683075],[0.62594836 0.66617124],0.5,20,71,13,0.581264796709162,0.6312345626954072,0.6159104790906063,0.6460598017177255
11,0.842,0.84,0.5,0.5,0.84,0.847,0.805,0.808,[0.5893613  0.58686394],[0.63271843 0.65119655],[0.6096353  0.62953753],[0.62554753 0.66322094],0.5,20,71,14,0.5881126184425234,0.641957487989415,0.619586413053921,0.6443842346105927
12,0.839,0.842,0.5,0.5,0.841,0.842,0.814,0.809,[0.59537316 0.59321069],[0.6308418  0.63970803],[0.61397181 0.62529425],[0.62857756 0.6597202 ],0.5,20,71,15,0.594291923030609,0.635274917980259,0.6196330332520035,0.6441488833138472
13,0.841,0.842,0.5,0.5,0.84,0.841,0.81,0.806,[0.60087096 0.59898104],[0.63195977 0.64087538],[0.61804216 0.63492347],[0.62718208 0.66202113],0.5,20,71,16,0.5999260002753217,0.636417576846398,0.6264828157542442,0.6446016030597805
14,0.837,0.839,0.5,0.5,0.838,0.84,0.807,0.804,[0.6059399 0.6042747],[0.63903095 0.64425222],[0.62188038 0.63168142],[0.63521771 0.66200562],0.5,20,71,17,0.6051073029154359,0.6416415845564472,0.626780898647695,0.6486116644444343
15,0.84,0.837,0.5,0.5,0.84,0.841,0.812,0.805,[0.6106457  0.60916792],[0.63826193 0.64317732],[0.6255142  0.63469428],[0.63341845 0.66052916],0.5,20,71,18,0.6099068099384775,0.6407196255225851,0.630104237723289,0.6469738028310543
16,0.842,0.841,0.5,0.5,0.846,0.845,0.836,0.833,[0.61504007 0.61372018],[0.64919852 0.6580204 ],[0.62896654 0.6426819 ],[0.63899677 0.67173973],0.5,20,71,19,0.6143801231731811,0.6536094615317226,0.6358242198617807,0.6553682495507824
17,0.842,0.841,0.5,0.5,0.843,0.843,0.834,0.829,[0.62783143 0.61797874],[0.6520052  0.66293111],[0.63225658 0.64515664],[0.64045027 0.676853  ],0.5,20,71,20,0.6229050856743328,0.6574681546426325,0.6387066089434092,0.658651639232802
