,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.814,0.676,0.848,0.845,0.813,0.793,0.807,0.793,[0.5 0.5],[0.5        0.58578644],[0.5 0.5],[0.50368817 0.50743116],0.5,20,65,3,0.5,0.5428932188134524,0.5,0.5055596642462431
1,0.846,0.671,0.848,0.845,0.842,0.83,0.838,0.832,[0.52640689 0.52640689],[0.54469672 0.55446485],[0.52640689 0.52640689],[0.57996014 0.53283273],0.5,20,65,4,0.5264068897441496,0.5495807880062582,0.5264068897441496,0.5563964346948339
2,0.846,0.67,0.848,0.845,0.847,0.841,0.846,0.841,[0.54318819 0.54318819],[0.55323987 0.54899859],[0.54318819 0.54318819],[0.56015025 0.54815157],0.5,20,65,5,0.5431881894062724,0.5511192290900028,0.5431881894062724,0.5541509069131703
3,0.848,0.845,0.848,0.845,0.849,0.837,0.847,0.84,[0.52163553 0.5557586 ],[0.50473185 0.50747264],[0.5557586 0.5557586],[0.58311212 0.57938821],0.5,20,65,6,0.5386970645690743,0.5061022420635548,0.5557586019988419,0.5812501630824587
4,0.846,0.84,0.848,0.845,0.845,0.836,0.848,0.835,[0.56074606 0.52478316],[0.52254895 0.52884241],[0.56591696 0.56591696],[0.58367405 0.58011042],0.5,20,65,7,0.5427646067714107,0.5256956763494126,0.5659169588399143,0.5818922342529051
5,0.851,0.845,0.848,0.845,0.841,0.84,0.836,0.839,[0.57449679 0.56188117],[0.54204293 0.5382422 ],[0.60940475 0.57449679],[0.59533698 0.59778572],0.5,20,65,8,0.5681889788703772,0.5401425636287349,0.5919507688227139,0.5965613493790616
6,0.845,0.839,0.848,0.845,0.839,0.836,0.834,0.834,[0.58195653 0.58013788],[0.55582023 0.55251171],[0.58195653 0.55748939],[0.56255758 0.57129748],0.5,20,65,9,0.5810472022338931,0.5541659696430509,0.5697229608118378,0.5669275317019236
7,0.84,0.836,0.848,0.845,0.833,0.838,0.83,0.831,[0.6179588  0.61488925],[0.59422755 0.59400256],[0.58699898 0.56723093],[0.57167368 0.58242629],0.5,20,65,10,0.6164240284918495,0.5941150541985293,0.5771149525657688,0.5770499870247561
8,0.844,0.838,0.848,0.845,0.835,0.833,0.829,0.827,[0.59454263 0.59454263],[0.57303147 0.57433021],[0.61390683 0.59579549],[0.59958596 0.61510686],0.5,20,65,11,0.594542628725251,0.5736808371210729,0.6048511602008243,0.6073464100351189
9,0.848,0.841,0.848,0.845,0.845,0.834,0.842,0.834,[0.59873913 0.59873913],[0.57952151 0.57952151],[0.57605472 0.58303027],[0.57952151 0.596165  ],0.5,20,65,12,0.5987391310691649,0.5795215052195047,0.5795424951989141,0.5878432528798112
10,0.849,0.848,0.848,0.845,0.845,0.841,0.85,0.846,[0.58329705 0.59721642],[0.58539611 0.58645131],[0.58539611 0.58963987],[0.59178491 0.59692875],0.5,20,65,13,0.5902567329152267,0.5859237086158032,0.5875179888127042,0.5943568287342551
11,0.848,0.846,0.848,0.845,0.844,0.842,0.85,0.846,[0.58980982 0.59173415],[0.59464431 0.59367108],[0.59173415 0.58980982],[0.59856934 0.602461  ],0.5,20,65,14,0.5907719826153672,0.5941576950579658,0.5907719826153672,0.6005151706766689
12,0.847,0.847,0.848,0.845,0.853,0.842,0.847,0.845,[0.58046826 0.59929009],[0.59600593 0.59510253],[0.57860672 0.59929009],[0.5979824  0.60755407],0.5,20,65,15,0.5898791725902207,0.5955542324677162,0.588948403093412,0.6027682383398754
