,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.731,0.587,0.513,0.512,0.811,0.751,0.785,0.762,[0.41421356 0.5       ],[0.5 0.5],[0.53830631 0.69098301],[0.5        0.51228931],0.5,20,47,3,0.4571067811865476,0.49999999999999994,0.6146446573183466,0.5061446533560161
1,0.82,0.765,0.513,0.512,0.833,0.809,0.777,0.782,[0.52640689 0.52640689],[0.52640689 0.52640689],[0.58931606 0.58931606],[0.5349731  0.53560718],0.5,20,47,4,0.5264068897441496,0.5264068897441496,0.5893160639812222,0.5352901394974853
2,0.82,0.789,0.513,0.512,0.832,0.822,0.794,0.799,[0.49261348 0.54318819],[0.54318819 0.54649792],[0.54318819 0.59288793],[0.54547445 0.56047691],0.5,20,47,5,0.5179008341962139,0.5448430541995929,0.5680380579203219,0.5529756822009633
3,0.84,0.806,0.513,0.512,0.839,0.835,0.762,0.757,[0.61329761 0.5557586 ],[0.58890914 0.59185109],[0.61329761 0.5557586 ],[0.59224298 0.56411797],0.5,20,47,6,0.5845281036570074,0.5903801185825767,0.5845281036570074,0.5781804758434523
4,0.844,0.809,0.513,0.512,0.842,0.826,0.792,0.772,[0.56591696 0.56591696],[0.59774078 0.59774078],[0.56591696 0.56591696],[0.59562841 0.582925  ],0.5,20,47,7,0.5659169588399143,0.5977407783901005,0.5659169588399143,0.5892767048610625
5,0.831,0.827,0.513,0.512,0.841,0.845,0.809,0.811,[0.57449679 0.5866473 ],[0.61375797 0.62437172],[0.59730676 0.60586832],[0.61242448 0.60604432],0.5,20,47,8,0.5805720421505227,0.6190648457725807,0.6015875420587791,0.6092344010257199
6,0.81,0.813,0.513,0.512,0.823,0.835,0.814,0.809,[0.61551463 0.58195653],[0.61812709 0.61944614],[0.58195653 0.54762213],[0.56738327 0.60260699],0.5,20,47,9,0.5987355794794107,0.6187866164990665,0.5647893284303327,0.5849951279122161
7,0.84,0.812,0.513,0.512,0.842,0.828,0.812,0.809,[0.58857682 0.61290386],[0.61672243 0.6177486 ],[0.58857682 0.61290386],[0.60633803 0.62005171],0.5,20,47,10,0.6007403430894291,0.6172355166572755,0.6007403430894291,0.6131948693562752
8,0.842,0.811,0.513,0.512,0.841,0.826,0.805,0.803,[0.59454263 0.61600536],[0.62654523 0.61735589],[0.59454263 0.61512932],[0.61151386 0.61011011],0.5,20,47,11,0.6052739941847889,0.6219505602131707,0.6048359760993192,0.6108119852648763
9,0.844,0.839,0.513,0.512,0.846,0.838,0.81,0.81,[0.59998264 0.61283837],[0.6231607  0.62324493],[0.57530195 0.58840674],[0.59072056 0.59048679],0.5,20,47,12,0.6064105068831396,0.6232028150155029,0.5818543453867432,0.5906036756320853
10,0.845,0.831,0.513,0.512,0.845,0.839,0.813,0.815,[0.6049902  0.62683075],[0.62700761 0.62347876],[0.6049902  0.62683075],[0.62102139 0.61529993],0.5,20,47,13,0.6159104790906063,0.6252431854298879,0.6159104790906063,0.6181606622039149
11,0.841,0.845,0.513,0.512,0.84,0.843,0.832,0.832,[0.6096353  0.62953753],[0.621474   0.61935697],[0.6096353 0.6254538],[0.62612942 0.62252619],0.5,20,47,14,0.619586413053921,0.6204154856890547,0.6175445492828548,0.6243278033479118
12,0.843,0.839,0.513,0.512,0.837,0.839,0.831,0.83,[0.59537316 0.60970414],[0.60712964 0.60136484],[0.59537316 0.60970414],[0.60467022 0.60898205],0.5,20,47,15,0.6025386484901492,0.6042472377529746,0.6025386484901492,0.606826136316775
13,0.842,0.842,0.513,0.512,0.834,0.836,0.828,0.831,[0.60087096 0.6141335 ],[0.60898606 0.60549775],[0.61804216 0.63108444],[0.62579048 0.63125425],0.5,20,47,16,0.6075022291137335,0.607241903176612,0.6245633017211467,0.628522366492233
14,0.842,0.838,0.513,0.512,0.835,0.837,0.829,0.832,[0.6059399  0.62188038],[0.61292188 0.61200368],[0.62188038 0.63756173],[0.62840951 0.63495026],0.5,20,47,17,0.6139101399555167,0.6124627809743028,0.6297210516722234,0.6316798857598322
