,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.761,0.555,0.5,0.5,0.813,0.48,0.589,0.569,[0.67962276 0.5       ],[0.54612081 0.5       ],[0.59256197 0.67962276],[0.5        0.55096674],0.5,20,18,3,0.5898113794914797,0.5230604039275999,0.6360923653508775,0.525483371318319
1,0.738,0.664,0.5,0.5,0.789,0.714,0.583,0.573,[0.52640689 0.52640689],[0.44532786 0.44048182],[0.52640689 0.76929563],[0.58472208 0.58537398],0.5,20,18,4,0.5264068897441496,0.44290484046635775,0.6478512597425736,0.5850480309343085
2,0.833,0.718,0.5,0.5,0.836,0.768,0.617,0.616,[0.61804947 0.64426372],[0.5806656  0.63893087],[0.54318819 0.70398179],[0.62591399 0.63584638],0.5,20,18,5,0.6311565944727231,0.6097982316161252,0.6235849880596096,0.6308801884341133
3,0.808,0.788,0.5,0.5,0.824,0.829,0.721,0.725,[0.5557586  0.59924095],[0.61378144 0.61140667],[0.49668428 0.51067885],[0.60376124 0.61430057],0.5,20,18,6,0.5774997762274053,0.6125940541481041,0.5036815684716531,0.6090309091076938
4,0.814,0.803,0.5,0.5,0.831,0.828,0.748,0.75,[0.56591696 0.60234936],[0.60042334 0.59437563],[0.56591696 0.60234936],[0.63283366 0.63868498],0.5,20,18,7,0.584133161169484,0.5973994845910666,0.584133161169484,0.6357593209404719
5,0.825,0.821,0.5,0.5,0.839,0.84,0.783,0.787,[0.57449679 0.60586832],[0.60842242 0.6165614 ],[0.57449679 0.60586832],[0.63834888 0.62803157],0.5,20,18,8,0.5901825529548906,0.6124919083261268,0.5901825529548906,0.6331902237715348
6,0.817,0.82,0.5,0.5,0.833,0.821,0.783,0.786,[0.58195653 0.60950479],[0.61447568 0.61640587],[0.60003675 0.60950479],[0.6651332  0.60546503],0.5,20,18,9,0.5957306600172757,0.6154407760530798,0.6047707695518222,0.6352991128293393
7,0.826,0.821,0.5,0.5,0.833,0.824,0.781,0.78,[0.58857682 0.6131286 ],[0.60392185 0.59641282],[0.6131286 0.6131286],[0.62883597 0.61981121],0.5,20,18,10,0.6008527099494205,0.6001673316572903,0.6131285970913324,0.6243235939362395
8,0.834,0.82,0.5,0.5,0.831,0.824,0.797,0.799,[0.603301   0.62161537],[0.6010873  0.59976687],[0.61232127 0.62161537],[0.64601428 0.61977525],0.5,20,18,11,0.6124581848753454,0.6004270851752729,0.6169683209409681,0.6328947629033714
9,0.836,0.824,0.5,0.5,0.827,0.827,0.794,0.793,[0.59998264 0.62416604],[0.60348998 0.60585109],[0.59998264 0.63221603],[0.62483699 0.63821927],0.5,20,18,12,0.6120743380034188,0.6046705350220618,0.6160993340450012,0.6315281306140395
