,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.773,0.75,0.627,0.619,0.801,0.794,0.811,0.812,[0.5 0.5],[0.54816625 0.58080393],[0.5 0.5],[0.54816625 0.5705513 ],0.5,20,40,3,0.5,0.5644850905841854,0.5,0.5593587782360213
1,0.823,0.753,0.627,0.619,0.84,0.805,0.837,0.822,[0.46832034 0.52640689],[0.55432667 0.53283273],[0.52640689 0.52640689],[0.50136087 0.54758457],0.5,20,40,4,0.4973636131556811,0.5435797001868585,0.5264068897441496,0.524472720170214
2,0.835,0.761,0.627,0.619,0.849,0.805,0.842,0.83,[0.59726947 0.54318819],[0.54565859 0.55320649],[0.54318819 0.54318819],[0.53431231 0.55066743],0.5,20,40,5,0.5702288284530541,0.5494325387924605,0.5431881894062724,0.5424898699590601
3,0.845,0.755,0.627,0.619,0.846,0.806,0.839,0.827,[0.59924095 0.5557586 ],[0.56812597 0.5577823 ],[0.5557586 0.5557586],[0.54857675 0.55795261],0.5,20,40,6,0.5774997762274053,0.5629541380181443,0.5557586019988419,0.5532646803551597
4,0.844,0.711,0.627,0.619,0.846,0.8,0.836,0.824,[0.62729374 0.56591696],[0.56393541 0.56948798],[0.61250228 0.56591696],[0.59203085 0.58929973],0.5,20,40,7,0.5966053488979284,0.5667116931737621,0.589209619084399,0.5906652893295616
5,0.848,0.748,0.627,0.619,0.846,0.809,0.834,0.841,[0.57449679 0.57449679],[0.58142705 0.57909846],[0.58236542 0.58970412],[0.55578298 0.58589927],0.5,20,40,8,0.5744967863088654,0.5802627548610636,0.5860347676631981,0.5708411244867948
6,0.849,0.81,0.627,0.619,0.843,0.835,0.842,0.842,[0.58195653 0.56873466],[0.5999097  0.58923348],[0.55388728 0.56040832],[0.58834649 0.60779146],0.5,20,40,9,0.5753455950214578,0.5945715924380882,0.5571477976849124,0.5980689755339499
7,0.845,0.838,0.627,0.619,0.842,0.836,0.824,0.827,[0.58857682 0.60229082],[0.61964105 0.62114284],[0.55903089 0.59946474],[0.58828184 0.59936666],0.5,20,40,10,0.5954338232565881,0.6203919407302032,0.579247814146564,0.5938242489941397
8,0.843,0.843,0.627,0.619,0.844,0.839,0.828,0.831,[0.59454263 0.59454263],[0.61663559 0.61764293],[0.58140449 0.59454263],[0.59055206 0.59562704],0.5,20,40,11,0.594542628725251,0.6171392598786738,0.5879735602500019,0.5930895495283905
9,0.845,0.84,0.627,0.619,0.844,0.846,0.829,0.834,[0.57185686 0.59352117],[0.59219618 0.59603475],[0.57185686 0.62570854],[0.58961341 0.60695645],0.5,20,40,12,0.5826890154191668,0.5941154626499238,0.5987827028023269,0.5982849324187818
10,0.841,0.845,0.627,0.619,0.842,0.845,0.835,0.827,[0.58174732 0.60244273],[0.59817452 0.60336422],[0.57883038 0.6049902 ],[0.59020228 0.60963695],0.5,20,40,13,0.5920950215325633,0.6007693710169992,0.5919102907073212,0.5999196152891839
11,0.844,0.845,0.627,0.619,0.846,0.846,0.832,0.825,[0.58860982 0.61676072],[0.60235654 0.60820567],[0.58611109 0.6096353 ],[0.59961605 0.61428588],0.5,20,40,14,0.6026852674713967,0.6052811033390488,0.5978731964955124,0.6069509632396646
12,0.842,0.845,0.627,0.62,0.843,0.848,0.833,0.827,[0.5947818  0.61609534],[0.60728672 0.61010322],[0.59261833 0.59886678],[0.60094112 0.61675173],0.5,20,40,15,0.6054385688121133,0.6086949682771206,0.5957425548694317,0.6088464260843185
13,0.845,0.845,0.627,0.62,0.845,0.848,0.833,0.827,[0.60039734 0.62182645],[0.61185846 0.61757058],[0.59850668 0.60423641],[0.61165755 0.62062456],0.5,20,40,16,0.611111895356081,0.6147145237417664,0.6013715446914756,0.6161410571671168
14,0.843,0.846,0.627,0.62,0.843,0.845,0.828,0.824,[0.62188038 0.64479424],[0.63914269 0.64176339],[0.60388903 0.61080052],[0.61788959 0.6287012 ],0.5,20,40,17,0.6333373062995573,0.6404530424297333,0.6073447746805678,0.6232953961336937
15,0.847,0.843,0.627,0.62,0.845,0.844,0.83,0.829,[0.6255142 0.6467491],[0.64153047 0.64728476],[0.6088502  0.61033756],[0.62261006 0.63466135],0.5,20,40,18,0.6361316485903644,0.6444076122950125,0.6095938790638955,0.628635704853546
16,0.844,0.842,0.627,0.62,0.841,0.841,0.828,0.825,[0.62896654 0.64212459],[0.64932842 0.6493633 ],[0.6134554  0.63820095],[0.63239142 0.63742485],0.5,20,40,19,0.6355455649626465,0.6493458637445537,0.6258281767419245,0.6349081328709625
17,0.833,0.835,0.627,0.62,0.829,0.831,0.825,0.824,[0.63225658 0.63646967],[0.64690755 0.64907534],[0.63225658 0.64652201],[0.6468071  0.65571949],0.5,20,40,20,0.6343631240235696,0.6479914448531201,0.6393892943319173,0.6512632941749197
