,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.736,0.752,0.5,0.5,0.775,0.647,0.599,0.716,[0.58017873 0.58017873],[0.5 0.5],[0.55074029 0.58017873],[0.5 0.5],0.5,20,41,3,0.5801787282954641,0.5,0.5654595095812024,0.5
1,0.819,0.755,0.5,0.5,0.828,0.718,0.524,0.506,[0.52640689 0.58931606],[0.55924117 0.5349731 ],[0.58494984 0.52640689],[0.52640689 0.53461085],0.5,20,41,4,0.557861476862686,0.5471071379750523,0.5556783647586065,0.530508871479341
2,0.82,0.813,0.5,0.5,0.841,0.823,0.508,0.503,[0.54318819 0.59288793],[0.57704857 0.56448153],[0.54318819 0.54318819],[0.55052535 0.55453503],0.5,20,41,5,0.5680380579203219,0.5707650507152136,0.5431881894062724,0.5525301882737013
3,0.821,0.798,0.5,0.5,0.836,0.806,0.511,0.506,[0.5557586  0.59681268],[0.59060155 0.58209119],[0.5557586  0.59681268],[0.58247564 0.58608478],0.5,20,41,6,0.5762856431499537,0.5863463706136514,0.5762856431499537,0.5842802109299625
4,0.836,0.796,0.5,0.5,0.839,0.815,0.511,0.506,[0.53030542 0.56591696],[0.56402317 0.56616903],[0.56591696 0.60086067],[0.58488821 0.60303129],0.5,20,41,7,0.5481111905996412,0.5650961006760942,0.5833888155606501,0.5939597527886944
5,0.826,0.807,0.5,0.5,0.842,0.821,0.523,0.513,[0.54353071 0.57449679],[0.57856534 0.57181155],[0.57449679 0.60488924],[0.59271412 0.61504824],0.5,20,41,8,0.5590137487070752,0.5751884467673491,0.5896930108317902,0.6038811763620078
6,0.834,0.811,0.5,0.5,0.839,0.825,0.523,0.514,[0.58195653 0.58195653],[0.58354729 0.58487265],[0.58195653 0.60882649],[0.59659346 0.61857896],0.5,20,41,9,0.58195652843061,0.5842099700362584,0.5953915097880919,0.6075862095136005
7,0.831,0.822,0.5,0.5,0.83,0.825,0.548,0.556,[0.58857682 0.58857682],[0.61866951 0.61689023],[0.58857682 0.58857682],[0.60862434 0.61513231],0.5,20,41,10,0.5885768228075086,0.6177798710979598,0.5885768228075086,0.6118783251854303
8,0.835,0.831,0.5,0.5,0.843,0.839,0.534,0.537,[0.59454263 0.59454263],[0.61590883 0.62504875],[0.59454263 0.59454263],[0.61495425 0.62310513],0.5,20,41,11,0.594542628725251,0.6204787915602028,0.594542628725251,0.6190296897909604
9,0.824,0.826,0.5,0.5,0.829,0.831,0.578,0.582,[0.59998264 0.59998264],[0.62603045 0.62246907],[0.59998264 0.59998264],[0.61033318 0.62005401],0.5,20,41,12,0.599982639915076,0.6242497623872052,0.599982639915076,0.6151935975718236
