,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.71,0.576,0.5,0.5,0.788,0.678,0.506,0.505,[0.61257411 0.67962276],[0.50143387 0.56749437],[0.5 1. ],[0.5        0.60035346],0.5,20,72,3,0.646098436130083,0.5344641196294065,0.75,0.5501767275566078
1,0.825,0.607,0.5,0.5,0.843,0.838,0.603,0.597,[0.52640689 0.52640689],[0.57996014 0.72987287],[0.52640689 0.632617  ],[0.52640689 0.61738845],0.5,20,72,4,0.5264068897441496,0.6549165083947692,0.5795119469689078,0.5718976695306993
2,0.838,0.782,0.5,0.5,0.843,0.835,0.699,0.719,[0.54318819 0.54318819],[0.57084568 0.65234103],[0.54318819 0.54318819],[0.54649792 0.66511805],0.5,20,72,5,0.5431881894062726,0.6115933507302832,0.5431881894062726,0.6058079846089544
3,0.844,0.782,0.5,0.5,0.842,0.832,0.768,0.774,[0.5557586 0.5557586],[0.58220119 0.62833277],[0.5557586 0.5557586],[0.5557586  0.65317152],0.5,20,72,6,0.5557586019988419,0.6052669806298558,0.5557586019988419,0.6044650593280196
4,0.827,0.787,0.5,0.5,0.828,0.831,0.788,0.802,[0.56591696 0.61250228],[0.60946874 0.64024264],[0.56591696 0.56591696],[0.54531204 0.61981977],0.5,20,72,7,0.589209619084399,0.6248556878404665,0.5659169588399144,0.5825659084506158
5,0.832,0.832,0.5,0.5,0.829,0.835,0.802,0.812,[0.61648834 0.5878436 ],[0.59915112 0.61042003],[0.57449679 0.57449679],[0.59918095 0.63195996],0.5,20,72,8,0.6021659697144651,0.6047855759662231,0.5744967863088652,0.6155704551660955
6,0.829,0.836,0.5,0.5,0.829,0.838,0.814,0.819,[0.59332623 0.6174526 ],[0.60307232 0.61640014],[0.58195653 0.58195653],[0.59754428 0.62392925],0.5,20,72,9,0.6053894148426294,0.6097362276794509,0.5819565284306101,0.6107367644538257
7,0.836,0.835,0.5,0.5,0.838,0.842,0.836,0.832,[0.58857682 0.61930312],[0.60858157 0.60547544],[0.58857682 0.59847445],[0.59730386 0.63646797],0.5,20,72,10,0.6039399704557354,0.6070285065353289,0.593525638738403,0.6168859149767401
8,0.833,0.832,0.5,0.5,0.841,0.844,0.833,0.828,[0.59454263 0.62161537],[0.61355823 0.61934102],[0.59454263 0.62161537],[0.60360176 0.63386656],0.5,20,72,11,0.6080789998305072,0.616449628029279,0.6080789998305072,0.6187341593042572
9,0.84,0.842,0.5,0.5,0.844,0.841,0.81,0.816,[0.59998264 0.62416604],[0.63523823 0.63785483],[0.59998264 0.60783283],[0.62055375 0.64865017],0.5,20,72,12,0.6120743380034188,0.6365465265027099,0.6039077338899342,0.6346019608040621
10,0.84,0.841,0.5,0.5,0.841,0.841,0.828,0.825,[0.58272232 0.57980727],[0.62954269 0.63876727],[0.6049902  0.62683075],[0.62356791 0.65502511],0.5,20,72,13,0.581264796709162,0.6341549778828706,0.6159104790906063,0.6392965107852691
11,0.843,0.839,0.5,0.5,0.842,0.839,0.823,0.814,[0.5893613  0.58686394],[0.62744867 0.63311531],[0.6096353  0.62190396],[0.61932978 0.64922391],0.5,20,72,14,0.5881126184425234,0.6302819902971488,0.6157696309540504,0.6342768440119728
12,0.843,0.837,0.5,0.5,0.843,0.839,0.818,0.814,[0.60144623 0.60689183],[0.63125755 0.63335235],[0.61397181 0.63224364],[0.62471987 0.65129524],0.5,20,72,15,0.6041690331151475,0.6323049504611817,0.6231077245861825,0.6380075583188101
13,0.84,0.832,0.5,0.5,0.84,0.838,0.822,0.815,[0.61804216 0.62855078],[0.64685174 0.64595659],[0.61804216 0.62855078],[0.62977529 0.65526132],0.5,20,72,16,0.6232964697371102,0.6464041625570949,0.6232964697371102,0.6425183006200106
14,0.843,0.833,0.5,0.5,0.844,0.834,0.816,0.812,[0.62188038 0.63168142],[0.65037476 0.64526844],[0.62188038 0.63168142],[0.63034015 0.65374311],0.5,20,72,17,0.626780898647695,0.6478216001940178,0.626780898647695,0.6420416280970774
15,0.844,0.842,0.5,0.5,0.841,0.842,0.834,0.828,[0.6106457  0.61996883],[0.63512798 0.64165987],[0.6255142 0.6401495],[0.63697794 0.66208314],0.5,20,72,18,0.6153072646071187,0.6383939245253896,0.6328318457839429,0.649530536336733
16,0.842,0.837,0.5,0.5,0.844,0.842,0.833,0.834,[0.63804413 0.6426819 ],[0.6494163  0.65085413],[0.62896654 0.6426819 ],[0.63769771 0.65950738],0.5,20,72,19,0.6403630154737705,0.65013521503574,0.6358242198617807,0.6486025440407054
17,0.842,0.843,0.5,0.5,0.84,0.839,0.834,0.833,[0.61916439 0.62742456],[0.64845062 0.65416102],[0.63225658 0.64515664],[0.64112478 0.66293273],0.5,20,72,20,0.6232944706537726,0.6513058176901306,0.6387066089434092,0.6520287553239383
