,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.854,0.84,0.802,0.802,0.847,0.846,0.848,0.841,[0.5 0.5],[0.5 0.5],[0.5 0.5],[0.5        0.50368817],0.5,20,15,3,0.5,0.5,0.5,0.5018440856219234
1,0.857,0.825,0.802,0.802,0.85,0.84,0.853,0.841,[0.52640689 0.52640689],[0.52640689 0.52640689],[0.56673966 0.52640689],[0.52923165 0.52640689],0.5,20,15,4,0.5264068897441496,0.5264068897441496,0.5465732748069425,0.5278192696233527
2,0.85,0.813,0.802,0.802,0.849,0.844,0.851,0.839,[0.54318819 0.54318819],[0.54318819 0.55323987],[0.54318819 0.54318819],[0.54041408 0.54899859],0.5,20,15,5,0.5431881894062723,0.5482140302360516,0.5431881894062723,0.5447063329568198
3,0.831,0.796,0.802,0.802,0.847,0.819,0.844,0.82,[0.5557586 0.5557586],[0.56848815 0.56369135],[0.5557586 0.5557586],[0.56577334 0.56788855],0.5,20,15,6,0.5557586019988419,0.5660897498809883,0.5557586019988419,0.566830947092374
4,0.819,0.789,0.802,0.802,0.845,0.817,0.844,0.818,[0.56591696 0.56591696],[0.57944545 0.56763359],[0.56591696 0.56591696],[0.57763514 0.57079636],0.5,20,15,7,0.5659169588399143,0.5735395208866259,0.5659169588399143,0.5742157519216067
5,0.835,0.814,0.802,0.802,0.852,0.821,0.848,0.813,[0.57449679 0.57449679],[0.63676838 0.61801143],[0.57449679 0.57449679],[0.63161357 0.59455443],0.5,20,15,8,0.5744967863088652,0.6273899041489257,0.5744967863088652,0.6130840031342768
6,0.845,0.814,0.802,0.802,0.849,0.818,0.849,0.822,[0.54559074 0.55483636],[0.60599265 0.58509841],[0.58195653 0.58195653],[0.63374002 0.60254347],0.5,20,15,9,0.5502135544782412,0.5955455293041755,0.5819565284306099,0.6181417483373043
7,0.842,0.826,0.802,0.802,0.847,0.824,0.851,0.823,[0.58857682 0.60049406],[0.63298893 0.62192325],[0.58857682 0.58857682],[0.62563539 0.60833774],0.5,20,15,10,0.5945354422044264,0.6274560935771927,0.5885768228075086,0.6169865614165944
8,0.828,0.818,0.802,0.802,0.843,0.821,0.85,0.822,[0.59454263 0.59454263],[0.65854004 0.62542582],[0.59454263 0.59454263],[0.63660197 0.61585422],0.5,20,15,11,0.594542628725251,0.641982926303545,0.594542628725251,0.626228092839679
9,0.828,0.818,0.802,0.802,0.844,0.821,0.848,0.817,[0.59998264 0.59998264],[0.65709561 0.62684216],[0.59998264 0.59998264],[0.6333193  0.61901779],0.5,20,15,12,0.599982639915076,0.6419688862482524,0.599982639915076,0.6261685478997844
10,0.828,0.824,0.802,0.802,0.84,0.826,0.848,0.82,[0.6049902  0.60639878],[0.630345  0.6267396],[0.6049902 0.6049902],[0.62364374 0.62208903],0.5,20,15,13,0.6056944923277716,0.6285422993080162,0.6049902042564326,0.622866381979361
