,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.75,0.714,0.5,0.5,0.779,0.783,0.499,0.499,[0.5 0.5],[0.5        0.50368817],[0.5 0.5],[0.5        0.51228931],0.5,20,56,3,0.5,0.5018440856219234,0.5,0.5061446533560161
1,0.711,0.702,0.5,0.5,0.769,0.762,0.499,0.499,[0.462648 0.462648],[0.52640689 0.51925094],[0.52640689 0.52640689],[0.52640689 0.53853181],0.5,20,56,4,0.4626479970380333,0.5228289141460294,0.5264068897441496,0.5324693508173406
2,0.726,0.743,0.5,0.5,0.753,0.756,0.5,0.5,[0.54318819 0.54318819],[0.54778004 0.54547445],[0.54318819 0.54318819],[0.54318819 0.54819664],0.5,20,56,5,0.5431881894062724,0.5466272451256906,0.5431881894062724,0.5456924164187447
3,0.776,0.728,0.5,0.5,0.779,0.775,0.494,0.495,[0.5557586 0.5557586],[0.5557586 0.5557586],[0.5557586 0.5557586],[0.5557586  0.55990415],0.5,20,56,6,0.5557586019988419,0.5557586019988419,0.5557586019988419,0.557831373667767
4,0.827,0.757,0.5,0.5,0.83,0.823,0.5,0.5,[0.56591696 0.56591696],[0.58814989 0.56756733],[0.56591696 0.56591696],[0.56591696 0.58665127],0.5,20,56,7,0.5659169588399144,0.5778586101090262,0.5659169588399144,0.5762841131097476
5,0.841,0.835,0.5,0.5,0.834,0.826,0.549,0.668,[0.57449679 0.57449679],[0.57885948 0.57449679],[0.57449679 0.60488924],[0.57594369 0.59720234],0.5,20,56,8,0.5744967863088654,0.5766781307696406,0.5896930108317902,0.5865730132541114
6,0.846,0.835,0.5,0.5,0.833,0.833,0.533,0.616,[0.58195653 0.58195653],[0.58324357 0.58195653],[0.58195653 0.60882649],[0.58324357 0.59778615],0.5,20,56,9,0.58195652843061,0.5826000505703486,0.5953915097880919,0.5905148630261622
7,0.844,0.843,0.5,0.5,0.836,0.829,0.679,0.79,[0.56408306 0.58857682],[0.58720274 0.58476803],[0.56408306 0.58857682],[0.58975762 0.59251373],0.5,20,56,10,0.5763299423794839,0.5859853835160316,0.5763299423794839,0.5911356754032423
8,0.839,0.835,0.5,0.5,0.847,0.846,0.509,0.578,[0.56789471 0.59454263],[0.59038713 0.59454263],[0.56789471 0.62161537],[0.59666168 0.59714332],0.5,20,56,11,0.5812186710244439,0.5924648774506618,0.5947550421297001,0.5969025033226787
9,0.843,0.837,0.5,0.5,0.846,0.85,0.748,0.786,[0.57605472 0.59998264],[0.59503934 0.59381622],[0.57605472 0.59998264],[0.60079993 0.6046065 ],0.5,20,56,12,0.5880186792978843,0.5944277788878365,0.5880186792978843,0.6027032136766695
10,0.842,0.847,0.5,0.5,0.847,0.849,0.689,0.725,[0.58329705 0.6049902 ],[0.5983147 0.5983147],[0.58329705 0.6049902 ],[0.59908339 0.61219425],0.5,20,56,13,0.5941436270572618,0.5983147033728486,0.5941436270572618,0.605638820483072
11,0.837,0.833,0.5,0.5,0.848,0.842,0.685,0.693,[0.58686394 0.6096353 ],[0.6108077  0.60838175],[0.56295125 0.6096353 ],[0.59858339 0.60430749],0.5,20,56,14,0.5982496188261756,0.6095947219758712,0.5862932741137485,0.6014454414224069
12,0.836,0.83,0.5,0.5,0.848,0.843,0.593,0.611,[0.59321069 0.61397181],[0.61702202 0.6180455 ],[0.57151027 0.61397181],[0.60278418 0.61547279],0.5,20,56,15,0.6035912509407622,0.6175337628410393,0.5927410422084717,0.6091284878347667
13,0.838,0.839,0.5,0.5,0.846,0.848,0.537,0.556,[0.59898104 0.61804216],[0.61408005 0.61393114],[0.59898104 0.61804216],[0.61857261 0.63930976],0.5,20,56,16,0.6085116018042451,0.6140055932262868,0.6085116018042451,0.6289411864395951
14,0.844,0.849,0.5,0.5,0.847,0.85,0.523,0.527,[0.62188038 0.63954232],[0.6305877  0.63457794],[0.62188038 0.63954232],[0.63626042 0.65095804],0.5,20,56,17,0.6307113471400378,0.6325828194896385,0.6307113471400378,0.6436092295352951
15,0.847,0.849,0.5,0.5,0.844,0.845,0.525,0.528,[0.6083681 0.6083681],[0.61341241 0.61429885],[0.6255142 0.6255142],[0.63688342 0.64528279],0.5,20,56,18,0.6083680990682684,0.613855628653212,0.6255141962224252,0.6410831070351628
16,0.844,0.847,0.5,0.5,0.848,0.844,0.556,0.551,[0.62896654 0.61305685],[0.6209098  0.62575318],[0.61305685 0.61305685],[0.630233   0.64619756],0.5,20,56,19,0.6210116963382009,0.6233314908425788,0.613056853140758,0.638215277811353
17,0.846,0.848,0.5,0.5,0.845,0.848,0.551,0.567,[0.63225658 0.61742263],[0.62623828 0.62926377],[0.63225658 0.61742263],[0.63262788 0.64252234],0.5,20,56,20,0.6248396068347659,0.6277510238152957,0.6248396068347659,0.6375751077222064
18,0.848,0.849,0.5,0.5,0.844,0.847,0.561,0.585,[0.60770444 0.621511  ],[0.63046912 0.63332987],[0.621511 0.621511],[0.63646897 0.64570786],0.5,20,56,21,0.6146077174433158,0.6318994961559098,0.6215109972987556,0.6410884163949191
19,0.846,0.847,0.5,0.5,0.844,0.846,0.577,0.603,[0.61080477 0.61179072],[0.63124665 0.63337739],[0.61080477 0.61179072],[0.63762578 0.64594467],0.5,20,56,22,0.6112977445808074,0.6323120170503312,0.6112977445808074,0.6417852264499995
20,0.846,0.846,0.5,0.5,0.846,0.845,0.589,0.612,[0.61559133 0.61559133],[0.63511095 0.6394521 ],[0.60203723 0.61559133],[0.64066916 0.64327099],0.5,20,56,23,0.6155913265509066,0.6372815249511996,0.6088142796069225,0.6419700739138192
21,0.846,0.845,0.5,0.5,0.846,0.845,0.603,0.627,[0.64408483 0.64408483],[0.66126702 0.66634619],[0.60539684 0.61819936],[0.64061257 0.64361119],0.5,20,56,24,0.6440848334788184,0.663806602368678,0.6117981010924609,0.6421118798913452
22,0.845,0.848,0.5,0.5,0.846,0.846,0.624,0.641,[0.64676511 0.64676511],[0.66296182 0.6648306 ],[0.64676511 0.64676511],[0.6697143  0.67130388],0.5,20,56,25,0.64676510542889,0.6638962111334427,0.64676510542889,0.6705090903627366
23,0.847,0.845,0.5,0.5,0.845,0.844,0.61,0.634,[0.63817366 0.64935227],[0.66645943 0.66763672],[0.63817366 0.64935227],[0.67075231 0.67258959],0.5,20,56,26,0.643762969623942,0.6670480768353494,0.643762969623942,0.6716709516632106
24,0.842,0.843,0.5,0.5,0.844,0.847,0.59,0.608,[0.62031702 0.63120983],[0.64747031 0.65251189],[0.60733901 0.61837509],[0.64183273 0.64350568],0.5,20,56,27,0.6257634258742297,0.6499911026373897,0.6128570491607164,0.6426692027846462
25,0.847,0.84,0.5,0.5,0.846,0.846,0.6,0.621,[0.62423571 0.63460991],[0.64679897 0.64944208],[0.62423571 0.63460991],[0.65442785 0.65979183],0.5,20,56,28,0.6294228106054802,0.6481205241808505,0.6294228106054802,0.6571098385177159
26,0.845,0.838,0.5,0.5,0.847,0.847,0.6,0.625,[0.63785055 0.63785055],[0.65046453 0.65199011],[0.63785055 0.63785055],[0.6561123  0.66141842],0.5,20,56,29,0.6378505490862716,0.6512273188942596,0.6378505490862716,0.6587653595612646
