,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.738,0.524,0.5,0.5,0.773,0.503,0.612,0.607,[0.5 0.5],[0.5       0.5663523],[0.5        0.61624008],[0.5 0.5],0.5,20,66,3,0.5,0.533176149576233,0.558120040345364,0.5
1,0.705,0.735,0.5,0.5,0.77,0.787,0.589,0.586,[0.58931606 0.52640689],[0.52923165 0.57222003],[0.52640689 0.52640689],[0.52640689 0.54382273],0.5,20,66,4,0.557861476862686,0.5507258376140877,0.5264068897441496,0.5351148074460595
2,0.74,0.745,0.5,0.5,0.765,0.768,0.597,0.597,[0.54318819 0.61804947],[0.54565859 0.54899859],[0.54318819 0.61804947],[0.54946322 0.56672868],0.5,20,66,5,0.580618827912307,0.547328589272206,0.580618827912307,0.558095951963921
3,0.733,0.728,0.5,0.5,0.764,0.764,0.57,0.566,[0.5557586  0.61329761],[0.5557586  0.56247864],[0.5557586  0.61329761],[0.5564501  0.56696708],0.5,20,66,6,0.5845281036570074,0.5591186217946733,0.5845281036570074,0.5617085891793183
4,0.744,0.735,0.5,0.5,0.77,0.769,0.557,0.561,[0.60234936 0.66165465],[0.56763359 0.58065388],[0.60234936 0.66165465],[0.57375103 0.57284655],0.5,20,66,7,0.6320020046429613,0.5741437354770641,0.6320020046429613,0.5732987883977763
5,0.691,0.68,0.5,0.5,0.749,0.748,0.55,0.55,[0.57449679 0.62977221],[0.54952977 0.54860609],[0.57449679 0.62977221],[0.55644658 0.55176622],0.5,20,66,8,0.6021344998719227,0.549067927955819,0.6021344998719227,0.5541064018527836
6,0.75,0.722,0.5,0.5,0.792,0.798,0.581,0.577,[0.62699416 0.62699416],[0.60139603 0.6058936 ],[0.58195653 0.58195653],[0.58073766 0.55783624],0.5,20,66,9,0.6269941581740301,0.6036448164232948,0.58195652843061,0.5692869476878288
7,0.794,0.786,0.5,0.5,0.811,0.817,0.613,0.614,[0.58857682 0.54507449],[0.5595494 0.5595494],[0.58857682 0.54507449],[0.57122344 0.55795614],0.5,20,66,10,0.5668256543437562,0.559549397071733,0.5668256543437562,0.5645897915244429
8,0.798,0.807,0.5,0.5,0.821,0.812,0.631,0.632,[0.59454263 0.5579325 ],[0.57565608 0.56313391],[0.59454263 0.59454263],[0.5776899 0.5782635],0.5,20,66,11,0.5762375639479929,0.5693949931192184,0.594542628725251,0.5779766996415495
9,0.805,0.816,0.5,0.5,0.827,0.824,0.648,0.648,[0.59998264 0.5684048 ],[0.58062848 0.57292788],[0.58907393 0.59998264],[0.59405035 0.58855535],0.5,20,66,12,0.5841937184790644,0.5767781826303078,0.5945282864356353,0.5913028510140445
10,0.841,0.841,0.5,0.5,0.844,0.845,0.695,0.689,[0.6404885  0.54363553],[0.5977094  0.60486848],[0.60784871 0.56513397],[0.61874626 0.63034517],0.5,20,66,13,0.5920620166165922,0.6012889435883124,0.5864913410209115,0.6245457192309789
11,0.828,0.829,0.5,0.5,0.848,0.84,0.716,0.711,[0.6096353  0.52905571],[0.55822224 0.55356688],[0.6096353 0.6096353],[0.63809423 0.64093184],0.5,20,66,14,0.569345506577601,0.5558945597347682,0.609635300459046,0.6395130350115004
12,0.834,0.833,0.5,0.5,0.842,0.84,0.743,0.743,[0.61397181 0.54377776],[0.57390822 0.56831779],[0.61397181 0.63145882],[0.637841   0.63855741],0.5,20,66,15,0.5788747849211382,0.5711130047581292,0.6227153157348126,0.6381992075456826
13,0.845,0.836,0.5,0.5,0.842,0.846,0.769,0.77,[0.56968737 0.56968737],[0.6208411  0.63018036],[0.59335273 0.6165375 ],[0.61815213 0.62250252],0.5,20,66,16,0.5696873712189398,0.6255107308858043,0.6049451131561865,0.6203273234414233
14,0.845,0.837,0.5,0.5,0.843,0.841,0.77,0.773,[0.57815781 0.57815781],[0.62439201 0.63273871],[0.61469054 0.65739386],[0.63735283 0.64267354],0.5,20,66,17,0.5781578146029465,0.6285653597399303,0.6360422002724915,0.6400131844116459
15,0.836,0.829,0.5,0.5,0.849,0.836,0.739,0.739,[0.55531195 0.5619575 ],[0.60273994 0.60488893],[0.60528952 0.63831856],[0.62009748 0.63104955],0.5,20,66,18,0.5586347228036389,0.6038144342847533,0.6218040408880618,0.6255735145748706
16,0.841,0.837,0.5,0.5,0.846,0.846,0.761,0.761,[0.64241041 0.62634054],[0.62382565 0.62581642],[0.58921755 0.60543207],[0.60547461 0.61432101],0.5,20,66,19,0.6343754784822226,0.6248210383517205,0.5973248103816724,0.6098978073956822
17,0.846,0.848,0.5,0.5,0.842,0.846,0.77,0.757,[0.61755431 0.6008327 ],[0.63256049 0.64131652],[0.61515969 0.6035023 ],[0.63598291 0.63975644],0.5,20,66,20,0.6091935053425545,0.6369385036921922,0.6093309936261708,0.6378696725957982
18,0.846,0.848,0.5,0.5,0.843,0.846,0.768,0.762,[0.61123699 0.60613614],[0.63651697 0.64450875],[0.62473846 0.60394373],[0.63713276 0.64418451],0.5,20,66,21,0.6086865681884011,0.6405128588642937,0.6143410982968676,0.6406586338736341
19,0.843,0.837,0.5,0.5,0.849,0.847,0.769,0.757,[0.59090652 0.59678665],[0.62435293 0.63316819],[0.59023532 0.59225352],[0.62325584 0.62848762],0.5,20,66,22,0.593846587519872,0.6287605596272996,0.5912444196085096,0.6258717289188707
20,0.847,0.836,0.5,0.5,0.843,0.841,0.78,0.775,[0.60020686 0.6137833 ],[0.64068096 0.64649186],[0.59631279 0.59814905],[0.62442979 0.62401068],0.5,20,66,23,0.6069950820883654,0.6435864134101077,0.5972309229200228,0.6242202326527104
21,0.846,0.845,0.5,0.5,0.843,0.844,0.811,0.809,[0.62043642 0.6035835 ],[0.63471297 0.64100852],[0.58712032 0.59701332],[0.62212149 0.62460918],0.5,20,66,24,0.6120099593483931,0.637860747508785,0.5920668239992297,0.6233653348514769
22,0.843,0.843,0.5,0.5,0.844,0.844,0.816,0.813,[0.63341395 0.62020395],[0.64532097 0.6561956 ],[0.62634169 0.63425439],[0.65755625 0.66306688],0.5,20,66,25,0.6268089509816588,0.6507582872078039,0.6302980416820435,0.6603115661395784
23,0.844,0.847,0.5,0.5,0.843,0.848,0.827,0.828,[0.63280036 0.62430594],[0.64476655 0.65364406],[0.62666027 0.6491268 ],[0.67150553 0.67589866],0.5,20,66,26,0.6285531489745007,0.6492053038202301,0.6378935333845626,0.6737020981005996
24,0.843,0.844,0.5,0.5,0.843,0.847,0.834,0.835,[0.63620332 0.62816701],[0.65241166 0.65904236],[0.6412237 0.6622829],[0.68048749 0.68543687],0.5,20,66,27,0.6321851639436925,0.6557270149226507,0.6517533019636303,0.6829621824991206
25,0.845,0.844,0.5,0.5,0.843,0.843,0.834,0.841,[0.65427451 0.65427451],[0.66748049 0.67142082],[0.64687471 0.65427451],[0.67376659 0.67694565],0.5,20,66,28,0.6542745099402121,0.6694506569966243,0.6505746094134529,0.6753561156484997
26,0.845,0.845,0.5,0.5,0.844,0.846,0.827,0.828,[0.65662134 0.65662134],[0.67454449 0.67671395],[0.64592137 0.65301551],[0.67120395 0.67554665],0.5,20,66,29,0.656621335898148,0.6756292170647087,0.6494684410730902,0.6733753025883238
27,0.843,0.84,0.5,0.5,0.843,0.84,0.82,0.823,[0.63816739 0.6515973 ],[0.65952669 0.66272135],[0.65839805 0.65889879],[0.67380619 0.68092074],0.5,20,66,30,0.644882344497131,0.6611240188054535,0.6586484185290409,0.6773634660631159
28,0.84,0.839,0.5,0.5,0.842,0.839,0.82,0.82,[0.63804981 0.65104227],[0.66169551 0.66473371],[0.65072645 0.6512003 ],[0.66668629 0.67249123],0.5,20,66,31,0.6445460391834942,0.66321461062626,0.6509633751457609,0.6695887592180931
29,0.841,0.837,0.5,0.5,0.842,0.838,0.819,0.822,[0.63492814 0.65663914],[0.66429921 0.6652298 ],[0.65335999 0.65380307],[0.66521747 0.67403364],0.5,20,66,32,0.6457836387207196,0.6647645080115088,0.653581532990464,0.669625555023946
30,0.843,0.84,0.5,0.5,0.841,0.838,0.823,0.826,[0.64329118 0.66808851],[0.66635706 0.66913966],[0.66181344 0.66535753],[0.67743514 0.68446322],0.5,20,66,33,0.6556898438786855,0.6677483639072463,0.6635854822046627,0.6809491800343166
