,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.783,0.726,0.5,0.5,0.807,0.775,0.5,0.5,[1. 1.],[0.49769258 0.47668207],[1. 1.],[0.5        0.50143387],0.5,20,3,3,1.0,0.48718732448154595,1.0,0.500716937096207
1,0.761,0.725,0.5,0.5,0.78,0.785,0.5,0.5,[1. 1.],[0.52640689 0.51574543],[1. 1.],[0.52640689 0.49000296],0.5,20,3,4,1.0,0.5210761592006351,1.0,0.5082049270063704
2,0.809,0.738,0.5,0.5,0.833,0.781,0.5,0.5,[1. 1.],[0.59182358 0.55534957],[1. 1.],[0.48699779 0.53388523],0.5,20,3,5,1.0,0.5735865772410871,1.0,0.5104415099497984
3,0.819,0.714,0.5,0.5,0.834,0.787,0.5,0.5,[1. 1.],[0.59423262 0.5836883 ],[1. 1.],[0.50473185 0.55540861],0.5,20,3,6,1.0,0.5889604621056326,1.0,0.530070226558308
4,0.82,0.81,0.5,0.5,0.828,0.812,0.5,0.5,[1. 1.],[0.61763868 0.5953997 ],[1. 1.],[0.60129026 0.56970399],0.5,20,3,7,1.0,0.606519192250139,1.0,0.5854971285687733
5,0.809,0.8,0.5,0.5,0.82,0.798,0.5,0.5,[1. 1.],[0.5930743  0.58243114],[1. 1.],[0.59953671 0.58262983],0.5,20,3,8,1.0,0.587752720714076,1.0,0.591083269032391
6,0.809,0.804,0.5,0.5,0.827,0.805,0.5,0.5,[1. 1.],[0.59597146 0.5870185 ],[1. 1.],[0.60458668 0.58888062],0.5,20,3,9,1.0,0.5914949779223014,1.0,0.5967336493780817
7,0.809,0.803,0.5,0.5,0.811,0.814,0.5,0.5,[1. 1.],[0.59923087 0.59298994],[1. 1.],[0.60537413 0.5946002 ],0.5,20,3,10,1.0,0.5961104070586467,1.0,0.5999871622940867
8,0.81,0.805,0.5,0.5,0.814,0.812,0.5,0.5,[1. 1.],[0.60663634 0.59976687],[1. 1.],[0.60944946 0.59714332],0.5,20,3,11,1.0,0.6032016043639081,1.0,0.6032963905108764
9,0.818,0.808,0.5,0.5,0.824,0.81,0.5,0.5,[1. 1.],[0.61511202 0.61106374],[1. 1.],[0.64788705 0.60361835],0.5,20,3,12,1.0,0.61308788360138,1.0,0.625752697233684
10,0.813,0.808,0.5,0.5,0.819,0.812,0.5,0.5,[1. 1.],[0.61481973 0.60608976],[1. 1.],[0.63416528 0.61206423],0.5,20,3,13,1.0,0.6104547460414069,1.0,0.6231147539168059
11,0.818,0.812,0.5,0.5,0.826,0.812,0.5,0.5,[1. 1.],[0.61800795 0.61196301],[1. 1.],[0.64838583 0.61363204],0.5,20,3,14,1.0,0.6149854819879269,1.0,0.6310089363950255
12,0.821,0.804,0.5,0.5,0.827,0.806,0.5,0.5,[1. 1.],[0.62699087 0.61502692],[1. 1.],[0.65300177 0.62128047],0.5,20,3,15,1.0,0.6210088949282024,1.0,0.637141120043806
13,0.825,0.806,0.5,0.5,0.822,0.798,0.5,0.5,[1. 1.],[0.62289199 0.61790347],[1. 1.],[0.64321373 0.62475115],0.5,20,3,16,1.0,0.6203977298331258,1.0,0.6339824422778196
14,0.825,0.813,0.5,0.5,0.816,0.802,0.5,0.5,[1. 1.],[0.62817066 0.62353355],[1. 1.],[0.6440689  0.63166477],0.5,20,3,17,1.0,0.6258521056634498,1.0,0.6378668339696252
15,0.836,0.815,0.5,0.5,0.83,0.811,0.5,0.5,[1. 1.],[0.63653813 0.63121741],[1. 1.],[0.66380474 0.63525813],0.5,20,3,18,1.0,0.6338777685377784,1.0,0.64953143833957
16,0.824,0.814,0.5,0.5,0.824,0.818,0.5,0.5,[1. 1.],[0.65419228 0.65008976],[1. 1.],[0.66349877 0.6410315 ],0.5,20,3,19,1.0,0.6521410194272654,1.0,0.6522651369305956
17,0.826,0.816,0.5,0.5,0.825,0.819,0.5,0.5,[1. 1.],[0.64248425 0.63863052],[1. 1.],[0.66130718 0.6421728 ],0.5,20,3,20,1.0,0.6405573852434312,1.0,0.6517399884054591
18,0.834,0.82,0.5,0.5,0.832,0.822,0.5,0.5,[1. 1.],[0.6478117  0.64351319],[1. 1.],[0.66847615 0.64615231],0.5,20,3,21,1.0,0.6456624473848127,1.0,0.6573142268657601
19,0.829,0.822,0.5,0.5,0.825,0.814,0.5,0.5,[1. 1.],[0.64484217 0.64094199],[1. 1.],[0.67012898 0.64898615],0.5,20,3,22,1.0,0.6428920799261271,1.0,0.6595575617497422
20,0.833,0.821,0.5,0.5,0.826,0.819,0.5,0.5,[1. 1.],[0.64616342 0.64431341],[1. 1.],[0.6661237  0.65598638],0.5,20,3,23,1.0,0.6452384155924247,1.0,0.6610550400144108
21,0.832,0.819,0.5,0.5,0.82,0.818,0.5,0.5,[1. 1.],[0.64891519 0.64776301],[1. 1.],[0.66713257 0.6594276 ],0.5,20,3,24,1.0,0.6483390998985183,1.0,0.6632800867837266
22,0.833,0.824,0.5,0.5,0.823,0.817,0.5,0.5,[1. 1.],[0.65254517 0.65138443],[1. 1.],[0.66837746 0.66533708],0.5,20,3,25,1.0,0.6519648036740338,1.0,0.6668572671823719
23,0.831,0.829,0.5,0.5,0.82,0.816,0.5,0.5,[1. 1.],[0.65539548 0.65483552],[1. 1.],[0.67033938 0.66824324],0.5,20,3,26,1.0,0.6551154968808934,1.0,0.6692913116833153
24,0.838,0.825,0.5,0.5,0.828,0.82,0.5,0.5,[1. 1.],[0.66834592 0.66295215],[1. 1.],[0.68362022 0.67199275],0.5,20,3,27,1.0,0.6656490358915139,1.0,0.6778064844748
25,0.825,0.819,0.5,0.5,0.816,0.814,0.5,0.5,[1. 1.],[0.66989264 0.66842492],[1. 1.],[0.67814941 0.66992034],0.5,20,3,28,1.0,0.669158781944263,1.0,0.6740348773257134
26,0.817,0.812,0.5,0.5,0.81,0.801,0.5,0.5,[1. 1.],[0.67146876 0.6679812 ],[1. 1.],[0.68706705 0.68621493],0.5,20,3,29,1.0,0.6697249781884462,1.0,0.686640989411168
27,0.82,0.806,0.5,0.5,0.81,0.799,0.5,0.5,[1. 1.],[0.67460602 0.67023326],[1. 1.],[0.68992662 0.68534349],0.5,20,3,30,1.0,0.6724196424482578,1.0,0.6876350518986927
28,0.826,0.809,0.5,0.5,0.818,0.805,0.5,0.5,[1. 1.],[0.6686423  0.66301883],[1. 1.],[0.6902369  0.68512072],0.5,20,3,31,1.0,0.6658305641022562,1.0,0.6876788133310916
29,0.833,0.816,0.5,0.5,0.832,0.816,0.5,0.5,[1. 1.],[0.67350566 0.66826098],[1. 1.],[0.68903465 0.67935271],0.5,20,3,32,1.0,0.6708833221857959,1.0,0.6841936789560833
30,0.834,0.821,0.5,0.5,0.833,0.816,0.5,0.5,[1. 1.],[0.67559579 0.67059037],[1. 1.],[0.69893377 0.68896595],0.5,20,3,33,1.0,0.6730930798160335,1.0,0.6939498592876836
31,0.835,0.822,0.5,0.5,0.826,0.816,0.5,0.5,[1. 1.],[0.68249527 0.67589501],[1. 1.],[0.69729619 0.69062015],0.5,20,3,34,1.0,0.6791951390164299,1.0,0.6939581677252573
32,0.833,0.824,0.5,0.5,0.83,0.816,0.5,0.5,[1. 1.],[0.68217681 0.67708794],[1. 1.],[0.69595249 0.68983611],0.5,20,3,35,1.0,0.6796323776520226,1.0,0.6928942975937169
33,0.835,0.821,0.5,0.5,0.828,0.82,0.5,0.5,[1. 1.],[0.6828051  0.67831835],[1. 1.],[0.69513052 0.6907239 ],0.5,20,3,36,1.0,0.6805617251380749,1.0,0.6929272085619219
34,0.833,0.818,0.5,0.5,0.825,0.816,0.5,0.5,[1. 1.],[0.68659913 0.68167083],[1. 1.],[0.71025959 0.70055098],0.5,20,3,37,1.0,0.684134977601544,1.0,0.7054052838199594
35,0.833,0.819,0.5,0.5,0.829,0.819,0.5,0.5,[1. 1.],[0.69595301 0.69204637],[1. 1.],[0.70862759 0.70221711],0.5,20,3,38,1.0,0.6939996876739312,1.0,0.7054223505248131
36,0.835,0.823,0.5,0.5,0.827,0.819,0.5,0.5,[1. 1.],[0.69702526 0.69437027],[1. 1.],[0.70887286 0.70341481],0.5,20,3,39,1.0,0.6956977636771156,1.0,0.7061438377175149
37,0.83,0.822,0.5,0.5,0.824,0.819,0.5,0.5,[1. 1.],[0.69699742 0.69557848],[1. 1.],[0.71173577 0.70381527],0.5,20,3,40,1.0,0.6962879508732871,1.0,0.7077755233025234
38,0.835,0.819,0.5,0.5,0.826,0.817,0.5,0.5,[1. 1.],[0.69152125 0.68941036],[1. 1.],[0.7123105  0.70554484],0.5,20,3,41,1.0,0.6904658052368227,1.0,0.7089276675751722
39,0.833,0.823,0.5,0.5,0.83,0.819,0.5,0.5,[1. 1.],[0.70396132 0.69918806],[1. 1.],[0.71779111 0.70856359],0.5,20,3,42,1.0,0.7015746919016195,1.0,0.7131773512035999
40,0.832,0.823,0.5,0.5,0.834,0.819,0.5,0.5,[1. 1.],[0.69865845 0.69390626],[1. 1.],[0.70937849 0.70179025],0.5,20,3,43,1.0,0.6962823544714141,1.0,0.7055843680614533
41,0.837,0.825,0.5,0.5,0.834,0.819,0.5,0.5,[1. 1.],[0.7004506 0.6955368],[1. 1.],[0.71050325 0.70358251],0.5,20,3,44,1.0,0.6979936969513812,1.0,0.7070428810056744
