,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.827,0.671,0.627,0.619,0.831,0.781,0.847,0.789,[0.61350327 0.5       ],[0.53537457 0.48011307],[0.5        0.57590546],[0.5        0.52297644],0.5,20,13,3,0.5567516345402846,0.5077438189997601,0.5379527310137311,0.5114882189181083
1,0.827,0.802,0.627,0.619,0.835,0.813,0.832,0.812,[0.52640689 0.52640689],[0.52640689 0.52640689],[0.51925094 0.52640689],[0.52640689 0.48620378],0.5,20,13,4,0.5264068897441496,0.5264068897441496,0.5228289141460294,0.5063053342855686
2,0.817,0.799,0.627,0.619,0.817,0.805,0.809,0.801,[0.54318819 0.54318819],[0.58343546 0.55323987],[0.54318819 0.54318819],[0.57503434 0.55237972],0.5,20,13,5,0.5431881894062724,0.5683376659729704,0.5431881894062724,0.5637070290846429
3,0.815,0.808,0.627,0.619,0.815,0.821,0.808,0.803,[0.5557586 0.5557586],[0.587208   0.56852809],[0.5557586 0.5557586],[0.5947371  0.56812706],0.5,20,13,6,0.5557586019988419,0.5778680436354707,0.5557586019988419,0.5814320789113818
4,0.815,0.81,0.627,0.619,0.814,0.82,0.814,0.821,[0.56591696 0.56591696],[0.57223303 0.57025416],[0.56591696 0.56591696],[0.57662437 0.57025416],0.5,20,13,7,0.5659169588399143,0.5712435965925298,0.5659169588399143,0.573439264510371
5,0.818,0.811,0.627,0.619,0.816,0.819,0.814,0.82,[0.57449679 0.57449679],[0.58344661 0.58156703],[0.57449679 0.57449679],[0.58358789 0.57801029],0.5,20,13,8,0.5744967863088652,0.5825068203367714,0.5744967863088652,0.5807990902661109
6,0.825,0.802,0.627,0.619,0.819,0.819,0.816,0.821,[0.59786039 0.58195653],[0.61219344 0.60061094],[0.58195653 0.58195653],[0.61111072 0.55888054],0.5,20,13,9,0.5899084599615965,0.6064021892177174,0.58195652843061,0.5849956301188993
7,0.818,0.804,0.627,0.619,0.816,0.816,0.815,0.818,[0.58857682 0.58857682],[0.5965497  0.59180483],[0.58857682 0.58857682],[0.59674206 0.57636568],0.5,20,13,10,0.5885768228075086,0.5941772652884869,0.5885768228075087,0.5865538694243648
8,0.826,0.819,0.627,0.619,0.82,0.815,0.814,0.813,[0.59454263 0.59454263],[0.60378635 0.60220448],[0.62725473 0.59454263],[0.63528994 0.60950548],0.5,20,13,11,0.594542628725251,0.6029954141405149,0.6108986804246712,0.6223977093412654
9,0.828,0.812,0.627,0.619,0.821,0.813,0.819,0.813,[0.59998264 0.59998264],[0.62483831 0.60135623],[0.62870381 0.62570854],[0.64902658 0.61066583],0.5,20,13,12,0.599982639915076,0.6130972708140103,0.627206174259203,0.6298462093468714
10,0.833,0.796,0.627,0.62,0.828,0.809,0.834,0.811,[0.6049902  0.60745369],[0.61462787 0.60941255],[0.62527634 0.61496602],[0.64597258 0.61673189],0.5,20,13,13,0.6062219484766787,0.6120202075202795,0.6201211806998499,0.6313522353909633
11,0.834,0.811,0.627,0.62,0.826,0.813,0.832,0.816,[0.6096353  0.61186212],[0.61619551 0.61365177],[0.61186212 0.6096353 ],[0.64270375 0.62008174],0.5,20,13,14,0.6107487107362123,0.6149236395767241,0.6107487107362123,0.6313927447190284
12,0.839,0.812,0.627,0.62,0.833,0.816,0.833,0.816,[0.61397181 0.6180455 ],[0.63124826 0.61758064],[0.63273925 0.61600192],[0.65794094 0.62915005],0.5,20,13,15,0.6160086581708952,0.6244144533061237,0.6243705871902958,0.6435454973042969
13,0.836,0.808,0.627,0.62,0.834,0.827,0.834,0.824,[0.61804216 0.63720329],[0.63293255 0.62605935],[0.61804216 0.61804216],[0.65732083 0.63540713],0.5,20,13,16,0.6276227272055088,0.6294959483198712,0.6180421616315194,0.6463639810999471
14,0.833,0.814,0.627,0.62,0.831,0.826,0.833,0.822,[0.62188038 0.63954232],[0.63479948 0.62852552],[0.62188038 0.62188038],[0.65796426 0.63713657],0.5,20,13,17,0.6307113471400378,0.6316625003292307,0.6218803775211222,0.6475504129906049
15,0.834,0.815,0.627,0.62,0.83,0.825,0.833,0.824,[0.6255142  0.64188583],[0.63918925 0.63178836],[0.62711368 0.63033732],[0.66565412 0.63830993],0.5,20,13,18,0.6337000121121124,0.6354888012036387,0.62872550141239,0.6519820284236018
16,0.834,0.822,0.627,0.62,0.829,0.818,0.831,0.817,[0.63045894 0.64421624],[0.63564567 0.63195845],[0.656364   0.65798942],[0.66093361 0.6403036 ],0.5,20,13,19,0.6373375892841743,0.6338020585273589,0.6571767129329789,0.6506186094725759
17,0.833,0.826,0.627,0.62,0.829,0.826,0.827,0.822,[0.64506656 0.650754  ],[0.63709886 0.63505908],[0.64506656 0.66084744],[0.65849715 0.65277578],0.5,20,13,20,0.6479102801874552,0.6360789719497788,0.6529570007713701,0.6556364621122213
18,0.835,0.823,0.627,0.62,0.825,0.819,0.823,0.819,[0.64562281 0.65155426],[0.63893867 0.638288  ],[0.66032583 0.66489275],[0.66715076 0.65443468],0.5,20,13,21,0.6485885342087767,0.6386133342940832,0.6626092898659797,0.660792721153258
