,Unnamed: 0,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
19,19,0.8340000000000001,0.818,0.513,0.512,0.8340000000000001,0.823,0.825,0.813,[0.65103248 0.66367284],[0.66980996 0.65351794],[0.63841221 0.63841221],[0.67444584 0.64761837],0.5,20,1,22,0.6573526603470677,0.6616639477042542,0.6384122124600178,0.6610321017348376
20,20,0.8370000000000001,0.82,0.513,0.512,0.8440000000000001,0.82,0.821,0.8059999999999999,[0.64130354 0.6534293 ],[0.66836995 0.64553667],[0.64609944 0.64844871],[0.68183576 0.65123104],0.5,20,1,23,0.6473664219727358,0.6569533112739822,0.6472740736449907,0.6665333974459761
21,21,0.831,0.8270000000000001,0.513,0.512,0.835,0.8240000000000001,0.8270000000000001,0.818,[0.65538546 0.66891951],[0.67809054 0.66505875],[0.64408483 0.65092023],[0.68633052 0.65267958],0.5,20,1,24,0.6621524841291977,0.6715746440737234,0.6475025296690902,0.6695050543605295
22,22,0.8340000000000001,0.8270000000000001,0.513,0.512,0.8370000000000001,0.826,0.828,0.82,[0.65749943 0.67034537],[0.67960448 0.66720503],[0.64676511 0.65544384],[0.68430757 0.65436705],0.5,20,1,25,0.6639223997420307,0.6734047582826564,0.6511044725567177,0.6693373126076371
23,23,0.8320000000000001,0.828,0.513,0.512,0.841,0.8270000000000001,0.831,0.8190000000000001,[0.64935227 0.66381434],[0.67234241 0.65981977],[0.65760692 0.65760692],[0.69009935 0.65723593],0.5,20,1,26,0.6565833091923059,0.6660810910836696,0.6576069208715092,0.6736676431619235
24,24,0.836,0.821,0.513,0.512,0.8340000000000001,0.8220000000000001,0.8370000000000001,0.8140000000000001,[0.65185334 0.66367074],[0.67054418 0.65677975],[0.66959767 0.66367074],[0.69089592 0.65991559],0.5,20,1,27,0.6577620409416889,0.6636619624799042,0.6666342050350373,0.6754057559017471
25,25,0.833,0.821,0.513,0.513,0.841,0.8220000000000001,0.836,0.8170000000000001,[0.66369481 0.67121453],[0.67207788 0.66088272],[0.66369481 0.6768719 ],[0.68687486 0.6699531 ],0.5,20,1,28,0.6674546700598869,0.6664802978267175,0.6702833570917409,0.6784139767948263
26,26,0.833,0.821,0.513,0.513,0.835,0.8240000000000001,0.836,0.821,[0.66628456 0.67012287],[0.67405628 0.66428977],[0.67400565 0.67596397],[0.69130844 0.66992693],0.5,20,1,29,0.6682037118292972,0.6691730259171809,0.6749848116627007,0.6806176859127412
27,27,0.841,0.821,0.513,0.513,0.845,0.825,0.83,0.815,[0.65889879 0.67013714],[0.66738968 0.66071527],[0.66072583 0.68478479],[0.69158093 0.67701025],0.5,20,1,30,0.6645179619293962,0.6640524739404574,0.6727553087365203,0.6842955906772403
28,28,0.843,0.821,0.513,0.513,0.8440000000000001,0.823,0.831,0.813,[0.66111134 0.67186177],[0.66923299 0.6646585 ],[0.66111134 0.68588559],[0.6956348  0.68036815],0.5,20,1,31,0.6664865534996551,0.6669457425949701,0.6734984620394571,0.6880014717574936
29,29,0.8390000000000001,0.82,0.513,0.513,0.8440000000000001,0.823,0.83,0.8140000000000001,[0.66326303 0.67356409],[0.67585586 0.66708143],[0.66667459 0.67873396],[0.69087577 0.67382897],0.5,20,1,32,0.6684135588180548,0.6714686449730602,0.6727042783724512,0.6823523695933356
30,30,0.833,0.8220000000000001,0.513,0.513,0.83,0.8190000000000001,0.838,0.8240000000000001,[0.66576708 0.67386556],[0.68554071 0.67612423],[0.66535753 0.67360659],[0.70429908 0.68070089],0.5,20,1,33,0.6698163165046329,0.6808324685238183,0.6694820586906215,0.6924999828559026
31,31,0.831,0.8140000000000001,0.513,0.513,0.8290000000000001,0.816,0.833,0.8190000000000001,[0.66416518 0.66577775],[0.68572353 0.67439104],[0.67532638 0.68006704],[0.71298038 0.69050192],0.5,20,1,34,0.6649714652143295,0.6800572866488425,0.6776967124858928,0.7017411499396987
32,32,0.835,0.81,0.513,0.513,0.8320000000000001,0.816,0.8370000000000001,0.812,[0.6647344  0.67091986],[0.68664088 0.67570935],[0.67701801 0.68311285],[0.70747535 0.69001815],0.5,20,1,35,0.6678271301714989,0.6811751164834035,0.6800654315838034,0.6987467472129087
33,33,0.8320000000000001,0.81,0.513,0.513,0.836,0.8170000000000001,0.8340000000000001,0.809,[0.66833503 0.67428727],[0.68961065 0.67708172],[0.67719867 0.68455266],[0.70790891 0.69027832],0.5,20,1,36,0.6713111492192985,0.6833461837544925,0.6808756617987749,0.6990936159929033
34,34,0.838,0.8190000000000001,0.513,0.513,0.843,0.8220000000000001,0.836,0.82,[0.67322608 0.68432813],[0.6819683  0.67203448],[0.68113695 0.68416101],[0.70899724 0.68802021],0.5,20,1,37,0.6787771077396106,0.6770013909595061,0.6826489789354837,0.6985087227993645
35,35,0.8390000000000001,0.818,0.513,0.513,0.843,0.8220000000000001,0.84,0.8220000000000001,[0.67209843 0.68415856],[0.68271412 0.67581117],[0.68269634 0.68560951],[0.70987952 0.69043693],0.5,20,1,38,0.6781284939686194,0.6792626491810847,0.6841529276981311,0.7001582264535138
36,36,0.8370000000000001,0.8220000000000001,0.513,0.513,0.8440000000000001,0.826,0.838,0.8220000000000001,[0.67717936 0.68843066],[0.69481171 0.69039783],[0.68420399 0.6959577 ],[0.71302982 0.69577146],0.5,20,1,39,0.6828050138129782,0.6926047698434292,0.6900808444509821,0.7044006391680491
37,37,0.836,0.821,0.513,0.513,0.8420000000000001,0.826,0.838,0.8190000000000001,[0.68028946 0.68980306],[0.69558082 0.69132124],[0.68007027 0.69566364],[0.71067355 0.69601449],0.5,20,1,40,0.6850462602338271,0.6934510307136859,0.6878669504297108,0.7033440189895019
38,38,0.835,0.82,0.513,0.513,0.84,0.825,0.8370000000000001,0.816,[0.67553083 0.69034349],[0.68948895 0.68568357],[0.67142812 0.69059831],[0.70418526 0.6907348 ],0.5,20,1,41,0.6829371569437859,0.6875862560182174,0.6810132120019499,0.6974600269944071
39,39,0.833,0.823,0.513,0.513,0.84,0.8220000000000001,0.8370000000000001,0.818,[0.67856506 0.6959829 ],[0.69867689 0.69555564],[0.67723247 0.69874726],[0.71855854 0.70036334],0.5,20,1,42,0.6872739808364008,0.6971162646377418,0.6879898633404467,0.7094609425420024
40,40,0.8340000000000001,0.8240000000000001,0.513,0.513,0.843,0.825,0.8340000000000001,0.821,[0.68033855 0.69583705],[0.69946166 0.6964548 ],[0.67776389 0.69852025],[0.7186365  0.69997928],0.5,20,1,43,0.688087800660775,0.6979582274783045,0.6881420705116339,0.709307890179438
41,41,0.84,0.828,0.513,0.513,0.843,0.8240000000000001,0.8320000000000001,0.825,[0.67928847 0.69064841],[0.69518281 0.69188841],[0.68332782 0.69838803],[0.71806085 0.70160673],0.5,20,1,44,0.6849684389950991,0.6935356088589288,0.6908579287555431,0.7098337903153669
42,42,0.835,0.823,0.513,0.513,0.8340000000000001,0.823,0.8390000000000001,0.83,[0.68377275 0.69104295],[0.70577979 0.70072637],[0.68135441 0.69471248],[0.72115322 0.70374539],0.5,20,1,45,0.6874078519189842,0.7032530792030542,0.6880334451091884,0.7124493068777918
43,43,0.8340000000000001,0.821,0.513,0.513,0.8370000000000001,0.823,0.841,0.826,[0.68543708 0.69133155],[0.70526113 0.70160671],[0.68309051 0.69722217],[0.72045071 0.70443872],0.5,20,1,46,0.6883843126790704,0.7034339192904275,0.690156340550846,0.712444717814386
44,44,0.833,0.8240000000000001,0.513,0.513,0.843,0.825,0.833,0.8220000000000001,[0.6870684  0.69731234],[0.70838134 0.70424329],[0.6859272  0.69850791],[0.72535812 0.70650641],0.5,20,1,47,0.6921903668138096,0.7063123130981559,0.6922175565305559,0.7159322626209459
45,45,0.833,0.8190000000000001,0.513,0.513,0.8370000000000001,0.823,0.836,0.82,[0.68837902 0.69740656],[0.70845148 0.70404146],[0.68837902 0.7032005 ],[0.72437388 0.70838338],0.5,20,1,48,0.6928927919853898,0.7062464703816296,0.6957897579648052,0.7163786323879805
46,46,0.833,0.8220000000000001,0.513,0.513,0.8390000000000001,0.8240000000000001,0.833,0.815,[0.68996192 0.69980154],[0.71059173 0.70602487],[0.68996192 0.7032261 ],[0.7243272  0.70740851],0.5,20,1,49,0.6948817308607311,0.7083083036382928,0.6965940103783691,0.7158678509552651
47,47,0.833,0.8190000000000001,0.513,0.513,0.836,0.823,0.836,0.8140000000000001,[0.69151511 0.70321491],[0.71100949 0.7060308 ],[0.69049128 0.70440877],[0.72318036 0.70906068],0.5,20,1,50,0.6973650140648316,0.7085201432273338,0.6974500253227467,0.7161205180023902
48,48,0.8320000000000001,0.82,0.513,0.513,0.841,0.8240000000000001,0.8340000000000001,0.8140000000000001,[0.69303988 0.70442219],[0.71306785 0.70822518],[0.69303988 0.70660474],[0.72414816 0.71123609],0.5,20,1,51,0.6987310338006956,0.7106465120166683,0.6998223097229921,0.7176921241721617
49,49,0.835,0.823,0.513,0.513,0.838,0.8240000000000001,0.8390000000000001,0.823,[0.69259767 0.70461415],[0.71615097 0.71193646],[0.69259767 0.70566302],[0.72695876 0.71532247],0.5,20,1,52,0.6986059121667889,0.7140437151639092,0.6991303474651529,0.7211406136058172
50,50,0.8340000000000001,0.8220000000000001,0.513,0.513,0.8440000000000001,0.8240000000000001,0.838,0.8240000000000001,[0.6941179  0.70680156],[0.71756274 0.71347171],[0.6941179  0.70681583],[0.72727976 0.71684641],0.5,20,1,53,0.7004597281044459,0.7155172288416696,0.7004668653762258,0.7220630872165765
51,51,0.833,0.821,0.513,0.513,0.8370000000000001,0.8220000000000001,0.8370000000000001,0.818,[0.69653178 0.70605776],[0.71819287 0.71444771],[0.69561084 0.70703498],[0.72937304 0.71881677],0.5,20,1,54,0.7012947741816663,0.716320286624101,0.7013229111383108,0.7240949021296375
52,52,0.833,0.825,0.513,0.513,0.8340000000000001,0.8220000000000001,0.835,0.8220000000000001,[0.69707762 0.70450145],[0.71885644 0.71520083],[0.70159461 0.71170725],[0.73364605 0.7253186 ],0.5,20,1,55,0.7007895379193139,0.7170286363399975,0.7066509266184626,0.7294823281508649
53,53,0.8340000000000001,0.8270000000000001,0.513,0.513,0.838,0.825,0.8390000000000001,0.825,[0.69848717 0.70879333],[0.71978679 0.71734247],[0.70292892 0.71317093],[0.73555246 0.72734586],0.5,20,1,56,0.7036402503169283,0.7185646299491912,0.7080499235875939,0.7314491617121497
54,54,0.8340000000000001,0.8290000000000001,0.513,0.513,0.84,0.826,0.8390000000000001,0.828,[0.69990665 0.71180471],[0.72210299 0.71878455],[0.70424369 0.71423698],[0.73656068 0.72748878],0.5,20,1,57,0.705855682691352,0.7204437721042918,0.7092403320052445,0.7320247307421377
55,55,0.841,0.826,0.513,0.513,0.843,0.828,0.8390000000000001,0.8290000000000001,[0.69662098 0.70924537],[0.71895355 0.71591864],[0.70553956 0.71795534],[0.73732211 0.72771801],0.5,20,1,58,0.7029331776125066,0.7174360976405589,0.7117474533118868,0.732520057998489
56,56,0.8390000000000001,0.828,0.513,0.513,0.841,0.8290000000000001,0.836,0.828,[0.69810766 0.70955017],[0.72036566 0.71694512],[0.70681715 0.71719723],[0.73901955 0.72892182],0.5,20,1,59,0.7038289127619712,0.7186553890202746,0.7120071934796601,0.7339706851796983
57,57,0.838,0.828,0.513,0.513,0.8390000000000001,0.825,0.831,0.826,[0.70215097 0.70988459],[0.71997915 0.71731776],[0.70892175 0.71907625],[0.74025599 0.7293021 ],0.5,20,1,60,0.7060177769536171,0.7186484522927938,0.7139990014980121,0.734779041778913
58,58,0.8440000000000001,0.8290000000000001,0.513,0.513,0.8370000000000001,0.831,0.835,0.825,[0.70931977 0.71679454],[0.72619956 0.72211654],[0.70596883 0.71681605],[0.73683313 0.72827458],0.5,20,1,61,0.7130571534304189,0.7241580484223806,0.7113924416736501,0.7325538562724041
59,59,0.841,0.8290000000000001,0.513,0.513,0.833,0.828,0.833,0.8270000000000001,[0.71054587 0.72029723],[0.72788811 0.72347593],[0.70726933 0.71948485],[0.73700274 0.72951555],0.5,20,1,62,0.7154215528485433,0.7256820194693637,0.7133770885264076,0.7332591466894863
60,60,0.8420000000000001,0.8290000000000001,0.513,0.513,0.8370000000000001,0.833,0.835,0.8270000000000001,[0.71175585 0.72047887],[0.72830129 0.72460342],[0.71095187 0.72049905],[0.73698881 0.73059802],0.5,20,1,63,0.7161173626767541,0.7264523529198554,0.7157254610446959,0.7337934178283301
61,61,0.8440000000000001,0.8290000000000001,0.513,0.513,0.84,0.8320000000000001,0.835,0.83,[0.71295019 0.72307097],[0.72912299 0.72572309],[0.7121635  0.72152366],[0.73825046 0.73159559],0.5,20,1,64,0.7180105774829153,0.727423040789486,0.7168435769082881,0.7349230258624648
62,62,0.843,0.8290000000000001,0.513,0.513,0.84,0.828,0.838,0.831,[0.71259088 0.72403574],[0.72938081 0.72662736],[0.71029561 0.7225213 ],[0.73792314 0.73162938],0.5,20,1,65,0.7183133099334331,0.7280040838540842,0.7164084574454491,0.7347762584769563
63,63,0.8440000000000001,0.8290000000000001,0.513,0.513,0.8390000000000001,0.828,0.838,0.8320000000000001,[0.7145023  0.72723468],[0.73021519 0.72714422],[0.71153936 0.72351103],[0.73878349 0.73266492],0.5,20,1,66,0.7208684892076402,0.7286797047140323,0.7175251991164608,0.7357242091116023
64,64,0.843,0.83,0.513,0.513,0.8420000000000001,0.828,0.838,0.83,[0.71192951 0.72311627],[0.72577397 0.72269965],[0.71274622 0.72381071],[0.73732445 0.7315793 ],0.5,20,1,67,0.7175228898577022,0.7242368131072459,0.7182784673341598,0.7344518736822644
65,65,0.84,0.838,0.513,0.513,0.841,0.833,0.8370000000000001,0.8320000000000001,[0.71826944 0.73168898],[0.7320387  0.72842528],[0.71464317 0.72290411],[0.73836299 0.73011259],0.5,20,1,68,0.7249792076373062,0.7302319901413794,0.7187736385627019,0.7342377896201355
66,66,0.84,0.8390000000000001,0.513,0.513,0.8420000000000001,0.838,0.835,0.8320000000000001,[0.70810873 0.72232458],[0.7238625  0.72097126],[0.71654237 0.72464995],[0.74027024 0.73299735],0.5,20,1,69,0.7152166558799165,0.7224168802555103,0.7205961613266967,0.7366337965027963
67,67,0.84,0.838,0.513,0.513,0.8440000000000001,0.838,0.838,0.8340000000000001,[0.71248486 0.72630949],[0.7287236  0.72609229],[0.71396732 0.72197453],[0.73720688 0.7306068 ],0.5,20,1,70,0.7193971745873904,0.7274079449336821,0.7179709241153603,0.7339068404840727
68,68,0.8440000000000001,0.835,0.513,0.513,0.846,0.838,0.841,0.8340000000000001,[0.71572217 0.72892707],[0.73106773 0.72880858],[0.71506231 0.72316994],[0.74046761 0.73259782],0.5,20,1,71,0.7223246221505205,0.7299381517773376,0.7191161262380177,0.7365327150724224
69,69,0.845,0.838,0.513,0.513,0.8490000000000001,0.838,0.8390000000000001,0.835,[0.71906539 0.73201857],[0.73343142 0.73082391],[0.71695058 0.72492541],[0.74169993 0.73504115],0.5,20,1,72,0.7255419809706884,0.7321276611907546,0.7209379920232134,0.7383705388599646
70,70,0.847,0.8390000000000001,0.513,0.513,0.8490000000000001,0.8390000000000001,0.8420000000000001,0.833,[0.7237336  0.73288951],[0.73409035 0.73317328],[0.71661205 0.72656705],[0.73877623 0.73392365],0.5,20,1,73,0.7283115560121529,0.7336318155570705,0.7215895460859889,0.7363499380121051
71,71,0.8440000000000001,0.8420000000000001,0.513,0.513,0.848,0.8390000000000001,0.84,0.8340000000000001,[0.71905623 0.72466018],[0.72720883 0.72539833],[0.72054172 0.72751357],[0.73862762 0.73444785],0.5,20,1,74,0.7218582040775112,0.7263035781824649,0.7240276451287214,0.7365377350558807
72,72,0.8420000000000001,0.84,0.513,0.513,0.847,0.84,0.8390000000000001,0.835,[0.71951555 0.72431791],[0.72872857 0.72695031],[0.72448268 0.72854638],[0.74501028 0.7384947 ],0.5,20,1,75,0.7219167292302227,0.7278394378274896,0.7265145321456639,0.7417524900296337
73,73,0.8440000000000001,0.841,0.513,0.513,0.848,0.841,0.8420000000000001,0.835,[0.72346355 0.728807  ],[0.73451238 0.7325916 ],[0.72352359 0.72951886],[0.74637326 0.74108691],0.5,20,1,76,0.7261352746830148,0.7335519939018313,0.7265212202587261,0.7437300839369407
74,74,0.8440000000000001,0.841,0.513,0.513,0.8490000000000001,0.8390000000000001,0.841,0.833,[0.72722878 0.7344099 ],[0.73933386 0.73728551],[0.72328322 0.73048252],[0.74647357 0.74149824],0.5,20,1,77,0.7308193436582141,0.7383096865745002,0.7268828689949438,0.7439859079643939
75,75,0.846,0.8420000000000001,0.513,0.513,0.8490000000000001,0.84,0.8420000000000001,0.8370000000000001,[0.7289037  0.73529123],[0.74044836 0.73909476],[0.72501787 0.73143754],[0.74739094 0.74243306],0.5,20,1,78,0.7320974644839997,0.7397715635216351,0.7282277060293905,0.7449119978410832
76,76,0.847,0.841,0.513,0.513,0.8420000000000001,0.84,0.84,0.831,[0.72925592 0.73436146],[0.74190926 0.73955082],[0.72793984 0.73242655],[0.75293856 0.74596386],0.5,20,1,79,0.731808685776723,0.7407300401484248,0.7301831943674433,0.7494512126126434
77,77,0.8440000000000001,0.841,0.513,0.513,0.846,0.8370000000000001,0.841,0.8340000000000001,[0.72896336 0.73780667],[0.74233058 0.74003653],[0.72508875 0.72954109],[0.74931969 0.74203352],0.5,20,1,80,0.7333850164295002,0.7411835530809829,0.7273149207474757,0.7456766043899019
78,78,0.8440000000000001,0.8420000000000001,0.513,0.513,0.845,0.8370000000000001,0.8420000000000001,0.833,[0.72932874 0.73865387],[0.74325294 0.74100373],[0.72554023 0.73115774],[0.75045418 0.74266637],0.5,20,1,81,0.7339913070147679,0.7421283370587398,0.728348984419364,0.7465602732155014
79,79,0.8440000000000001,0.84,0.513,0.513,0.846,0.8370000000000001,0.841,0.8320000000000001,[0.72727575 0.74010722],[0.74448059 0.74178698],[0.72661779 0.73213462],[0.75042104 0.74332727],0.5,20,1,82,0.733691486111379,0.7431337837417076,0.7293762049847428,0.746874154477195
80,80,0.8440000000000001,0.841,0.513,0.513,0.846,0.8370000000000001,0.841,0.833,[0.72769113 0.74093283],[0.74569072 0.74319888],[0.72768254 0.73310187],[0.75013916 0.7441887 ],0.5,20,1,83,0.7343119801284859,0.7444448014974788,0.7303922034516812,0.7471639314959417
81,81,0.843,0.84,0.513,0.513,0.848,0.8390000000000001,0.8420000000000001,0.8340000000000001,[0.72750755 0.73706563],[0.74152393 0.73782055],[0.73051725 0.73580911],[0.75263936 0.74550883],0.5,20,1,84,0.7322865938859866,0.7396722431176509,0.7331631836105874,0.7490740968985455
82,82,0.848,0.838,0.513,0.513,0.848,0.838,0.8370000000000001,0.835,[0.72976548 0.73973753],[0.74478348 0.74295809],[0.73268668 0.736706  ],[0.75271975 0.74675581],0.5,20,1,85,0.7347515010936321,0.7438707836136063,0.7346963395783075,0.7497377802104893
83,83,0.848,0.838,0.513,0.513,0.847,0.84,0.841,0.833,[0.73079466 0.74058052],[0.74571573 0.74329774],[0.73483611 0.73648936],[0.75299814 0.74844766],0.5,20,1,86,0.7356875887727667,0.7445067324594421,0.7356627347625572,0.7507228998704194
84,84,0.847,0.838,0.513,0.513,0.847,0.84,0.841,0.831,[0.73467134 0.74310707],[0.74938031 0.74702556],[0.73694498 0.73685826],[0.75392663 0.74886163],0.5,20,1,87,0.7388892071490445,0.7482029334566994,0.7369016210332089,0.7513941327837395
85,85,0.845,0.8370000000000001,0.513,0.513,0.848,0.838,0.8420000000000001,0.833,[0.72985969 0.7394099 ],[0.743196   0.74029421],[0.7367308  0.73778097],[0.75457071 0.74870628],0.5,20,1,88,0.7346347946136652,0.7417451074670723,0.7372558841068673,0.7516384950784043
86,86,0.845,0.8390000000000001,0.513,0.513,0.8490000000000001,0.8390000000000001,0.841,0.833,[0.73656891 0.74528187],[0.74908522 0.74613281],[0.73710511 0.73869522],[0.75464199 0.74943939],0.5,20,1,89,0.7409253880958544,0.7476090162666018,0.7379001606634,0.7520406913779627
87,87,0.8440000000000001,0.8390000000000001,0.513,0.513,0.847,0.841,0.8420000000000001,0.833,[0.73481502 0.74500121],[0.75068005 0.74913123],[0.73480563 0.73962022],[0.75674314 0.75203925],0.5,20,1,90,0.7399081179549011,0.7499056377541007,0.7372129228476587,0.7543911919719339
88,88,0.845,0.84,0.513,0.513,0.846,0.8370000000000001,0.841,0.8320000000000001,[0.73739061 0.74787216],[0.75421918 0.75229979],[0.73631876 0.74103169],[0.75748314 0.75351665],0.5,20,1,91,0.7426313864841201,0.7532594827273815,0.7386752204760947,0.7554998920089298
89,89,0.846,0.84,0.513,0.513,0.843,0.838,0.841,0.833,[0.73466138 0.74763275],[0.75264539 0.75086912],[0.73623236 0.74293129],[0.75780526 0.75437058],0.5,20,1,92,0.7411470663359487,0.7517572529822905,0.7395818253758317,0.7560879169861949
90,90,0.845,0.841,0.513,0.513,0.843,0.8370000000000001,0.8420000000000001,0.8320000000000001,[0.73772798 0.75042991],[0.75528701 0.75395379],[0.7366782  0.74378565],[0.75806624 0.75465372],0.5,20,1,93,0.7440789458177657,0.7546203996385015,0.7402319245329398,0.7563599814603391
91,91,0.845,0.8390000000000001,0.513,0.513,0.841,0.838,0.8390000000000001,0.838,[0.73546247 0.74830842],[0.75416465 0.75256258],[0.74013414 0.74725017],[0.76183621 0.75755478],0.5,20,1,94,0.7418854415954181,0.7533636153960932,0.7436921545133519,0.7596954931315082
92,92,0.847,0.84,0.513,0.513,0.843,0.838,0.8390000000000001,0.833,[0.73644764 0.75012083],[0.75551096 0.75328417],[0.74155517 0.74903516],[0.76385842 0.75894023],0.5,20,1,95,0.7432842338853376,0.7543975638958541,0.7452951670267568,0.7613993220350042
