,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.827,0.709,0.513,0.512,0.812,0.792,0.543,0.511,[0.5 0.5],[0.50743116 0.5       ],[0.5 0.5],[0.5 0.5],0.5,20,25,3,0.5,0.5037155786243197,0.5,0.5
1,0.808,0.718,0.513,0.512,0.805,0.773,0.565,0.555,[0.52640689 0.52640689],[0.53208689 0.52640689],[0.55358726 0.52640689],[0.52923165 0.52640689],0.5,20,25,4,0.5264068897441496,0.5292468892657863,0.5399970759749136,0.5278192696233527
2,0.754,0.704,0.513,0.512,0.78,0.773,0.524,0.504,[0.59288793 0.58223348],[0.5875124  0.55245019],[0.59288793 0.59288793],[0.57962943 0.57797398],0.5,20,25,5,0.5875607025833554,0.5699812940403517,0.5928879264343713,0.5788017056536778
3,0.701,0.701,0.513,0.512,0.759,0.727,0.576,0.576,[0.5557586 0.5557586],[0.55127169 0.55127169],[0.58355089 0.5557586 ],[0.54661918 0.54443996],0.5,20,25,6,0.5557586019988419,0.5512716852848664,0.5696547445691758,0.5455295691364802
4,0.747,0.708,0.513,0.512,0.782,0.75,0.639,0.629,[0.56591696 0.56591696],[0.5724601  0.55292137],[0.57488581 0.56591696],[0.56121257 0.55502382],0.5,20,25,7,0.5659169588399143,0.5626907337833843,0.5704013828204539,0.5581181940420902
5,0.823,0.734,0.513,0.512,0.822,0.789,0.725,0.715,[0.5344944  0.56602436],[0.53942815 0.54980771],[0.5425137  0.57085127],[0.56440732 0.57126222],0.5,20,25,8,0.550259382143327,0.5446179314952635,0.5566824866251736,0.5678347696846978
6,0.754,0.698,0.513,0.512,0.782,0.73,0.612,0.622,[0.61551463 0.58195653],[0.60222336 0.58195653],[0.60544429 0.58195653],[0.5802088 0.578085 ],0.5,20,25,9,0.5987355794794107,0.5920899445827966,0.5937004071998531,0.5791469028812113
7,0.728,0.682,0.513,0.512,0.766,0.721,0.574,0.592,[0.6241035  0.58857682],[0.59890909 0.58857682],[0.5878616  0.58857682],[0.57780307 0.58436859],0.5,20,25,10,0.6063401598448528,0.5937429579702462,0.5882192094815646,0.5810858276061113
8,0.754,0.705,0.513,0.512,0.786,0.746,0.659,0.703,[0.59858794 0.59454263],[0.60568969 0.60049769],[0.62633806 0.59623165],[0.58590735 0.58883795],0.5,20,25,11,0.5965652861620017,0.6030936934835875,0.6112848570377417,0.5873726513028863
9,0.802,0.726,0.513,0.512,0.804,0.757,0.759,0.763,[0.59998264 0.60490132],[0.60163165 0.60704865],[0.6299344  0.60528471],[0.61051161 0.62446873],0.5,20,25,12,0.6024419797983513,0.6043401503902741,0.6176095549283682,0.6174901730167013
10,0.841,0.788,0.513,0.512,0.839,0.81,0.783,0.792,[0.65688544 0.63537546],[0.66073407 0.64431188],[0.59957077 0.63207231],[0.62916692 0.61469929],0.5,20,25,13,0.6461304505304801,0.6525229748264598,0.6158215388397963,0.6219331065779491
11,0.838,0.793,0.513,0.512,0.837,0.812,0.801,0.797,[0.65621007 0.65136093],[0.65692684 0.64630721],[0.5952995  0.63868042],[0.63019942 0.61812311],0.5,20,25,14,0.6537855007239104,0.6516170240199527,0.6169899593967423,0.6241612656834072
12,0.823,0.809,0.513,0.512,0.823,0.815,0.809,0.816,[0.57846198 0.61397181],[0.61536614 0.61459416],[0.61397181 0.65460559],[0.62008429 0.61870916],0.5,20,25,15,0.5962168937684842,0.6149801507918529,0.6342887000041852,0.6193967283236835
13,0.827,0.814,0.513,0.512,0.827,0.818,0.819,0.811,[0.60231435 0.63790918],[0.64182627 0.63147528],[0.59483251 0.62271532],[0.5972775  0.59839917],0.5,20,25,16,0.6201117662954966,0.6366507753256208,0.6087739111742043,0.5978383328180229
14,0.829,0.82,0.513,0.512,0.83,0.822,0.835,0.818,[0.62820399 0.64643619],[0.66430438 0.64979733],[0.61361855 0.62589993],[0.62651731 0.62798168],0.5,20,25,17,0.6373200862699182,0.657050858365844,0.6197592389224608,0.6272494964154041
15,0.823,0.814,0.513,0.512,0.824,0.816,0.84,0.818,[0.58726203 0.6018532 ],[0.62971059 0.62015324],[0.6255142  0.63238858],[0.63426323 0.62936204],0.5,20,25,18,0.5945576169384234,0.6249319138387657,0.6289513886203084,0.6318126369127535
16,0.825,0.827,0.513,0.512,0.826,0.828,0.841,0.824,[0.59365936 0.62896654],[0.63195008 0.62483106],[0.61118377 0.62896654],[0.63527437 0.63131569],0.5,20,25,19,0.6113129514998861,0.6283905741721441,0.6200751556344918,0.6332950317203712
17,0.83,0.828,0.513,0.512,0.833,0.828,0.828,0.823,[0.59949305 0.63225658],[0.63412104 0.62931726],[0.60774818 0.63225658],[0.63879963 0.6353845 ],0.5,20,25,20,0.6158748158438774,0.6317191518896651,0.620002381434479,0.6370920636459603
18,0.815,0.821,0.513,0.513,0.818,0.823,0.805,0.808,[0.60485528 0.63540053],[0.64017929 0.63662698],[0.6200552  0.63540053],[0.64323214 0.64089771],0.5,20,25,21,0.6201279045014843,0.63840313462119,0.627727865155744,0.6420649261727183
19,0.821,0.821,0.513,0.513,0.823,0.827,0.813,0.814,[0.62438574 0.65252077],[0.66528695 0.65126083],[0.63122207 0.63841221],[0.65911765 0.64335707],0.5,20,25,22,0.6384532535533909,0.658273889163475,0.6348171427939391,0.6512373611144333
20,0.829,0.825,0.513,0.513,0.833,0.826,0.841,0.819,[0.62810835 0.65455696],[0.67193587 0.65559681],[0.64043008 0.64130354],[0.6612502  0.64886157],0.5,20,25,23,0.6413326574492286,0.6637663397742994,0.6408668085976865,0.655055885245696
21,0.831,0.823,0.513,0.513,0.829,0.824,0.843,0.817,[0.64871649 0.66660049],[0.68497989 0.66911579],[0.63026739 0.64408483],[0.66403114 0.64718824],0.5,20,25,24,0.6576584923333176,0.6770478427393373,0.6371761131972862,0.6556096874744772
22,0.829,0.824,0.513,0.513,0.83,0.823,0.837,0.825,[0.65115445 0.67044766],[0.68404824 0.6704495 ],[0.63375804 0.64676511],[0.66419836 0.65047473],0.5,20,25,25,0.6608010523346315,0.6772488694859454,0.640261574978801,0.6573365407207753
23,0.829,0.819,0.513,0.513,0.827,0.822,0.838,0.822,[0.65562778 0.66950776],[0.68474333 0.67232745],[0.63707075 0.64935227],[0.66680433 0.65159843],0.5,20,25,26,0.6625677723167573,0.6785353906691685,0.6432115127454789,0.6592013804484826
24,0.829,0.821,0.513,0.513,0.833,0.824,0.837,0.822,[0.65782826 0.67099711],[0.68430526 0.67533769],[0.65185334 0.66330348],[0.67891248 0.66487211],0.5,20,25,27,0.6644126824985339,0.6798214775413589,0.6575784080128486,0.6718922946236812
25,0.827,0.823,0.513,0.513,0.83,0.827,0.842,0.83,[0.65427451 0.67455368],[0.68780942 0.67664276],[0.64784693 0.66457822],[0.68051248 0.67165058],0.5,20,25,28,0.6644140925451196,0.6822260889551366,0.6562125713589834,0.6760815330496868
26,0.833,0.825,0.513,0.513,0.837,0.825,0.841,0.832,[0.65662134 0.67596397],[0.68911392 0.68146974],[0.66024429 0.67596397],[0.69242298 0.68390601],0.5,20,25,29,0.6662926527679477,0.6852918317170824,0.6681041304939137,0.6881644961088637
27,0.828,0.824,0.513,0.513,0.829,0.825,0.837,0.828,[0.65889879 0.67738329],[0.69140731 0.68073157],[0.65889879 0.67738329],[0.69554996 0.68582698],0.5,20,25,30,0.6681410375936662,0.6860694377891912,0.6681410375936662,0.6906884728914718
28,0.823,0.823,0.513,0.513,0.824,0.826,0.837,0.831,[0.66111134 0.67880671],[0.69037188 0.68108993],[0.66111134 0.67880671],[0.6981768  0.68947194],0.5,20,25,31,0.6699590263222681,0.6857309057385794,0.6699590263222681,0.693824370155391
29,0.828,0.826,0.513,0.513,0.83,0.827,0.839,0.835,[0.66326303 0.67582777],[0.69365073 0.68523671],[0.66326303 0.67949879],[0.700271   0.69106264],0.5,20,25,32,0.66954539932723,0.689443719763071,0.6713809122060928,0.6956668195931484
30,0.829,0.831,0.513,0.513,0.834,0.826,0.842,0.833,[0.66535753 0.67732018],[0.69313729 0.68685845],[0.66535753 0.67917899],[0.7002971  0.69055735],0.5,20,25,33,0.6713388567622351,0.689997868369473,0.6722682602055452,0.6954272231809215
31,0.837,0.833,0.513,0.513,0.84,0.831,0.84,0.832,[0.66739817 0.68389758],[0.69581001 0.68766592],[0.66739817 0.68401429],[0.70040083 0.6937153 ],0.5,20,25,34,0.6756478747851642,0.6917379651409215,0.6757062300389466,0.6970580650784091
32,0.837,0.832,0.513,0.513,0.839,0.832,0.841,0.834,[0.66938799 0.68524974],[0.69706595 0.68967928],[0.66938799 0.68374765],[0.70191933 0.69405454],0.5,20,25,35,0.6773188649433932,0.6933726167285683,0.6765678184944524,0.6979869343129126
33,0.837,0.828,0.513,0.513,0.836,0.826,0.84,0.831,[0.67132978 0.68670167],[0.69796611 0.6904666 ],[0.66354771 0.67910959],[0.69480234 0.68777428],0.5,20,25,36,0.6790157216281766,0.6942163528078359,0.6713286519435926,0.6912883093756286
34,0.837,0.831,0.513,0.513,0.836,0.828,0.843,0.827,[0.66572778 0.68369946],[0.69088614 0.68402503],[0.65805941 0.67322608],[0.68689269 0.68210837],0.5,20,25,37,0.6747136168453699,0.6874555865638969,0.6656427478086346,0.6845005319787445
35,0.835,0.832,0.513,0.513,0.831,0.829,0.839,0.833,[0.66045518 0.67507926],[0.68723393 0.6783071 ],[0.66045518 0.67507926],[0.68771297 0.68339781],0.5,20,25,38,0.6677672207564905,0.682770512061075,0.6677672207564905,0.6855553914752601
36,0.837,0.837,0.513,0.513,0.836,0.834,0.839,0.834,[0.6627751  0.67689147],[0.68824527 0.68107874],[0.6627751  0.67689147],[0.68989712 0.6847226 ],0.5,20,25,39,0.6698332821673956,0.6846620035268329,0.6698332821673956,0.6873098613949129
37,0.839,0.833,0.513,0.513,0.838,0.832,0.843,0.828,[0.67191303 0.68808518],[0.69557929 0.69045411],[0.67191303 0.68540555],[0.69683146 0.6951453 ],0.5,20,25,40,0.6799991030327487,0.6930167002342922,0.6786592920341596,0.6959883803664428
38,0.84,0.832,0.513,0.513,0.837,0.829,0.842,0.834,[0.68040085 0.69972917],[0.70173373 0.69745974],[0.67386829 0.68692128],[0.69904442 0.69540656],0.5,20,25,41,0.6900650071331567,0.6995967357690368,0.6803947854402017,0.6972254882649395
39,0.84,0.832,0.513,0.513,0.838,0.829,0.842,0.833,[0.6821016  0.70205756],[0.70341543 0.69894161],[0.67577541 0.68966684],[0.69950282 0.69512389],0.5,20,25,42,0.6920795811993614,0.7011785231695598,0.6827211252197881,0.697313358613686
40,0.84,0.831,0.513,0.513,0.841,0.829,0.841,0.833,[0.68367466 0.70453892],[0.70319727 0.6987794 ],[0.68611076 0.69720946],[0.70636482 0.70365443],0.5,20,25,43,0.6941067924702691,0.7009883327392967,0.6916601115318625,0.7050096244985593
41,0.843,0.835,0.513,0.513,0.837,0.835,0.842,0.834,[0.68533629 0.70286761],[0.69890315 0.69604453],[0.69116913 0.69902376],[0.7104213  0.70622279],0.5,20,25,44,0.6941019487658453,0.6974738384664825,0.6950964468303424,0.7083220428876458
42,0.844,0.839,0.513,0.513,0.844,0.835,0.842,0.829,[0.69037087 0.70278606],[0.70165246 0.69946962],[0.69260451 0.69901741],[0.71131095 0.70886057],0.5,20,25,45,0.6965784659016558,0.7005610403911933,0.6958109629944008,0.7100857613826075
