,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.762,0.555,0.802,0.802,0.82,0.694,0.82,0.751,[0.67962276 0.5       ],[0.53079789 0.5       ],[0.52407773 1.        ],[0.5        0.56491284],0.5,20,31,3,0.5898113794914795,0.5153989470069252,0.7620388669944989,0.5324564196637912
1,0.738,0.665,0.802,0.802,0.801,0.72,0.823,0.776,[0.52640689 0.52640689],[0.44532786 0.44048182],[0.52640689 0.76929563],[0.5740173  0.58537398],0.5,20,31,4,0.5264068897441496,0.4429048404663577,0.6478512597425736,0.5796956386751106
2,0.837,0.724,0.802,0.802,0.841,0.779,0.841,0.808,[0.59090368 0.63884447],[0.59610252 0.63841106],[0.54318819 0.70398179],[0.64346993 0.6419724 ],0.5,20,31,5,0.6148740769408663,0.6172567893687122,0.6235849880596096,0.6427211627705349
3,0.812,0.791,0.802,0.802,0.831,0.84,0.839,0.842,[0.5557586  0.59924095],[0.62536757 0.61710104],[0.49668428 0.51067885],[0.58973251 0.61405001],0.5,20,31,6,0.5774997762274053,0.6212343045365328,0.5036815684716531,0.6018912601601155
4,0.818,0.807,0.802,0.802,0.836,0.842,0.839,0.848,[0.56591696 0.60234936],[0.6189148  0.60600559],[0.56591696 0.59977522],[0.62937451 0.64553164],0.5,20,31,7,0.584133161169484,0.6124601977035108,0.5828460904984947,0.637453073208313
5,0.829,0.826,0.802,0.802,0.841,0.85,0.841,0.844,[0.57449679 0.60586832],[0.61388538 0.62490665],[0.57449679 0.60586832],[0.63072481 0.63241394],0.5,20,31,8,0.5901825529548907,0.619396011715642,0.5901825529548907,0.6315693787985381
6,0.821,0.824,0.802,0.802,0.834,0.826,0.84,0.822,[0.58195653 0.60950479],[0.60574949 0.61447568],[0.60003675 0.60950479],[0.66150947 0.61573853],0.5,20,31,9,0.5957306600172757,0.6101125830949201,0.6047707695518222,0.638623995912217
7,0.83,0.825,0.802,0.802,0.845,0.828,0.842,0.831,[0.59173618 0.6131286 ],[0.60222101 0.60029471],[0.60638338 0.6131286 ],[0.63291133 0.62350079],0.5,20,31,10,0.602432386501832,0.6012578604099587,0.6097559899554879,0.6282060611163306
8,0.838,0.824,0.802,0.802,0.837,0.828,0.845,0.826,[0.603301   0.62161537],[0.6010873 0.6010873],[0.60868099 0.62161537],[0.63511534 0.6256761 ],0.5,20,31,11,0.6124581848753454,0.6010873034441443,0.6151481787068491,0.6303957182121797
9,0.839,0.828,0.802,0.802,0.835,0.828,0.844,0.834,[0.60153641 0.62416604],[0.60466823 0.60703858],[0.59998264 0.62575959],[0.62689332 0.63303129],0.5,20,31,12,0.612851224951695,0.6058534035983585,0.6128711162472051,0.629962303169358
10,0.839,0.828,0.802,0.802,0.84,0.828,0.849,0.834,[0.59142983 0.6049902 ],[0.59142983 0.58922865],[0.6049902  0.62683075],[0.63264164 0.6347078 ],0.5,20,31,13,0.5982100164907802,0.5903292376652016,0.6159104790906061,0.6336747188145037
11,0.844,0.829,0.802,0.802,0.85,0.833,0.845,0.835,[0.6096353 0.6096353],[0.60970162 0.60541935],[0.6082404 0.6096353],[0.62198044 0.63625123],0.5,20,31,14,0.6096353004590461,0.6075604842966076,0.608937852423254,0.6291158352315305
