,Unnamed: 0,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
30,30,0.833,0.8109999999999999,0.5,0.5,0.825,0.807,0.5,0.5,[1. 1.],[0.67538761 0.66839439],[1. 1.],[0.69282606 0.68992303],0.5,20,1,33,1.0,0.6718910003329859,1.0,0.6913745463519371
31,31,0.835,0.818,0.5,0.5,0.8340000000000001,0.816,0.5,0.5,[1. 1.],[0.67807384 0.67282515],[1. 1.],[0.69781213 0.68642027],0.5,20,1,34,1.0,0.6754494950864486,1.0,0.6921162019191012
32,32,0.835,0.82,0.5,0.5,0.835,0.8190000000000001,0.5,0.5,[1. 1.],[0.68007215 0.67419835],[1. 1.],[0.70627374 0.69363718],0.5,20,1,35,1.0,0.6771352496845375,1.0,0.6999554628782801
33,33,0.836,0.8240000000000001,0.5,0.5,0.8370000000000001,0.818,0.5,0.5,[1. 1.],[0.68524773 0.68154763],[1. 1.],[0.69968819 0.69263847],0.5,20,1,36,1.0,0.6833976808331188,1.0,0.6961633307052404
34,34,0.8340000000000001,0.8240000000000001,0.5,0.5,0.8340000000000001,0.818,0.5,0.5,[1. 1.],[0.68621881 0.68148133],[1. 1.],[0.69935361 0.69369495],0.5,20,1,37,1.0,0.6838500697403329,1.0,0.696524281522633
35,35,0.8340000000000001,0.821,0.5,0.5,0.836,0.8170000000000001,0.5,0.5,[1. 1.],[0.68644381 0.68187508],[1. 1.],[0.7003092  0.69656254],0.5,20,1,38,1.0,0.6841594452523128,1.0,0.6984358687425671
36,36,0.835,0.8220000000000001,0.5,0.5,0.8340000000000001,0.818,0.5,0.5,[1. 1.],[0.68889221 0.68578798],[1. 1.],[0.70791796 0.69948381],0.5,20,1,39,1.0,0.6873400939230785,1.0,0.7037008877138549
37,37,0.836,0.823,0.5,0.5,0.835,0.823,0.5,0.5,[1. 1.],[0.69020114 0.69087314],[1. 1.],[0.71248493 0.70529951],0.5,20,1,40,1.0,0.6905371388099251,1.0,0.7088922225342011
38,38,0.836,0.825,0.5,0.5,0.8340000000000001,0.823,0.5,0.5,[1. 1.],[0.69191142 0.69254165],[1. 1.],[0.7115269  0.70725873],0.5,20,1,41,1.0,0.6922265306827924,1.0,0.7093928163350314
39,39,0.8340000000000001,0.8220000000000001,0.5,0.5,0.833,0.8190000000000001,0.5,0.5,[1. 1.],[0.69454929 0.69148264],[1. 1.],[0.71516629 0.70792303],0.5,20,1,42,1.0,0.6930159668979194,1.0,0.7115446635277289
40,40,0.833,0.821,0.5,0.5,0.8340000000000001,0.818,0.5,0.5,[1. 1.],[0.6954707  0.69341572],[1. 1.],[0.71374019 0.71017001],0.5,20,1,43,1.0,0.6944432079983509,1.0,0.7119550989643442
41,41,0.835,0.8220000000000001,0.5,0.5,0.8340000000000001,0.823,0.5,0.5,[1. 1.],[0.70087842 0.69731928],[1. 1.],[0.71325033 0.70753558],0.5,20,1,44,1.0,0.6990988498846146,1.0,0.7103929523651658
42,42,0.835,0.823,0.5,0.5,0.835,0.818,0.5,0.5,[1. 1.],[0.70125086 0.69679998],[1. 1.],[0.71351752 0.70713011],0.5,20,1,45,1.0,0.6990254177578767,1.0,0.7103238128953613
43,43,0.8340000000000001,0.8240000000000001,0.5,0.5,0.8340000000000001,0.8240000000000001,0.5,0.5,[1. 1.],[0.70271645 0.69899559],[1. 1.],[0.71457247 0.70649413],0.5,20,1,46,1.0,0.7008560223961471,1.0,0.7105332985040047
44,44,0.835,0.8220000000000001,0.5,0.5,0.835,0.818,0.5,0.5,[1. 1.],[0.70441789 0.69962671],[1. 1.],[0.71380574 0.70870576],0.5,20,1,47,1.0,0.7020222999738805,1.0,0.7112557510910518
45,45,0.835,0.8220000000000001,0.5,0.5,0.833,0.8220000000000001,0.5,0.5,[1. 1.],[0.70522736 0.70115498],[1. 1.],[0.71488107 0.7096886 ],0.5,20,1,48,1.0,0.7031911704956861,1.0,0.7122848361436503
46,46,0.8340000000000001,0.8240000000000001,0.5,0.5,0.8340000000000001,0.8220000000000001,0.5,0.5,[1. 1.],[0.70831939 0.70574313],[1. 1.],[0.7218355  0.71977449],0.5,20,1,49,1.0,0.7070312595995232,1.0,0.7208049968702399
47,47,0.836,0.823,0.5,0.5,0.836,0.821,0.5,0.5,[1. 1.],[0.71046813 0.70742048],[1. 1.],[0.72387469 0.72090082],0.5,20,1,50,1.0,0.7089443032526359,1.0,0.7223877588911758
48,48,0.8340000000000001,0.8220000000000001,0.5,0.5,0.8320000000000001,0.823,0.5,0.5,[1. 1.],[0.7109146  0.70849671],[1. 1.],[0.72419175 0.72185763],0.5,20,1,51,1.0,0.7097056536056681,1.0,0.7230246885571794
49,49,0.833,0.8270000000000001,0.5,0.5,0.8320000000000001,0.826,0.5,0.5,[1. 1.],[0.71192475 0.70828202],[1. 1.],[0.72408058 0.72576586],0.5,20,1,52,1.0,0.7101033849189459,1.0,0.7249232212493881
50,50,0.8340000000000001,0.826,0.5,0.5,0.835,0.825,0.5,0.5,[1. 1.],[0.71341138 0.71159346],[1. 1.],[0.7286923  0.72714487],0.5,20,1,53,1.0,0.7125024175565821,1.0,0.7279185815228952
51,51,0.835,0.826,0.5,0.5,0.835,0.825,0.5,0.5,[1. 1.],[0.7151749  0.71363535],[1. 1.],[0.72956315 0.72836651],0.5,20,1,54,1.0,0.7144051272391934,1.0,0.7289648313591708
52,52,0.836,0.83,0.5,0.5,0.836,0.8240000000000001,0.5,0.5,[1. 1.],[0.71665101 0.71490835],[1. 1.],[0.73016557 0.72814511],0.5,20,1,55,1.0,0.7157796780781165,1.0,0.7291553420540322
53,53,0.838,0.83,0.5,0.5,0.836,0.8240000000000001,0.5,0.5,[1. 1.],[0.71761539 0.71639479],[1. 1.],[0.73079128 0.72931009],0.5,20,1,56,1.0,0.7170050873740573,1.0,0.7300506839779353
54,54,0.838,0.8220000000000001,0.5,0.5,0.836,0.8220000000000001,0.5,0.5,[1. 1.],[0.72180308 0.72040361],[1. 1.],[0.73089761 0.7300169 ],0.5,20,1,57,1.0,0.7211033443339127,1.0,0.7304572557817037
55,55,0.8370000000000001,0.8270000000000001,0.5,0.5,0.831,0.825,0.5,0.5,[1. 1.],[0.71835788 0.71697398],[1. 1.],[0.72924397 0.73140481],0.5,20,1,58,1.0,0.7176659315231859,1.0,0.7303243893767419
56,56,0.833,0.828,0.5,0.5,0.83,0.8270000000000001,0.5,0.5,[1. 1.],[0.71956292 0.71799521],[1. 1.],[0.73153887 0.73108838],0.5,20,1,59,1.0,0.7187790638547811,1.0,0.7313136226229512
57,57,0.838,0.8320000000000001,0.5,0.5,0.8320000000000001,0.826,0.5,0.5,[1. 1.],[0.71964971 0.71920866],[1. 1.],[0.73178844 0.73291331],0.5,20,1,60,1.0,0.7194291883557524,1.0,0.7323508772225733
58,58,0.84,0.831,0.5,0.5,0.833,0.826,0.5,0.5,[1. 1.],[0.72190208 0.72062273],[1. 1.],[0.72764133 0.7310574 ],0.5,20,1,61,1.0,0.7212624068713447,1.0,0.7293493640742408
59,59,0.841,0.83,0.5,0.5,0.836,0.8240000000000001,0.5,0.5,[1. 1.],[0.72346427 0.72159233],[1. 1.],[0.72912975 0.7305585 ],0.5,20,1,62,1.0,0.7225283033372845,1.0,0.7298441230283299
60,60,0.841,0.83,0.5,0.5,0.835,0.8240000000000001,0.5,0.5,[1. 1.],[0.7239819  0.72215282],[1. 1.],[0.7294978  0.73069935],0.5,20,1,63,1.0,0.723067357462708,1.0,0.7300985767615638
61,61,0.84,0.828,0.5,0.5,0.838,0.8240000000000001,0.5,0.5,[1. 1.],[0.72290725 0.72169554],[1. 1.],[0.73355016 0.73454864],0.5,20,1,64,1.0,0.7223013939042198,1.0,0.7340493989090635
62,62,0.8440000000000001,0.8370000000000001,0.5,0.5,0.845,0.83,0.5,0.5,[1. 1.],[0.72589236 0.72306208],[1. 1.],[0.73478921 0.73212491],0.5,20,1,65,1.0,0.7244772214101647,1.0,0.7334570610894317
63,63,0.841,0.84,0.5,0.5,0.843,0.836,0.5,0.5,[1. 1.],[0.72837825 0.72579982],[1. 1.],[0.73757933 0.73665114],0.5,20,1,66,1.0,0.7270890328723038,1.0,0.7371152373644754
64,64,0.841,0.84,0.5,0.5,0.841,0.84,0.5,0.5,[1. 1.],[0.72611643 0.72395354],[1. 1.],[0.73806507 0.73729178],0.5,20,1,67,1.0,0.7250349815465686,1.0,0.7376784227301663
65,65,0.843,0.8390000000000001,0.5,0.5,0.8440000000000001,0.8390000000000001,0.5,0.5,[1. 1.],[0.72559161 0.72318628],[1. 1.],[0.73308169 0.7324657 ],0.5,20,1,68,1.0,0.7243889449881793,1.0,0.7327736973219976
66,66,0.848,0.8390000000000001,0.5,0.5,0.8490000000000001,0.8370000000000001,0.5,0.5,[1. 1.],[0.72675453 0.72673146],[1. 1.],[0.73838358 0.73891034],0.5,20,1,69,1.0,0.7267429976671693,1.0,0.7386469596320373
67,67,0.848,0.841,0.5,0.5,0.8490000000000001,0.841,0.5,0.5,[1. 1.],[0.7280779 0.728423 ],[1. 1.],[0.73985005 0.74107343],0.5,20,1,70,1.0,0.7282504492887958,1.0,0.7404617374480444
68,68,0.845,0.843,0.5,0.5,0.845,0.841,0.5,0.5,[1. 1.],[0.72862491 0.72956227],[1. 1.],[0.73286643 0.73453708],0.5,20,1,71,1.0,0.7290935915175051,1.0,0.7337017548172782
69,69,0.845,0.8420000000000001,0.5,0.5,0.845,0.8420000000000001,0.5,0.5,[1. 1.],[0.73066023 0.73044348],[1. 1.],[0.7382025  0.73982639],0.5,20,1,72,1.0,0.7305518562989259,1.0,0.7390144469052391
70,70,0.845,0.843,0.5,0.5,0.845,0.8420000000000001,0.5,0.5,[1. 1.],[0.73211599 0.7319074 ],[1. 1.],[0.74320386 0.74483306],0.5,20,1,73,1.0,0.7320116966275642,1.0,0.7440184558242152
71,71,0.846,0.84,0.5,0.5,0.846,0.841,0.5,0.5,[1. 1.],[0.73263164 0.73349926],[1. 1.],[0.74331884 0.74513125],0.5,20,1,74,1.0,0.7330654478838691,1.0,0.7442250488929933
72,72,0.848,0.8390000000000001,0.5,0.5,0.848,0.841,0.5,0.5,[1. 1.],[0.73402996 0.73469268],[1. 1.],[0.74414938 0.74595529],0.5,20,1,75,1.0,0.7343613186480985,1.0,0.7450523361020629
73,73,0.848,0.8420000000000001,0.5,0.5,0.847,0.8390000000000001,0.5,0.5,[1. 1.],[0.73519487 0.73621922],[1. 1.],[0.74591679 0.74536037],0.5,20,1,76,1.0,0.7357070426635668,1.0,0.745638579569598
74,74,0.843,0.841,0.5,0.5,0.845,0.8390000000000001,0.5,0.5,[1. 1.],[0.73604257 0.73636244],[1. 1.],[0.74583722 0.74497518],0.5,20,1,77,1.0,0.7362025087861499,1.0,0.7454062025641495
75,75,0.843,0.84,0.5,0.5,0.845,0.8390000000000001,0.5,0.5,[1. 1.],[0.73688054 0.73685974],[1. 1.],[0.74562735 0.74476239],0.5,20,1,78,1.0,0.7368701391663903,1.0,0.7451948691390617
76,76,0.8440000000000001,0.8390000000000001,0.5,0.5,0.8440000000000001,0.8390000000000001,0.5,0.5,[1. 1.],[0.73905062 0.7390161 ],[1. 1.],[0.74681767 0.74601792],0.5,20,1,79,1.0,0.7390333590652798,1.0,0.746417796529932
77,77,0.8440000000000001,0.838,0.5,0.5,0.843,0.838,0.5,0.5,[1. 1.],[0.73970134 0.73965575],[1. 1.],[0.74716914 0.74635562],0.5,20,1,80,1.0,0.7396785455476036,1.0,0.7467623822155798
78,78,0.845,0.841,0.5,0.5,0.8440000000000001,0.841,0.5,0.5,[1. 1.],[0.74225581 0.74238158],[1. 1.],[0.74659855 0.74578533],0.5,20,1,81,1.0,0.7423186953901241,1.0,0.7461919391181036
79,79,0.848,0.84,0.5,0.5,0.848,0.84,0.5,0.5,[1. 1.],[0.74242995 0.74191758],[1. 1.],[0.74678739 0.74648611],0.5,20,1,82,1.0,0.7421737631791778,1.0,0.7466367472098563
80,80,0.8490000000000001,0.84,0.5,0.5,0.8490000000000001,0.8390000000000001,0.5,0.5,[1. 1.],[0.74274474 0.74254756],[1. 1.],[0.74698087 0.74708887],0.5,20,1,83,1.0,0.7426461493690297,1.0,0.7470348696575915
81,81,0.8490000000000001,0.84,0.5,0.5,0.8490000000000001,0.8390000000000001,0.5,0.5,[1. 1.],[0.74368314 0.74349109],[1. 1.],[0.74784367 0.74748383],0.5,20,1,84,1.0,0.7435871130882019,1.0,0.747663752586414
82,82,0.847,0.8390000000000001,0.5,0.5,0.846,0.8390000000000001,0.5,0.5,[1. 1.],[0.74429731 0.74427657],[1. 1.],[0.74792701 0.74848086],0.5,20,1,85,1.0,0.7442869410774046,1.0,0.7482039330537505
83,83,0.847,0.841,0.5,0.5,0.847,0.838,0.5,0.5,[1. 1.],[0.74404363 0.74401983],[1. 1.],[0.74819898 0.74904595],0.5,20,1,86,1.0,0.7440317265858997,1.0,0.7486224649788598
84,84,0.848,0.8420000000000001,0.5,0.5,0.848,0.84,0.5,0.5,[1. 1.],[0.7452828  0.74685831],[1. 1.],[0.75299775 0.75417258],0.5,20,1,87,1.0,0.7460705563620207,1.0,0.7535851655697032
85,85,0.847,0.841,0.5,0.5,0.846,0.838,0.5,0.5,[1. 1.],[0.7460507  0.74731122],[1. 1.],[0.75364013 0.75575009],0.5,20,1,88,1.0,0.7466809609605978,1.0,0.7546951107304397
86,86,0.847,0.84,0.5,0.5,0.846,0.838,0.5,0.5,[1. 1.],[0.74710295 0.74805696],[1. 1.],[0.75415284 0.75652482],0.5,20,1,89,1.0,0.7475799551734144,1.0,0.7553388283420485
87,87,0.846,0.841,0.5,0.5,0.847,0.8390000000000001,0.5,0.5,[1. 1.],[0.74731518 0.74852944],[1. 1.],[0.75469013 0.75618653],0.5,20,1,90,1.0,0.7479223091669456,1.0,0.7554383326717415
88,88,0.843,0.84,0.5,0.5,0.843,0.841,0.5,0.5,[1. 1.],[0.74887416 0.75036591],[1. 1.],[0.75555055 0.7573423 ],0.5,20,1,91,1.0,0.7496200372284191,1.0,0.7564464240659905
89,89,0.847,0.8370000000000001,0.5,0.5,0.846,0.836,0.5,0.5,[1. 1.],[0.75003067 0.75123182],[1. 1.],[0.75757441 0.75890658],0.5,20,1,92,1.0,0.7506312456993919,1.0,0.7582404955601159
90,90,0.845,0.838,0.5,0.5,0.845,0.836,0.5,0.5,[1. 1.],[0.75479333 0.75449397],[1. 1.],[0.75715655 0.75828108],0.5,20,1,93,1.0,0.7546436506802365,1.0,0.7577188135041079
91,91,0.8440000000000001,0.8390000000000001,0.5,0.5,0.8440000000000001,0.836,0.5,0.5,[1. 1.],[0.75521183 0.75502923],[1. 1.],[0.75779938 0.75776925],0.5,20,1,94,1.0,0.7551205308876612,1.0,0.7577843127829778
92,92,0.8440000000000001,0.8390000000000001,0.5,0.5,0.845,0.836,0.5,0.5,[1. 1.],[0.75601632 0.7559816 ],[1. 1.],[0.75831729 0.75859726],0.5,20,1,95,1.0,0.7559989578019125,1.0,0.758457274616539
93,93,0.847,0.84,0.5,0.5,0.846,0.8390000000000001,0.5,0.5,[1. 1.],[0.75478536 0.75461954],[1. 1.],[0.75686495 0.75744272],0.5,20,1,96,1.0,0.7547024477945036,1.0,0.7571538323592988
94,94,0.847,0.8390000000000001,0.5,0.5,0.846,0.8390000000000001,0.5,0.5,[1. 1.],[0.75551685 0.75523358],[1. 1.],[0.75751732 0.75798037],0.5,20,1,97,1.0,0.7553752162664764,1.0,0.7577488444096521
95,95,0.846,0.84,0.5,0.5,0.846,0.8370000000000001,0.5,0.5,[1. 1.],[0.75214713 0.75059365],[1. 1.],[0.76053836 0.76138016],0.5,20,1,98,1.0,0.7513703880001756,1.0,0.7609592616153058
96,96,0.841,0.841,0.5,0.5,0.841,0.8390000000000001,0.5,0.5,[1. 1.],[0.7506738  0.74940094],[1. 1.],[0.75718603 0.75773918],0.5,20,1,99,1.0,0.7500373693821212,1.0,0.7574626064318521
97,97,0.843,0.838,0.5,0.5,0.843,0.84,0.5,0.5,[1. 1.],[0.75363574 0.752396  ],[1. 1.],[0.75750256 0.75866879],0.5,20,1,100,1.0,0.7530158691283787,1.0,0.7580856771940083
98,98,0.84,0.841,0.5,0.5,0.841,0.838,0.5,0.5,[1. 1.],[0.75379327 0.75207905],[1. 1.],[0.76005498 0.76106438],0.5,20,1,101,1.0,0.7529361589452097,1.0,0.7605596803227113
99,99,0.841,0.8420000000000001,0.5,0.5,0.841,0.8390000000000001,0.5,0.5,[1. 1.],[0.7570081  0.75557462],[1. 1.],[0.76036122 0.7615652 ],0.5,20,1,102,1.0,0.7562913601232637,1.0,0.760963209127419
100,0,0.835,0.6890000000000001,0.5,0.5,0.753,0.773,0.5,0.5,[1. 1.],[0.42515533 0.42144441],[1. 1.],[0.5        0.44886981],0.5,20,2,3,1.0,0.42329986798066055,1.0,0.4744349050733882
101,1,0.805,0.721,0.5,0.5,0.818,0.779,0.5,0.5,[1. 1.],[0.63417182 0.62266882],[1. 1.],[0.50887451 0.50290576],0.5,20,2,4,1.0,0.6284203193791279,1.0,0.505890136710675
102,2,0.805,0.7290000000000001,0.5,0.5,0.8140000000000001,0.7709999999999999,0.5,0.5,[1. 1.],[0.63483663 0.58459452],[1. 1.],[0.54318819 0.51757488],0.5,20,2,5,1.0,0.6097155712038207,1.0,0.5303815336847428
103,3,0.825,0.735,0.5,0.5,0.8320000000000001,0.7809999999999999,0.5,0.5,[1. 1.],[0.62750008 0.5557586 ],[1. 1.],[0.50237797 0.54567948],0.5,20,2,6,1.0,0.5916293406071131,1.0,0.5240287251380567
104,4,0.8440000000000001,0.72,0.5,0.5,0.836,0.787,0.5,0.5,[1. 1.],[0.62206297 0.59048648],[1. 1.],[0.52333149 0.57061415],0.5,20,2,7,1.0,0.6062747247979416,1.0,0.5469728228291406
105,5,0.83,0.815,0.5,0.5,0.843,0.815,0.5,0.5,[1. 1.],[0.63333104 0.61563354],[1. 1.],[0.6263213  0.59033471],0.5,20,2,8,1.0,0.6244822895902988,1.0,0.6083280063309962
106,6,0.8220000000000001,0.8029999999999999,0.5,0.5,0.84,0.807,0.5,0.5,[1. 1.],[0.63451139 0.59044236],[1. 1.],[0.62742505 0.59232629],0.5,20,2,9,1.0,0.6124768739994735,1.0,0.6098756703939512
107,7,0.821,0.804,0.5,0.5,0.84,0.8109999999999999,0.5,0.5,[1. 1.],[0.62860381 0.59746974],[1. 1.],[0.62297515 0.59618793],0.5,20,2,10,1.0,0.6130367754937476,1.0,0.6095815401916458
108,8,0.82,0.8170000000000001,0.5,0.5,0.8340000000000001,0.813,0.5,0.5,[1. 1.],[0.60944946 0.59976687],[1. 1.],[0.61227698 0.59986889],0.5,20,2,11,1.0,0.6046081631197947,1.0,0.606072932212619
109,9,0.82,0.815,0.5,0.5,0.835,0.813,0.5,0.5,[1. 1.],[0.61574776 0.60831684],[1. 1.],[0.61829489 0.60475333],0.5,20,2,12,1.0,0.6120322954729103,1.0,0.6115241083236925
110,10,0.8340000000000001,0.815,0.5,0.5,0.843,0.8140000000000001,0.5,0.5,[1. 1.],[0.63791993 0.61489287],[1. 1.],[0.67292426 0.61836754],0.5,20,2,13,1.0,0.6264063976593186,1.0,0.6456459009206377
111,11,0.8240000000000001,0.816,0.5,0.5,0.833,0.8079999999999999,0.5,0.5,[1. 1.],[0.62726315 0.61275564],[1. 1.],[0.65511106 0.62070527],0.5,20,2,14,1.0,0.6200093965120852,1.0,0.6379081627270625
112,12,0.825,0.8059999999999999,0.5,0.5,0.833,0.81,0.5,0.5,[1. 1.],[0.63261394 0.62035734],[1. 1.],[0.65605712 0.61999259],0.5,20,2,15,1.0,0.6264856369010681,1.0,0.6380248570028032
113,13,0.826,0.8109999999999999,0.5,0.5,0.833,0.81,0.5,0.5,[1. 1.],[0.64221553 0.61900608],[1. 1.],[0.66908392 0.62559385],0.5,20,2,16,1.0,0.6306108015413607,1.0,0.6473388842264707
