,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.826,0.667,0.5,0.5,0.828,0.755,0.5,0.5,[1. 1.],[0.52790481 0.484935  ],[1. 1.],[0.5        0.51508654],0.5,20,6,3,1.0,0.5064199052552619,1.0,0.507543267665014
1,0.827,0.798,0.5,0.5,0.825,0.793,0.5,0.5,[1. 1.],[0.52640689 0.52640689],[1. 1.],[0.52640689 0.48312896],0.5,20,6,4,1.0,0.5264068897441496,1.0,0.5047679235048385
2,0.816,0.799,0.5,0.5,0.821,0.808,0.5,0.5,[1. 1.],[0.59444677 0.54984823],[1. 1.],[0.58568759 0.54649792],0.5,20,6,5,1.0,0.5721475015556376,1.0,0.566092753483918
3,0.814,0.808,0.5,0.5,0.827,0.82,0.5,0.5,[1. 1.],[0.59300852 0.5634073 ],[1. 1.],[0.60342334 0.56333633],0.5,20,6,6,1.0,0.5782079063634413,1.0,0.5833798347346741
4,0.814,0.81,0.5,0.5,0.818,0.814,0.5,0.5,[1. 1.],[0.57422568 0.56807728],[1. 1.],[0.58090658 0.56807728],0.5,20,6,7,1.0,0.5711514811170775,1.0,0.5744919302362699
5,0.817,0.811,0.5,0.5,0.816,0.814,0.5,0.5,[1. 1.],[0.58530994 0.57801029],[1. 1.],[0.58718521 0.57801029],0.5,20,6,8,1.0,0.5816601140378035,1.0,0.582597749420128
6,0.824,0.801,0.5,0.5,0.822,0.817,0.5,0.5,[1. 1.],[0.61846143 0.60110185],[1. 1.],[0.61578834 0.56144748],0.5,20,6,9,1.0,0.609781641185421,1.0,0.5886179112839787
7,0.817,0.803,0.5,0.5,0.817,0.816,0.5,0.5,[1. 1.],[0.6011316  0.59180483],[1. 1.],[0.59613785 0.57486525],0.5,20,6,10,1.0,0.596468213435054,1.0,0.585501549769994
8,0.826,0.819,0.5,0.5,0.828,0.812,0.5,0.5,[1. 1.],[0.60531187 0.59912884],[1. 1.],[0.63520447 0.60489126],0.5,20,6,11,1.0,0.602220352221946,1.0,0.6200478676938888
9,0.828,0.812,0.5,0.5,0.831,0.809,0.5,0.5,[1. 1.],[0.62483831 0.60135623],[1. 1.],[0.65037474 0.60932596],0.5,20,6,12,1.0,0.6130972708140103,1.0,0.6298503492846499
10,0.833,0.796,0.5,0.5,0.826,0.804,0.5,0.5,[1. 1.],[0.61845174 0.60830091],[1. 1.],[0.6390945  0.61577011],0.5,20,6,13,1.0,0.613376322811386,1.0,0.6274323054784763
11,0.834,0.811,0.5,0.5,0.82,0.804,0.5,0.5,[1. 1.],[0.62289844 0.6126427 ],[1. 1.],[0.6401364  0.61909031],0.5,20,6,14,1.0,0.6177705698209057,1.0,0.629613353966122
12,0.839,0.812,0.5,0.5,0.834,0.81,0.5,0.5,[1. 1.],[0.63124826 0.61850687],[1. 1.],[0.65787123 0.6264572 ],0.5,20,6,15,1.0,0.6248775660036977,1.0,0.642164212478495
