,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.794,0.802,0.848,0.845,0.833,0.823,0.837,0.816,[0.5 0.5],[0.50936063 0.5       ],[0.5        0.50463691],[0.51365959 0.51947676],0.5,20,30,3,0.49999999999999994,0.5046803170821731,0.5023184563196522,0.516568173516126
1,0.785,0.77,0.848,0.845,0.833,0.795,0.824,0.805,[0.41775202 0.41775202],[0.46431303 0.52640689],[0.52640689 0.59049833],[0.54897627 0.53587726],0.5,20,30,4,0.4177520200906135,0.4953599606355508,0.5584526088963602,0.5424267605046429
2,0.78,0.771,0.848,0.845,0.826,0.801,0.823,0.81,[0.46632387 0.46632387],[0.50568006 0.52585289],[0.54318819 0.54318819],[0.56121318 0.58577021],0.5,20,30,5,0.4663238736614042,0.5157664723284672,0.5431881894062724,0.5734916917217003
3,0.819,0.794,0.848,0.845,0.837,0.819,0.839,0.826,[0.5557586 0.5557586],[0.59419035 0.5945063 ],[0.5557586 0.5557586],[0.61717035 0.60927402],0.5,20,30,6,0.5557586019988419,0.5943483250201342,0.5557586019988419,0.6132221883243233
4,0.806,0.8,0.848,0.845,0.831,0.832,0.835,0.837,[0.51813711 0.55343774],[0.57418195 0.55316449],[0.51813711 0.51813711],[0.60820629 0.59741256],0.5,20,30,7,0.5357874261463609,0.5636732211613169,0.5181371127428825,0.6028094264842971
5,0.814,0.811,0.848,0.845,0.833,0.832,0.841,0.843,[0.57449679 0.60586832],[0.61736177 0.60641031],[0.57449679 0.57449679],[0.62973819 0.62149221],0.5,20,30,8,0.5901825529548907,0.6118860372162593,0.5744967863088652,0.6256151973611959
6,0.823,0.824,0.848,0.845,0.839,0.841,0.842,0.846,[0.58195653 0.60950479],[0.61860811 0.62404169],[0.58195653 0.58726514],[0.64819161 0.62042726],0.5,20,30,9,0.5957306600172757,0.6213248954344596,0.5846108364814998,0.6343094366582578
7,0.819,0.824,0.848,0.846,0.838,0.826,0.836,0.826,[0.5585494  0.58362544],[0.58942818 0.58942248],[0.60555065 0.6131286 ],[0.6605858  0.61144338],0.5,20,30,10,0.571087417427571,0.5894253298608716,0.6093396245185396,0.6360145926807976
8,0.826,0.83,0.848,0.846,0.837,0.824,0.839,0.828,[0.59668455 0.61667957],[0.60804925 0.60534839],[0.60651731 0.61667957],[0.63722616 0.62405635],0.5,20,30,11,0.6066820591996467,0.6066988176236578,0.6115984408690434,0.630641251635449
9,0.834,0.826,0.848,0.846,0.837,0.827,0.838,0.829,[0.60823073 0.62416604],[0.60585109 0.60466823],[0.61548318 0.62416604],[0.64409224 0.62570039],0.5,20,30,12,0.6161983846335111,0.6052596576444451,0.619824605717188,0.6348963176836022
10,0.837,0.826,0.848,0.846,0.832,0.829,0.841,0.833,[0.60710553 0.62683075],[0.61138087 0.6092357 ],[0.6049902  0.62683075],[0.63162022 0.63834808],0.5,20,30,13,0.6169681424567113,0.610308287952108,0.6159104790906063,0.6349841506822969
