,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.782,0.725,0.5,0.5,0.809,0.793,0.732,0.641,[0.5 0.5],[0.49769258 0.47668207],[0.5 0.5],[0.5        0.50143387],0.5,20,4,3,0.5,0.48718732448154595,0.5,0.500716937096207
1,0.76,0.724,0.5,0.5,0.803,0.791,0.507,0.514,[0.52640689 0.52640689],[0.52640689 0.51574543],[0.52640689 0.52640689],[0.52640689 0.49000296],0.5,20,4,4,0.5264068897441496,0.5210761592006351,0.5264068897441496,0.5082049270063704
2,0.808,0.737,0.5,0.5,0.817,0.788,0.659,0.785,[0.54318819 0.54318819],[0.59182358 0.55534957],[0.54318819 0.54318819],[0.48699779 0.53388523],0.5,20,4,5,0.5431881894062726,0.5735865772410871,0.5431881894062726,0.5104415099497984
3,0.818,0.714,0.5,0.5,0.821,0.79,0.782,0.742,[0.62188635 0.5557586 ],[0.59423262 0.5836883 ],[0.49668428 0.5557586 ],[0.50473185 0.55540861],0.5,20,4,6,0.5888224776216764,0.5889604621056326,0.5262214424556273,0.530070226558308
4,0.819,0.809,0.5,0.5,0.819,0.81,0.758,0.788,[0.56591696 0.56591696],[0.61763868 0.5953997 ],[0.56591696 0.56591696],[0.60129026 0.56970399],0.5,20,4,7,0.5659169588399144,0.606519192250139,0.5659169588399144,0.5854971285687733
5,0.808,0.799,0.5,0.5,0.813,0.803,0.756,0.785,[0.57449679 0.57449679],[0.5930743  0.58243114],[0.57449679 0.57449679],[0.59953671 0.58262983],0.5,20,4,8,0.5744967863088652,0.587752720714076,0.5744967863088652,0.591083269032391
6,0.808,0.803,0.5,0.5,0.82,0.811,0.731,0.731,[0.58195653 0.58195653],[0.59597146 0.5870185 ],[0.58195653 0.58195653],[0.60458668 0.58888062],0.5,20,4,9,0.5819565284306101,0.5914949779223014,0.5819565284306101,0.5967336493780817
7,0.808,0.802,0.5,0.5,0.816,0.814,0.78,0.785,[0.58857682 0.58857682],[0.59923087 0.59298994],[0.58857682 0.58857682],[0.60537413 0.5946002 ],0.5,20,4,10,0.5885768228075087,0.5961104070586467,0.5885768228075087,0.5999871622940867
8,0.809,0.804,0.5,0.5,0.814,0.815,0.797,0.791,[0.59454263 0.59454263],[0.60663634 0.59976687],[0.59454263 0.59454263],[0.60944946 0.59714332],0.5,20,4,11,0.594542628725251,0.6032016043639081,0.594542628725251,0.6032963905108764
9,0.817,0.807,0.5,0.5,0.817,0.814,0.697,0.737,[0.59998264 0.59998264],[0.61511202 0.61106374],[0.62870381 0.59998264],[0.64788705 0.60361835],0.5,20,4,12,0.599982639915076,0.61308788360138,0.6143432237495083,0.625752697233684
10,0.812,0.807,0.5,0.5,0.819,0.815,0.789,0.786,[0.6049902 0.6049902],[0.61481973 0.60608976],[0.63056224 0.6049902 ],[0.63416528 0.61206423],0.5,20,4,13,0.6049902042564327,0.6104547460414069,0.6177762224287382,0.6231147539168059
11,0.817,0.811,0.5,0.5,0.822,0.812,0.655,0.737,[0.6096353 0.6096353],[0.61800795 0.61196301],[0.63380665 0.6096353 ],[0.64838583 0.61363204],0.5,20,4,14,0.609635300459046,0.6149854819879269,0.6217209728544619,0.6310089363950255
12,0.82,0.803,0.5,0.5,0.824,0.81,0.73,0.778,[0.61397181 0.61397181],[0.62699087 0.61502692],[0.63578628 0.61397181],[0.65300177 0.62128047],0.5,20,4,15,0.613971812263448,0.6210088949282024,0.62487904617762,0.637141120043806
13,0.824,0.805,0.5,0.5,0.832,0.809,0.726,0.733,[0.61804216 0.61804216],[0.62289199 0.61790347],[0.63790918 0.61804216],[0.64321373 0.62475115],0.5,20,4,16,0.6180421616315194,0.6203977298331258,0.6279756726214651,0.6339824422778196
14,0.824,0.812,0.5,0.5,0.828,0.815,0.724,0.726,[0.62188038 0.62188038],[0.62817066 0.62353355],[0.62188038 0.62188038],[0.6440689  0.63166477],0.5,20,4,17,0.6218803775211222,0.6258521056634498,0.6218803775211222,0.6378668339696252
15,0.835,0.814,0.5,0.5,0.833,0.818,0.767,0.756,[0.6255142  0.64235093],[0.63653813 0.63121741],[0.64235093 0.6255142 ],[0.66380474 0.63525813],0.5,20,4,18,0.6339325615229082,0.6338777685377784,0.6339325615229082,0.64953143833957
16,0.823,0.813,0.5,0.5,0.832,0.824,0.767,0.761,[0.64421624 0.65955622],[0.65419228 0.65008976],[0.62896654 0.62896654],[0.66349877 0.6410315 ],0.5,20,4,19,0.6518862265380242,0.6521410194272654,0.6289665395356436,0.6522651369305956
17,0.825,0.815,0.5,0.5,0.834,0.827,0.772,0.765,[0.63225658 0.64684435],[0.64248425 0.63863052],[0.63225658 0.63225658],[0.66130718 0.6421728 ],0.5,20,4,20,0.6395504634394517,0.6405573852434312,0.6322565803874981,0.6517399884054591
18,0.833,0.819,0.5,0.5,0.832,0.826,0.776,0.769,[0.63540053 0.64906815],[0.6478117  0.64351319],[0.63540053 0.63540053],[0.66847615 0.64615231],0.5,20,4,21,0.6422343397014096,0.6456624473848127,0.6354005272773456,0.6573142268657601
19,0.828,0.821,0.5,0.5,0.832,0.815,0.754,0.748,[0.63841221 0.65126484],[0.64484217 0.64094199],[0.66421012 0.63841221],[0.67012898 0.64898615],0.5,20,4,22,0.6448385272526052,0.6428920799261271,0.6513111681754492,0.6595575617497422
20,0.832,0.82,0.5,0.5,0.83,0.823,0.718,0.718,[0.6534293 0.6534293],[0.64616342 0.64431341],[0.6534293  0.66562357],[0.6661237  0.65598638],0.5,20,4,23,0.653429303731683,0.6452384155924247,0.6595264386244675,0.6610550400144108
21,0.831,0.818,0.5,0.5,0.827,0.819,0.78,0.769,[0.65657633 0.65657633],[0.64891519 0.64776301],[0.66915454 0.65657633],[0.66713257 0.6594276 ],0.5,20,4,24,0.6565763279402933,0.6483390998985183,0.662865436025097,0.6632800867837266
22,0.832,0.823,0.5,0.5,0.827,0.823,0.76,0.754,[0.65857353 0.65857353],[0.65254517 0.65138443],[0.64676511 0.67044766],[0.66837746 0.66533708],0.5,20,4,25,0.6585735335153597,0.6519648036740338,0.6586063807855314,0.6668572671823719
23,0.83,0.828,0.5,0.5,0.825,0.823,0.777,0.777,[0.66054495 0.68311338],[0.65539548 0.65483552],[0.64935227 0.6717866 ],[0.67033938 0.66824324],0.5,20,4,26,0.6718291622140334,0.6551154968808934,0.660569438760215,0.6692913116833153
24,0.837,0.824,0.5,0.5,0.83,0.824,0.778,0.781,[0.66248817 0.6731586 ],[0.66834592 0.66295215],[0.6731586 0.6731586],[0.68362022 0.67199275],0.5,20,4,27,0.6678233846177184,0.6656490358915139,0.6731586036862421,0.6778064844748
25,0.824,0.818,0.5,0.5,0.821,0.819,0.786,0.788,[0.66440166 0.67455368],[0.66989264 0.66842492],[0.65427451 0.66457822],[0.67814941 0.66992034],0.5,20,4,28,0.6694776677157643,0.669158781944263,0.6594263626138108,0.6740348773257134
26,0.816,0.811,0.5,0.5,0.816,0.817,0.757,0.793,[0.65662134 0.66644071],[0.67146876 0.6679812 ],[0.66644071 0.66644071],[0.68706705 0.68621493],0.5,20,4,29,0.6615310245711321,0.6697249781884462,0.6664407132441164,0.686640989411168
27,0.819,0.805,0.5,0.5,0.818,0.815,0.775,0.769,[0.65889879 0.65889879],[0.67460602 0.67023326],[0.66827522 0.66827522],[0.69044694 0.68534349],0.5,20,4,30,0.6588987871490741,0.6724196424482578,0.6682752192497,0.6878952147397074
28,0.825,0.808,0.5,0.5,0.825,0.816,0.744,0.74,[0.65202431 0.66111134],[0.6686423  0.66301883],[0.67008114 0.67008114],[0.6902369  0.68512072],0.5,20,4,31,0.656567822054172,0.6658305641022562,0.6700811420552185,0.6876788133310916
29,0.832,0.815,0.5,0.5,0.835,0.821,0.761,0.757,[0.67302474 0.66369997],[0.67350566 0.66826098],[0.67302474 0.67302474],[0.68903465 0.67935271],0.5,20,4,32,0.6683623511589498,0.6708833221857959,0.6730247364514752,0.6841936789560833
30,0.833,0.82,0.5,0.5,0.834,0.823,0.773,0.773,[0.66576708 0.66576708],[0.67559579 0.67059037],[0.68293752 0.68293752],[0.69893377 0.68896595],0.5,20,4,33,0.6657670773612505,0.6730930798160335,0.682937521604197,0.6939498592876836
31,0.834,0.821,0.5,0.5,0.828,0.821,0.786,0.79,[0.66778277 0.66778277],[0.68249527 0.67589501],[0.66778277 0.68529561],[0.69729619 0.69062015],0.5,20,4,34,0.6677827675934702,0.6791951390164299,0.6765391911511194,0.6939581677252573
32,0.832,0.823,0.5,0.5,0.83,0.822,0.777,0.78,[0.6697498 0.6697498],[0.68217681 0.67708794],[0.6697498  0.68654473],[0.69595249 0.68983611],0.5,20,4,35,0.6697497993724723,0.6796323776520226,0.6781472635985407,0.6928942975937169
33,0.834,0.82,0.5,0.5,0.829,0.823,0.756,0.762,[0.66379983 0.67955617],[0.6828051  0.67831835],[0.66379983 0.68780109],[0.69513052 0.6907239 ],0.5,20,4,36,0.6716780003393629,0.6805617251380749,0.6758004607356245,0.6929272085619219
34,0.832,0.817,0.5,0.5,0.83,0.822,0.782,0.785,[0.66586819 0.6738709 ],[0.68659913 0.68167083],[0.67322608 0.68906135],[0.71025959 0.70055098],0.5,20,4,37,0.6698695450405645,0.684134977601544,0.6811437156190003,0.7054052838199594
35,0.832,0.818,0.5,0.5,0.828,0.824,0.791,0.793,[0.67507926 0.68269634],[0.69595301 0.69204637],[0.67507926 0.69032276],[0.70862759 0.70221711],0.5,20,4,38,0.6788878003879871,0.6939996876739312,0.6827010068983368,0.7054223505248131
36,0.834,0.822,0.5,0.5,0.831,0.825,0.79,0.793,[0.68423438 0.68423438],[0.69702526 0.69437027],[0.67689147 0.69158306],[0.70887286 0.70341481],0.5,20,4,39,0.6842343815545769,0.6956977636771156,0.6842372626032076,0.7061438377175149
37,0.829,0.821,0.5,0.5,0.826,0.824,0.784,0.786,[0.67866471 0.68575119],[0.69699742 0.69557848],[0.67866471 0.69994189],[0.71173577 0.70381527],0.5,20,4,40,0.6822079487396868,0.6962879508732871,0.6893033006380089,0.7077755233025234
38,0.834,0.818,0.5,0.5,0.829,0.826,0.774,0.777,[0.67400069 0.68091961],[0.69152125 0.68905974],[0.68040085 0.70094845],[0.7123105  0.70554484],0.5,20,4,41,0.6774601522730425,0.6902904965850005,0.6906746500264984,0.7089276675751722
39,0.832,0.822,0.5,0.5,0.829,0.824,0.79,0.794,[0.6821016 0.688722 ],[0.70396132 0.69918806],[0.6821016 0.7019648],[0.71779111 0.70856359],0.5,20,4,42,0.6854117972201943,0.7015746919016195,0.6920331972320788,0.7131773512035999
40,0.831,0.822,0.5,0.5,0.83,0.824,0.749,0.761,[0.67745589 0.68400265],[0.69865845 0.69390626],[0.67745589 0.69055797],[0.70937849 0.70179025],0.5,20,4,43,0.6807292701583222,0.6962823544714141,0.6840069283206441,0.7055843680614533
41,0.836,0.824,0.5,0.5,0.829,0.826,0.757,0.758,[0.67928847 0.68562616],[0.7004506 0.6955368],[0.67928847 0.69832623],[0.71050325 0.70358251],0.5,20,4,44,0.6824573169509449,0.6979936969513812,0.6888073516019969,0.7070428810056744
