,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.826,0.835,0.5,0.5,0.836,0.838,0.5,0.652,[1. 1.],[0.5        0.51508654],[1. 1.],[0.5        0.50368817],0.5,20,47,3,1.0,0.507543267665014,1.0,0.5018440856219234
1,0.839,0.837,0.5,0.5,0.847,0.822,0.5,0.523,[1. 1.],[0.5378908  0.56243037],[1. 1.],[0.5349731  0.52923165],0.5,20,47,4,1.0,0.5501605876219267,1.0,0.5321023765471622
2,0.827,0.809,0.5,0.5,0.816,0.82,0.5,0.627,[1. 1.],[0.55849584 0.56004144],[1. 1.],[0.56829193 0.55217235],0.5,20,47,5,1.0,0.5592686410161127,1.0,0.5602321358478948
3,0.811,0.799,0.5,0.5,0.792,0.803,0.5,0.72,[1. 1.],[0.5557586  0.58719628],[1. 1.],[0.55960808 0.56725316],0.5,20,47,6,1.0,0.571477439631357,1.0,0.5634306222821749
4,0.84,0.768,0.5,0.5,0.824,0.828,0.5,0.66,[1. 1.],[0.57688607 0.58000175],[1. 1.],[0.58139371 0.56936067],0.5,20,47,7,1.0,0.5784439111293442,1.0,0.5753771896237034
5,0.842,0.776,0.5,0.5,0.843,0.827,0.5,0.643,[1. 1.],[0.5837858 0.5844487],[1. 1.],[0.58758607 0.57748698],0.5,20,47,8,1.0,0.5841172536791794,1.0,0.582536523871195
6,0.842,0.837,0.5,0.5,0.839,0.831,0.5,0.66,[1. 1.],[0.55748939 0.5641047 ],[1. 1.],[0.59826536 0.5967328 ],0.5,20,47,9,1.0,0.5607970478350924,1.0,0.597499080899055
7,0.842,0.836,0.5,0.5,0.836,0.834,0.5,0.639,[1. 1.],[0.59565723 0.6025512 ],[1. 1.],[0.59998783 0.60331828],0.5,20,47,10,1.0,0.5991042127835767,1.0,0.6016530547958298
8,0.844,0.837,0.5,0.5,0.831,0.833,0.5,0.506,[1. 1.],[0.57303147 0.57045153],[1. 1.],[0.57694543 0.58018879],0.5,20,47,11,1.0,0.5717414965396559,1.0,0.578567111997455
9,0.844,0.838,0.5,0.5,0.829,0.83,0.5,0.506,[1. 1.],[0.58068639 0.57944336],[1. 1.],[0.58303027 0.59282746],0.5,20,47,12,1.0,0.5800648765057674,1.0,0.5879288674109251
10,0.841,0.839,0.5,0.5,0.826,0.83,0.5,0.506,[1. 1.],[0.58645131 0.58638459],[1. 1.],[0.58857317 0.59872614],0.5,20,47,13,1.0,0.5864179479536307,1.0,0.593649654469421
11,0.844,0.835,0.5,0.5,0.829,0.831,0.5,0.541,[1. 1.],[0.59464431 0.5945815 ],[1. 1.],[0.59367108 0.60279719],0.5,20,47,14,1.0,0.5946129056665853,1.0,0.5982341336043885
