,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.81,0.68,0.5,0.5,0.777,0.5,0.5,0.5,[1. 1.],[0.5 0.5],[1.        0.5423409],[0.5 0.5],0.5,20,92,3,1.0,0.5,0.7711704484793964,0.5
1,0.832,0.827,0.5,0.5,0.813,0.553,0.5,0.5,[1. 1.],[0.52640689 0.52640689],[1.         0.62692403],[0.52923165 0.52640689],0.5,20,92,4,1.0,0.5264068897441496,0.813462013543715,0.5278192696233527
2,0.825,0.797,0.5,0.5,0.816,0.688,0.5,0.5,[1. 1.],[0.54318819 0.54318819],[1.        0.7535518],[0.54750688 0.54318819],0.5,20,92,5,1.0,0.5431881894062724,0.8767758997221091,0.5453475330117622
3,0.831,0.844,0.5,0.5,0.828,0.839,0.5,0.5,[1. 1.],[0.5557586 0.5557586],[1. 1.],[0.55939791 0.5557586 ],0.5,20,92,6,1.0,0.5557586019988419,1.0,0.5575782575830964
4,0.829,0.823,0.5,0.5,0.82,0.827,0.5,0.5,[1. 1.],[0.56591696 0.56591696],[1. 1.],[0.56756733 0.56756733],0.5,20,92,7,1.0,0.5659169588399144,1.0,0.5675673339761251
5,0.832,0.83,0.5,0.5,0.819,0.823,0.5,0.5,[1. 1.],[0.57449679 0.57449679],[1. 1.],[0.57594369 0.5773979 ],0.5,20,92,8,1.0,0.5744967863088654,1.0,0.576670796393334
6,0.827,0.823,0.5,0.5,0.821,0.826,0.5,0.5,[1. 1.],[0.58195653 0.58195653],[1. 1.],[0.58324357 0.59930496],0.5,20,92,9,1.0,0.58195652843061,1.0,0.5912742649876881
7,0.837,0.838,0.5,0.5,0.812,0.815,0.5,0.5,[1. 1.],[0.58857682 0.58857682],[1. 1.],[0.592065   0.60512146],0.5,20,92,10,1.0,0.5885768228075086,1.0,0.5985932295601752
8,0.833,0.833,0.5,0.5,0.816,0.819,0.5,0.5,[1. 1.],[0.59454263 0.59454263],[1. 1.],[0.59559466 0.60972326],0.5,20,92,11,1.0,0.594542628725251,1.0,0.6026589607643713
9,0.829,0.825,0.5,0.5,0.82,0.831,0.5,0.5,[1. 1.],[0.6009458  0.60191206],[1. 1.],[0.60191206 0.60687605],0.5,20,92,12,1.0,0.6014289332091594,1.0,0.6043940555986707
10,0.827,0.836,0.5,0.5,0.827,0.835,0.5,0.5,[1. 1.],[0.61125905 0.60676814],[1. 1.],[0.61664203 0.61210762],0.5,20,92,13,1.0,0.609013595759164,1.0,0.6143748244977483
11,0.836,0.84,0.5,0.5,0.835,0.842,0.5,0.5,[1. 1.],[0.6146053  0.61128301],[1. 1.],[0.61957346 0.61966922],0.5,20,92,14,1.0,0.6129441528288013,1.0,0.6196213403734847
12,0.837,0.842,0.5,0.5,0.835,0.841,0.5,0.5,[1. 1.],[0.61782268 0.61550639],[1. 1.],[0.62485369 0.62336018],0.5,20,92,15,1.0,0.6166645342462356,1.0,0.6241069321433292
13,0.832,0.833,0.5,0.5,0.83,0.834,0.5,0.5,[1. 1.],[0.62897257 0.62745342],[1. 1.],[0.64616316 0.62498679],0.5,20,92,16,1.0,0.6282129964753475,1.0,0.6355749768874926
14,0.831,0.824,0.5,0.5,0.832,0.829,0.5,0.5,[1. 1.],[0.63962269 0.630718  ],[1. 1.],[0.65839838 0.62900963],0.5,20,92,17,1.0,0.6351703421925621,1.0,0.6437040060656632
15,0.833,0.827,0.5,0.5,0.834,0.832,0.5,0.5,[1. 1.],[0.64080922 0.63451757],[1. 1.],[0.65763424 0.63167448],0.5,20,92,18,1.0,0.6376633930026834,1.0,0.6446543581022444
16,0.833,0.821,0.5,0.5,0.831,0.83,0.5,0.5,[1. 1.],[0.65018157 0.63688459],[1. 1.],[0.66063474 0.63661883],0.5,20,92,19,1.0,0.6435330797435447,1.0,0.648626785294915
17,0.833,0.822,0.5,0.5,0.832,0.831,0.5,0.5,[1. 1.],[0.65233976 0.63975286],[1. 1.],[0.66233928 0.63951163],0.5,20,92,20,1.0,0.6460463114676853,1.0,0.6509254535721732
18,0.837,0.829,0.5,0.5,0.838,0.834,0.5,0.5,[1. 1.],[0.65032734 0.64684268],[1. 1.],[0.66488947 0.63178872],0.5,20,92,21,1.0,0.6485850116141818,1.0,0.6483390990214448
19,0.839,0.83,0.5,0.5,0.838,0.837,0.5,0.5,[1. 1.],[0.65145427 0.646358  ],[1. 1.],[0.66816383 0.6371433 ],0.5,20,92,22,1.0,0.6489061321215823,1.0,0.6526535652265221
20,0.843,0.832,0.5,0.5,0.842,0.836,0.5,0.5,[1. 1.],[0.65373217 0.64881562],[1. 1.],[0.67909138 0.65225049],0.5,20,92,23,1.0,0.6512738937373357,1.0,0.6656709339382991
21,0.841,0.832,0.5,0.5,0.837,0.837,0.5,0.5,[1. 1.],[0.65706718 0.65082828],[1. 1.],[0.6694306 0.6451074],0.5,20,92,24,1.0,0.653947734656303,1.0,0.6572690018315389
22,0.834,0.828,0.5,0.5,0.836,0.835,0.5,0.5,[1. 1.],[0.66357457 0.65238406],[1. 1.],[0.66978953 0.64678723],0.5,20,92,25,1.0,0.6579793165711627,1.0,0.6582883801719205
