,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.655,0.508,0.5,0.5,0.795,0.5,0.502,0.589,[0.5        0.58578644],[0.5 0.5],[1.        0.5990858],[0.41421356 0.5       ],0.5,20,46,3,0.5428932188134525,0.5,0.7995429013372978,0.4571067811865475
1,0.827,0.771,0.5,0.5,0.835,0.835,0.503,0.539,[0.52640689 0.58931606],[0.52640689 0.5349731 ],[0.52640689 0.52640689],[0.52640689 0.52640689],0.5,20,46,4,0.557861476862686,0.5306899966679591,0.5264068897441496,0.5264068897441496
2,0.788,0.814,0.5,0.5,0.815,0.844,0.724,0.679,[0.54318819 0.54318819],[0.56121855 0.58575819],[0.59288793 0.59288793],[0.59164121 0.54778004],0.5,20,46,5,0.5431881894062724,0.5734883662514141,0.5928879264343713,0.5697106246052952
3,0.84,0.786,0.5,0.5,0.839,0.824,0.753,0.695,[0.5557586 0.5557586],[0.58311212 0.59482259],[0.5557586  0.59681268],[0.61084939 0.56557082],0.5,20,46,6,0.5557586019988419,0.5889673524216558,0.5762856431499537,0.5882101059401249
4,0.81,0.822,0.5,0.5,0.818,0.833,0.595,0.683,[0.56591696 0.56591696],[0.58993836 0.60383391],[0.60086067 0.63624539],[0.59765964 0.61313944],0.5,20,46,7,0.5659169588399143,0.5968861345901801,0.6185530310099221,0.6053995406591574
5,0.789,0.796,0.5,0.5,0.802,0.815,0.588,0.653,[0.57449679 0.57449679],[0.5837858  0.60866598],[0.60488924 0.60488924],[0.5864559  0.63759273],0.5,20,46,8,0.5744967863088652,0.5962258914764054,0.604889235354715,0.6120243151774809
6,0.826,0.811,0.5,0.5,0.827,0.832,0.74,0.741,[0.58195653 0.58195653],[0.60344461 0.60864522],[0.58195653 0.6174526 ],[0.58820721 0.60276956],0.5,20,46,9,0.5819565284306101,0.6060449177232741,0.5997045651600998,0.5954883846537746
7,0.834,0.812,0.5,0.5,0.829,0.836,0.764,0.735,[0.58857682 0.58857682],[0.61044173 0.60212943],[0.58857682 0.61930312],[0.59394149 0.60087843],0.5,20,46,10,0.5885768228075087,0.6062855788871929,0.6039399704557356,0.5974099620828628
8,0.839,0.835,0.5,0.5,0.842,0.836,0.766,0.76,[0.59454263 0.62161537],[0.60941435 0.61649593],[0.59454263 0.62161537],[0.60773875 0.60696933],0.5,20,46,11,0.6080789998305072,0.612955143914041,0.6080789998305072,0.6073540401489272
9,0.842,0.834,0.5,0.5,0.84,0.839,0.785,0.77,[0.59998264 0.62416604],[0.61328278 0.61695668],[0.59998264 0.62416604],[0.61294757 0.61402861],0.5,20,46,12,0.6120743380034188,0.6151197332782278,0.6120743380034188,0.6134880858892988
