,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.847,0.781,0.5,0.5,0.834,0.817,0.497,0.535,[0.5 0.5],[0.58080393 0.57108893],[0.5 0.5],[0.5 0.5],0.5,20,100,3,0.5,0.5759464298732357,0.5,0.5
1,0.844,0.738,0.5,0.5,0.83,0.801,0.494,0.492,[0.52640689 0.52640689],[0.57222003 0.5349731 ],[0.52640689 0.52640689],[0.52640689 0.53208689],0.5,20,100,4,0.5264068897441496,0.5535965646586941,0.5264068897441496,0.5292468892657863
2,0.831,0.741,0.5,0.5,0.836,0.819,0.497,0.535,[0.54318819 0.54318819],[0.54778004 0.55960665],[0.54318819 0.54318819],[0.54318819 0.5501052 ],0.5,20,100,5,0.5431881894062724,0.553693343904083,0.5431881894062724,0.5466466951289994
3,0.834,0.831,0.5,0.5,0.836,0.824,0.55,0.727,[0.5557586 0.5557586],[0.56946921 0.57148328],[0.5557586 0.5557586],[0.55960808 0.56155289],0.5,20,100,6,0.5557586019988419,0.570476244255504,0.5557586019988419,0.5605804879790297
4,0.845,0.83,0.5,0.5,0.843,0.833,0.499,0.782,[0.56591696 0.56591696],[0.57257672 0.57596574],[0.56591696 0.56591696],[0.56922736 0.574098  ],0.5,20,100,7,0.5659169588399144,0.5742712299227497,0.5659169588399144,0.5716626802305352
5,0.844,0.827,0.5,0.5,0.842,0.834,0.486,0.679,[0.57449679 0.57449679],[0.58180493 0.58328893],[0.57449679 0.57449679],[0.57885948 0.58515618],0.5,20,100,8,0.5744967863088654,0.5825469319886701,0.5744967863088654,0.5820078282238258
6,0.833,0.814,0.5,0.5,0.837,0.821,0.654,0.626,[0.58195653 0.58195653],[0.60187904 0.60936193],[0.58195653 0.58195653],[0.61655943 0.60008536],0.5,20,100,9,0.58195652843061,0.605620485010592,0.58195652843061,0.6083223946793932
7,0.837,0.809,0.5,0.5,0.843,0.816,0.646,0.639,[0.58857682 0.58857682],[0.61100169 0.62617523],[0.58857682 0.58857682],[0.64082403 0.61150263],0.5,20,100,10,0.5885768228075086,0.618588460239792,0.5885768228075086,0.6261633264277178
8,0.838,0.805,0.5,0.5,0.844,0.822,0.655,0.652,[0.59454263 0.59454263],[0.61486338 0.62172948],[0.59454263 0.59454263],[0.64182166 0.60725893],0.5,20,100,11,0.594542628725251,0.618296427638951,0.594542628725251,0.6245402974765307
9,0.84,0.795,0.5,0.5,0.839,0.814,0.687,0.678,[0.59998264 0.59998264],[0.62035563 0.63187993],[0.59998264 0.59998264],[0.64139935 0.61556796],0.5,20,100,12,0.599982639915076,0.6261177783647225,0.599982639915076,0.6284836542252492
