,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.792,0.8,0.5,0.5,0.825,0.814,0.761,0.77,[0.5 0.5],[0.50936063 0.5       ],[0.5 0.5],[0.52177428 0.5120761 ],0.5,20,17,3,0.5,0.5046803170821731,0.5,0.5169251897942524
1,0.782,0.767,0.5,0.5,0.827,0.787,0.672,0.647,[0.41775202 0.41775202],[0.49149182 0.52640689],[0.52640689 0.59859618],[0.53952973 0.54754505],0.5,20,17,4,0.4177520200906135,0.5089493543068682,0.562501535364791,0.5435373894267294
2,0.777,0.768,0.5,0.5,0.816,0.792,0.662,0.655,[0.46632387 0.46632387],[0.51759365 0.53008215],[0.54318819 0.54318819],[0.56479147 0.57599516],0.5,20,17,5,0.46632387366140426,0.5238378989898618,0.5431881894062726,0.5703933156327965
3,0.815,0.79,0.5,0.5,0.834,0.813,0.693,0.695,[0.5557586 0.5557586],[0.59419035 0.60053326],[0.5557586 0.5557586],[0.62110059 0.60914189],0.5,20,17,6,0.5557586019988419,0.5973618056578527,0.5557586019988419,0.6151212384874394
4,0.803,0.797,0.5,0.5,0.826,0.825,0.743,0.743,[0.51813711 0.55542939],[0.56963235 0.55316449],[0.51813711 0.51813711],[0.60934244 0.58740728],0.5,20,17,7,0.5367832510325312,0.5613984179108946,0.5181371127428825,0.5983748590903009
5,0.81,0.807,0.5,0.5,0.831,0.827,0.764,0.767,[0.57449679 0.60586832],[0.60996937 0.5969385 ],[0.57449679 0.57449679],[0.6274462  0.61181217],0.5,20,17,8,0.5901825529548906,0.6034539356663646,0.5744967863088652,0.6196291837852204
6,0.819,0.82,0.5,0.5,0.832,0.836,0.785,0.787,[0.58195653 0.60950479],[0.61371628 0.62040586],[0.58195653 0.58195653],[0.63745826 0.60997305],0.5,20,17,9,0.5957306600172757,0.6170610676894885,0.58195652843061,0.6237156539324955
7,0.815,0.82,0.5,0.5,0.832,0.82,0.782,0.778,[0.5585494  0.58362544],[0.58930016 0.59101913],[0.6131286 0.6131286],[0.64777226 0.60455601],0.5,20,17,10,0.571087417427571,0.5901596443392945,0.6131285970913324,0.626164138870511
8,0.821,0.826,0.5,0.5,0.832,0.821,0.774,0.775,[0.59454263 0.61667957],[0.60955216 0.60048637],[0.60174288 0.61667957],[0.62841125 0.62366838],0.5,20,17,11,0.6056111001236583,0.6050192650448054,0.6092112268825537,0.6260398149587926
9,0.829,0.822,0.5,0.5,0.833,0.823,0.796,0.787,[0.59998264 0.62416604],[0.60348998 0.60348998],[0.61589116 0.62416604],[0.64017744 0.62170694],0.5,20,17,12,0.6120743380034188,0.6034899848880402,0.6200285997133915,0.6309421900239933
10,0.834,0.822,0.5,0.5,0.83,0.825,0.798,0.793,[0.6049902  0.62683075],[0.6092357 0.6092357],[0.6049902  0.62683075],[0.62079053 0.64281643],0.5,20,17,13,0.6159104790906063,0.6092357019525528,0.6159104790906063,0.6318034834592395
11,0.832,0.822,0.5,0.5,0.825,0.826,0.808,0.799,[0.6096353  0.62953753],[0.6144443  0.61449194],[0.6096353  0.62953753],[0.62830338 0.64079035],0.5,20,17,14,0.619586413053921,0.6144681238422738,0.619586413053921,0.6345468635268166
12,0.843,0.824,0.5,0.5,0.834,0.823,0.813,0.813,[0.61397181 0.61397181],[0.61205982 0.6101597 ],[0.61397181 0.62012664],[0.62788971 0.63185683],0.5,20,17,15,0.613971812263448,0.6111097592781545,0.617049227153646,0.6298732695979021
13,0.824,0.817,0.5,0.5,0.821,0.822,0.81,0.802,[0.63492347 0.65192759],[0.64226957 0.63767967],[0.61804216 0.65192759],[0.66204767 0.6604895 ],0.5,20,17,16,0.6434255279860783,0.6399746167552324,0.6349848738633534,0.6612685834109793
14,0.812,0.812,0.5,0.5,0.817,0.818,0.805,0.8,[0.63954232 0.63793427],[0.64548902 0.63822539],[0.62188038 0.65421128],[0.66631876 0.66926967],0.5,20,17,17,0.6387382919006578,0.6418572052159079,0.6380458270260786,0.667794212267468
15,0.814,0.799,0.5,0.5,0.816,0.816,0.804,0.793,[0.6255142  0.63946496],[0.63669103 0.62542205],[0.6255142  0.65556253],[0.66510915 0.66740539],0.5,20,17,18,0.6324895766867158,0.6310565412959661,0.6405383636586536,0.6662572669586679
16,0.824,0.803,0.5,0.5,0.825,0.814,0.799,0.794,[0.62896654 0.63237944],[0.64701676 0.63168408],[0.62896654 0.65226376],[0.66738553 0.6687016 ],0.5,20,17,19,0.6306729885601322,0.6393504208749083,0.6406151475322861,0.6680435622682024
17,0.834,0.819,0.5,0.5,0.834,0.818,0.811,0.808,[0.66485611 0.64728563],[0.64414805 0.63700417],[0.63225658 0.62079784],[0.65374518 0.6464735 ],0.5,20,17,20,0.656070870280967,0.6405761078048374,0.6265272086518565,0.6501093394012589
18,0.832,0.818,0.5,0.5,0.837,0.822,0.82,0.813,[0.66574166 0.64943893],[0.64796543 0.6398308 ],[0.63020172 0.62474621],[0.65029717 0.64773321],0.5,20,17,21,0.6575902962937468,0.6438981165751017,0.6274739643464945,0.6490151871509937
19,0.832,0.824,0.5,0.5,0.829,0.826,0.83,0.816,[0.65252077 0.65157935],[0.65223557 0.64872318],[0.65252077 0.6568859 ],[0.66867248 0.67431323],0.5,20,17,22,0.6520500588858074,0.6504793751756428,0.6547033344663975,0.6714928563745313
20,0.833,0.822,0.5,0.5,0.834,0.826,0.826,0.816,[0.65007871 0.65369835],[0.65632843 0.64972931],[0.65007871 0.6586624 ],[0.67213741 0.67225927],0.5,20,17,23,0.6518885260482699,0.653028871742354,0.6543705523872378,0.672198340454742
21,0.833,0.821,0.5,0.5,0.833,0.825,0.823,0.817,[0.64408483 0.65579024],[0.65707075 0.65206993],[0.63611569 0.64461684],[0.65859648 0.66085515],0.5,20,17,24,0.649937536073233,0.6545703409716932,0.6403662680394431,0.6597258141808264
22,0.832,0.822,0.5,0.5,0.83,0.824,0.828,0.818,[0.63922379 0.65955837],[0.65887831 0.65579809],[0.64676511 0.67044766],[0.69100219 0.68907296],0.5,20,17,25,0.6493910793708164,0.6573382005640694,0.6586063807855314,0.6900375762542914
23,0.833,0.823,0.5,0.5,0.83,0.826,0.825,0.817,[0.64935227 0.66143906],[0.66085963 0.65848018],[0.64935227 0.66425013],[0.68684322 0.68590859],0.5,20,17,26,0.6553956671389034,0.6596699055111883,0.6568012017062281,0.6863759041859072
