,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.708,0.685,0.513,0.512,0.715,0.513,0.559,0.562,[0.5 0.5],[0.5 0.5],[0.52464917 0.5       ],[0.5 0.5],0.5,20,60,3,0.5,0.5,0.5123245865289833,0.5
1,0.783,0.66,0.513,0.512,0.775,0.532,0.617,0.581,[0.52640689 0.52640689],[0.52640689 0.52640689],[0.55176753 0.52640689],[0.52640689 0.52923165],0.5,20,60,4,0.5264068897441496,0.5264068897441496,0.5390872104875006,0.5278192696233527
2,0.833,0.727,0.513,0.512,0.833,0.694,0.761,0.738,[0.54318819 0.54318819],[0.5744906  0.54318819],[0.58838897 0.54318819],[0.54318819 0.54318819],0.5,20,60,5,0.5431881894062724,0.5588393941010954,0.5657885809897287,0.5431881894062724
3,0.846,0.82,0.513,0.512,0.837,0.826,0.825,0.812,[0.5557586 0.5557586],[0.5576767 0.5557586],[0.5557586 0.5557586],[0.56134126 0.5557586 ],0.5,20,60,6,0.5557586019988419,0.5567176510331892,0.5557586019988419,0.5585499301124703
4,0.846,0.82,0.513,0.512,0.831,0.832,0.825,0.814,[0.56591696 0.56591696],[0.56756733 0.56591696],[0.56591696 0.56591696],[0.56756733 0.56591696],0.5,20,60,7,0.5659169588399144,0.5667421464080198,0.5659169588399144,0.5667421464080198
5,0.843,0.843,0.513,0.512,0.838,0.824,0.833,0.807,[0.54353071 0.57449679],[0.56962885 0.56962885],[0.56802448 0.57449679],[0.57271665 0.57739004],0.5,20,60,8,0.5590137487070752,0.5696288452797764,0.5712606326974012,0.5750533455041816
6,0.843,0.837,0.513,0.512,0.849,0.841,0.844,0.825,[0.54762213 0.58195653],[0.57297553 0.58013788],[0.56085798 0.58195653],[0.57881503 0.5830639 ],0.5,20,60,9,0.5647893284303327,0.5765567036627833,0.571407253037124,0.5809394640171988
7,0.84,0.835,0.513,0.512,0.846,0.849,0.841,0.84,[0.5585494  0.58857682],[0.57618659 0.5823158 ],[0.5585494  0.58857682],[0.58003366 0.59104918],0.5,20,60,10,0.5735631111974725,0.5792511946620629,0.5735631111974725,0.585541417653162
8,0.844,0.844,0.513,0.512,0.847,0.848,0.838,0.84,[0.56789471 0.59454263],[0.58358889 0.5850438 ],[0.56789471 0.59454263],[0.58434702 0.59714332],0.5,20,60,11,0.5812186710244439,0.5843163461847034,0.5812186710244439,0.5907451727670423
9,0.835,0.827,0.513,0.512,0.842,0.839,0.836,0.827,[0.57185686 0.59998264],[0.58931452 0.59567097],[0.57185686 0.59998264],[0.59814801 0.6012048 ],0.5,20,60,12,0.5859197522926323,0.5924927434496428,0.5859197522926323,0.5996764038824121
