,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.761,0.502,0.848,0.845,0.828,0.748,0.839,0.783,[0.5        0.50743116],[0.52701273 0.5       ],[0.5 1. ],[0.5 0.5],0.5,20,92,3,0.5037155786243197,0.5135063647881086,0.75,0.5
1,0.789,0.73,0.848,0.845,0.837,0.809,0.844,0.817,[0.52640689 0.58581562],[0.54382273 0.52640689],[0.52640689 0.52640689],[0.52640689 0.52640689],0.5,20,92,4,0.5561112539122168,0.5351148074460595,0.5264068897441496,0.5264068897441496
2,0.83,0.825,0.848,0.845,0.831,0.828,0.83,0.83,[0.54318819 0.59288793],[0.5744906  0.55960665],[0.54318819 0.54318819],[0.54318819 0.55960665],0.5,20,92,5,0.5680380579203219,0.5670486236280122,0.5431881894062724,0.5513974189331893
3,0.831,0.818,0.848,0.845,0.841,0.838,0.845,0.847,[0.51392885 0.5557586 ],[0.55127169 0.55350605],[0.5557586  0.59681268],[0.5557586  0.59714943],0.5,20,92,6,0.5348437246665623,0.5523888679704076,0.5762856431499537,0.5764540172301376
4,0.85,0.814,0.848,0.845,0.849,0.843,0.848,0.842,[0.53030542 0.56591696],[0.57284655 0.56591696],[0.56591696 0.60086067],[0.56591696 0.60135304],0.5,20,92,7,0.5481111905996412,0.569381754956751,0.5833888155606501,0.5836350001697151
5,0.848,0.813,0.848,0.845,0.846,0.841,0.848,0.84,[0.54353071 0.57449679],[0.58050847 0.57449679],[0.57449679 0.60012698],[0.57449679 0.60845027],0.5,20,92,8,0.5590137487070752,0.5775026277063499,0.587311884102323,0.5914735305938267
6,0.838,0.812,0.848,0.845,0.842,0.835,0.845,0.836,[0.58195653 0.60882649],[0.60800102 0.59497556],[0.58195653 0.60882649],[0.58324357 0.61190577],0.5,20,92,9,0.5953915097880919,0.6014882862989768,0.5953915097880919,0.5975746700528513
7,0.836,0.813,0.848,0.845,0.84,0.835,0.843,0.835,[0.58857682 0.61263941],[0.59863429 0.58857682],[0.58857682 0.61263941],[0.58857682 0.61287741],0.5,20,92,10,0.6006081145740143,0.593605557108887,0.6006081145740143,0.6007271151010116
8,0.848,0.841,0.848,0.845,0.846,0.843,0.844,0.842,[0.59454263 0.61631527],[0.62426459 0.61251034],[0.59454263 0.61257673],[0.58997634 0.612133  ],0.5,20,92,11,0.6054289518001637,0.61838746611305,0.60355967708422,0.601054667708812
9,0.843,0.835,0.848,0.845,0.849,0.842,0.845,0.841,[0.59998264 0.6237034 ],[0.62766271 0.62141123],[0.5807567  0.62522491],[0.59377519 0.61911359],0.5,20,92,12,0.6118430220929995,0.6245369683254243,0.6029908023754715,0.6064443896479448
