,Unnamed: 0,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
12,12,0.826,0.821,0.5,0.5,0.8290000000000001,0.825,0.821,0.812,[0.61397181 0.61397181],[0.63062916 0.62764149],[0.61397181 0.61397181],[0.62760518 0.62198988],0.5,20,1,15,0.613971812263448,0.6291353222366144,0.613971812263448,0.6247975300292514
13,13,0.8320000000000001,0.8240000000000001,0.5,0.5,0.8370000000000001,0.8270000000000001,0.823,0.8079999999999999,[0.61804216 0.61804216],[0.64363015 0.63977243],[0.63720329 0.63720329],[0.66043841 0.62979517],0.5,20,1,16,0.6180421616315194,0.6417012915655449,0.6372032927794984,0.6451167931928523
14,14,0.8270000000000001,0.8220000000000001,0.5,0.5,0.8290000000000001,0.825,0.833,0.8170000000000001,[0.62188038 0.62188038],[0.63743699 0.63296909],[0.63954232 0.63954232],[0.65281297 0.63452663],0.5,20,1,17,0.6218803775211222,0.6352030388978983,0.6395423167589533,0.6436698029320221
15,15,0.833,0.8170000000000001,0.5,0.5,0.838,0.823,0.8240000000000001,0.81,[0.6255142 0.6255142],[0.64257481 0.63646845],[0.64235093 0.63102751],[0.65941491 0.63431545],0.5,20,1,18,0.6255141962224252,0.6395216288413259,0.6366892167215696,0.6468651792557911
16,16,0.8320000000000001,0.815,0.5,0.5,0.836,0.82,0.821,0.809,[0.62896654 0.62896654],[0.65298523 0.63675434],[0.6446013 0.6446013],[0.66078818 0.63883242],0.5,20,1,19,0.6289665395356437,0.644869783195213,0.6446012977784056,0.6498103024610513
17,17,0.835,0.8190000000000001,0.5,0.5,0.8370000000000001,0.82,0.818,0.804,[0.63225658 0.64684435],[0.64402044 0.63219835],[0.63704551 0.64190753],[0.66360767 0.6421622 ],0.5,20,1,20,0.6395504634394517,0.6381093932518973,0.6394765205312782,0.6528849346166048
18,18,0.8320000000000001,0.823,0.5,0.5,0.8340000000000001,0.8190000000000001,0.8140000000000001,0.8029999999999999,[0.63540053 0.64906815],[0.64649281 0.63739182],[0.63540053 0.63540053],[0.66253494 0.64336984],0.5,20,1,21,0.6422343397014096,0.6419423108439113,0.6354005272773456,0.6529523908051542
19,19,0.833,0.8190000000000001,0.5,0.5,0.8440000000000001,0.821,0.813,0.802,[0.63841221 0.65126484],[0.65546964 0.64417849],[0.64692352 0.64263968],[0.67138235 0.64706947],0.5,20,1,22,0.6448385272526052,0.6498240653706079,0.6447815993368229,0.6592259097421976
20,20,0.835,0.825,0.5,0.5,0.8340000000000001,0.823,0.816,0.809,[0.64130354 0.6534293 ],[0.65991566 0.64919923],[0.64130354 0.64933675],[0.67309499 0.65303511],0.5,20,1,23,0.6473664219727358,0.6545574409338781,0.6453201460665746,0.663065051597685
21,21,0.836,0.8270000000000001,0.5,0.5,0.835,0.8240000000000001,0.8170000000000001,0.813,[0.64408483 0.65555833],[0.66049027 0.65155654],[0.64408483 0.65555833],[0.67349932 0.65508537],0.5,20,1,24,0.6498215815383562,0.6560234052918538,0.6498215815383562,0.664292345753531
22,22,0.833,0.8270000000000001,0.5,0.5,0.8390000000000001,0.825,0.8220000000000001,0.816,[0.64676511 0.66125007],[0.66342342 0.65550022],[0.64676511 0.65765004],[0.6809813  0.65678444],0.5,20,1,25,0.6540075893761181,0.6594618209734828,0.6522075720186388,0.6688828738980003
23,23,0.8320000000000001,0.8220000000000001,0.5,0.5,0.835,0.823,0.8270000000000001,0.816,[0.64935227 0.65970348],[0.660879   0.65295431],[0.67007761 0.67007761],[0.67795503 0.65780886],0.5,20,1,26,0.6545278768005219,0.6569166588586297,0.6700776085621825,0.6678819436004504
24,24,0.833,0.821,0.5,0.5,0.836,0.825,0.8340000000000001,0.816,[0.66171835 0.6715969 ],[0.66182797 0.65727339],[0.66171835 0.6715969 ],[0.67490083 0.66981905],0.5,20,1,27,0.6666576264023281,0.659550679160152,0.6666576264023281,0.6723599424443583
25,25,0.8340000000000001,0.823,0.5,0.5,0.835,0.825,0.8340000000000001,0.816,[0.66099129 0.66775154],[0.66430075 0.65976565],[0.67113537 0.67455368],[0.67908144 0.67221891],0.5,20,1,28,0.6643714148355306,0.6620331951991274,0.6728445242212622,0.6756501742899856
26,26,0.8390000000000001,0.8240000000000001,0.5,0.5,0.833,0.8270000000000001,0.83,0.8140000000000001,[0.65662134 0.67630921],[0.65846753 0.65505197],[0.65662134 0.6856836 ],[0.67831331 0.68072849],0.5,20,1,29,0.6664652721680933,0.6567597534875547,0.6711524669629509,0.6795209013301233
27,27,0.8420000000000001,0.8240000000000001,0.5,0.5,0.831,0.8270000000000001,0.828,0.8109999999999999,[0.65889879 0.67768973],[0.66160837 0.65830269],[0.65889879 0.68666051],[0.68392888 0.68344889],0.5,20,1,30,0.6682942573836672,0.6599555295742584,0.6727796465433253,0.6836888866317259
28,28,0.8420000000000001,0.823,0.5,0.5,0.841,0.8240000000000001,0.8290000000000001,0.809,[0.66111134 0.67305412],[0.66647603 0.66510557],[0.66706428 0.67907993],[0.68153832 0.67694678],0.5,20,1,31,0.6670827292486327,0.6657907990202774,0.6730721064777618,0.6792425499776259
29,29,0.8340000000000001,0.8240000000000001,0.5,0.5,0.828,0.8240000000000001,0.836,0.8079999999999999,[0.67174727 0.68016489],[0.68547523 0.67768452],[0.66326303 0.67470613],[0.68733289 0.68244184],0.5,20,1,32,0.6759560817035561,0.6815798763273022,0.6689845806796324,0.6848873681515629
30,30,0.8320000000000001,0.8140000000000001,0.5,0.5,0.8290000000000001,0.8170000000000001,0.8290000000000001,0.804,[0.66535753 0.67360659],[0.68336563 0.67825959],[0.67360659 0.68461367],[0.69630511 0.69293762],0.5,20,1,33,0.6694820586906215,0.680812608029359,0.679110128195965,0.6946213640610545
31,31,0.831,0.8109999999999999,0.5,0.5,0.8270000000000001,0.8140000000000001,0.83,0.81,[0.659374   0.66739817],[0.67609306 0.6698938 ],[0.67532638 0.68326463],[0.69500438 0.69089242],0.5,20,1,34,0.6633860864289979,0.6729934339669423,0.6792955074223732,0.6929484019258954
32,32,0.835,0.812,0.5,0.5,0.831,0.815,0.833,0.81,[0.66422133 0.66938799],[0.68022683 0.67260102],[0.67701801 0.68465375],[0.69474956 0.69232915],0.5,20,1,35,0.6668046602826758,0.6764139219280798,0.6808358789231246,0.6935393524615181
33,33,0.84,0.818,0.5,0.5,0.843,0.823,0.8340000000000001,0.812,[0.67132978 0.67935   ],[0.67421264 0.66927779],[0.67955617 0.68481106],[0.69850508 0.6908512 ],0.5,20,1,36,0.6753398890262663,0.6717452166987031,0.6821836168350921,0.6946781363076904
34,34,0.8420000000000001,0.823,0.5,0.5,0.8440000000000001,0.825,0.835,0.813,[0.6706448 0.6809373],[0.67639887 0.67127822],[0.68821888 0.69569169],[0.70772028 0.69815747],0.5,20,1,37,0.6757910512780634,0.6738385481180014,0.6919552862867695,0.7029388738175555
35,35,0.8340000000000001,0.8240000000000001,0.5,0.5,0.8370000000000001,0.826,0.836,0.813,[0.67538341 0.69002618],[0.68951469 0.68460219],[0.67538341 0.69275355],[0.70247101 0.69793944],0.5,20,1,38,0.6827047935223526,0.6870584442536711,0.6840684777216786,0.7002052287872242
36,36,0.835,0.823,0.5,0.5,0.8390000000000001,0.825,0.835,0.8170000000000001,[0.67717936 0.69130215],[0.69042678 0.68676014],[0.67471699 0.6914894 ],[0.70333823 0.69916791],0.5,20,1,39,0.6842407574921846,0.6885934604909305,0.6831031920725559,0.7012530684709559
37,37,0.8320000000000001,0.82,0.5,0.5,0.8370000000000001,0.8240000000000001,0.8340000000000001,0.818,[0.67429049 0.69483938],[0.69101994 0.68713727],[0.67212446 0.69994189],[0.70208089 0.7000517 ],0.5,20,1,40,0.6845649363398674,0.6890786033010854,0.6860331726668734,0.7010662949615503
38,38,0.835,0.821,0.5,0.5,0.8320000000000001,0.825,0.835,0.815,[0.67400069 0.69707795],[0.69330961 0.69050013],[0.67629132 0.69244848],[0.70914114 0.7028805 ],0.5,20,1,41,0.6855393210223066,0.6919048712679214,0.6843699013027302,0.7060108194755651
39,39,0.835,0.825,0.5,0.5,0.8340000000000001,0.8240000000000001,0.833,0.82,[0.6759051  0.69820701],[0.69492397 0.69321835],[0.6821016  0.70420353],[0.71290183 0.70967141],0.5,20,1,42,0.6870560527921942,0.6940711624041,0.6931525649114072,0.711286618606109
40,40,0.836,0.8270000000000001,0.5,0.5,0.8340000000000001,0.825,0.83,0.816,[0.68423742 0.69933751],[0.69618208 0.69418545],[0.68376856 0.70295311],[0.71380911 0.70971438],0.5,20,1,43,0.6917874608457761,0.6951837621135495,0.6933608365992106,0.7117617475613387
41,41,0.833,0.821,0.5,0.5,0.831,0.8240000000000001,0.8320000000000001,0.8190000000000001,[0.68540322 0.6956977 ],[0.70557843 0.70081761],[0.68540322 0.70398368],[0.7173122  0.71349795],0.5,20,1,44,0.6905504599778844,0.7031980217482532,0.6946934526792157,0.7154050718447216
42,42,0.833,0.823,0.5,0.5,0.831,0.826,0.833,0.8170000000000001,[0.68135441 0.69146964],[0.70140544 0.69705764],[0.68700698 0.70103069],[0.71516394 0.71189789],0.5,20,1,45,0.6864120257567707,0.6992315384564616,0.6940188356070126,0.7135309139283095
43,43,0.8340000000000001,0.8240000000000001,0.5,0.5,0.833,0.826,0.833,0.813,[0.68309051 0.69683037],[0.70342763 0.70074033],[0.68858113 0.70413017],[0.71991281 0.7153648 ],0.5,20,1,46,0.6899604418533002,0.7020839774363272,0.6963556495369494,0.7176388028960023
44,44,0.8340000000000001,0.823,0.5,0.5,0.8370000000000001,0.8240000000000001,0.835,0.815,[0.68454194 0.69609931],[0.70473629 0.70054015],[0.68454194 0.70000753],[0.71497096 0.70952903],0.5,20,1,47,0.690320625775309,0.7026382195244231,0.6922747354232346,0.7122499931562137
45,45,0.835,0.8240000000000001,0.5,0.5,0.836,0.825,0.8340000000000001,0.8170000000000001,[0.68621851 0.70117403],[0.70640519 0.70232062],[0.68621851 0.70117403],[0.71638382 0.71019744],0.5,20,1,48,0.6936962727964374,0.7043629076378779,0.6936962727964374,0.7132906314255583
46,46,0.833,0.821,0.5,0.5,0.8370000000000001,0.8240000000000001,0.8340000000000001,0.816,[0.68961085 0.70419373],[0.70690173 0.70350433],[0.68786082 0.70245009],[0.71658689 0.7119778 ],0.5,20,1,49,0.6969022881972533,0.7052030293341668,0.6951554562745783,0.7142823428952592
47,47,0.835,0.823,0.5,0.5,0.84,0.8240000000000001,0.833,0.8170000000000001,[0.6911735  0.70713554],[0.70853491 0.7046752 ],[0.68947048 0.70183311],[0.71711328 0.71261905],0.5,20,1,50,0.6991545179950045,0.7066050564158551,0.6956517921508869,0.7148661630440566
48,48,0.8340000000000001,0.823,0.5,0.5,0.8340000000000001,0.825,0.833,0.8170000000000001,[0.69104896 0.70649942],[0.71201119 0.70878275],[0.69604786 0.70966629],[0.72291458 0.72218992],0.5,20,1,51,0.6987741944089498,0.7103969688269394,0.702857073640081,0.7225522479025501
49,49,0.8340000000000001,0.826,0.5,0.5,0.838,0.823,0.835,0.8190000000000001,[0.69259767 0.70763918],[0.71353394 0.7101199 ],[0.69746748 0.71236966],[0.72491881 0.7241647 ],0.5,20,1,52,0.7001184279978627,0.7118269213656608,0.7049185732662173,0.7245417524132891
50,50,0.8340000000000001,0.8220000000000001,0.5,0.5,0.8340000000000001,0.823,0.835,0.8190000000000001,[0.6941179  0.70552642],[0.71447661 0.71167645],[0.69886462 0.71017003],[0.72580889 0.72407362],0.5,20,1,53,0.6998221597126395,0.7130765288681992,0.7045173271138889,0.7249412532086279
51,51,0.8340000000000001,0.8270000000000001,0.5,0.5,0.8290000000000001,0.825,0.835,0.8240000000000001,[0.69561084 0.7051277 ],[0.71545161 0.71076382],[0.70024008 0.71126113],[0.72477324 0.72777687],0.5,20,1,54,0.7003692707916118,0.7131077192921758,0.7057506041756079,0.7262750562448369
52,52,0.836,0.828,0.5,0.5,0.833,0.823,0.836,0.8240000000000001,[0.69704341 0.70989994],[0.71664336 0.71318713],[0.70159461 0.71591477],[0.72988443 0.72937904],0.5,20,1,55,0.7034716748585983,0.7149152470712509,0.7087546899864073,0.7296317322466366
53,53,0.8340000000000001,0.83,0.5,0.5,0.836,0.8240000000000001,0.8370000000000001,0.8240000000000001,[0.69848717 0.7125749 ],[0.71857932 0.71519843],[0.70292892 0.71689323],[0.73102509 0.73003046],0.5,20,1,56,0.7055310387231338,0.7168888778908444,0.7099110712565351,0.7305277715499445
54,54,0.836,0.831,0.5,0.5,0.835,0.8290000000000001,0.836,0.823,[0.69990665 0.71519007],[0.71997654 0.71715088],[0.70424369 0.71939478],[0.73092672 0.72985397],0.5,20,1,57,0.7075483648820795,0.7185637120113948,0.7118192343597552,0.7303903451519054
55,55,0.8370000000000001,0.83,0.5,0.5,0.833,0.8270000000000001,0.8340000000000001,0.8220000000000001,[0.70553956 0.72032844],[0.724955   0.72199598],[0.70553956 0.72032844],[0.73158112 0.73079143],0.5,20,1,58,0.7129340028624714,0.7234754932826696,0.7129340028624714,0.7311862766169991
56,56,0.838,0.8270000000000001,0.5,0.5,0.831,0.828,0.831,0.82,[0.70243601 0.71553971],[0.72112696 0.7173139 ],[0.70681715 0.72268352],[0.73267474 0.73309655],0.5,20,1,59,0.7089878628821544,0.7192204278872012,0.7147503368143513,0.7328856431937081
57,57,0.838,0.8290000000000001,0.5,0.5,0.8340000000000001,0.826,0.83,0.818,[0.70664447 0.72369859],[0.72249124 0.71941416],[0.70379666 0.7208617 ],[0.72904685 0.73069344],0.5,20,1,60,0.7151715328932156,0.7209527009589618,0.7123291797298978,0.7298701490502371
58,58,0.833,0.831,0.5,0.5,0.8340000000000001,0.826,0.8270000000000001,0.82,[0.70791969 0.72458438],[0.72297393 0.72040445],[0.70931977 0.72723855],[0.73330211 0.73419453],0.5,20,1,61,0.7162520311424514,0.7216891940225989,0.7182791600794464,0.7337483216117344
59,59,0.833,0.831,0.5,0.5,0.8340000000000001,0.828,0.8290000000000001,0.82,[0.71054587 0.72546814],[0.72410758 0.72200717],[0.70781332 0.72412683],[0.7294446  0.73199862],0.5,20,1,62,0.7180070096679833,0.7230573755687879,0.7159700779461005,0.7307216123104399
60,60,0.84,0.83,0.5,0.5,0.8370000000000001,0.8290000000000001,0.8290000000000001,0.82,[0.71175585 0.72634953],[0.7260402 0.7231647],[0.71041689 0.72503794],[0.73073203 0.73289384],0.5,20,1,63,0.7190526915318494,0.7246024475708949,0.7177274137532399,0.7318129345832725
61,61,0.8420000000000001,0.83,0.5,0.5,0.8390000000000001,0.8290000000000001,0.831,0.82,[0.70903403 0.7272282 ],[0.72631648 0.72390411],[0.70903403 0.72594514],[0.73129981 0.73247699],0.5,20,1,64,0.7181311180810522,0.7251102926533005,0.7174895883439294,0.7318883979152939
62,62,0.8420000000000001,0.83,0.5,0.5,0.838,0.8290000000000001,0.83,0.818,[0.71029561 0.72810388],[0.72779583 0.72427201],[0.71029561 0.72684824],[0.73194818 0.73348427],0.5,20,1,65,0.7191997466151709,0.726033921170645,0.7185719228631128,0.7327162233611444
63,63,0.8440000000000001,0.8290000000000001,0.5,0.5,0.838,0.831,0.8320000000000001,0.8190000000000001,[0.71151866 0.72783219],[0.72696518 0.72385336],[0.71151866 0.72657042],[0.73161876 0.73292866],0.5,20,1,66,0.7196754258083788,0.7254092702864959,0.7190445393101128,0.7322737102530691
64,64,0.841,0.838,0.5,0.5,0.8420000000000001,0.8320000000000001,0.831,0.8220000000000001,[0.71644376 0.73416607],[0.72887429 0.72616352],[0.71644376 0.7253089 ],[0.73600917 0.7347886 ],0.5,20,1,67,0.7253049156116395,0.727518905580601,0.7208763317855174,0.7353988816433595
65,65,0.84,0.8390000000000001,0.5,0.5,0.841,0.838,0.8320000000000001,0.821,[0.71124109 0.72765237],[0.72353804 0.7219834 ],[0.71757987 0.72748639],[0.73950635 0.73801998],0.5,20,1,68,0.7194467333864736,0.7227607183575754,0.7225331289039675,0.7387631647041693
66,66,0.8420000000000001,0.838,0.5,0.5,0.843,0.838,0.831,0.823,[0.71249507 0.73103097],[0.72453713 0.72377467],[0.71870242 0.72962363],[0.73939646 0.73903617],0.5,20,1,69,0.7217630204316107,0.7241558965375017,0.7241630220246527,0.7392163126459561
67,67,0.8440000000000001,0.8370000000000001,0.5,0.5,0.843,0.836,0.835,0.821,[0.7123351  0.73101284],[0.72673445 0.72728206],[0.71241877 0.72486727],[0.7354376  0.73327745],0.5,20,1,70,0.721673968322063,0.7270082514154141,0.7186430178789381,0.7343575282160859
68,68,0.848,0.8390000000000001,0.5,0.5,0.8440000000000001,0.835,0.838,0.8240000000000001,[0.71358434 0.73309242],[0.72899775 0.72934491],[0.71358434 0.72577984],[0.73720066 0.73645388],0.5,20,1,71,0.7233383836432146,0.7291713338581824,0.7196820919462105,0.7368272660405228
69,69,0.848,0.84,0.5,0.5,0.845,0.84,0.838,0.826,[0.72196649 0.73392782],[0.73046926 0.72989376],[0.71961316 0.73383669],[0.74211578 0.74221777],0.5,20,1,72,0.7279471544047205,0.7301815141027445,0.7267249256979876,0.7421667754763404
70,70,0.845,0.843,0.5,0.5,0.8490000000000001,0.838,0.8340000000000001,0.8290000000000001,[0.72426421 0.73367762],[0.73046299 0.73137113],[0.71582974 0.72893034],[0.73511215 0.73690904],0.5,20,1,73,0.7289709115659767,0.7309170643758556,0.7223800441008993,0.7360105936201802
71,71,0.8440000000000001,0.841,0.5,0.5,0.847,0.84,0.833,0.8270000000000001,[0.72530023 0.7345155 ],[0.73208431 0.732261  ],[0.72296392 0.72873221],[0.74075889 0.74089464],0.5,20,1,74,0.7299078651849985,0.7321726557214255,0.7258480654282762,0.7408267662030493
72,72,0.8440000000000001,0.841,0.5,0.5,0.846,0.84,0.8370000000000001,0.8270000000000001,[0.72403491 0.73423339],[0.73421855 0.73455747],[0.72404229 0.73303177],[0.74524866 0.74554959],0.5,20,1,75,0.7291341505168947,0.734388013091427,0.7285370279222353,0.745399128941923
73,73,0.847,0.838,0.5,0.5,0.846,0.8390000000000001,0.836,0.8290000000000001,[0.72620961 0.73731775],[0.73507915 0.73574437],[0.7228935  0.73723653],[0.74568513 0.74726991],0.5,20,1,76,0.7317636811823713,0.7354117594221596,0.7300650150947051,0.7464775168621897
74,74,0.848,0.8390000000000001,0.5,0.5,0.845,0.8390000000000001,0.8370000000000001,0.8290000000000001,[0.726141   0.73813223],[0.73625933 0.73640795],[0.72398146 0.73805478],[0.7460137  0.74709346],0.5,20,1,77,0.7321366135794326,0.7363336396923458,0.7310181194237466,0.7465535839166195
75,75,0.848,0.84,0.5,0.5,0.8420000000000001,0.8390000000000001,0.835,0.83,[0.72493989 0.73584469],[0.73756755 0.73820887],[0.72497198 0.73143169],[0.7467906  0.74748449],0.5,20,1,78,0.7303922910565792,0.7378882084621368,0.7282018372454713,0.7471375450073414
76,76,0.8440000000000001,0.841,0.5,0.5,0.843,0.8390000000000001,0.8340000000000001,0.8240000000000001,[0.71946716 0.73674337],[0.7365658 0.7372184],[0.72601753 0.73129548],[0.74680827 0.7467891 ],0.5,20,1,79,0.7281052614419554,0.7368920966635425,0.7286565054161995,0.7467986847413097
77,77,0.8440000000000001,0.843,0.5,0.5,0.843,0.8390000000000001,0.8340000000000001,0.823,[0.7206424  0.73759878],[0.73758644 0.73823   ],[0.72600748 0.73329476],[0.74766159 0.74732172],0.5,20,1,80,0.7291205909811838,0.7379082237163864,0.7296511242142121,0.7474916525938795
78,78,0.8440000000000001,0.841,0.5,0.5,0.843,0.838,0.836,0.825,[0.72498808 0.74359997],[0.74163521 0.74161169],[0.72811378 0.73422512],[0.74846822 0.74853448],0.5,20,1,81,0.7342940241200078,0.7416234511010658,0.7311694527207844,0.7485013514104579
79,79,0.8440000000000001,0.84,0.5,0.5,0.8420000000000001,0.8370000000000001,0.836,0.825,[0.72607421 0.7443522 ],[0.74257533 0.74255046],[0.72811808 0.73514743],[0.74898815 0.74817863],0.5,20,1,82,0.7352132043195395,0.7425628960987765,0.7316327529098131,0.7485833921810195
80,80,0.8440000000000001,0.8390000000000001,0.5,0.5,0.848,0.8390000000000001,0.836,0.826,[0.72911267 0.74116673],[0.74178285 0.74176562],[0.72707396 0.73503988],[0.74765309 0.74712917],0.5,20,1,83,0.7351397002154527,0.7417742353371204,0.7310569190749336,0.7473911303397169
81,81,0.848,0.84,0.5,0.5,0.846,0.8420000000000001,0.8370000000000001,0.8270000000000001,[0.73113597 0.74295782],[0.74505289 0.7438123 ],[0.72910901 0.73791035],[0.7482985  0.74883438],0.5,20,1,84,0.737046898613954,0.7444325955646226,0.7335096769181617,0.7485664369818898
82,82,0.848,0.838,0.5,0.5,0.8440000000000001,0.841,0.838,0.826,[0.73312527 0.74375138],[0.74521122 0.744441  ],[0.73408214 0.73688054],[0.74834372 0.74956642],0.5,20,1,85,0.7384383240200053,0.7448261115429119,0.7354813389288151,0.7489550665226632
83,83,0.848,0.838,0.5,0.5,0.8440000000000001,0.841,0.8370000000000001,0.826,[0.73409647 0.74454071],[0.74612121 0.74521632],[0.73503718 0.73684853],[0.74890812 0.75024334],0.5,20,1,86,0.7393185916907565,0.7456687673514653,0.7359428550264047,0.7495757261100344
84,84,0.847,0.838,0.5,0.5,0.847,0.8390000000000001,0.836,0.823,[0.73504069 0.7453258 ],[0.7474425  0.74628181],[0.73598296 0.73776462],[0.74980705 0.75075399],0.5,20,1,87,0.7401832441776197,0.7468621553244175,0.7368737894996314,0.7502805218340505
85,85,0.847,0.84,0.5,0.5,0.847,0.8370000000000001,0.836,0.8240000000000001,[0.73599306 0.74610663],[0.74763522 0.74690677],[0.73503523 0.73867252],[0.74991189 0.7515888 ],0.5,20,1,88,0.7410498464859481,0.7472709941381841,0.7368538722439748,0.7507503438086143
86,86,0.848,0.84,0.5,0.5,0.8440000000000001,0.8390000000000001,0.838,0.826,[0.73056121 0.7468832 ],[0.74840056 0.74894988],[0.73605732 0.74228305],[0.75415468 0.75599945],0.5,20,1,89,0.7387222024041868,0.7486752179732529,0.7391701828869379,0.7550770625213099
87,87,0.847,0.84,0.5,0.5,0.8440000000000001,0.838,0.8370000000000001,0.826,[0.73159781 0.74853207],[0.74914758 0.75036196],[0.73700502 0.74399117],[0.75534587 0.75768301],0.5,20,1,90,0.7400649401692496,0.7497547694487412,0.7404980956678665,0.7565144403814856
88,88,0.847,0.84,0.5,0.5,0.8420000000000001,0.84,0.8370000000000001,0.828,[0.73262264 0.74928598],[0.74973924 0.75108413],[0.73706158 0.74741222],[0.75584798 0.75801358],0.5,20,1,91,0.7409543111071564,0.7504116836123138,0.742236901687215,0.7569307786761926
89,89,0.846,0.8420000000000001,0.5,0.5,0.843,0.838,0.836,0.826,[0.73363602 0.75003603],[0.7488619  0.75071464],[0.7380048  0.74819376],[0.75636124 0.75849551],0.5,20,1,92,0.7418360258238244,0.7497882721120732,0.7430992836597867,0.7574283741202809
90,90,0.8420000000000001,0.841,0.5,0.5,0.8420000000000001,0.84,0.8390000000000001,0.828,[0.73446654 0.7518404 ],[0.75105988 0.7531746 ],[0.7397369  0.74743756],[0.75710253 0.75926083],0.5,20,1,93,0.7431534714540784,0.7521172422007062,0.7435872306945843,0.7581816779873736
91,91,0.846,0.8390000000000001,0.5,0.5,0.841,0.838,0.8390000000000001,0.828,[0.73546247 0.75172653],[0.75191488 0.7529501 ],[0.74065029 0.74993264],[0.75866843 0.75998446],0.5,20,1,94,0.7435944989669914,0.7524324923746619,0.7452914668543278,0.7593264453826194
92,92,0.845,0.838,0.5,0.5,0.847,0.835,0.835,0.821,[0.73902106 0.75410617],[0.75744383 0.75625324],[0.73904066 0.74740841],[0.75845108 0.75961614],0.5,20,1,95,0.7465636153244483,0.7568485363930791,0.7432245375526845,0.7590336078680735
