,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.757,0.778,0.627,0.619,0.798,0.798,0.795,0.799,[0.5 0.5],[0.5 0.5],[0.5 0.5],[0.5        0.50368817],0.5,20,16,3,0.5,0.5,0.5,0.5018440856219234
1,0.766,0.789,0.627,0.619,0.792,0.79,0.798,0.799,[0.52640689 0.52640689],[0.52640689 0.52640689],[0.52640689 0.52640689],[0.52640689 0.53271413],0.5,20,16,4,0.5264068897441496,0.5264068897441496,0.5264068897441496,0.5295605115351393
2,0.774,0.79,0.627,0.619,0.8,0.796,0.805,0.803,[0.54318819 0.54318819],[0.56448153 0.56203352],[0.54318819 0.54318819],[0.57751091 0.54547445],0.5,20,16,5,0.5431881894062724,0.563257521805116,0.5431881894062724,0.5614926786242059
3,0.806,0.74,0.627,0.619,0.812,0.804,0.814,0.815,[0.5557586 0.5557586],[0.5577823 0.5557586],[0.59482259 0.5557586 ],[0.5780732  0.56074069],0.5,20,16,6,0.5557586019988419,0.5567704522580246,0.5752905951180176,0.569406940947216
4,0.804,0.753,0.627,0.619,0.81,0.807,0.812,0.819,[0.56591696 0.56591696],[0.56763359 0.56763359],[0.61250228 0.56591696],[0.57645003 0.57004104],0.5,20,16,7,0.5659169588399143,0.5676335919080048,0.589209619084399,0.5732455368027196
5,0.811,0.808,0.627,0.619,0.81,0.816,0.808,0.812,[0.57449679 0.57449679],[0.57843676 0.58042708],[0.57449679 0.57449679],[0.59321163 0.60069224],0.5,20,16,8,0.5744967863088652,0.5794319168819779,0.5744967863088652,0.5969519344487589
6,0.81,0.798,0.627,0.619,0.815,0.813,0.816,0.815,[0.58195653 0.58195653],[0.58885845 0.58363412],[0.58195653 0.58195653],[0.59606231 0.59229996],0.5,20,16,9,0.5819565284306101,0.5862462850562299,0.5819565284306101,0.5941811331577858
7,0.811,0.791,0.627,0.619,0.818,0.808,0.824,0.815,[0.55714396 0.55714396],[0.58039072 0.58200968],[0.58857682 0.58857682],[0.61014661 0.60206757],0.5,20,16,10,0.5571439622351794,0.5812002006576477,0.5885768228075087,0.6061070902923771
8,0.806,0.792,0.627,0.619,0.814,0.804,0.818,0.81,[0.56688251 0.56688251],[0.58872006 0.58879675],[0.59454263 0.59454263],[0.6121825  0.61039263],0.5,20,16,11,0.5668825111336152,0.5887584049050585,0.594542628725251,0.6112875628373016
9,0.819,0.802,0.627,0.619,0.825,0.818,0.824,0.816,[0.59998264 0.59998264],[0.62129367 0.63221877],[0.59998264 0.59998264],[0.62596167 0.62417488],0.5,20,16,12,0.599982639915076,0.6267562213802143,0.599982639915076,0.6250682752136418
