,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.763,0.523,0.627,0.619,0.643,0.651,0.805,0.748,[1.  0.5],[0.55910844 0.5       ],[1.         0.52297644],[0.532255 0.5     ],0.5,20,98,3,0.75,0.5295542193035274,0.7614882189181083,0.516127499304662
1,0.844,0.776,0.627,0.619,0.826,0.815,0.813,0.773,[0.6810146  0.52640689],[0.52640689 0.52640689],[0.64405984 0.54857893],[0.52640689 0.52640689],0.5,20,98,4,0.603710742674054,0.5264068897441496,0.5963193816642316,0.5264068897441496
2,0.838,0.777,0.627,0.619,0.846,0.824,0.817,0.79,[0.61804947 0.54318819],[0.55667361 0.54318819],[0.62568698 0.56881513],[0.55627899 0.54318819],0.5,20,98,5,0.580618827912307,0.5499309017446024,0.5972510562567874,0.5497335908161112
3,0.843,0.731,0.627,0.619,0.847,0.826,0.839,0.82,[0.5557586 0.5557586],[0.56910687 0.5557586 ],[0.74940671 0.58433221],[0.6096334  0.56102206],0.5,20,98,6,0.5557586019988419,0.562432735765542,0.6668694581905797,0.5853277298061841
4,0.845,0.81,0.627,0.619,0.846,0.843,0.834,0.819,[0.56591696 0.56591696],[0.56807728 0.56591696],[0.61250228 0.56591696],[0.60688992 0.56591696],0.5,20,98,7,0.5659169588399143,0.5669971206269346,0.589209619084399,0.5864034406622727
5,0.85,0.834,0.627,0.619,0.846,0.843,0.836,0.82,[0.57449679 0.57449679],[0.57449679 0.57449679],[0.57449679 0.57449679],[0.60338144 0.57817669],0.5,20,98,8,0.5744967863088652,0.5744967863088652,0.5744967863088652,0.5907790650894704
6,0.843,0.826,0.627,0.619,0.847,0.843,0.837,0.822,[0.58195653 0.58195653],[0.58195653 0.58195653],[0.58195653 0.58195653],[0.60846084 0.59659346],0.5,20,98,9,0.58195652843061,0.58195652843061,0.58195652843061,0.6025271503924097
7,0.851,0.839,0.627,0.619,0.851,0.841,0.836,0.817,[0.58857682 0.58857682],[0.58857682 0.58857682],[0.58857682 0.6179588 ],[0.61048075 0.61769131],0.5,20,98,10,0.5885768228075086,0.5885768228075086,0.6032678133420896,0.6140860330168176
8,0.844,0.834,0.627,0.619,0.847,0.841,0.84,0.817,[0.59454263 0.59454263],[0.59454263 0.59454263],[0.59454263 0.62064495],[0.61541448 0.617738  ],0.5,20,98,11,0.594542628725251,0.594542628725251,0.6075937880367406,0.616576239353978
9,0.844,0.837,0.627,0.619,0.847,0.844,0.837,0.813,[0.60193831 0.59998264],[0.60095889 0.59998264],[0.59998264 0.62344285],[0.61329131 0.622055  ],0.5,20,98,12,0.6009604764783167,0.600470762666556,0.6117127469554442,0.6176731548799216
10,0.848,0.843,0.627,0.619,0.846,0.844,0.836,0.816,[0.61041815 0.6049902 ],[0.60588815 0.60678876],[0.6049902  0.60913112],[0.61912125 0.61806171],0.5,20,98,13,0.6077041748512944,0.6063384539107717,0.6070606623426069,0.618591481184497
11,0.842,0.848,0.627,0.619,0.841,0.839,0.832,0.818,[0.61804812 0.6096353 ],[0.61381289 0.612135  ],[0.6096353  0.61152788],[0.62706941 0.62037747],0.5,20,98,14,0.61384171051751,0.612973942751766,0.6105815926334301,0.623723437732437
12,0.85,0.848,0.627,0.619,0.847,0.839,0.836,0.821,[0.61397181 0.61397181],[0.61727544 0.61551976],[0.61397181 0.61747548],[0.62920696 0.63144295],0.5,20,98,15,0.6139718122634479,0.6163976044762212,0.6157236454684416,0.6303249560055473
13,0.851,0.849,0.627,0.619,0.846,0.84,0.838,0.821,[0.61804216 0.61804216],[0.62111725 0.61948855],[0.61804216 0.61804216],[0.63129955 0.63078632],0.5,20,98,16,0.6180421616315195,0.6203029005576145,0.6180421616315195,0.6310429343440944
14,0.838,0.847,0.627,0.62,0.837,0.832,0.836,0.818,[0.62323727 0.63733336],[0.63436587 0.63054661],[0.62188038 0.62951205],[0.65096168 0.63018973],0.5,20,98,17,0.6302853126161789,0.6324562391339978,0.6256962131866137,0.6405757054399199
15,0.838,0.845,0.627,0.62,0.841,0.833,0.838,0.822,[0.6319539 0.6255142],[0.64280806 0.63980971],[0.6255142 0.6255142],[0.66060945 0.63521013],0.5,20,98,18,0.6287340467677088,0.6413088843557477,0.6255141962224252,0.6479097926149608
16,0.837,0.843,0.627,0.62,0.838,0.835,0.837,0.822,[0.63382    0.63157025],[0.64662806 0.64119285],[0.62896654 0.62896654],[0.65695195 0.63749326],0.5,20,98,19,0.6326951247903647,0.6439104576412158,0.6289665395356437,0.6472226023972496
17,0.837,0.836,0.627,0.62,0.842,0.827,0.837,0.822,[0.64034181 0.63225658],[0.65265538 0.64555659],[0.63225658 0.63603284],[0.65913265 0.64292863],0.5,20,98,20,0.6362991950495978,0.6491059826556768,0.6341447082569516,0.6510306385880751
18,0.838,0.836,0.627,0.62,0.842,0.826,0.836,0.822,[0.64641748 0.63540053],[0.6559267  0.64927821],[0.63540053 0.64016925],[0.66137548 0.6455115 ],0.5,20,98,21,0.6409090048178614,0.6526024555657552,0.6377848895989177,0.6534434903320196
19,0.837,0.841,0.627,0.62,0.839,0.833,0.84,0.822,[0.639453  0.6278033],[0.65405702 0.64814971],[0.63944453 0.64867224],[0.67598849 0.64957734],0.5,20,98,22,0.6336281499943215,0.651103362340119,0.6440583841309666,0.6627829120079629
20,0.841,0.842,0.627,0.62,0.84,0.832,0.841,0.821,[0.64130354 0.64399787],[0.6567943  0.65057055],[0.6432755  0.65214755],[0.67470037 0.65376983],0.5,20,98,23,0.6426507032933515,0.6536824234696501,0.647711528517007,0.6642351018993787
21,0.844,0.84,0.627,0.62,0.842,0.83,0.84,0.817,[0.65361651 0.67063211],[0.66766222 0.66038941],[0.64596886 0.65949032],[0.67376705 0.6575483 ],0.5,20,98,24,0.6621243089875988,0.6640258135717854,0.652729590906808,0.6656576757891182
22,0.843,0.839,0.627,0.62,0.839,0.832,0.839,0.816,[0.64676511 0.65015475],[0.66190448 0.65470372],[0.6503816  0.65757148],[0.67502229 0.6577168 ],0.5,20,98,25,0.6484599295851632,0.6583041020352843,0.6539765392906041,0.666369545948947
23,0.84,0.838,0.627,0.62,0.841,0.836,0.842,0.817,[0.65022052 0.64051462],[0.66625323 0.65841602],[0.65194873 0.658756  ],[0.67742652 0.66030583],0.5,20,98,26,0.6453675747542249,0.6623346243860072,0.6553523676369053,0.668866172742863
24,0.838,0.838,0.627,0.62,0.839,0.832,0.839,0.818,[0.65268665 0.65220796],[0.66699584 0.66137816],[0.65685795 0.66173704],[0.68101095 0.66137648],0.5,20,98,27,0.652447303854214,0.6641869985918132,0.6592974958331468,0.6711937197525897
25,0.843,0.842,0.627,0.62,0.839,0.836,0.841,0.816,[0.65427451 0.67127681],[0.67183615 0.66352942],[0.6623318  0.66973936],[0.68403925 0.66753714],0.5,20,98,28,0.6627756600731634,0.667682783655575,0.6660355764517828,0.6757881924318314
26,0.845,0.841,0.627,0.62,0.839,0.835,0.84,0.819,[0.66513734 0.68131323],[0.68105139 0.6731824 ],[0.66437503 0.67229962],[0.68253742 0.67202983],0.5,20,98,29,0.6732252836986414,0.6771168929748719,0.668337326435188,0.6772836252816203
27,0.844,0.841,0.627,0.62,0.84,0.834,0.84,0.818,[0.67379071 0.68263736],[0.68277932 0.67366763],[0.66636961 0.67397308],[0.68552278 0.67339087],0.5,20,98,30,0.6782140327565019,0.6782234733431558,0.6701713422860907,0.6794568232327942
28,0.845,0.844,0.627,0.62,0.845,0.833,0.843,0.819,[0.67547627 0.68396336],[0.6873214  0.67415511],[0.66686409 0.67639279],[0.68791879 0.67737943],0.5,20,98,31,0.6797198192974422,0.6807382533970094,0.6716284438390099,0.6826491105602879
29,0.845,0.843,0.627,0.62,0.843,0.834,0.84,0.818,[0.6771348  0.68528855],[0.68852578 0.67586795],[0.67022236 0.67871501],[0.68826422 0.67786962],0.5,20,98,32,0.6812116715334882,0.6821968662832103,0.6744686823721442,0.6830669207460629
30,0.845,0.838,0.627,0.62,0.84,0.839,0.84,0.816,[0.6787668  0.68661071],[0.69060052 0.681155  ],[0.6720849  0.67743108],[0.69095145 0.68042746],0.5,20,98,33,0.6826887551025358,0.6858777617548563,0.6747579879648327,0.685689454328402
31,0.848,0.842,0.627,0.62,0.841,0.84,0.84,0.815,[0.68037286 0.68792806],[0.69171323 0.68021346],[0.67390755 0.67906166],[0.69030776 0.6814671 ],0.5,20,98,34,0.6841504619704519,0.6859633475016216,0.6764846056420066,0.6858874321988663
32,0.845,0.84,0.627,0.62,0.841,0.837,0.841,0.819,[0.6827207  0.68934127],[0.69206835 0.68213902],[0.67607273 0.68071262],[0.69280092 0.68564991],0.5,20,98,35,0.6860309829407296,0.6871036858029712,0.6783926768658928,0.6892254158931981
33,0.846,0.842,0.627,0.62,0.844,0.836,0.841,0.817,[0.684231   0.69063605],[0.69352542 0.68305006],[0.67779843 0.68293473],[0.69594119 0.68821289],0.5,20,98,36,0.6874335240447614,0.6882877409937617,0.6803665828146721,0.6920770411988817
34,0.846,0.841,0.627,0.62,0.841,0.836,0.841,0.816,[0.68572108 0.69192342],[0.6957598  0.68423743],[0.67822891 0.68384017],[0.69634932 0.68772854],0.5,20,98,37,0.6888222508996465,0.6899986145562819,0.6810345441103105,0.6920389315075091
35,0.845,0.841,0.627,0.62,0.845,0.834,0.844,0.821,[0.68785051 0.69330926],[0.69522374 0.68520924],[0.68115251 0.68658249],[0.70292363 0.69316249],0.5,20,98,38,0.6905798819771719,0.6902164887832072,0.6838674959487944,0.6980430595909806
36,0.844,0.842,0.627,0.62,0.844,0.832,0.843,0.819,[0.68926408 0.69457063],[0.6970332  0.68605437],[0.68100507 0.68746185],[0.70288392 0.6949962 ],0.5,20,98,39,0.6919173582128165,0.691543787663357,0.6842334599978426,0.6989400601286131
37,0.846,0.841,0.627,0.62,0.844,0.837,0.844,0.823,[0.69066113 0.69582329],[0.69727302 0.68756535],[0.68438506 0.69062226],[0.70542719 0.69703409],0.5,20,98,40,0.6932422134072709,0.6924191840627979,0.6875036572096646,0.7012306409690996
38,0.845,0.842,0.627,0.62,0.843,0.836,0.843,0.822,[0.69204169 0.69706667],[0.69878444 0.68964017],[0.68040085 0.68429627],[0.70184937 0.69226773],0.5,20,98,41,0.6945541791257046,0.6942123035005341,0.6823485610397586,0.6970585460284584
39,0.845,0.842,0.627,0.62,0.845,0.836,0.844,0.821,[0.69340583 0.69830032],[0.69850442 0.69165286],[0.6821016  0.69237858],[0.70523572 0.69449694],0.5,20,98,42,0.6958530758294758,0.6950786429122942,0.6872400909776054,0.69986633410526
