,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.793,0.74,0.513,0.512,0.835,0.828,0.81,0.81,[0.5 0.5],[0.50743116 0.5       ],[0.5 0.5],[0.50368817 0.5       ],0.5,20,10,3,0.5,0.5037155786243197,0.5,0.5018440856219234
1,0.842,0.808,0.513,0.512,0.839,0.826,0.776,0.79,[0.52640689 0.54469672],[0.56942744 0.58537398],[0.52640689 0.60807927],[0.58652018 0.55875949],0.5,20,10,4,0.5355518069744085,0.5774007065002249,0.567243078562879,0.5726398328598985
2,0.838,0.821,0.513,0.512,0.836,0.828,0.803,0.807,[0.54318819 0.54318819],[0.58828281 0.57450216],[0.54318819 0.61804947],[0.59914262 0.58819078],0.5,20,10,5,0.5431881894062724,0.5813924840526563,0.580618827912307,0.5936667038413993
3,0.831,0.823,0.513,0.512,0.837,0.84,0.817,0.817,[0.5557586 0.5557586],[0.57713004 0.56638617],[0.5557586  0.63574026],[0.59083461 0.58025619],0.5,20,10,6,0.5557586019988419,0.5717581036820235,0.5957494308102744,0.5855454021500193
4,0.831,0.823,0.513,0.512,0.837,0.826,0.819,0.817,[0.56591696 0.56591696],[0.58760891 0.57688607],[0.56591696 0.57465836],[0.60134623 0.57025416],0.5,20,10,7,0.5659169588399143,0.5822474906270931,0.570287659949954,0.5858001977807354
5,0.842,0.812,0.513,0.512,0.839,0.834,0.825,0.825,[0.54268152 0.55288771],[0.57222174 0.57206961],[0.57449679 0.57449679],[0.59088265 0.56221039],0.5,20,10,8,0.5477846190277238,0.5721456738511987,0.5744967863088654,0.5765465202778217
6,0.829,0.809,0.513,0.512,0.827,0.825,0.84,0.83,[0.58195653 0.58980127],[0.6199059 0.5911366],[0.58195653 0.58195653],[0.6175051  0.57191123],0.5,20,10,9,0.585878898410176,0.6055212498341123,0.58195652843061,0.5947081639972043
7,0.836,0.821,0.513,0.512,0.832,0.821,0.831,0.825,[0.58857682 0.58857682],[0.61761705 0.60274735],[0.62650707 0.58857682],[0.66284432 0.60592359],0.5,20,10,10,0.5885768228075087,0.6101821989790962,0.607541947470982,0.6343839546406995
8,0.838,0.816,0.513,0.512,0.832,0.821,0.826,0.809,[0.59454263 0.60080922],[0.63802435 0.59757125],[0.62725473 0.62042747],[0.66460605 0.60811787],0.5,20,10,11,0.5976759224568711,0.617797800182351,0.6238411017776097,0.6363619606733766
9,0.831,0.811,0.513,0.512,0.835,0.817,0.833,0.821,[0.59998264 0.61115035],[0.62636994 0.60243194],[0.59998264 0.60551501],[0.65353309 0.61202968],0.5,20,10,12,0.6055664939991277,0.6144009389775926,0.6027488229415884,0.6327813868666183
10,0.834,0.818,0.513,0.512,0.835,0.822,0.817,0.816,[0.6049902  0.60993733],[0.62863552 0.60830091],[0.6049902 0.6049902],[0.6521679  0.61430301],0.5,20,10,13,0.6074637649064005,0.6184682143660647,0.6049902042564327,0.6332354594365373
11,0.837,0.817,0.513,0.512,0.843,0.824,0.822,0.809,[0.6096353  0.62768291],[0.64286692 0.61577475],[0.61410527 0.61410527],[0.66836124 0.6211898 ],0.5,20,10,14,0.6186591029096078,0.6293208329771476,0.6141052690637708,0.6447755210008762
