,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.832,0.806,0.802,0.802,0.836,0.835,0.83,0.823,[0.5 0.5],[0.5 0.5],[0.5 0.5],[0.5 0.5],0.5,20,76,3,0.5,0.5,0.5,0.5
1,0.834,0.816,0.802,0.802,0.834,0.824,0.832,0.82,[0.52640689 0.58931606],[0.52640689 0.52640689],[0.52640689 0.58931606],[0.52640689 0.52923165],0.5,20,76,4,0.557861476862686,0.5264068897441496,0.557861476862686,0.5278192696233527
2,0.766,0.767,0.802,0.802,0.787,0.782,0.801,0.809,[0.59288793 0.54624082],[0.54547445 0.59808377],[0.58929338 0.54318819],[0.54318819 0.61600342],0.5,20,76,5,0.5695643736561877,0.5717791104518455,0.5662407847960267,0.579595803438886
3,0.771,0.78,0.802,0.802,0.791,0.791,0.801,0.805,[0.59681268 0.5557586 ],[0.5576767  0.59165812],[0.59099178 0.5557586 ],[0.5557586  0.59963488],0.5,20,76,6,0.5762856431499537,0.5746674108366641,0.573375191842733,0.5776967426331635
4,0.775,0.787,0.802,0.802,0.792,0.796,0.802,0.812,[0.60086067 0.60086067],[0.56922736 0.5873164 ],[0.59353091 0.58403163],[0.56591696 0.58605063],0.5,20,76,7,0.6008606722813857,0.5782718809624448,0.5887812699451653,0.5759837946077857
5,0.767,0.777,0.802,0.802,0.776,0.779,0.797,0.789,[0.60586832 0.61354706],[0.57449679 0.58671502],[0.60586832 0.61354706],[0.57633087 0.61573943],0.5,20,76,8,0.6097076890388989,0.5806059051354964,0.6097076890388989,0.5960351476669801
6,0.768,0.763,0.802,0.802,0.776,0.78,0.796,0.793,[0.60950479 0.61551463],[0.58327466 0.58810284],[0.60950479 0.61551463],[0.58501354 0.61152838],0.5,20,76,9,0.6125097110660763,0.5856887533451328,0.6125097110660763,0.5982709627461682
7,0.778,0.781,0.802,0.802,0.788,0.789,0.797,0.797,[0.6131286  0.62370576],[0.58975762 0.59641798],[0.6131286 0.6179588],[0.58997941 0.61122825],0.5,20,76,10,0.6184171801814071,0.5930877984336627,0.6155437004840014,0.6006038266979452
8,0.777,0.776,0.802,0.802,0.786,0.788,0.791,0.795,[0.62161537 0.65341653],[0.59584014 0.6010873 ],[0.62161537 0.59454263],[0.59584014 0.61529944],0.5,20,76,11,0.6375159495965874,0.5984637204106082,0.6080789998305071,0.6055697864315476
9,0.8,0.801,0.802,0.802,0.8,0.801,0.807,0.803,[0.59998264 0.63075097],[0.57763971 0.57907734],[0.59998264 0.62434741],[0.57748197 0.59684495],0.5,20,76,12,0.6153668051904906,0.5783585275924645,0.6121650246402024,0.587163460404039
10,0.805,0.815,0.802,0.802,0.806,0.821,0.815,0.815,[0.6049902 0.6049902],[0.5866636  0.58124596],[0.6049902 0.580799 ],[0.58643694 0.60929538],0.5,20,76,13,0.6049902042564326,0.583954781842271,0.5928946044254961,0.5978661593689716
11,0.806,0.816,0.802,0.802,0.812,0.812,0.814,0.823,[0.6096353 0.6096353],[0.59333469 0.58969604],[0.6096353  0.60452513],[0.59559054 0.61587479],0.5,20,76,14,0.6096353004590461,0.5915153661342405,0.6070802166684726,0.6057326641026728
12,0.813,0.81,0.802,0.802,0.822,0.815,0.818,0.822,[0.61397181 0.61397181],[0.60040571 0.59601593],[0.61397181 0.61090441],[0.60134519 0.62059442],0.5,20,76,15,0.613971812263448,0.5982108215437945,0.6124381105370571,0.6109698018312208
13,0.84,0.834,0.802,0.802,0.844,0.838,0.831,0.829,[0.61425917 0.56090638],[0.60289522 0.59911087],[0.62587021 0.62459698],[0.62476184 0.64332805],0.5,20,76,16,0.5875827756608487,0.6010030444826402,0.6252335980649242,0.6340449459357869
14,0.831,0.83,0.802,0.802,0.837,0.832,0.831,0.832,[0.56669026 0.57181207],[0.59778173 0.5930292 ],[0.6097594  0.64351793],[0.62072123 0.6316205 ],0.5,20,76,17,0.5692511689237427,0.5954054675099562,0.6266386673747965,0.6261708681309326
15,0.837,0.831,0.802,0.802,0.84,0.835,0.835,0.838,[0.56025502 0.58647773],[0.60938103 0.60615796],[0.6038274  0.64505191],[0.62767436 0.63316895],0.5,20,76,18,0.5733663743640781,0.6077694968029748,0.6244396547078079,0.630421658618326
16,0.841,0.836,0.802,0.802,0.843,0.841,0.838,0.842,[0.55882077 0.60422857],[0.61944245 0.61439099],[0.57673557 0.63630152],[0.63007654 0.62523192],0.5,20,76,19,0.5815246730578016,0.616916717717807,0.6065185473671457,0.6276542281831652
17,0.842,0.835,0.802,0.802,0.841,0.841,0.836,0.843,[0.57141194 0.6107554 ],[0.62262316 0.61983255],[0.58279853 0.63771286],[0.63415783 0.63136741],0.5,20,76,20,0.5910836705289058,0.6212278551733981,0.610255692074462,0.6327626166753665
18,0.834,0.826,0.802,0.802,0.835,0.827,0.832,0.83,[0.58358485 0.61562953],[0.6238743  0.62483036],[0.59848283 0.64048394],[0.63385063 0.64111144],0.5,20,76,21,0.5996071890854353,0.6243523319158024,0.6194833811521594,0.6374810372973287
19,0.84,0.83,0.802,0.802,0.838,0.837,0.839,0.837,[0.59023532 0.62013032],[0.62931021 0.62458111],[0.60373673 0.62013032],[0.62375774 0.62898106],0.5,20,76,22,0.6051828187662052,0.6269456571356398,0.611933522315248,0.6263693997451409
20,0.847,0.838,0.802,0.802,0.847,0.842,0.84,0.84,[0.61117345 0.63954564],[0.65297347 0.64566601],[0.59727827 0.62431594],[0.63194523 0.6310771 ],0.5,20,76,23,0.6253595459987782,0.6493197400695614,0.6107971057366635,0.6315111673978471
21,0.847,0.839,0.802,0.802,0.85,0.846,0.84,0.841,[0.61578859 0.64164862],[0.65433233 0.64815282],[0.60204609 0.62823193],[0.63533905 0.63237978],0.5,20,76,24,0.6287186036708141,0.6512425749154531,0.6151390116627793,0.6338594169896788
22,0.838,0.836,0.802,0.802,0.838,0.837,0.838,0.839,[0.60708575 0.63191457],[0.64385184 0.64065601],[0.60708575 0.63191457],[0.63796526 0.63635734],0.5,20,76,25,0.6195001596457089,0.6422539276148538,0.6195001596457089,0.6371612998477209
23,0.843,0.839,0.802,0.802,0.843,0.843,0.837,0.837,[0.61121708 0.63387257],[0.64482844 0.64242689],[0.61190837 0.63387257],[0.64094582 0.63703969],0.5,20,76,26,0.6225448235446411,0.643627661800455,0.6228904705586955,0.6389927558933338
24,0.849,0.848,0.802,0.802,0.849,0.851,0.844,0.846,[0.61796096 0.62392053],[0.65594785 0.65416094],[0.61642016 0.63173042],[0.652025   0.64990438],0.5,20,76,27,0.6209407440082708,0.6550543956636864,0.6240752919552457,0.6509646914488487
25,0.849,0.847,0.802,0.802,0.849,0.848,0.846,0.847,[0.63512478 0.64533925],[0.67667645 0.67319816],[0.63160388 0.65014427],[0.67570578 0.67133551],0.5,20,76,28,0.6402320175634588,0.6749373047766594,0.6408740743740553,0.6735206434025175
26,0.849,0.847,0.802,0.802,0.848,0.847,0.846,0.849,[0.62675233 0.63714964],[0.66697551 0.66363134],[0.61928057 0.65103367],[0.66397137 0.66321122],0.5,20,76,29,0.6319509854480628,0.6653034229475323,0.6351571175423923,0.6635912927722225
27,0.847,0.846,0.802,0.802,0.846,0.847,0.847,0.848,[0.62910559 0.6416214 ],[0.66821042 0.66347378],[0.63211391 0.66711821],[0.67380512 0.67506595],0.5,20,76,30,0.6353634933718655,0.6658420988379102,0.6496160576857613,0.6744355370548842
28,0.85,0.852,0.802,0.802,0.85,0.851,0.844,0.85,[0.64746519 0.65139357],[0.67245352 0.67035458],[0.6457822 0.6703362],[0.68096804 0.68335534],0.5,20,76,31,0.6494293814531855,0.6714040531946316,0.6580591971775297,0.6821616922210441
29,0.849,0.85,0.802,0.802,0.849,0.85,0.844,0.844,[0.63607034 0.64972359],[0.66624215 0.66472798],[0.63057611 0.65576436],[0.66884493 0.67247149],0.5,20,76,32,0.6428969616662659,0.6654850651175692,0.643170239263416,0.6706582102542962
30,0.848,0.847,0.802,0.802,0.849,0.849,0.847,0.842,[0.63564003 0.67322175],[0.66866373 0.67006936],[0.64761632 0.66465901],[0.67404277 0.67902269],0.5,20,76,33,0.6544308865587464,0.6693665434488739,0.6561376628819773,0.6765327295456652
31,0.849,0.846,0.802,0.802,0.849,0.849,0.845,0.843,[0.64906448 0.6837518 ],[0.67896226 0.68118541],[0.64622204 0.66673076],[0.67485112 0.67995649],0.5,20,76,34,0.6664081394702338,0.6800738356723771,0.656476398100765,0.6774038072738937
32,0.848,0.845,0.802,0.802,0.849,0.847,0.845,0.842,[0.65179148 0.68507143],[0.68178302 0.68302953],[0.64736221 0.67209326],[0.67602612 0.68113381],0.5,20,76,35,0.6684314532125115,0.682406278046046,0.6597277323058214,0.6785799656482379
33,0.849,0.849,0.802,0.802,0.849,0.851,0.847,0.842,[0.64634688 0.67822299],[0.67548199 0.67629467],[0.65834506 0.68338765],[0.68746898 0.69131782],0.5,20,76,36,0.6622849349628617,0.6758883291656338,0.6708663570280606,0.6893933960498575
34,0.849,0.847,0.802,0.802,0.848,0.847,0.845,0.842,[0.64919833 0.6809373 ],[0.67643051 0.67641426],[0.64972638 0.6809373 ],[0.68013378 0.68308303],0.5,20,76,37,0.6650678142030186,0.6764223845284402,0.6653318410437937,0.681608404701896
35,0.849,0.849,0.802,0.802,0.849,0.848,0.844,0.844,[0.65194145 0.68250322],[0.67854833 0.67889693],[0.65194145 0.68250322],[0.68093371 0.68582901],0.5,20,76,38,0.6672223319684312,0.6787226320725334,0.6672223319684312,0.6833813632437529
