,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.843,0.824,0.513,0.512,0.84,0.837,0.811,0.814,[0.5 0.5],[0.5        0.50368817],[0.5 0.5],[0.5 0.5],0.5,20,49,3,0.5,0.5018440856219234,0.5,0.5
1,0.816,0.831,0.513,0.512,0.834,0.835,0.792,0.758,[0.52640689 0.52640689],[0.5349731  0.54382273],[0.52640689 0.52640689],[0.52640689 0.52923165],0.5,20,49,4,0.5264068897441496,0.5393979143698691,0.5264068897441496,0.5278192696233527
2,0.839,0.819,0.513,0.512,0.843,0.831,0.795,0.76,[0.54318819 0.54318819],[0.55720065 0.5719552 ],[0.54318819 0.54318819],[0.55960665 0.54750688],0.5,20,49,5,0.5431881894062724,0.5645779246545519,0.5431881894062724,0.553556762538679
3,0.818,0.818,0.513,0.512,0.817,0.835,0.823,0.817,[0.5557586 0.5557586],[0.58127604 0.57210114],[0.5557586 0.5557586],[0.58548847 0.56725316],0.5,20,49,6,0.5557586019988419,0.5766885925674061,0.5557586019988419,0.5763708173286359
4,0.802,0.805,0.513,0.512,0.806,0.818,0.82,0.822,[0.56591696 0.56591696],[0.5766446  0.58797342],[0.56591696 0.56591696],[0.57449101 0.58929691],0.5,20,49,7,0.5659169588399144,0.5823090113124341,0.5659169588399144,0.5818939601193095
5,0.833,0.813,0.513,0.512,0.833,0.834,0.827,0.818,[0.57449679 0.58190405],[0.5874142  0.58308265],[0.57449679 0.57449679],[0.5874142  0.58746697],0.5,20,49,8,0.5782004160549867,0.5852484281057272,0.5744967863088652,0.5874405859726166
6,0.839,0.813,0.513,0.512,0.838,0.829,0.825,0.815,[0.58195653 0.60163744],[0.59950671 0.59753368],[0.58195653 0.58837219],[0.59812609 0.58911167],0.5,20,49,9,0.5917969820060127,0.5985201977917558,0.5851643569520152,0.593618881788945
7,0.841,0.835,0.513,0.512,0.837,0.835,0.826,0.819,[0.58857682 0.61185005],[0.60402655 0.59841182],[0.58857682 0.6179588 ],[0.60415442 0.60038391],0.5,20,49,10,0.6002134344109908,0.6012191851956693,0.6032678133420896,0.6022691611284239
8,0.838,0.835,0.513,0.512,0.838,0.834,0.827,0.83,[0.59454263 0.61524272],[0.6108517  0.60824084],[0.59454263 0.60993373],[0.60836703 0.60790801],0.5,20,49,11,0.6048926761525043,0.6095462693485398,0.6022381805984602,0.6081375175968742
9,0.838,0.838,0.513,0.512,0.832,0.834,0.841,0.837,[0.59998264 0.62344285],[0.60674781 0.60453236],[0.59998264 0.613842  ],[0.60915161 0.61204409],0.5,20,49,12,0.6117127469554442,0.6056400871686345,0.6069123198206318,0.6105978528449122
