,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.687,0.546,0.5,0.5,0.774,0.579,0.5,0.5,[1. 1.],[0.5571109  0.50743116],[1.         0.69098301],[0.51508654 0.5       ],0.5,20,27,3,1.0,0.5322710295479933,0.8454915028125263,0.507543267665014
1,0.759,0.669,0.5,0.5,0.741,0.494,0.5,0.5,[1. 1.],[0.53283273 0.52640689],[0.69492965 1.        ],[0.52640689 0.56018541],0.5,20,27,4,1.0,0.5296198084145545,0.8474648232463053,0.5432961504332401
2,0.7,0.671,0.5,0.5,0.703,0.478,0.5,0.5,[1. 1.],[0.54318819 0.54318819],[0.60889805 1.        ],[0.51971125 0.5675447 ],0.5,20,27,5,1.0,0.5431881894062723,0.8044490238390825,0.5436279744063124
3,0.736,0.669,0.5,0.5,0.739,0.562,0.5,0.5,[1. 1.],[0.57753023 0.5557586 ],[0.80579476 1.        ],[0.58328062 0.64342494],0.5,20,27,6,1.0,0.5666444156675865,0.9028973824670061,0.6133527763743516
4,0.812,0.727,0.5,0.5,0.806,0.659,0.5,0.5,[1. 1.],[0.59196254 0.56300604],[0.80279335 1.        ],[0.57850128 0.59669508],0.5,20,27,7,1.0,0.5774842888082827,0.9013966725909883,0.5875981786630085
5,0.829,0.8,0.5,0.5,0.836,0.823,0.5,0.5,[1. 1.],[0.5560503  0.53618286],[1. 1.],[0.58973107 0.59025242],0.5,20,27,8,1.0,0.5461165801722844,1.0,0.5899917430607553
6,0.836,0.82,0.5,0.5,0.842,0.829,0.5,0.5,[1. 1.],[0.53218044 0.53816556],[1. 1.],[0.57850914 0.59823064],0.5,20,27,9,1.0,0.5351729978047609,1.0,0.5883698915371772
7,0.846,0.84,0.5,0.5,0.843,0.831,0.5,0.5,[1. 1.],[0.6115736  0.60566268],[1. 1.],[0.56645646 0.58907833],0.5,20,27,10,1.0,0.608618142232268,1.0,0.5777673986037655
8,0.84,0.83,0.5,0.5,0.844,0.828,0.5,0.5,[1. 1.],[0.54035917 0.54328783],[1. 1.],[0.60616337 0.62723277],0.5,20,27,11,1.0,0.5418234980684437,1.0,0.6166980690768294
9,0.84,0.834,0.5,0.5,0.834,0.828,0.5,0.5,[1. 1.],[0.55008842 0.55422183],[1. 1.],[0.58925797 0.60498068],0.5,20,27,12,1.0,0.5521551225691208,1.0,0.5971193239657252
10,0.84,0.827,0.5,0.5,0.83,0.83,0.5,0.5,[1. 1.],[0.64313946 0.63790269],[1. 1.],[0.65239814 0.66133966],0.5,20,27,13,1.0,0.6405210740109848,1.0,0.6568689020388627
11,0.843,0.844,0.5,0.5,0.843,0.847,0.5,0.5,[1. 1.],[0.64749411 0.64991637],[1. 1.],[0.62967124 0.63724337],0.5,20,27,14,1.0,0.6487052421966258,1.0,0.633457304144369
12,0.844,0.843,0.5,0.5,0.842,0.842,0.5,0.5,[1. 1.],[0.6504495  0.65487251],[1. 1.],[0.63193191 0.64151713],0.5,20,27,15,1.0,0.6526610049150314,1.0,0.6367245205143417
13,0.824,0.825,0.5,0.5,0.821,0.824,0.5,0.5,[1. 1.],[0.65760748 0.65756327],[1. 1.],[0.63314607 0.62784376],0.5,20,27,16,1.0,0.657585377845177,1.0,0.6304949154537691
14,0.83,0.825,0.5,0.5,0.829,0.826,0.5,0.5,[1. 1.],[0.66012295 0.65728437],[1. 1.],[0.66771161 0.66477001],0.5,20,27,17,1.0,0.6587036609086364,1.0,0.6662408114841696
15,0.841,0.831,0.5,0.5,0.843,0.834,0.5,0.5,[1. 1.],[0.66029509 0.66029778],[1. 1.],[0.67051904 0.66708551],0.5,20,27,18,1.0,0.6602964375048532,1.0,0.6688022745936442
16,0.839,0.824,0.5,0.5,0.842,0.826,0.5,0.5,[1. 1.],[0.64972226 0.64795082],[1. 1.],[0.65730831 0.65296174],0.5,20,27,19,1.0,0.6488365401347982,1.0,0.6551350260458482
17,0.844,0.825,0.5,0.5,0.843,0.827,0.5,0.5,[1. 1.],[0.65150955 0.65069791],[1. 1.],[0.65688172 0.65209591],0.5,20,27,20,1.0,0.6511037340552012,1.0,0.6544888194885254
18,0.835,0.822,0.5,0.5,0.841,0.823,0.5,0.5,[1. 1.],[0.65184227 0.65107004],[1. 1.],[0.65623569 0.65314661],0.5,20,27,21,1.0,0.6514561589455781,1.0,0.6546911518803197
19,0.844,0.827,0.5,0.5,0.842,0.828,0.5,0.5,[1. 1.],[0.65450362 0.65520447],[1. 1.],[0.65860501 0.65710582],0.5,20,27,22,1.0,0.6548540452002131,1.0,0.657855418807968
20,0.839,0.828,0.5,0.5,0.845,0.831,0.5,0.5,[1. 1.],[0.67562228 0.67562228],[1. 1.],[0.67472279 0.67986745],0.5,20,27,23,1.0,0.6756222807835803,1.0,0.6772951227682306
21,0.845,0.84,0.5,0.5,0.841,0.84,0.5,0.5,[1. 1.],[0.67453622 0.67837226],[1. 1.],[0.67701234 0.68289759],0.5,20,27,24,1.0,0.6764542439999641,1.0,0.6799549661827514
22,0.836,0.835,0.5,0.5,0.836,0.836,0.5,0.5,[1. 1.],[0.67982825 0.6792028 ],[1. 1.],[0.68253946 0.68392341],0.5,20,27,25,1.0,0.6795155253544991,1.0,0.6832314342730911
23,0.828,0.831,0.5,0.5,0.828,0.83,0.5,0.5,[1. 1.],[0.67675673 0.67953965],[1. 1.],[0.68027797 0.6902165 ],0.5,20,27,26,1.0,0.6781481916827519,1.0,0.6852472375805445
24,0.836,0.839,0.5,0.5,0.837,0.844,0.5,0.5,[1. 1.],[0.67933271 0.67873569],[1. 1.],[0.68486474 0.68801195],0.5,20,27,27,1.0,0.6790342004412946,1.0,0.6864383422470788
25,0.843,0.844,0.5,0.5,0.845,0.844,0.5,0.5,[1. 1.],[0.68146675 0.68145314],[1. 1.],[0.68350852 0.68934487],0.5,20,27,28,1.0,0.6814599462702795,1.0,0.6864266933078156
26,0.842,0.842,0.5,0.5,0.842,0.842,0.5,0.5,[1. 1.],[0.68205546 0.68457989],[1. 1.],[0.67661822 0.68370386],0.5,20,27,29,1.0,0.6833176738060305,1.0,0.6801610431269793
