,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.817,0.823,0.802,0.802,0.847,0.838,0.852,0.835,[0.50461873 0.50461873],[0.5        0.55260238],[0.5 0.5],[0.5 0.5],0.5,20,63,3,0.5046187313909581,0.5263011923130315,0.5,0.5
1,0.818,0.778,0.802,0.802,0.825,0.843,0.84,0.845,[0.52640689 0.52640689],[0.55745991 0.55055688],[0.52640689 0.52640689],[0.54513478 0.53208689],0.5,20,63,4,0.5264068897441496,0.5540083983823427,0.5264068897441496,0.5386108334232793
2,0.818,0.784,0.802,0.802,0.814,0.836,0.82,0.836,[0.54318819 0.54318819],[0.54547445 0.57419015],[0.54318819 0.55372775],[0.54318819 0.55217235],0.5,20,63,5,0.5431881894062724,0.5598323025740705,0.5484579680424442,0.547680267989243
3,0.837,0.75,0.802,0.802,0.841,0.837,0.843,0.841,[0.5557586 0.5557586],[0.56638617 0.56247864],[0.5557586 0.5557586],[0.57185384 0.56187424],0.5,20,63,6,0.5557586019988419,0.5644324034168109,0.5557586019988419,0.5668640400644291
4,0.838,0.756,0.802,0.802,0.845,0.834,0.847,0.838,[0.56591696 0.56591696],[0.58117218 0.58276003],[0.56591696 0.56591696],[0.57688607 0.56936067],0.5,20,63,7,0.5659169588399143,0.5819661049266361,0.5659169588399143,0.573123370529121
5,0.845,0.838,0.802,0.802,0.848,0.838,0.844,0.838,[0.5344944 0.5716446],[0.55142749 0.55900768],[0.57449679 0.58190405],[0.58950481 0.60000894],0.5,20,63,8,0.5530695033691401,0.5552175889827216,0.5782004160549867,0.5947568738832555
6,0.844,0.841,0.802,0.802,0.844,0.836,0.843,0.84,[0.54762213 0.55196412],[0.55902871 0.56871481],[0.58195653 0.58195653],[0.59327753 0.60104342],0.5,20,63,9,0.5497931218281635,0.5638717602685874,0.58195652843061,0.5971604780466855
7,0.843,0.839,0.802,0.802,0.842,0.838,0.841,0.838,[0.56237482 0.57618659],[0.56430725 0.56565261],[0.5585494  0.56045558],[0.57467439 0.5852593 ],0.5,20,63,10,0.5692807044634384,0.5649799331831986,0.5595024916538293,0.5799668458793192
8,0.839,0.842,0.802,0.802,0.839,0.837,0.841,0.835,[0.58719501 0.59268854],[0.57404616 0.57640465],[0.56789471 0.57826199],[0.58224799 0.5926962 ],0.5,20,63,11,0.5899417755382661,0.5752254067998315,0.5730783539806961,0.587472093433091
9,0.839,0.843,0.802,0.802,0.837,0.835,0.838,0.839,[0.61700926 0.61860518],[0.60651786 0.60754184],[0.57605472 0.58539315],[0.58777526 0.59942856],0.5,20,63,12,0.6178072183301735,0.6070298460664901,0.5807239341693768,0.5936019082848204
10,0.836,0.838,0.802,0.802,0.839,0.836,0.839,0.837,[0.59035315 0.6049902 ],[0.58963987 0.59367194],[0.58329705 0.58609915],[0.58751033 0.60438402],0.5,20,63,13,0.5976716792567701,0.591655906994733,0.5846981016812174,0.5959471724120182
11,0.841,0.84,0.802,0.802,0.846,0.836,0.841,0.834,[0.59109131 0.6096353 ],[0.59458633 0.60224902],[0.58980982 0.59627347],[0.59270103 0.6119518 ],0.5,20,63,14,0.6003633058197767,0.5984176749408037,0.5930416416380124,0.6023264156962982
12,0.846,0.842,0.802,0.802,0.846,0.841,0.849,0.844,[0.59572974 0.60899891],[0.60193516 0.60637596],[0.59572974 0.59809913],[0.60471323 0.61466932],0.5,20,63,15,0.6023643216639845,0.6041555596080128,0.5969144348926121,0.6096912777309498
13,0.849,0.84,0.802,0.802,0.846,0.84,0.85,0.845,[0.601159   0.60557033],[0.60524837 0.60938734],[0.601159 0.601159],[0.61117637 0.61951158],0.5,20,63,16,0.6033646637595471,0.6073178533257748,0.601159001810332,0.6153439748292606
14,0.848,0.845,0.802,0.802,0.845,0.843,0.847,0.849,[0.60485118 0.61119598],[0.61100053 0.61221071],[0.60485118 0.60887134],[0.61451871 0.61868052],0.5,20,63,17,0.6080235801928346,0.6116056184635714,0.6068612590102024,0.6165996153164133
15,0.857,0.856,0.802,0.802,0.852,0.85,0.85,0.848,[0.64188583 0.6255142 ],[0.63352252 0.63512598],[0.64188583 0.6255142 ],[0.63023399 0.64494852],0.5,20,63,18,0.6337000121121124,0.634324248164958,0.6337000121121124,0.6375912540357165
16,0.854,0.853,0.802,0.802,0.853,0.849,0.853,0.85,[0.63485535 0.62896654],[0.64024063 0.6430498 ],[0.63200199 0.62896654],[0.63482574 0.64758577],0.5,20,63,19,0.6319109467717923,0.641645213812895,0.6304842631729781,0.6412057583484096
17,0.856,0.852,0.802,0.802,0.853,0.846,0.85,0.85,[0.6435416  0.63225658],[0.64278214 0.64472   ],[0.64169587 0.63225658],[0.63704088 0.64670104],0.5,20,63,20,0.6378990897686552,0.6437510684608442,0.63697622699622,0.6418709576946512
18,0.855,0.857,0.802,0.802,0.853,0.857,0.851,0.85,[0.63989199 0.63540053],[0.65630917 0.65201241],[0.63898863 0.63540053],[0.64551602 0.65868796],0.5,20,63,21,0.6376462605609121,0.6541607886682661,0.637194577577395,0.6521019867059348
19,0.854,0.855,0.802,0.802,0.853,0.858,0.852,0.853,[0.64511043 0.63841221],[0.66024209 0.65472646],[0.64049083 0.63841221],[0.64665605 0.66951964],0.5,20,63,22,0.6417613191298586,0.6574842770610265,0.6394515196715913,0.6580878441453692
20,0.856,0.854,0.802,0.802,0.853,0.853,0.85,0.852,[0.65034327 0.64130354],[0.65989121 0.65854289],[0.6405464  0.64130354],[0.64653027 0.67092422],0.5,20,63,23,0.6458234045873401,0.6592170499624505,0.6409249707310007,0.6587272458822944
21,0.853,0.854,0.802,0.802,0.852,0.85,0.849,0.846,[0.65610465 0.64408483],[0.65368833 0.66066984],[0.64485218 0.64408483],[0.64695429 0.67869193],0.5,20,63,24,0.6500947434744138,0.657179083852501,0.6444685057562081,0.6628231088179397
