,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.614,0.659,0.513,0.512,0.743,0.741,0.56,0.537,[0.5 0.5],[0.5 0.5],[0.5        0.58578644],[0.53950429 0.50388379],0.5,20,28,3,0.5,0.49999999999999994,0.5428932188134525,0.5216940400494656
1,0.716,0.669,0.513,0.512,0.787,0.756,0.65,0.607,[0.52640689 0.52640689],[0.53941738 0.54000614],[0.52640689 0.58931606],[0.55766113 0.55768923],0.5,20,28,4,0.5264068897441496,0.5397117617254904,0.557861476862686,0.5576751822147741
2,0.836,0.758,0.513,0.512,0.841,0.812,0.777,0.688,[0.37286092 0.4472298 ],[0.39079317 0.46131574],[0.54318819 0.60147073],[0.57257866 0.60506457],0.5,20,28,5,0.41004536117501666,0.4260544540951524,0.5723294600893034,0.5888216147158294
3,0.738,0.666,0.513,0.512,0.779,0.711,0.687,0.686,[0.61329761 0.5557586 ],[0.56602666 0.5557586 ],[0.5396739 0.5557586],[0.52813823 0.5640279 ],0.5,20,28,6,0.5845281036570074,0.5608926320876683,0.5477162501434198,0.5460830632127457
4,0.697,0.652,0.513,0.512,0.756,0.695,0.619,0.64,[0.62729374 0.56591696],[0.57248179 0.56591696],[0.59284796 0.60574556],[0.56966257 0.60691138],0.5,20,28,7,0.5966053488979285,0.569199376185876,0.5992967577627535,0.5882869750009785
5,0.729,0.681,0.513,0.512,0.771,0.738,0.727,0.758,[0.62408855 0.57449679],[0.58563028 0.58614087],[0.56934743 0.56730755],[0.54344519 0.57354957],0.5,20,28,8,0.5992926665727631,0.5858855735064694,0.568327489424359,0.5584973794478654
6,0.805,0.723,0.513,0.512,0.812,0.755,0.825,0.78,[0.54559074 0.58195653],[0.58271407 0.58010879],[0.61161409 0.61096999],[0.59918406 0.61248164],0.5,20,28,9,0.5637736363331081,0.5814114294731381,0.6112920381327086,0.6058328494278343
7,0.84,0.81,0.513,0.512,0.846,0.825,0.843,0.818,[0.58857682 0.54507449],[0.55915474 0.55874841],[0.58857682 0.63959868],[0.62136544 0.61187162],0.5,20,28,10,0.5668256543437562,0.5589515752274038,0.6140877513413322,0.616618530345628
8,0.845,0.819,0.513,0.512,0.846,0.824,0.84,0.822,[0.63013079 0.59454263],[0.6187112  0.60973045],[0.59454263 0.63748976],[0.63202073 0.61052898],0.5,20,28,11,0.6123367106557699,0.6142208243836105,0.6160161921893506,0.6212748597513793
9,0.838,0.822,0.513,0.512,0.838,0.827,0.834,0.834,[0.59998264 0.63444913],[0.66103452 0.65060359],[0.59998264 0.62112152],[0.60873471 0.6100045 ],0.5,20,28,12,0.6172158853439079,0.6558190536171272,0.610552082202745,0.6093696060559638
10,0.843,0.826,0.513,0.512,0.84,0.825,0.837,0.833,[0.6049902  0.63056224],[0.66063486 0.64972835],[0.58803383 0.61115064],[0.61525244 0.60901618],0.5,20,28,13,0.6177762224287382,0.6551816044647758,0.5995922359583473,0.6121343108888863
11,0.841,0.826,0.513,0.512,0.842,0.825,0.833,0.825,[0.6096353  0.65136093],[0.65596208 0.64501831],[0.6096353  0.65085076],[0.65997159 0.66331388],0.5,20,28,14,0.6304981145505886,0.6504901922510424,0.6302430298435748,0.6616427318628669
12,0.837,0.828,0.513,0.512,0.838,0.827,0.837,0.827,[0.63786059 0.64222893],[0.66651287 0.65169975],[0.61397181 0.59468434],[0.62809137 0.62247195],0.5,20,28,15,0.6400447571134267,0.6591063088789071,0.6043280776699542,0.6252816583273391
13,0.841,0.84,0.513,0.512,0.84,0.842,0.839,0.839,[0.61804216 0.64402712],[0.66235191 0.65526381],[0.62653687 0.66165069],[0.67233379 0.66762907],0.5,20,28,16,0.6310346420758987,0.658807862106435,0.6440937814605816,0.6699814283338529
14,0.839,0.84,0.513,0.512,0.841,0.84,0.841,0.838,[0.62188038 0.66571812],[0.66533396 0.65897857],[0.62188038 0.66994734],[0.67274353 0.67065832],0.5,20,28,17,0.6437992476002332,0.6621562668317684,0.6459138597615934,0.6717009212741196
15,0.821,0.825,0.513,0.512,0.822,0.827,0.837,0.828,[0.58726203 0.6255142 ],[0.6329399  0.62503185],[0.61764913 0.6255142 ],[0.63600762 0.63169378],0.5,20,28,18,0.606388115326684,0.6289858773969764,0.6215816646285715,0.6338506979016041
16,0.826,0.823,0.513,0.512,0.83,0.826,0.839,0.829,[0.62896654 0.65946161],[0.67370545 0.66323151],[0.59365936 0.62896654],[0.64994659 0.63468814],0.5,20,28,19,0.6442140759643551,0.6684684823089013,0.6113129514998861,0.6423173683013518
17,0.841,0.825,0.513,0.512,0.842,0.827,0.839,0.83,[0.63225658 0.66348221],[0.67576893 0.66671041],[0.63225658 0.64843206],[0.67157546 0.658145  ],0.5,20,28,20,0.6478693962359039,0.6712396720769717,0.6403443212614708,0.6648602291449884
18,0.843,0.822,0.513,0.512,0.839,0.825,0.836,0.83,[0.63540053 0.64711625],[0.67471411 0.66824982],[0.62675932 0.64569558],[0.67330504 0.65675305],0.5,20,28,21,0.6412583877423663,0.671481965984803,0.6362274502768188,0.6650290424535956
19,0.839,0.824,0.513,0.512,0.84,0.824,0.839,0.832,[0.63841221 0.65780193],[0.67508215 0.66984511],[0.64361469 0.66677672],[0.68341504 0.67090756],0.5,20,28,22,0.6481070698845764,0.6724636295650783,0.6551957038841553,0.677161296690409
