,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
0,0.717,0.675,0.802,0.802,0.767,0.763,0.766,0.758,[0.5 0.5],[0.45737367 0.5       ],[0.5 0.5],[0.5        0.48985478],0.5,20,81,3,0.49999999999999994,0.47868683277399426,0.49999999999999994,0.4949273877106811
1,0.735,0.649,0.802,0.802,0.766,0.75,0.756,0.743,[0.52640689 0.49890468],[0.52640689 0.52640689],[0.52640689 0.52640689],[0.51228693 0.51228693],0.5,20,81,4,0.5126557830971865,0.5264068897441496,0.5264068897441496,0.512286933392861
2,0.769,0.653,0.802,0.802,0.778,0.746,0.764,0.751,[0.54318819 0.54318819],[0.54318819 0.54318819],[0.59288793 0.59288793],[0.55960665 0.59288793],0.5,20,81,5,0.5431881894062723,0.5431881894062724,0.5928879264343713,0.5762472874472386
3,0.664,0.611,0.802,0.802,0.739,0.689,0.737,0.724,[0.5557586  0.61329761],[0.58311212 0.58025619],[0.5557586 0.7983091],[0.5557586  0.56638617],0.5,20,81,6,0.5845281036570074,0.5816841543425643,0.6770338528127908,0.5610723836209794
4,0.766,0.616,0.802,0.802,0.804,0.721,0.784,0.748,[0.56591696 0.51955783],[0.54353308 0.55171641],[0.56591696 0.78119827],[0.59774078 0.63232469],0.5,20,81,7,0.5427373921954997,0.5476247445702083,0.6735576144051201,0.6150327343606963
5,0.816,0.71,0.802,0.802,0.835,0.809,0.815,0.807,[0.57029257 0.47371348],[0.57133785 0.57449679],[0.57449679 0.61020194],[0.61142599 0.63285691],0.5,20,81,8,0.5220030271820959,0.5729173164605763,0.5923493644812126,0.6221414525231914
6,0.832,0.806,0.802,0.802,0.841,0.848,0.82,0.817,[0.57861084 0.49858453],[0.56995418 0.57944365],[0.50088704 0.49858453],[0.56207908 0.59199222],0.5,20,81,9,0.5385976806722916,0.5746989110838454,0.49973578094134125,0.5770356500061267
7,0.845,0.812,0.802,0.802,0.849,0.848,0.818,0.826,[0.58232635 0.55714396],[0.61488925 0.62249546],[0.55714396 0.55714396],[0.60868657 0.64075622],0.5,20,81,10,0.5697351558848296,0.6186923575023848,0.5571439622351794,0.6247213923963109
8,0.853,0.812,0.802,0.802,0.853,0.849,0.841,0.848,[0.56118828 0.54058455],[0.63819321 0.65481981],[0.59454263 0.62955139],[0.65651408 0.70696683],0.5,20,81,11,0.550886410950788,0.6465065110273238,0.612047007138369,0.6817404558323559
9,0.85,0.849,0.802,0.802,0.85,0.852,0.831,0.841,[0.59385725 0.58785567],[0.65183362 0.65530409],[0.59998264 0.59385725],[0.6425896  0.69039644],0.5,20,81,12,0.5908564573970596,0.6535688588742065,0.5969199444628606,0.6664930206993562
10,0.849,0.845,0.802,0.802,0.849,0.85,0.837,0.844,[0.5977858  0.58558255],[0.64735381 0.65356725],[0.57883038 0.60136643],[0.64908251 0.67402806],0.5,20,81,13,0.5916841752805304,0.6504605304855279,0.5900984021841553,0.6615552833744002
11,0.848,0.847,0.802,0.802,0.847,0.851,0.842,0.848,[0.6031795  0.59066957],[0.6691718  0.66922457],[0.58762275 0.6000026 ],[0.65466577 0.66585189],0.5,20,81,14,0.5969245313009154,0.6691981860991949,0.5938126715029894,0.6602588327721929
12,0.849,0.844,0.802,0.802,0.847,0.848,0.84,0.846,[0.6023954  0.59537925],[0.66735505 0.66626206],[0.61397181 0.62635724],[0.67569538 0.68132111],0.5,20,81,15,0.5988873243856124,0.666808556118947,0.6201645270863743,0.6785082453726303
13,0.849,0.843,0.802,0.802,0.85,0.851,0.833,0.839,[0.56518462 0.55856789],[0.63513403 0.63026347],[0.61804216 0.62939801],[0.68084015 0.6937157 ],0.5,20,81,16,0.561876254274257,0.6326987518517431,0.6237200879858116,0.6872779259503448
14,0.848,0.847,0.802,0.802,0.853,0.853,0.841,0.848,[0.59680016 0.58842832],[0.64579303 0.65133268],[0.60388903 0.60858415],[0.65752698 0.67222367],0.5,20,81,17,0.5926142380694499,0.6485628565280339,0.6062365905225916,0.6648753242791373
15,0.853,0.846,0.802,0.802,0.849,0.845,0.845,0.849,[0.61909138 0.61032842],[0.66062609 0.66532537],[0.60993346 0.61211159],[0.65756462 0.66813897],0.5,20,81,18,0.6147099018304278,0.6629757271859535,0.6110225268984784,0.6628517948093984
16,0.853,0.845,0.802,0.802,0.848,0.844,0.846,0.849,[0.6390515  0.62896654],[0.67576963 0.67908259],[0.61547921 0.61956714],[0.65702561 0.66408847],0.5,20,81,19,0.634009018749667,0.6774261089735336,0.6175231723594148,0.6605570371525021
17,0.849,0.845,0.802,0.802,0.849,0.847,0.838,0.845,[0.60462624 0.6027045 ],[0.65304932 0.65460483],[0.61862704 0.6196507 ],[0.65907306 0.66564832],0.5,20,81,20,0.60366537154739,0.6538270721685198,0.6191388740411037,0.6623606894667611
18,0.847,0.84,0.802,0.802,0.849,0.849,0.841,0.848,[0.62357297 0.62179231],[0.66370773 0.66441307],[0.62261365 0.62446712],[0.65983974 0.66222912],0.5,20,81,21,0.6226826387033291,0.6640604021051157,0.6235403841523164,0.661034428637256
19,0.848,0.845,0.802,0.802,0.849,0.85,0.848,0.847,[0.63494404 0.62727677],[0.67281636 0.67563244],[0.62643627 0.63322405],[0.65776513 0.67544713],0.5,20,81,22,0.6311104089114699,0.6742243984509546,0.6298301610126655,0.666606126041084
20,0.848,0.847,0.802,0.802,0.846,0.849,0.848,0.848,[0.63966292 0.63768456],[0.68376243 0.68647074],[0.63078748 0.64042402],[0.66202894 0.6872213 ],0.5,20,81,23,0.6386737409703547,0.6851165863270048,0.6356057505752162,0.6746251204004443
21,0.847,0.849,0.802,0.802,0.847,0.853,0.849,0.848,[0.64098748 0.64194901],[0.68287719 0.6827872 ],[0.63262137 0.64325448],[0.66137255 0.68251183],0.5,20,81,24,0.6414682465423163,0.6828321934735049,0.6379379242636882,0.6719421924620361
22,0.848,0.848,0.802,0.802,0.844,0.852,0.845,0.848,[0.64236692 0.64475656],[0.68225237 0.68035216],[0.64676511 0.65745116],[0.67252759 0.69267559],0.5,20,81,25,0.6435617377081553,0.6813022636208745,0.652108132709994,0.6826015872458016
23,0.846,0.842,0.802,0.802,0.848,0.846,0.846,0.847,[0.65970348 0.65552365],[0.68050012 0.68167267],[0.63890692 0.64793324],[0.66297035 0.68258947],0.5,20,81,26,0.6576135626894242,0.6810863969525514,0.6434200787103708,0.672779910032126
24,0.848,0.848,0.802,0.802,0.848,0.851,0.848,0.845,[0.65041574 0.65117719],[0.67634645 0.67806976],[0.6433218  0.65185334],[0.67281244 0.68929261],0.5,20,81,27,0.650796464841993,0.6772081011839062,0.6475875702686356,0.6810525268254063
25,0.845,0.846,0.802,0.802,0.849,0.843,0.843,0.84,[0.63908188 0.6452657 ],[0.67593704 0.67813897],[0.64312703 0.64594117],[0.67424892 0.68409239],0.5,20,81,28,0.6421737915347703,0.6770380071920844,0.6445341033942167,0.6791706574858871
26,0.845,0.843,0.802,0.802,0.848,0.839,0.843,0.836,[0.63887155 0.64865913],[0.67987449 0.68091708],[0.6440031  0.64930512],[0.67474796 0.68680663],0.5,20,81,29,0.6437653382962985,0.6803957863033914,0.6466541111119377,0.680777295916726
27,0.845,0.844,0.802,0.802,0.849,0.841,0.843,0.836,[0.64191939 0.65127745],[0.67907422 0.68053927],[0.64370998 0.65066098],[0.67089652 0.68709661],0.5,20,81,30,0.6465984204256541,0.6798067477102334,0.6471854818307604,0.6789965614542878
28,0.848,0.844,0.802,0.802,0.848,0.839,0.847,0.837,[0.64537193 0.65318335],[0.68230868 0.6827485 ],[0.65548104 0.65380419],[0.67392518 0.68862335],0.5,20,81,31,0.6492776398122369,0.6825285914551619,0.6546426149034453,0.6812742656712969
29,0.848,0.843,0.802,0.802,0.848,0.841,0.848,0.84,[0.6470248  0.66154234],[0.67985893 0.68031469],[0.65422707 0.65795155],[0.67861401 0.68645329],0.5,20,81,32,0.6542835719982715,0.6800868102078301,0.6560893053830703,0.6825336487026457
30,0.849,0.843,0.802,0.802,0.848,0.841,0.846,0.838,[0.65172066 0.66267845],[0.68475317 0.68345475],[0.65669146 0.66189421],[0.68137797 0.69046489],0.5,20,81,33,0.6571995535674793,0.6841039633993897,0.659292836021084,0.685921428598908
31,0.848,0.84,0.802,0.802,0.85,0.844,0.845,0.843,[0.64715921 0.66149296],[0.67657544 0.67739275],[0.65222854 0.65883297],[0.67958316 0.68373824],0.5,20,81,34,0.6543260829248096,0.6769840950432955,0.6555307588348483,0.6816607008526895
32,0.848,0.84,0.802,0.802,0.847,0.844,0.844,0.842,[0.65675541 0.6688833 ],[0.68607044 0.68647444],[0.66243957 0.6697498 ],[0.6868708  0.69299133],0.5,20,81,35,0.6628193552093575,0.6862724392696116,0.666094686863768,0.6899310659247044
33,0.847,0.841,0.802,0.802,0.849,0.847,0.845,0.844,[0.65262488 0.66944438],[0.6801833  0.68056044],[0.65936653 0.66486435],[0.68341851 0.68805431],0.5,20,81,36,0.6610346283501294,0.6803718696707801,0.6621154416326838,0.6857364115408768
34,0.848,0.842,0.802,0.802,0.848,0.848,0.846,0.844,[0.65601885 0.67841904],[0.68175496 0.68285541],[0.65970248 0.66793128],[0.68487431 0.68930139],0.5,20,81,37,0.6672189447308339,0.6823051851629909,0.6638168826795304,0.6870878507984306
35,0.846,0.845,0.802,0.802,0.847,0.847,0.846,0.844,[0.66748656 0.68814278],[0.68888498 0.69105597],[0.66790792 0.68079331],[0.69219513 0.69856044],0.5,20,81,38,0.6778146678784778,0.6899704743456442,0.6743506115473936,0.6953777842302095
36,0.847,0.84,0.802,0.802,0.846,0.843,0.845,0.842,[0.66670281 0.68139886],[0.69128048 0.68987238],[0.67042074 0.6780457 ],[0.69022406 0.69881847],0.5,20,81,39,0.674050833503534,0.6905764302532109,0.6742332195392513,0.6945212677303501
37,0.849,0.842,0.802,0.802,0.848,0.844,0.845,0.842,[0.66998993 0.68551465],[0.69293018 0.69158918],[0.67240748 0.68188645],[0.69398015 0.6998123 ],0.5,20,81,40,0.6777522923250974,0.6922596813723088,0.6771469641496571,0.6968962277278847
38,0.849,0.841,0.802,0.802,0.848,0.845,0.844,0.842,[0.67165169 0.6866861 ],[0.69420596 0.69356632],[0.6752031  0.68228723],[0.69659594 0.70151343],0.5,20,81,41,0.6791688929001471,0.693886140799817,0.6787451650836072,0.6990546844960912
39,0.847,0.843,0.802,0.802,0.847,0.842,0.845,0.841,[0.67395744 0.6841549 ],[0.70013249 0.69411362],[0.67623465 0.68313586],[0.69994304 0.70280254],0.5,20,81,42,0.6790561727069362,0.6971230584416768,0.6796852576066559,0.70137279231744
40,0.842,0.842,0.802,0.802,0.846,0.84,0.842,0.841,[0.67406761 0.68119841],[0.70393268 0.69600098],[0.67848358 0.68438853],[0.7025017  0.70308537],0.5,20,81,43,0.6776330093837806,0.6999668270632375,0.6814360514961388,0.7027935340513451
41,0.843,0.843,0.802,0.802,0.849,0.842,0.844,0.842,[0.67528364 0.68216228],[0.70586584 0.69756394],[0.68027543 0.68562616],[0.70272144 0.70422498],0.5,20,81,44,0.6787229610296424,0.7017148916087234,0.6829507993540946,0.7034732096719643
42,0.843,0.844,0.802,0.802,0.844,0.841,0.842,0.841,[0.67683156 0.68315492],[0.70936148 0.69904138],[0.68202804 0.68794827],[0.70349276 0.70643458],0.5,20,81,45,0.6799932391458241,0.7042014325294179,0.6849881537793174,0.7049636719160488
43,0.843,0.843,0.802,0.802,0.844,0.84,0.842,0.841,[0.67868365 0.68483199],[0.709996   0.69999129],[0.68337401 0.68949264],[0.70403732 0.70823801],0.5,20,81,46,0.6817578179414349,0.7049936446376976,0.686433327052819,0.7061376650151467
44,0.843,0.844,0.802,0.802,0.848,0.839,0.845,0.841,[0.68024412 0.68274814],[0.70880758 0.7001823 ],[0.68710242 0.68526212],[0.70826336 0.7060415 ],0.5,20,81,47,0.6814961286196782,0.7044949421359971,0.686182270145397,0.70715242957282
45,0.847,0.843,0.802,0.802,0.849,0.839,0.847,0.842,[0.68265829 0.68510552],[0.70980007 0.70307422],[0.68870558 0.68690351],[0.71008714 0.70716347],0.5,20,81,48,0.6838819031790315,0.7064371423763195,0.6878045436624138,0.7086253036120107
46,0.848,0.841,0.802,0.802,0.849,0.839,0.847,0.843,[0.68627756 0.68770192],[0.7091371  0.70377808],[0.69063449 0.68884284],[0.71134739 0.7087069 ],0.5,20,81,49,0.686989740078846,0.7064575908779607,0.6897386629181379,0.7100271416428596
47,0.849,0.842,0.802,0.802,0.849,0.841,0.847,0.842,[0.68788908 0.68771616],[0.71179673 0.70545641],[0.69182205 0.69009226],[0.71104903 0.70897064],0.5,20,81,50,0.6878026238337356,0.7086265716518225,0.690957151513075,0.7100098347169636
48,0.845,0.841,0.802,0.802,0.848,0.84,0.845,0.841,[0.68950373 0.68751234],[0.71461458 0.70662393],[0.69367548 0.6916423 ],[0.71150118 0.70788585],0.5,20,81,51,0.6885080353459887,0.7106192546630961,0.6926588865852865,0.7096935155765939
49,0.844,0.841,0.802,0.802,0.849,0.838,0.843,0.841,[0.69281834 0.69304016],[0.71428776 0.7067715 ],[0.69384198 0.69377139],[0.71326248 0.70982611],0.5,20,81,52,0.6929292517208921,0.710529634369564,0.6938066855986516,0.7115442932101049
50,0.85,0.842,0.802,0.802,0.849,0.841,0.848,0.842,[0.69405362 0.69895067],[0.71654674 0.70966325],[0.69502778 0.69672116],[0.7153784  0.71308133],0.5,20,81,53,0.6965021459244861,0.7131049988324557,0.6958744671466387,0.7142298630343061
51,0.849,0.84,0.802,0.802,0.848,0.84,0.847,0.841,[0.69554714 0.70318522],[0.71699668 0.71029962],[0.69556715 0.70104573],[0.71566687 0.71504851],0.5,20,81,54,0.6993661783275593,0.7136481482432913,0.6983064408911603,0.7153576925264672
52,0.848,0.838,0.802,0.802,0.848,0.839,0.848,0.841,[0.69995111 0.70475925],[0.71790475 0.71186055],[0.69848678 0.70238265],[0.71920029 0.71650461],0.5,20,81,55,0.7023551813372071,0.7148826528968462,0.7004347161173372,0.7178524495477681
